0196074220140913,,196,742
,"EAST CAROLINA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
East Carolina at 15:00,,ECU,VT
,"Joey Slye kickoff for 63 yds , Isaiah Jones return for 23 yds to the ECaro 25",0,0
1st and 10 at ECU 25,Shane Carden pass complete to Justin Hardy for 10 yds to the ECaro 35 for a 1ST down,,
1st and 10 at ECU 35,"EAST CAROLINA Penalty, False Start (-5 Yards) to the ECaro 30",,
1st and 15 at ECU 30,Shane Carden pass complete to Jimmy Williams for 35 yds to the VTech 35 for a 1ST down,,
1st and 10 at VT 35,Shane Carden pass incomplete to Cam Worthy,,
2nd and 10 at VT 35,Shane Carden run for 8 yds to the VTech 27,,
3rd and 2 at VT 27,Shane Carden pass complete to Bryce Williams for 22 yds to the VTech 5 for a 1ST down,,
1st and Goal at VT 5,Breon Allen run for 1 yd to the VTech 4,,
2nd and Goal at VT 4,"Shane Carden pass complete to Bryce Williams for 4 yds for a TD, (Warren Harvey KICK)",7,0
"ECU DRIVE TOTALS: 7 plays, 75 yards, 2:43"
Virginia Tech at 12:17,,ECU,VT
1st and 10 at VT 25,Michael Brewer pass incomplete to Isaiah Ford,7,0
,Warren Harvey kickoff for 65 yds for a touchback,,
2nd and 10 at VT 25,Michael Brewer pass complete to Willie Byrn for 5 yds to the VTech 30,,
3rd and 5 at VT 30,Michael Brewer pass incomplete to Bucky Hodges,,
4th and 5 at VT 30,"A.J. Hughes punt for 40 yds, downed at the ECaro 30",,
"VT DRIVE TOTALS: 3 plays, 5 yards, 0:49"
East Carolina at 11:28,,ECU,VT
1st and 10 at ECU 30,Shane Carden pass incomplete to Jimmy Williams,7,0
2nd and 10 at ECU 30,Shane Carden pass complete to Cam Worthy for 47 yds to the VTech 23 for a 1ST down,,
1st and 10 at VT 23,Shane Carden pass complete to Justin Hardy for 8 yds to the VTech 15,,
2nd and 2 at VT 15,Shane Carden pass incomplete to Justin Hardy,,
3rd and 2 at VT 15,"Shane Carden pass complete to Trevon Brown for 15 yds for a TD, (Warren Harvey KICK)",14,0
"ECU DRIVE TOTALS: 5 plays, 70 yards, 0:56"
Virginia Tech at 10:32,,ECU,VT
1st and 10 at VT 25,Marshawn Williams run for 1 yd to the VTech 26,14,0
,Warren Harvey kickoff for 65 yds for a touchback,,
2nd and 9 at VT 26,Deon Newsome run for 6 yds to the VTech 32,,
3rd and 3 at VT 32,Michael Brewer sacked by Montese Overton and Brandon Williams for a loss of 6 yards to the VTech 26,,
4th and 9 at VT 26,"A.J. Hughes punt for 43 yds , Justin Hardy returns for a loss of 2 yards to the ECaro 29",,
"VT DRIVE TOTALS: 3 plays, 1 yard, 2:04"
East Carolina at 8:28,,ECU,VT
1st and 10 at ECU 29,Shane Carden pass incomplete to Trevon Brown,14,0
2nd and 10 at ECU 29,Breon Allen run for 21 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Shane Carden sacked by Deon Clarke for a loss of 4 yards to the ECaro 46,,
2nd and 14 at ECU 46,Shane Carden pass complete to Breon Allen for a loss of 3 yards to the ECaro 43,,
,"Timeout VIRGINIA TECH, clock 06:45",,
3rd and 17 at ECU 43,Cory Hunter run for a loss of 2 yards to the ECaro 41,,
4th and 19 at ECU 41,"Worth Gregory punt for 46 yds, fair catch by Greg Stroman at the VTech 13",,
"ECU DRIVE TOTALS: 5 plays, 12 yards, 2:35"
Virginia Tech at 5:53,,ECU,VT
1st and 10 at VT 13,Michael Brewer run for no gain to the VTech 13,14,0
2nd and 10 at VT 13,Shai McKenzie run for no gain to the VTech 13,,
3rd and 10 at VT 13,Michael Brewer pass incomplete to Isaiah Ford,,
4th and 10 at VT 13,"A.J. Hughes punt for 45 yds, fair catch by Justin Hardy at the ECaro 42",,
"VT DRIVE TOTALS: 3 plays, 0 yards, 1:29"
East Carolina at 4:24,,ECU,VT
,"Timeout EAST CAROLINA, clock 04:24",14,0
1st and 10 at ECU 42,Shane Carden pass complete to Justin Hardy for 11 yds to the VTech 47 for a 1ST down,,
1st and 10 at VT 47,Cory Hunter run for 7 yds to the VTech 40,,
2nd and 3 at VT 40,"Carden, Shane pass incomplete to Hardy, Justin, PENALTY VATECH pass interference (Fuller, Kendall) 15 yards to the VATECH25, NO PLAY, 1ST DOWN EASTCRLINA. for a 1ST down",,
1st and 10 at VT 25,Shane Carden pass incomplete to Davon Grayson,,
2nd and 10 at VT 25,Shane Carden pass incomplete to Bryce Williams,,
3rd and 10 at VT 25,Shane Carden pass complete to Trevon Brown for 23 yds to the VTech 2 for a 1ST down,,
1st and Goal at VT 2,Shane Carden pass incomplete to Bryce Williams,,
2nd and Goal at VT 2,"VIRGINIA TECH Penalty, Offensive Holding ( Yards) to the VTech 2",,
,Shane Carden pass incomplete to Justin Hardy,,
3rd and Goal at VT 2,"Shane Carden pass complete to Isaiah Jones for 2 yds for a TD, (Warren Harvey KICK)",21,0
"ECU DRIVE TOTALS: 8 plays, 58 yards, 1:40"
Virginia Tech at 2:44,,ECU,VT
1st and 10 at VT 25,Michael Brewer pass complete to Joshua Stanford for 5 yds to the VTech 30,21,0
,Warren Harvey kickoff for 65 yds for a touchback,,
2nd and 5 at VT 30,Marshawn Williams run for 10 yds to the VTech 40 for a 1ST down,,
1st and 10 at VT 40,Marshawn Williams run for a loss of 2 yards to the VTech 38,,
2nd and 12 at VT 38,Michael Brewer sacked by Fred Presley for a loss of 5 yards to the VTech 33,,
3rd and 17 at VT 33,Michael Brewer pass incomplete to Isaiah Ford,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Virginia Tech at 15:00,,ECU,VT
4th and 17 at VT 33,"A.J. Hughes punt for 53 yds, downed at the ECaro 14",21,0
"VT DRIVE TOTALS: 5 plays, 8 yards, 2:57"
East Carolina at 14:47,,ECU,VT
1st and 10 at ECU 14,Shane Carden pass incomplete,21,0
