0086040020141128,,86,400
1st Quarter Play-by-Play
Buffalo at 15:00,,BUF,MASS
,"Blake Lucas kickoff for 57 yds , Devin Campbell return for 16 yds to the Buff 24",0,0
1st and 10 at BUFF 24,Anthone Taylor run for 7 yds to the Buff 31,,
2nd and 3 at BUFF 31,Joe Licata pass complete to Anthone Taylor for 1 yd to the Buff 32,,
3rd and 2 at BUFF 32,Anthone Taylor run for no gain to the Buff 32,,
4th and 2 at BUFF 32,"Tyler Grassman punt for 41 yds, fair catch by Trey Dudley-Giles at the UMass 27",,
"BUFF DRIVE TOTALS: 3 plays, 8 yards, 1:46"
Massachusetts at 13:14,,BUF,MASS
1st and 10 at UMASS 27,Austin Whipple pass complete to Tajae Sharpe for 5 yds to the UMass 32,0,0
2nd and 5 at UMASS 32,Austin Whipple pass complete to Tajae Sharpe for no gain to the UMass 32,,
3rd and 5 at UMASS 32,Austin Whipple pass incomplete,,
4th and 5 at UMASS 32,"Brian McDonald punt for 61 yds, punt out-of-bounds at the Buff 7",,
"UMASS DRIVE TOTALS: 3 plays, 5 yards, 1:00"
Buffalo at 12:14,,BUF,MASS
1st and 10 at BUFF 7,Anthone Taylor run for a loss of 1 yard to the Buff 6,0,0
2nd and 11 at BUFF 6,Anthone Taylor run for 4 yds to the Buff 10,,
3rd and 7 at BUFF 10,"Joe Licata pass incomplete to Ron Willoughby, broken up by Trey Dudley-Giles",,
4th and 7 at BUFF 10,"Tyler Grassman punt for 43 yds, punt out-of-bounds at the UMass 47",,
"BUFF DRIVE TOTALS: 3 plays, 3 yards, 1:31"
Massachusetts at 10:43,,BUF,MASS
1st and 10 at UMASS 47,Shadrach Abrokwah run for 2 yds to the UMass 49,0,0
2nd and 8 at UMASS 49,"Austin Whipple pass incomplete to Tajae Sharpe, broken up by Cortney Lester",,
3rd and 8 at UMASS 49,Austin Whipple pass incomplete to Jean Sifrin,,
,"Timeout BUFFALO, clock 09:57",,
4th and 8 at UMASS 49,Brian McDonald punt for 51 yds for a touchback,,
"UMASS DRIVE TOTALS: 3 plays, 2 yards, 0:53"
Buffalo at 9:50,,BUF,MASS
1st and 10 at BUFF 20,Anthone Taylor run for 6 yds to the Buff 26,0,0
2nd and 4 at BUFF 26,Anthone Taylor run for 3 yds to the Buff 29,,
