0731006620141129,,731,66
1st Quarter Play-by-Play
Utah State at 15:00,,USU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,0,0
1st and 10 at USU 25,LaJuan Hunt run for 55 yds to the BoiSt 20 for a 1ST down,,
1st and 10 at BSU 20,JoJo Natson run for a loss of 4 yards to the BoiSt 24,,
2nd and 14 at BSU 24,Kent Myers pass incomplete to Hunter Sharp,,
3rd and 14 at BSU 24,Kent Myers pass complete to JoJo Natson for 3 yds to the BoiSt 21,,
4th and 11 at BSU 21,Nick Diaz 39 yd FG MISSED,,
"USU DRIVE TOTALS: 5 plays, 54 yards, 1:47"
Boise State at 13:13,,USU,BSU
1st and 10 at BSU 21,Jay Ajayi run for 9 yds to the BoiSt 30,0,0
2nd and 1 at BSU 30,Grant Hedrick pass incomplete to Thomas Sperbeck,,
3rd and 1 at BSU 30,Jay Ajayi run for 8 yds to the BoiSt 38 for a 1ST down,,
1st and 10 at BSU 38,Jay Ajayi run for 4 yds to the BoiSt 42,,
2nd and 6 at BSU 42,Jeremy McNichols run for 7 yds to the BoiSt 49 for a 1ST down,,
1st and 10 at BSU 49,Grant Hedrick pass complete to Jake Roh for 17 yds to the UthSt 34 for a 1ST down,,
1st and 10 at USU 34,Grant Hedrick pass complete to Thomas Sperbeck for 17 yds to the UthSt 17 for a 1ST down,,
1st and 10 at USU 17,Shane Williams-Rhodes run for 8 yds to the UthSt 9,,
2nd and 2 at USU 9,Jay Ajayi 9 Yd Run (Dan Goodale Kick),0,7
"BSU DRIVE TOTALS: 9 plays, 79 yards, 3:02"
Utah State at 10:11,,USU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,0,7
1st and 10 at USU 25,Kent Myers pass intercepted Darian Thompson return for no gain to the UthSt 45,,
"USU DRIVE TOTALS: 1 play, 0 yards, 0:08"
Boise State at 10:03,,USU,BSU
1st and 10 at USU 45,Jay Ajayi run for 5 yds to the UthSt 40,0,7
2nd and 5 at USU 40,Grant Hedrick run for 6 yds to the UthSt 34 for a 1ST down,,
1st and 10 at USU 34,Thomas Sperbeck pass complete to Grant Hedrick for 24 yds to the UthSt 10 for a 1ST down,,
1st and Goal at USU 10,Jay Ajayi run for 1 yd to the UthSt 9,,
2nd and Goal at USU 9,Grant Hedrick run for 7 yds to the UthSt 2,,
3rd and Goal at USU 2,Alec Dhaenens 2 Yd pass from Grant Hedrick (Dan Goodale Kick),0,14
"BSU DRIVE TOTALS: 6 plays, 45 yards, 2:39"
Utah State at 7:24,,USU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,0,14
1st and 10 at USU 25,Kent Myers pass complete to Ronald Butler for 3 yds to the UthSt 28,,
2nd and 7 at USU 28,Kent Myers run for 8 yds to the UthSt 36 for a 1ST down,,
1st and 10 at USU 36,LaJuan Hunt run for a loss of 1 yard to the UthSt 35,,
2nd and 11 at USU 35,Kent Myers run for 13 yds to the UthSt 48 for a 1ST down,,
1st and 10 at USU 48,Kent Myers pass complete to Ronald Butler for 38 yds to the BoiSt 14 for a 1ST down,,
1st and 10 at BSU 14,JoJo Natson run for 5 yds to the BoiSt 9,,
2nd and 5 at BSU 9,Kent Myers 9 Yd Run (Nick Diaz Kick),7,14
"USU DRIVE TOTALS: 7 plays, 75 yards, 2:52"
Boise State at 4:32,,USU,BSU
,"Jaron Bentrude kickoff for 42 yds , Charles Bertoli return for 5 yds to the BoiSt 28",7,14
1st and 10 at BSU 28,"Grant Hedrick run for 6 yds to the BoiSt 34 for a 1ST down UTAH ST Penalty, Defensive Holding (Rashard Stewart) to the BoiSt 44 for a 1ST down",,
1st and 10 at BSU 44,Grant Hedrick pass complete to Thomas Sperbeck for 11 yds to the UthSt 45 for a 1ST down,,
1st and 10 at USU 45,Jay Ajayi run for 10 yds to the UthSt 35 for a 1ST down,,
1st and 10 at USU 35,Grant Hedrick pass complete to Jake Roh for 3 yds to the UthSt 32,,
2nd and 7 at USU 32,Grant Hedrick pass complete to Shane Williams-Rhodes for 13 yds to the UthSt 19 for a 1ST down,,
1st and 10 at USU 19,Jay Ajayi 19 Yd Run (Dan Goodale PAT blocked),7,20
1st and Goal at USU 3,Jalen Davis Defensive PAT Conversion,9,20
"BSU DRIVE TOTALS: 6 plays, 72 yards, 2:27"
Utah State at 2:05,,USU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,9,20
1st and 10 at USU 25,JoJo Natson run for no gain to the UthSt 25,,
2nd and 10 at USU 25,Joe Hill run for 4 yds to the UthSt 29,,
3rd and 6 at USU 29,Kent Myers pass incomplete to Devonte Robinson,,
4th and 6 at USU 29,"Jaron Bentrude punt for 33 yds , Donte Deayon returns for no gain to the BoiSt 38",,
"USU DRIVE TOTALS: 3 plays, 4 yards, 1:13"
Boise State at 0:52,,USU,BSU
1st and 10 at BSU 38,Grant Hedrick pass complete to Jeremy McNichols for 1 yd to the BoiSt 39,9,20
2nd and 9 at BSU 39,Grant Hedrick pass complete to Jake Roh for 41 yds to the UthSt 20 for a 1ST down,,
1st and 10 at USU 20,Jay Ajayi run for 1 yd to the UthSt 19,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
