0472070420140913,,472,704
1st Quarter Play-by-Play
New Mexico State at 15:00,,NMSU,UTEP
,Jay Mattox kickoff for 65 yds for a touchback,0,0
1st and 10 at NMSU 25,Tyler Rogers pass complete to Teldrick Morgan for 36 yds to the UTEP 39 for a 1ST down,,
1st and 10 at UTEP 39,Brandon Betancourt run for a loss of 1 yard to the UTEP 40,,
2nd and 11 at UTEP 40,Tyler Rogers pass complete to Gregory Hogan for 4 yds to the UTEP 36,,
3rd and 7 at UTEP 36,Tyler Rogers pass complete to Gregory Hogan for 6 yds to the UTEP 30,,
4th and 1 at UTEP 30,Brandon Betancourt run for 1 yd to the UTEP 29 for a 1ST down,,
1st and 10 at UTEP 29,Brandon Betancourt run for 2 yds to the UTEP 27,,
2nd and 8 at UTEP 27,Tyler Rogers pass incomplete to N/A,,
3rd and 8 at ,"PENALTY NMSU false start (Shapiro, Adam) 5 yards to the UTEP32, PENALTY UTEP personal foul (GATHRITE, Nick) 15 yards to the UTEP17, 1ST DOWN NMSU, NO PLAY. for a 1ST down",,
1st and 10 at UTEP 17,"Tyler Rogers pass complete to Joseph Matthews for 17 yds for a TD, (Maxwell Johnson KICK) (Maxwell Johnson KICK)",7,0
"NMSU DRIVE TOTALS: 8 plays, 75 yards, 3:14"
UTEP at 11:46,,NMSU,UTEP
,- 96 kickoff for 65 yds for a touchback,7,0
1st and 10 at UTEP 25,Jameill Showers run for 7 yds to the UTEP 32,,
2nd and 3 at UTEP 32,Jameill Showers pass complete to Autrey Golden for 9 yds to the UTEP 41 for a 1ST down,,
1st and 10 at UTEP 41,Jameill Showers pass complete to Ian Hamilton for 24 yds to the NMxSt 35 for a 1ST down,,
1st and 10 at NMSU 35,Aaron Jones run for 2 yds to the NMxSt 33,,
2nd and 8 at NMSU 33,Jameill Showers pass complete to Jarrad Shaw for 8 yds to the NMxSt 25 for a 1ST down,,
1st and 10 at NMSU 25,Aaron Jones run for 5 yds to the NMxSt 20,,
2nd and 5 at NMSU 20,Aaron Jones run for 4 yds to the NMxSt 16,,
3rd and 1 at NMSU 16,Nathan Jeffery run for 9 yds to the NMxSt 7 for a 1ST down,,
1st and Goal at NMSU 7,Aaron Jones run for 6 yds to the NMxSt 1,,
2nd and Goal at NMSU 1,Aaron Jones 1 Yd Run (Jay Mattox Kick),7,7
"UTEP DRIVE TOTALS: 10 plays, 75 yards, 4:55"
New Mexico State at 6:51,,NMSU,UTEP
,Jay Mattox kickoff for 65 yds for a touchback,7,7
1st and 10 at NMSU 25,Brandon Betancourt run for a loss of 1 yard to the NMxSt 24,,
2nd and 11 at NMSU 24,Brandon Betancourt run for 2 yds to the NMxSt 26,,
3rd and 9 at NMSU 26,Tyler Rogers pass complete to Brandon Betancourt for a loss of 8 yards to the NMxSt 18,,
4th and 17 at NMSU 18,"Steven Witkowski punt for 45 yds , Damian Payne returns for 6 yds to the UTEP 43",,
"NMSU DRIVE TOTALS: 3 plays, -7 yards, 2:19"
UTEP at 4:32,,NMSU,UTEP
1st and 10 at UTEP 43,Aaron Jones run for 6 yds to the UTEP 49,7,7
2nd and 4 at UTEP 49,Jameill Showers pass complete to Autrey Golden for 2 yds to the NMxSt 49,,
3rd and 2 at NMSU 49,Aaron Jones run for a loss of 2 yards to the UTEP 49,,
4th and 4 at UTEP 49,"Mike Ruggles punt for 47 yds , Gregory Hogan returns for 1 yd to the NMxSt 5",,
,End of 1st Quarter,,
New Mexico State at 2:38,,NMSU,UTEP
1st and 10 at NMSU 5,"NEW MEXICO ST Penalty, false start (N/A) to the NMxSt 3",7,7
1st and 12 at NMSU 3,Xavier Hall run for 1 yd to the NMxSt 4,,
2nd and 11 at NMSU 4,Xavier Hall run for 12 yds to the NMxSt 16 for a 1ST down,,
1st and 10 at NMSU 16,Tyler Rogers pass complete to Adam Shapiro for 8 yds to the NMxSt 24,,
2nd and 2 at NMSU 24,Tyler Rogers pass complete to Joseph Matthews for 23 yds to the NMxSt 47 for a 1ST down,,
1st and 10 at NMSU 47,Xavier Hall run for 9 yds to the UTEP 44,,
2nd and 1 at UTEP 44,Xavier Hall run for 5 yds to the UTEP 39 for a 1ST down,,
2nd Quarter Play-by-Play
New Mexico State at 15:00,,NMSU,UTEP
1st and 10 at UTEP 39,Tyler Rogers pass complete to Teldrick Morgan for 34 yds to the UTEP 5 for a 1ST down,7,7
2nd and Goal at UTEP 10,Tyler Rogers pass complete to Joseph Matthews for 4 yds to the UTEP 6,,
1st and Goal at UTEP 5,Xavier Hall run for no gain to the UTEP 5,,
2nd and Goal at UTEP 5,"Rogers, Tyler flag pass incomplete to Shapiro, Adam, PENALTY NMSU ineligible downfield on pass 5 yards to the UTEP10, NO PLAY.",,
3rd and Goal at UTEP 6,"Tyler Rogers pass incomplete to Jerrel Brown, broken up by Nick Gathrite",,
4th and Goal at UTEP 6,"NEW MEXICO ST Penalty, delay of game (-5 Yards) to the UTEP 11",,
