0047040020141112,,47,400
1st Quarter Play-by-Play
Massachusetts at 15:00,,BALL,MASS
,"Scott Secor kickoff for 65 yds , Khary Bailey-Smith return for 23 yds to the UMass 23",0,0
1st and 10 at UMASS 23,Blake Frohnapfel pass complete to Tajae Sharpe for 8 yds to the UMass 31,,
2nd and 2 at UMASS 31,"BALL ST Penalty, Substitution Infraction (5 Yards) to the UMass 36 for a 1ST down",,
1st and 10 at UMASS 36,Blake Frohnapfel pass complete to Tajae Sharpe for 61 yds to the BalSt 3 for a 1ST down,,
1st and Goal at BALL 3,Shadrach Abrokwah 3 Yd Run (Logan Laurent Kick),0,7
"UMASS DRIVE TOTALS: 3 plays, 77 yards, 1:02"
Ball State at 13:58,,BALL,MASS
,"Blake Lucas kickoff for 57 yds , KeVonn Mabon return for 24 yds to the BalSt 32",0,7
1st and 10 at BALL 32,Jack Milas pass complete to Chris Shillings for 9 yds to the BalSt 41,,
2nd and 1 at BALL 41,Jack Milas pass complete to Jahwan Edwards for 3 yds to the BalSt 44 for a 1ST down,,
1st and 10 at BALL 44,Jack Milas pass complete to Sam Brunner for 4 yds to the BalSt 48,,
2nd and 6 at BALL 48,Jahwan Edwards run for 3 yds to the UMass 49,,
3rd and 3 at UMASS 49,Jack Milas pass complete to KeVonn Mabon for 10 yds to the UMass 39 for a 1ST down,,
1st and 10 at UMASS 39,Jack Milas pass complete to KeVonn Mabon for 4 yds to the UMass 35,,
2nd and 6 at UMASS 35,Jahwan Edwards run for 2 yds to the UMass 33,,
3rd and 4 at UMASS 33,Jordan Williams 33 Yd pass from Jack Milas (Scott Secor Kick),7,7
"BALL DRIVE TOTALS: 8 plays, 68 yards, 3:35"
Massachusetts at 10:23,,BALL,MASS
,"Scott Secor kickoff for 58 yds , Khary Bailey-Smith return for 21 yds to the UMass 28",7,7
1st and 10 at UMASS 28,Blake Frohnapfel pass complete to Shadrach Abrokwah for 8 yds to the UMass 36,,
2nd and 2 at UMASS 36,Blake Frohnapfel pass complete to Tajae Sharpe for 16 yds to the BalSt 48 for a 1ST down,,
1st and 10 at BALL 48,Blake Frohnapfel sacked by Osazuwamen Igbinosun for a loss of 4 yards to the UMass 48,,
2nd and 14 at UMASS 48,"Blake Frohnapfel pass incomplete to Tajae Sharpe, broken up by Tyree Holder",,
3rd and 14 at UMASS 48,"MASSACHUSETTS Penalty, False Start (Jalen Williams) to the UMass 43",,
3rd and 19 at UMASS 43,Blake Frohnapfel pass incomplete to Tajae Sharpe,,
4th and 19 at UMASS 43,"Brian McDonald punt for 34 yds, fair catch by Aaron Hepp at the BalSt 23",,
"UMASS DRIVE TOTALS: 5 plays, 15 yards, 1:44"
Ball State at 8:39,,BALL,MASS
1st and 10 at BALL 23,Jack Milas pass complete to Jordan Williams for 8 yds to the BalSt 31,7,7
2nd and 2 at BALL 31,Jahwan Edwards run for 1 yd to the BalSt 32,,
3rd and 1 at BALL 32,Jahwan Edwards run for a loss of 1 yard to the BalSt 31,,
4th and 2 at BALL 31,"Kyle Schmidt punt for 49 yds, punt out-of-bounds at the UMass 20",,
"BALL DRIVE TOTALS: 3 plays, 8 yards, 2:01"
Massachusetts at 6:38,,BALL,MASS
1st and 10 at UMASS 20,Shadrach Abrokwah run for 16 yds to the UMass 36 for a 1ST down,7,7
1st and 10 at UMASS 36,Blake Frohnapfel run for 7 yds to the UMass 43,,
2nd and 3 at UMASS 43,Blake Frohnapfel pass incomplete to Shadrach Abrokwah,,
3rd and 3 at UMASS 43,Blake Frohnapfel pass complete to Tajae Sharpe for 22 yds to the BalSt 35 for a 1ST down,,
1st and 10 at BALL 35,Blake Frohnapfel pass complete to Tajae Sharpe for 8 yds to the BalSt 27,,
2nd and 2 at BALL 27,Blake Frohnapfel pass complete to Tajae Sharpe for 12 yds to the BalSt 15 for a 1ST down,,
1st and 10 at BALL 15,Blake Frohnapfel sacked by Michael Ayers for a loss of 4 yards to the BalSt 19,,
2nd and 14 at BALL 19,Blake Frohnapfel pass complete to Tajae Sharpe for 7 yds to the BalSt 12,,
3rd and 7 at BALL 12,Blake Frohnapfel pass intercepted Dedrick Cromartie return for 14 yds to the BalSt 20,,
"UMASS DRIVE TOTALS: 9 plays, 68 yards, 3:30"
Ball State at 3:08,,BALL,MASS
1st and 10 at BALL 20,Jack Milas pass complete to Chris Shillings for 9 yds to the BalSt 29,7,7
