0102010720140906,,102,107
1st Quarter Play-by-Play
California at 15:00,,CSUS,CAL
,"Brad Cornish kickoff for 62 yds , Khalfani Muhammad return for 27 yds to the Cal 30",0,0
1st and 10 at CAL 30,Daniel Lasco run for 9 yds to the Cal 39,,
2nd and 1 at CAL 39,Daniel Lasco run for 3 yds to the Cal 42 for a 1ST down,,
1st and 10 at CAL 42,Jared Goff pass complete to Bryce Treggs for 10 yds to the SacSt 48 for a 1ST down,,
1st and 10 at SAC 48,"Watson, Tre rush for 4 yards to the SAC44, out-of-bounds, PENALTY CAL holding (Crosthwaite, Al) 11 yards to the CAL41, NO PLAY.",,
1st and 21 at CAL 41,Luke Rubenzer pass complete to Bryce Treggs for 13 yds to the SacSt 46,,
2nd and 8 at SAC 46,Jared Goff pass incomplete,,
3rd and 8 at SAC 46,Jared Goff pass complete to Darius Powe for 8 yds to the SacSt 38 for a 1ST down,,
1st and 10 at SAC 38,Jared Goff pass incomplete to N/A,,
2nd and 10 at SAC 38,Jared Goff pass incomplete to Darius Powe,,
3rd and 10 at SAC 38,Jared Goff run for 9 yds to the SacSt 29,,
4th and 1 at SAC 29,Khalfani Muhammad run for 4 yds to the SacSt 25 for a 1ST down,,
1st and 10 at SAC 25,"Jared Goff pass complete to Chris Harper for 4 yds Chris Harper fumbled, forced by Darnell Sankey, recovered by Cal Chris Harper",,
2nd and 6 at SAC 21,"Daniel Lasco run for 13 yds to the SacSt 8 for a 1ST down SACRAMENTO ST Penalty, face mask (4 yards) (Nicholas Payne) to the SacSt 4 for a 1ST down",,
1st and Goal at SAC 4,Daniel Lasco run for no gain to the SacSt 4,,
2nd and Goal at SAC 4,"Jared Goff pass complete to Kenny Lawler for 4 yds for a TD, (James Langford KICK)",0,7
"CAL DRIVE TOTALS: 14 plays, 70 yards, 4:22"
Sacramento State at 10:38,,CSUS,CAL
,James Langford kickoff for 65 yds for a touchback,0,7
1st and 10 at SAC 25,Garrett Safron pass complete to DeAndre Carter for 15 yds to the SacSt 40 for a 1ST down,,
1st and 10 at SAC 40,Garrett Safron pass complete to Jordan Robinson for 6 yds to the SacSt 46,,
2nd and 4 at SAC 46,"SACRAMENTO ST Penalty, false start (N/A) to the SacSt 41",,
2nd and 9 at SAC 41,"Garrett Safron sacked by Todd Barr for a loss of 19 yards to the SacSt 22 Garrett Safron fumbled, recovered by Cal Raymond Davison , return for 0 yards",,
"SAC DRIVE TOTALS: 3 plays, -3 yards, 1:13"
California at 9:25,,CSUS,CAL
1st and 10 at SAC 22,Bryce Treggs run for no gain to the SacSt 22,0,7
2nd and 10 at SAC 22,Daniel Lasco run for 5 yds to the SacSt 17,,
3rd and 5 at SAC 17,"Jared Goff pass complete to Maurice Harris for 17 yds for a TD, (James Langford KICK)",0,14
"CAL DRIVE TOTALS: 3 plays, 22 yards, 1:18"
Sacramento State at 8:07,,CSUS,CAL
,James Langford kickoff for 65 yds for a touchback,0,14
1st and 10 at SAC 25,Garrett Safron pass incomplete to DeAndre Carter,,
2nd and 10 at SAC 25,Garrett Safron run for 5 yds to the SacSt 30,,
3rd and 5 at SAC 30,Garrett Safron pass complete to Nnamdi Agude for 10 yds to the SacSt 40 for a 1ST down,,
1st and 10 at SAC 40,"Garrett Safron pass incomplete to Nnamdi Agude, PENALTY CAL pass interference (Walker, Cameron) 15 yards to the CAL45, 1ST DOWN SAC, NO PLAY. for a 1ST down",,
1st and 10 at CAL 45,Garrett Safron run for 9 yds to the Cal 36,,
2nd and 1 at CAL 36,"Garrett Safron sacked by Brennan Scarlett for a loss of 14 yards to the 50 yard line Garrett Safron fumbled, recovered by SacSt Jordan Robinson , return for 0 yards to the 50 yard line",,
3rd and 15 at 50,Garrett Safron pass incomplete to Nnamdi Agude,,
4th and 15 at 50,"SACRAMENTO ST Penalty, personal foul (N/A) to the SacSt 35",,
4th and 30 at SAC 35,"Smith Heath punt for 34 yds , Chris Harper returns for 19 yds to the CALIFORNIA 46 CALIFORNIA Penalty, Offensive holding (N/A) to the Cal 40",,
"SAC DRIVE TOTALS: 6 plays, 10 yards, 3:02"
California at 5:05,,CSUS,CAL
1st and 10 at CAL 40,"Luke Rubenzer pass complete to Darius Powe for 60 yds for a TD, (James Langford KICK)",0,21
"CAL DRIVE TOTALS: 1 play, 60 yards, 0:13"
Sacramento State at 4:47,,CSUS,CAL
,"James Langford kickoff for 63 yds , Demetrius Warren return for 13 yds to the SacSt 15",0,21
1st and 10 at SAC 15,"SACRAMENTO ST Penalty, delay of game (Garrett Safron) to the SacSt 10",,
1st and 15 at SAC 10,"Jordan Robinson run for 7 yds to the SacSt 17 SACRAMENTO ST Penalty, Offensive holding (N/A) to the SacSt 8",,
1st and 17 at SAC 8,"Garrett Safron pass incomplete to DeAndre Carter, broken up by Griffin Piatt",,
2nd and 17 at SAC 8,Garrett Safron run for 1 yd to the SacSt 9,,
3rd and 16 at SAC 9,"Garrett Safron pass incomplete to N/A, broken up by Cameron Walker",,
4th and 16 at SAC 9,"Smith Heath punt for 38 yds , Trevor Davis returns for 14 yds to the SacSt 33",,
"SAC DRIVE TOTALS: 4 plays, -6 yards, 1:18"
California at 3:29,,CSUS,CAL
1st and 10 at SAC 33,Jared Goff pass complete to Trevor Davis for 7 yds to the SacSt 26,0,21
2nd and 3 at SAC 26,Khalfani Muhammad run for no gain to the SacSt 26,,
