0006000920140913,,6,9
1st Quarter Play-by-Play
Alabama A&M at 15:00,,AAMU,UAB
,Ty Long kickoff for 65 yds for a touchback,0,0
1st and 10 at AAMU 25,Jaymason Lee pass complete to Tevin McKenzie for 5 yds to the AlaAM 30,,
2nd and 5 at AAMU 30,Jaymason Lee run for 4 yds to the AlaAM 34,,
3rd and 1 at AAMU 34,Bryan Brower run for 1 yd to the AlaAM 35 for a 1ST down,,
1st and 10 at AAMU 35,Jaymason Lee pass complete to Montaurius Smith for 19 yds to the UAB 46 for a 1ST down,,
1st and 10 at UAB 46,Harvey Harris run for a loss of 2 yards to the UAB 48,,
2nd and 12 at UAB 48,Jaymason Lee pass incomplete to Montaurius Smith,,
3rd and 12 at UAB 48,Jaymason Lee pass incomplete to Montaurius Smith,,
4th and 12 at UAB 48,"Nick Carden punt for a loss of 5 yards, punt out-of-bounds at the AlaAM 47",,
"AAMU DRIVE TOTALS: 7 plays, 27 yards, 2:05"
UAB at 12:55,,AAMU,UAB
1st and 10 at AAMU 47,Jordan Howard run for a loss of 1 yard to the AlaAM 48,0,0
2nd and 11 at AAMU 48,Cody Clements pass complete to Maudrecus Humphrey for 8 yds to the AlaAM 40,,
3rd and 3 at AAMU 40,Jordan Howard run for 5 yds to the AlaAM 35 for a 1ST down,,
1st and 10 at AAMU 35,Cody Clements run for 1 yd to the AlaAM 34,,
2nd and 9 at AAMU 34,Cody Clements pass incomplete to N/A,,
3rd and 9 at AAMU 34,"Cody Clements run for a loss of 6 yards to the AlaAM 39 Cody Clements fumbled, forced by Germaine Calmes, recovered by UAB N/A",,
4th and 14 at AAMU 39,"UAB Penalty, delay of game (Cody Clements) to the AlaAM 44",,
4th and 19 at AAMU 44,Hunter Mullins punt for 33 yds,,
"UAB DRIVE TOTALS: 6 plays, 3 yards, 2:09"
Alabama A&M at 10:46,,AAMU,UAB
1st and 10 at AAMU 11,Bryan Brower run for 4 yds to the AlaAM 15,0,0
2nd and 6 at AAMU 15,"Jaymason Lee pass incomplete to Montaurius Smith, broken up by Lamarcus Farmer",,
3rd and 6 at AAMU 15,Jaymason Lee run for 11 yds to the AlaAM 26 for a 1ST down,,
1st and 10 at AAMU 26,Jaymason Lee run for 1 yd to the AlaAM 27,,
2nd and 9 at AAMU 27,Jaymason Lee pass incomplete to Tevin McKenzie,,
3rd and 9 at AAMU 27,Jaymason Lee pass incomplete to Montaurius Smith,,
4th and 9 at AAMU 27,"Nick Carden punt for 27 yds, punt out-of-bounds at the UAB 46",,
"AAMU DRIVE TOTALS: 6 plays, 16 yards, 1:59"
UAB at 8:47,,AAMU,UAB
1st and 10 at UAB 46,D.J. Vinson run for 3 yds to the UAB 49,0,0
2nd and 7 at UAB 49,D.J. Vinson run for no gain to the UAB 49,,
3rd and 7 at UAB 49,Cody Clements sacked by Ricky Clarke and Diondre Lewis for a loss of 2 yards to the UAB 47,,
4th and 9 at UAB 47,"Hunter Mullins punt for 37 yds, downed at the AlaAM 16",,
"UAB DRIVE TOTALS: 3 plays, 1 yard, 1:49"
Alabama A&M at 6:58,,AAMU,UAB
1st and 10 at AAMU 16,Jaymason Lee pass complete to Justin Jackson for 47 yds to the UAB 37 for a 1ST down,0,0
1st and 10 at UAB 37,Jaymason Lee pass incomplete to Justin Jackson,,
2nd and 10 at UAB 37,Jaymason Lee run for 14 yds to the UAB 23 for a 1ST down,,
1st and 10 at UAB 23,Bryan Brower run for 3 yds to the UAB 20,,
2nd and 7 at UAB 20,Bryan Brower run for 6 yds to the UAB 14,,
3rd and 1 at UAB 14,Bryan Brower run for 1 yd to the UAB 13 for a 1ST down,,
1st and 10 at UAB 13,Brandon Wells pass incomplete to Montaurius Smith,,
2nd and 10 at UAB 13,Brandon Wells pass incomplete,,
3rd and 10 at UAB 13,Brandon Wells pass intercepted Bobby Baker return for 13 yds to the UAB 17,,
"AAMU DRIVE TOTALS: 9 plays, 71 yards, 2:33"
UAB at 4:25,,AAMU,UAB
1st and 10 at UAB 17,Jordan Howard run for 3 yds to the UAB 20,0,0
2nd and 7 at UAB 20,Jeremiah Briscoe pass complete to Tristan Henderson for no gain to the UAB 20,,
3rd and 7 at UAB 20,"Jeremiah Briscoe pass incomplete, broken up by Anthony Lanier",,
4th and 7 at UAB 20,"Hunter Mullins punt for 57 yds , Rashad Anderson returns for 77 yds for a TD, (Cea Diaz-Ramon KICK)",7,0
"UAB DRIVE TOTALS: 3 plays, 3 yards, 1:19"
Alabama A&M at 3:06,,AAMU,UAB
,"Timeout ALABAMA A&M, clock 03:06",0,0
"AAMU DRIVE TOTALS: 0 plays, 0 yards"
UAB at 3:06,,AAMU,UAB
,Cea Diaz-Ramon kickoff for 65 yds for a touchback,7,0
1st and 10 at UAB 25,Jordan Howard run for 4 yds to the UAB 29,,
2nd and 6 at UAB 29,Cody Clements run for a loss of 3 yards to the UAB 26,,
3rd and 9 at UAB 26,Cody Clements pass incomplete to N/A,,
4th and 9 at UAB 26,"Hunter Mullins punt for 48 yds, fair catch by Rashad Anderson at the AlaAM 26",,
"UAB DRIVE TOTALS: 3 plays, 1 yard, 1:03"
