0716025720140920,,716,257
,"TROY wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Troy at 15:00,,TSU,GA
,"Marshall Morgan kickoff for 63 yds , Teddy Ruben return for 21 yds to the Troy 23",0,0
1st and 10 at TROY 23,Teddy Ruben run for a loss of 1 yard to the Troy 22,,
2nd and 11 at TROY 22,Dontreal Pruitt pass complete to Chandler Worthy for 2 yds to the Troy 24,,
3rd and 9 at TROY 24,"GEORGIA Penalty, Personal Foul (J.J. Green) to the Troy 39 for a 1ST down",,
1st and 10 at TROY 39,Khary Franklin run for a loss of 1 yard to the Troy 38,,
2nd and 11 at TROY 38,"GEORGIA Penalty, Encroachment (5 Yards) to the Troy 43",,
2nd and 6 at TROY 43,Dontreal Pruitt pass incomplete to Brandon Burks,,
3rd and 6 at TROY 43,Dontreal Pruitt pass complete to Chandler Worthy for 25 yds to the Geo 32 for a 1ST down,,
1st and 10 at UGA 32,Chandler Worthy run for a loss of 4 yards to the Geo 36,,
2nd and 14 at UGA 36,Dontreal Pruitt pass complete to Trey Page for 7 yds to the Geo 29,,
3rd and 7 at UGA 29,Dontreal Pruitt pass complete to Kinderick Dent for 19 yds to the Geo 10 for a 1ST down,,
1st and Goal at UGA 10,K.D. Edenfield pass incomplete to Bryan Holmes,,
2nd and Goal at UGA 10,Dontreal Pruitt pass incomplete to K.D. Edenfield,,
3rd and Goal at UGA 10,Jordan Chunn run for 1 yd to the Geo 9,,
4th and Goal at UGA 9,Ryan Kay 26 yd FG MISSED,,
"TROY DRIVE TOTALS: 12 plays, 68 yards, 4:53"
Georgia at 10:07,,TSU,GA
1st and 10 at UGA 20,Todd Gurley run for 5 yds to the Geo 25,0,0
2nd and 5 at UGA 25,Todd Gurley run for 48 yds to the Troy 27 for a 1ST down,,
1st and 10 at TROY 27,Todd Gurley run for 10 yds to the Troy 17 for a 1ST down,,
1st and 10 at TROY 17,Todd Gurley run for 7 yds to the Troy 10,,
2nd and 3 at TROY 10,Sony Michel run for 4 yds to the Troy 6 for a 1ST down,,
1st and Goal at TROY 6,"Sony Michel run for 6 yds for a TD, (Marshall Morgan KICK)",0,7
"UGA DRIVE TOTALS: 6 plays, 80 yards, 2:08"
Troy at 7:59,,TSU,GA
,"Marshall Morgan kickoff for 63 yds , Chandler Worthy return for 17 yds to the Troy 19",0,7
1st and 10 at TROY 19,"Dontreal Pruitt pass complete to Tommy Blevins for 19 yds Tommy Blevins fumbled, forced by Rico Johnson, recovered by Geo Aaron Davis  , return for 11 yds to the Troy 27",,
"TROY DRIVE TOTALS: 1 play, 19 yards, 0:18"
Georgia at 7:41,,TSU,GA
1st and 10 at TROY 27,"TROY Penalty, Defensive Pass Interference (15 Yards) to the Troy 12 for a 1ST down",0,7
1st and 10 at TROY 12,Todd Gurley run for 2 yds to the Troy 10,,
2nd and 8 at TROY 10,Todd Gurley run for 1 yd to the Troy 9,,
3rd and 7 at TROY 9,"Hutson Mason pass complete to Kenneth Towns for 9 yds for a TD, (Marshall Morgan KICK)",0,14
"UGA DRIVE TOTALS: 3 plays, 27 yards, 1:31"
Troy at 6:10,,TSU,GA
,Marshall Morgan kickoff for 65 yds for a touchback,0,14
1st and 10 at TROY 25,Dontreal Pruitt pass incomplete to Josh Anderson,,
2nd and 10 at TROY 25,Dontreal Pruitt pass complete to Brandon Burks for 8 yds to the Troy 33,,
3rd and 2 at TROY 33,Brandon Burks run for 4 yds to the Troy 37 for a 1ST down,,
1st and 10 at TROY 37,Dontreal Pruitt pass complete to Brandon Burks for a loss of 8 yards to the Troy 29,,
2nd and 18 at TROY 29,Khary Franklin run for a loss of 5 yards to the Troy 24,,
,"Timeout GEORGIA, clock 03:59",,
3rd and 23 at TROY 24,Dontreal Pruitt run for 11 yds to the Troy 35,,
4th and 12 at TROY 35,"Ryan Kay punt for 49 yds , Isaiah McKenzie returns for 1 yd to the Geo 17",,
"TROY DRIVE TOTALS: 6 plays, 10 yards, 3:05"
Georgia at 3:05,,TSU,GA
1st and 10 at UGA 17,Sony Michel run for 75 yds to the Troy 8 for a 1ST down,0,14
1st and Goal at TROY 8,"Sony Michel run for 8 yds for a TD, (Marshall Morgan KICK)",0,21
"UGA DRIVE TOTALS: 2 plays, 83 yards, 0:33"
Troy at 2:32,,TSU,GA
,"Marshall Morgan kickoff for 65 yds , Chandler Worthy return for 12 yds to the Troy 12",0,21
1st and 10 at TROY 12,Jordan Chunn run for no gain to the Troy 12,,
2nd and 10 at TROY 12,Dontreal Pruitt pass incomplete to Teddy Ruben,,
3rd and 10 at TROY 12,Dontreal Pruitt pass complete to K.D. Edenfield for a loss of 1 yard to the Troy 11,,
4th and 11 at TROY 11,"Ryan Kay punt for 49 yds, downed at the Geo 40",,
"TROY DRIVE TOTALS: 3 plays, -1 yard, 1:42"
Georgia at 0:50,,TSU,GA
1st and 10 at UGA 40,Keith Marshall run for 3 yds to the Geo 43,0,21
2nd and 7 at UGA 43,Hutson Mason pass incomplete to Isaiah McKenzie,,
3rd and 7 at UGA 43,Hutson Mason pass complete to Michael Bennett for 18 yds to the Troy 39 for a 1ST down,,
1st and 10 at TROY 39,Hutson Mason pass complete to Jeb Blazevich for 13 yds to the Troy 26 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Georgia at 15:00,,TSU,GA
1st and 10 at TROY 26,Hutson Mason pass complete to Sony Michel for 5 yds to the Troy 21,0,21
2nd and 5 at TROY 21,"GEORGIA Penalty, False Start (Kolton Houston) to the Troy 26",,
2nd and 10 at TROY 26,Hutson Mason pass complete to Keith Marshall for a loss of 5 yards to the Troy 31,,
3rd and 15 at TROY 31,Hutson Mason pass complete to Blake Tibbs for 12 yds to the Troy 19,,
4th and 3 at TROY 19,Marshall Morgan 37 yd FG GOOD,0,24
"UGA DRIVE TOTALS: 8 plays, 41 yards, 3:21"
Troy at 12:29,,TSU,GA
,Marshall Morgan kickoff for 65 yds for a touchback,0,24
1st and 10 at TROY 25,Dontreal Pruitt pass incomplete to Chandler Worthy,,
2nd and 10 at TROY 25,Jordan Chunn run for 2 yds to the Troy 27,,
3rd and 8 at TROY 27,Dontreal Pruitt sacked by Jordan Jenkins for a loss of 9 yards to the Troy 18,,
4th and 17 at TROY 18,"Ryan Kay punt for 34 yds , Isaiah McKenzie returns for 52 yds for a TD, (Marshall Morgan KICK)",0,31
"TROY DRIVE TOTALS: 3 plays, -7 yards, 1:41"
Troy at 10:48,,TSU,GA
,Marshall Morgan kickoff for 65 yds for a touchback,0,31
1st and 10 at TROY 25,Tim Longmire run for 2 yds to the Troy 27,,
2nd and 8 at TROY 27,Dontreal Pruitt pass complete to K.D. Edenfield for 5 yds to the Troy 32,,
3rd and 3 at TROY 32,Dontreal Pruitt pass incomplete to Chandler Worthy,,
4th and 3 at TROY 32,"Ryan Kay punt for 48 yds, downed at the Geo 20",,
"TROY DRIVE TOTALS: 3 plays, 7 yards, 1:43"
Georgia at 9:05,,TSU,GA
1st and 10 at UGA 20,Hutson Mason pass complete to Shakenneth Williams for 35 yds to the Troy 45 for a 1ST down,0,31
1st and 10 at TROY 45,Hutson Mason pass incomplete to Shakenneth Williams,,
2nd and 10 at TROY 45,Sony Michel run for 13 yds to the Troy 32 for a 1ST down,,
1st and 10 at TROY 32,Hutson Mason pass incomplete to Isaiah McKenzie,,
2nd and 10 at TROY 32,Sony Michel run for 14 yds to the Troy 18 for a 1ST down,,
1st and 10 at TROY 18,"Sony Michel run for 18 yds for a TD, (Marshall Morgan KICK)",0,38
"UGA DRIVE TOTALS: 6 plays, 80 yards, 1:34"
Troy at 7:31,,TSU,GA
,"Marshall Morgan kickoff for 65 yds , Teddy Ruben return for 21 yds to the Troy 21",0,38
1st and 10 at TROY 21,Dontreal Pruitt pass incomplete to Chandler Worthy,,
2nd and 10 at TROY 21,Dontreal Pruitt pass complete to Brandon Burks for 12 yds to the Troy 33 for a 1ST down,,
1st and 10 at TROY 33,Brandon Burks run for no gain to the Troy 33,,
2nd and 10 at TROY 33,"GEORGIA Penalty, Defensive Offside (Davin Bellamy) to the Troy 38",,
2nd and 5 at TROY 38,Dontreal Pruitt sacked by Toby Johnson for a loss of 8 yards to the Troy 30,,
3rd and 13 at TROY 30,Dontreal Pruitt pass complete to Brandon Brooks for 31 yds to the Geo 39 for a 1ST down,,
1st and 10 at UGA 39,Dontreal Pruitt pass incomplete to Jarvis Bentley,,
2nd and 10 at UGA 39,Brandon Burks run for 2 yds to the Geo 37,,
3rd and 8 at UGA 37,"TROY Penalty, Offensive Holding (Tommy Stephens) to the Geo 47",,
3rd and 18 at UGA 47,Dontreal Pruitt run for 4 yds to the Geo 43,,
4th and 14 at UGA 43,Dontreal Pruitt pass complete to Bryan Holmes for 4 yds to the Geo 39,,
"TROY DRIVE TOTALS: 9 plays, 40 yards, 4:40"
Georgia at 2:51,,TSU,GA
1st and 10 at UGA 39,Brice Ramsey pass incomplete to Jeb Blazevich,0,38
2nd and 10 at UGA 39,Brice Ramsey pass complete to Chris Conley for 19 yds to the Troy 42 for a 1ST down,,
1st and 10 at TROY 42,Brice Ramsey pass incomplete to Kenneth Towns,,
2nd and 10 at TROY 42,Brice Ramsey pass incomplete to Keith Marshall,,
3rd and 10 at TROY 42,Brice Ramsey pass complete to Chris Conley for 39 yds to the Troy 3 for a 1ST down,,
1st and Goal at TROY 3,Keith Marshall run for 1 yd to the Troy 2,,
2nd and Goal at TROY 2,Keith Marshall run for 1 yd to the Troy 1,,
3rd and Goal at TROY 1,"GEORGIA Penalty, Substitution Infraction (-5 Yards) to the Troy 6",,
