0419040420140920,,419,404
,Middle Tennessee wins the toss and defers.,,
1st Quarter Play-by-Play
Memphis at 15:00,,MTU,MEM
,"Cody Clark kickoff for 63 yds , Bobby McCain return for 19 yds to the Memph 21",0,0
1st and 10 at MEM 21,Brandon Hayes run for 9 yds to the Memph 30,,
2nd and 1 at MEM 30,Paxton Lynch pass incomplete to N/A,,
3rd and 1 at MEM 30,Brandon Hayes run for 4 yds to the Memph 34 for a 1ST down,,
1st and 10 at MEM 34,Paxton Lynch run for 2 yds to the Memph 36,,
2nd and 8 at MEM 36,Brandon Hayes run for no gain to the Memph 36,,
3rd and 8 at MEM 36,Paxton Lynch pass incomplete to Brandon Hayes,,
4th and 8 at MEM 36,"u""SMITH, Spencer punt 42 yards to the MT22, fair catch by Ed'Marques Batties, PENALTY MT personal foul 15 yards to the MT49, 1ST DOWN MEM, NO PLAY. for a 1ST down""",,
1st and 10 at MTU 49,Brandon Hayes run for 11 yds to the MTnSt 38 for a 1ST down,,
1st and 10 at MTU 38,Paxton Lynch pass complete to Joe Craig for a loss of 1 yard to the MTnSt 39,,
2nd and 11 at MTU 39,Paxton Lynch pass complete to Mose Frazier for 15 yds to the MTnSt 24 for a 1ST down,,
1st and 10 at MTU 24,"LYNCH, Paxton pass complete to MONTIEL, Daniel for 24 yards to the MT0, clock 12:05, PENALTY MEM illegal touching (MONTIEL, Daniel) 0 yards to the MT24, NO PLAY.",,
2nd and 10 at MTU 24,Sam Craft run for 17 yds to the MTnSt 7 for a 1ST down,,
1st and Goal at MTU 7,"Paxton Lynch pass complete to Alan Cross for 7 yds for a TD, (Jake Elliott KICK)",0,7
"MEM DRIVE TOTALS: 11 plays, 79 yards, 3:19"
Middle Tennessee at 11:41,,MTU,MEM
,Jake Elliott kickoff for 65 yds for a touchback,0,7
1st and 10 at MTU 25,Austin Grammer pass complete to Terry Pettis for 4 yds to the MTnSt 29,,
2nd and 6 at MTU 29,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 3 yds to the MTnSt 32",,
3rd and 3 at MTU 32,Austin Grammer pass complete to Marcus Henry for 2 yds to the MTnSt 34,,
4th and 1 at MTU 34,"Zachary Lopez punt for 48 yds , Keiwone Malone returns for 11 yds to the Memph 45 MIDDLE TENN Penalty, illegal block (N/A) to the Memph 44",,
"MTSU DRIVE TOTALS: 3 plays, 9 yards, 1:46"
Memphis at 9:55,,MTU,MEM
1st and 10 at MEM 44,Brandon Hayes run for 4 yds to the Memph 48,0,7
2nd and 6 at MEM 48,Paxton Lynch pass complete to Phil Mayhue for 6 yds to the MTnSt 46 for a 1ST down,,
1st and 10 at MTU 46,Paxton Lynch pass complete to Brandon Hayes for a loss of 4 yards to the 50 yard line,,
2nd and 14 at 50,Paxton Lynch pass incomplete to Alan Cross,,
3rd and 14 at 50,Paxton Lynch pass complete to Roderick Proctor for 5 yds to the MTnSt 45,,
4th and 9 at MTU 45,"Nick Jacobs punt for 42 yds, downed at the MTnSt 3 MIDDLE TENN Penalty, illegal block (Brent Stockstill) to the MTnSt 2",,
"MEM DRIVE TOTALS: 5 plays, 11 yards, 2:04"
Middle Tennessee at 7:51,,MTU,MEM
1st and 10 at MTU 2,Jordan Parker run for 1 yd to the MTnSt 3,0,7
2nd and 9 at MTU 3,Jordan Parker run for 2 yds to the MTnSt 5,,
3rd and 7 at MTU 5,Austin Grammer sacked by Tank Jakes for a loss of 5 yards for a SAFETY,0,9
"MTSU DRIVE TOTALS: 3 plays, -2 yards, 1:31"
Memphis at 6:13,,MTU,MEM
,"Zachary Lopez kickoff for 44 yds , Bobby McCain return for 15 yds to the MTnSt 49",0,9
1st and 10 at MTU 49,Paxton Lynch run for 8 yds to the MTnSt 41,,
2nd and 2 at MTU 41,Doroland Dorceus run for 11 yds to the MTnSt 30 for a 1ST down,,
1st and 10 at MTU 30,"MEMPHIS Penalty, unsportsmanlike conduct (Doroland Dorceus) to the MTnSt 45",,
1st and 25 at MTU 45,Brandon Hayes run for 2 yds to the MTnSt 43,,
2nd and 23 at MTU 43,Brandon Hayes run for 3 yds to the MTnSt 40,,
3rd and 20 at MTU 40,Paxton Lynch pass intercepted Xavier Walker return for 35 yds to the Memph 44,,
"MEM DRIVE TOTALS: 5 plays, 9 yards, 2:00"
