0331007120141112,,331,71
1st Quarter Play-by-Play
Bowling Green at 15:00,,KSU,BGSU
,"Anthony Melchiori kickoff for 57 yds , Andre Givens return for 20 yds to the BwGrn 28",0,0
1st and 10 at BGSU 28,James Knapke pass complete to Roger Lewis for 1 yd to the BwGrn 29,,
2nd and 9 at BGSU 29,James Knapke pass complete to Gehrig Dieter for 9 yds to the BwGrn 38 for a 1ST down,,
1st and 10 at BGSU 38,Fred Coppet run for 4 yds to the BwGrn 42,,
2nd and 6 at BGSU 42,James Knapke pass incomplete to Ryan Burbrink,,
3rd and 6 at BGSU 42,James Knapke pass complete to Gehrig Dieter for 33 yds to the KntSt 25 for a 1ST down,,
1st and 10 at KENT 25,James Knapke run for 1 yd to the KntSt 24,,
2nd and 9 at KENT 24,Andre Givens run for 3 yds to the KntSt 21,,
3rd and 6 at KENT 21,Andre Givens run for 3 yds to the KntSt 18,,
4th and 3 at KENT 18,Tyler Tate 36 yd FG MISSED,,
"BGSU DRIVE TOTALS: 9 plays, 54 yards, 2:41"
Kent State at 12:19,,KSU,BGSU
1st and 10 at KENT 20,Nathan Strock pass incomplete to Ernest Calhoun,0,0
2nd and 10 at KENT 20,Nick Holley run for a loss of 2 yards to the KntSt 18,,
3rd and 12 at KENT 18,"Strock, Nathan pass complete to Humphrey, Chris for 6 yards to the KENTST24, PENALTY BOWLGREEN offside 5 yards to the KENTST23, NO PLAY.",,
3rd and 7 at KENT 23,Nathan Strock sacked by Gus Schwieterman for a loss of 5 yards to the KntSt 18,,
4th and 12 at KENT 18,"Anthony Melchiori punt for 40 yds, downed at the BwGrn 42",,
"KENT DRIVE TOTALS: 3 plays, -2 yards, 2:02"
Bowling Green at 10:17,,KSU,BGSU
1st and 10 at BGSU 42,Fred Coppet run for 9 yds to the KntSt 49,0,0
2nd and 1 at KENT 49,Fred Coppet run for 3 yds to the KntSt 46 for a 1ST down,,
1st and 10 at KENT 46,Fred Coppet run for 2 yds to the KntSt 44,,
2nd and 8 at KENT 44,Andre Givens run for 32 yds to the KntSt 12 for a 1ST down,,
1st and 10 at KENT 12,James Knapke pass incomplete to Gehrig Dieter,,
2nd and 10 at KENT 12,"Givens, Andre rush for 1 yard to the KENTST11, PENALTY KENTST offside 5 yards to the KENTST7, NO PLAY.",,
2nd and 5 at KENT 7,Andre Givens run for 1 yd to the KntSt 6,,
3rd and 4 at KENT 6,"Andre Givens run for 6 yds for a TD, (Tyler Tate KICK)",0,7
"BGSU DRIVE TOTALS: 7 plays, 58 yards, 2:00"
Kent State at 8:17,,KSU,BGSU
,"Anthony Farinella kickoff for 59 yds , Ernest Calhoun return for 24 yds to the KntSt 30",0,7
1st and 10 at KENT 30,"KENT ST Penalty, False Start (Wayne Scott) to the KntSt 25",,
1st and 15 at KENT 25,Nathan Strock run for 6 yds to the KntSt 31,,
2nd and 9 at KENT 31,Nathan Strock pass complete to Ernest Calhoun for 2 yds to the KntSt 33,,
3rd and 7 at KENT 33,Nathan Strock pass incomplete to Kris White,,
4th and 7 at KENT 33,"BOWLING GREEN Penalty, Defensive Offside (Herve Coby) to the KntSt 38",,
4th and 2 at KENT 38,"Anthony Melchiori punt for 49 yds , Teo Redding returns for 5 yds to the BwGrn 18",,
"KENT DRIVE TOTALS: 3 plays, 8 yards, 1:37"
Bowling Green at 6:40,,KSU,BGSU
1st and 10 at BGSU 18,James Knapke pass complete to Heath Jackson for 5 yds to the BwGrn 23,0,7
2nd and 5 at BGSU 23,Andre Givens run for a loss of 5 yards to the BwGrn 18,,
3rd and 10 at BGSU 18,"James Knapke pass complete to Roger Lewis for 82 yds for a TD, (Tyler Tate KICK)",0,14
"BGSU DRIVE TOTALS: 3 plays, 82 yards, 0:53"
Kent State at 5:47,,KSU,BGSU
,"Anthony Farinella kickoff for 60 yds , Ernest Calhoun return for 15 yds to the KntSt 20",0,14
1st and 10 at KENT 20,Nathan Strock pass complete to Josh Boyle for 8 yds to the KntSt 28,,
2nd and 2 at KENT 28,Nathan Strock pass complete to Casey Pierce for 12 yds to the KntSt 40 for a 1ST down,,
1st and 10 at KENT 40,Nathan Strock pass incomplete to Casey Pierce,,
