0503046520140913,,503,465
,NIU WINS THE COIN TOSS. REBELS WILL RECEIVE AND DEFEND SOUTH EZ.,,
1st Quarter Play-by-Play
UNLV at 15:00,,NIU,UNLV
,"Josh Orne kickoff for 61 yds , Keith Whitely return for 38 yds to the UNLV 42",0,0
1st and 10 at UNLV 42,Shaquille Murray-Lawrence run for 4 yds to the UNLV 46,,
2nd and 6 at UNLV 46,Blake Decker pass complete to Taylor Barnhill for 9 yds to the NoIll 45 for a 1ST down,,
1st and 10 at NIU 45,Shaquille Murray-Lawrence run for 4 yds to the NoIll 41,,
2nd and 6 at NIU 41,Blake Decker pass complete to Devante Davis for 31 yds to the NoIll 10 for a 1ST down,,
1st and Goal at NIU 10,Shaquille Murray-Lawrence run for 2 yds to the NoIll 8,,
2nd and Goal at NIU 8,Blake Decker pass incomplete to Devante Davis,,
3rd and Goal at NIU 8,Blake Decker pass incomplete to Devante Davis,,
4th and Goal at NIU 8,Jonathan Leiva 25 yd FG GOOD,0,3
"UNLV DRIVE TOTALS: 8 plays, 50 yards, 2:48"
Northern Illinois at 12:06,,NIU,UNLV
,"Nicolai Bornand kickoff for 58 yds , Paris Logan return for 17 yds to the NoIll 24",0,3
1st and 10 at NIU 24,Drew Hare pass complete to Akeem Daniels for 8 yds to the NoIll 32,,
2nd and 2 at NIU 32,Chad Beebe run for 5 yds to the NoIll 37 for a 1ST down,,
1st and 10 at NIU 37,Drew Hare pass complete to Juwan Brescacin for 4 yds to the NoIll 41,,
2nd and 6 at NIU 41,Keith Harris Jr. run for 4 yds to the NoIll 45,,
3rd and 2 at NIU 45,Keith Harris Jr. run for 2 yds to the NoIll 47 for a 1ST down,,
1st and 10 at NIU 47,Keith Harris Jr. run for 5 yds to the UNLV 48,,
2nd and 5 at UNLV 48,"Drew Hare pass complete to u""Da'Ron Brown"",  for 6 yds to the UNLV 42 for a 1ST down",,
1st and 10 at UNLV 42,"u""Da'Ron Brown"",  run for 2 yds to the UNLV 40",,
2nd and 8 at UNLV 40,Drew Hare pass incomplete to N/A,,
3rd and 8 at UNLV 40,"Drew Hare pass complete to Chad Beebe for 21 yds Chad Beebe fumbled, forced by Peni Vea, recovered by NoIll N/A for a 1ST down",,
1st and 10 at UNLV 20,Drew Hare pass incomplete to N/A,,
2nd and 10 at UNLV 20,Cameron Stingily run for 4 yds to the UNLV 16,,
3rd and 6 at UNLV 16,Joel Bouagnon run for 9 yds to the UNLV 7 for a 1ST down,,
1st and Goal at UNLV 7,Drew Hare run for 2 yds to the UNLV 5,,
2nd and Goal at UNLV 5,"Cameron Stingily run for 5 yds for a TD, (Tyler Wedel KICK)",7,3
"NIU DRIVE TOTALS: 15 plays, 76 yards, 4:40"
UNLV at 7:19,,NIU,UNLV
