0667009620140920,,667,96
1st Quarter Play-by-Play
Southern Utah at 15:00,,SUU,FSU
,Garrett Swanson kickoff for 65 yds for a touchback,0,0
1st and 10 at SUU 25,Malik Brown run for 3 yds to the SoUth 28,,
2nd and 7 at SUU 28,Ammon Olsen run for a loss of 3 yards to the SoUth 25,,
3rd and 10 at SUU 25,Malik Brown run for 4 yds to the SoUth 29,,
4th and 6 at SUU 29,"Tate Lewis punt for 51 yds , LeKendrick Williams returns for 7 yds to the FrsSt 27",,
"SUU DRIVE TOTALS: 3 plays, 4 yards, 1:38"
Fresno State at 13:22,,SUU,FSU
1st and 10 at FRES 27,Marteze Waller run for 5 yds to the FrsSt 32,0,0
2nd and 5 at FRES 32,Brian Burrell pass complete to Dillon Root for a loss of 3 yards to the FrsSt 29,,
3rd and 8 at FRES 29,Brian Burrell pass complete to Dillon Root for 4 yds to the FrsSt 33,,
4th and 4 at FRES 33,Garrett Swanson punt for 47 yds,,
"FRES DRIVE TOTALS: 3 plays, 6 yards, 1:41"
Southern Utah at 11:41,,SUU,FSU
1st and 10 at SUU 20,Ammon Olsen run for 6 yds to the SoUth 26,0,0
2nd and 4 at SUU 26,Ammon Olsen pass complete to Mitch Jessop for 32 yds to the FrsSt 42 for a 1ST down,,
1st and 10 at FRES 42,"Ammon Olsen pass incomplete to Mitch Jessop, broken up by Charles Washington",,
2nd and 10 at FRES 42,Ammon Olsen pass incomplete to N/A,,
3rd and 10 at FRES 42,Ammon Olsen run for 2 yds to the FrsSt 40,,
4th and 8 at FRES 40,Tate Lewis punt for 40 yds for a touchback,,
"SUU DRIVE TOTALS: 5 plays, 40 yards, 1:27"
Fresno State at 10:14,,SUU,FSU
1st and 10 at FRES 20,Marteze Waller run for 6 yds to the FrsSt 26,0,0
2nd and 4 at FRES 26,Marteze Waller run for 49 yds to the SoUth 25 for a 1ST down,,
1st and 10 at SUU 25,Brian Burrell pass incomplete to Marteze Waller,,
2nd and 10 at SUU 25,Marteze Waller run for 3 yds to the SoUth 22,,
3rd and 7 at SUU 22,Marteze Waller run for 5 yds to the SoUth 17,,
4th and 2 at SUU 17,Brian Burrell pass complete to Marteze Waller for 1 yd to the SoUth 16,,
"FRES DRIVE TOTALS: 6 plays, 64 yards, 1:37"
Southern Utah at 8:37,,SUU,FSU
1st and 10 at SUU 16,Malik Brown run for 3 yds to the SoUth 19,0,0
2nd and 7 at SUU 19,Ammon Olsen pass incomplete,,
3rd and 7 at SUU 19,"Ammon Olsen run for a loss of 1 yard to the SoUth 18 SOUTHERN UTAH Penalty, illegal formation ( Yards) declined",,
4th and 8 at SUU 18,"Tate Lewis punt for 38 yds, fair catch by LeKendrick Williams at the FrsSt 44",,
"SUU DRIVE TOTALS: 3 plays, 2 yards, 0:53"
Fresno State at 7:44,,SUU,FSU
1st and 10 at FRES 44,Brian Burrell run for no gain to the FrsSt 44,0,0
2nd and 10 at FRES 44,Josh Quezada run for 2 yds to the FrsSt 46,,
3rd and 8 at FRES 46,Brian Burrell pass intercepted Miles Killebrew return for a loss of 6 yards to the SoUth 40,,
"FRES DRIVE TOTALS: 3 plays, 2 yards, 1:08"
Southern Utah at 6:36,,SUU,FSU
1st and 10 at SUU 40,Ammon Olsen sacked by Todd Hunt and Claudell Louis for a loss of 2 yards to the SoUth 38,0,0
2nd and 12 at SUU 38,Ammon Olsen pass complete to Easton Pedersen for 5 yds to the SoUth 43,,
3rd and 7 at SUU 43,Malik Brown run for 2 yds to the SoUth 45,,
4th and 5 at SUU 45,"SOUTHERN UTAH Penalty, false start (N/A) to the SoUth 40",,
4th and 10 at SUU 40,"Tate Lewis punt for 50 yds , LeKendrick Williams returns for 23 yds to the FrsSt 33",,
"SUU DRIVE TOTALS: 3 plays, 0 yards, 1:59"
Fresno State at 4:37,,SUU,FSU
1st and 10 at FRES 44,Brandon Connette run for 15 yds to the SoUth 41 for a 1ST down,0,0
1st and 10 at SUU 41,Brandon Connette pass incomplete to LeKendrick Williams,,
2nd and 10 at SUU 41,Brandon Connette pass incomplete,,
1st and 10 at FRES 33,LeKendrick Williams run for 11 yds to the FrsSt 44 for a 1ST down,,
3rd and 10 at SUU 41,Brandon Connette run for 9 yds to the SoUth 32,,
4th and 1 at SUU 32,Josh Quezada run for no gain to the SoUth 32,,
"FRES DRIVE TOTALS: 6 plays, 35 yards, 1:16"
Southern Utah at 3:21,,SUU,FSU
1st and 10 at SUU 32,Ammon Olsen pass complete to Justin Brown for 13 yds to the SoUth 45 for a 1ST down,0,0
1st and 10 at SUU 45,Ammon Olsen pass complete to Naia Ursua for 14 yds to the FrsSt 41 for a 1ST down,,
1st and 10 at FRES 41,Ammon Olsen pass incomplete to Naia Ursua,,
2nd and 10 at FRES 41,Malik Brown run for 3 yds to the FrsSt 38,,
3rd and 7 at FRES 38,Ammon Olsen pass complete to Malik Brown for 28 yds to the FrsSt 10 for a 1ST down,,
1st and Goal at FRES 10,Malik Brown run for no gain to the FrsSt 10,,
2nd and Goal at FRES 10,Malik Brown run for 5 yds to the FrsSt 5,,
3rd and Goal at FRES 5,"Ammon Olsen pass incomplete to Mitch Jessop for a 1ST down FRESNO ST Penalty, roughing passer (Kyrie Wilson) to the FrsSt 2 for a 1ST down",,
1st and Goal at FRES 2,Malik Brown run for a loss of 2 yards to the FrsSt 4,,
2nd and Goal at FRES 4,Ammon Olsen pass incomplete to Justin Brown,,
3rd and Goal at FRES 4,Malik Brown run for 1 yd to the FrsSt 3,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Southern Utah at 15:00,,SUU,FSU
4th and Goal at FRES 3,Trevor McGirr 20 yd FG GOOD,3,0
"SUU DRIVE TOTALS: 12 plays, 65 yards, 3:26"
Fresno State at 14:55,,SUU,FSU
,Trevor McGirr kickoff for 46 yds,3,0
1st and 10 at FRES 19,Marteze Waller run for 4 yds to the FrsSt 23,,
2nd and 6 at FRES 23,Brandon Connette pass incomplete to N/A,,
3rd and 6 at FRES 23,Brandon Connette pass complete to LeKendrick Williams for 3 yds to the FrsSt 26,,
4th and 3 at FRES 26,"Garrett Swanson punt for 30 yds , Brady Measom returns for 3 yds to the SoUth 47",,
"FRES DRIVE TOTALS: 3 plays, 7 yards, 1:14"
Southern Utah at 13:41,,SUU,FSU
1st and 10 at SUU 47,Ammon Olsen pass complete to Mike Sharp for 6 yds to the FrsSt 47,3,0
2nd and 4 at FRES 47,Ammon Olsen pass incomplete to Naia Ursua,,
3rd and 4 at FRES 47,Ammon Olsen run for 5 yds to the FrsSt 42 for a 1ST down,,
1st and 10 at FRES 42,Malik Brown run for 1 yd to the FrsSt 41,,
2nd and 9 at FRES 41,Ammon Olsen pass incomplete to Mike Sharp,,
