0156006620140906,,156,66
,"COLORADO STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Colorado State at 15:00,,CSU,BSU
,"Dan Goodale kickoff for 65 yds , Deionte Gaines return for 29 yds to the ColSt 29",0,0
1st and 10 at CSU 29,Garrett Grayson pass incomplete,,
2nd and 10 at CSU 29,Garrett Grayson pass complete to Rashard Higgins for 13 yds to the ColSt 42 for a 1ST down,,
1st and 10 at CSU 42,Dee Hart run for a loss of 1 yard to the ColSt 41,,
2nd and 11 at CSU 41,Garrett Grayson pass complete to Joe Hansley for 33 yds to the BoiSt 26 for a 1ST down,,
1st and 10 at BSU 26,Dee Hart run for 5 yds to the BoiSt 21,,
2nd and 5 at BSU 21,Garrett Grayson pass incomplete,,
3rd and 5 at BSU 21,Dee Hart run for 1 yd to the BoiSt 20,,
"CSU DRIVE TOTALS: 8 plays, 51 yards, 3:02"
Boise State at 11:58,,CSU,BSU
,"Jared Roberts kickoff for 65 yds , Bryan Douglas return for 25 yds to the BoiSt 25",3,0
"BSU DRIVE TOTALS: 9 plays, 75 yards, 2:46"
Colorado State at 15:00,,CSU,BSU
4th and 4 at BSU 20,Jared Roberts 39 Yd Field Goal,3,0
"CSU DRIVE TOTALS: 8 plays, 51 yards, 3:02"
Boise State at 11:58,,CSU,BSU
1st and 10 at BSU 25,Jay Ajayi run for 11 yds to the BoiSt 36 for a 1ST down,3,0
1st and 10 at BSU 36,Jay Ajayi run for 6 yds to the BoiSt 42,,
2nd and 4 at BSU 42,Grant Hedrick pass complete to Matt Miller for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jay Ajayi run for 1 yd to the ColSt 49,,
2nd and 9 at CSU 49,Jay Ajayi run for 10 yds to the ColSt 39 for a 1ST down,,
1st and 10 at CSU 39,Grant Hedrick pass complete to Jay Ajayi for 13 yds to the ColSt 26 for a 1ST down,,
1st and 10 at CSU 26,Grant Hedrick run for 2 yds to the ColSt 24,,
2nd and 8 at CSU 24,Grant Hedrick pass complete to Dallas Burroughs for 16 yds to the ColSt 8 for a 1ST down,,
1st and Goal at CSU 8,"Jay Ajayi run for 8 yds for a TD, (Dan Goodale BLOCKED)",3,6
"BSU DRIVE TOTALS: 9 plays, 75 yards, 2:46"
Colorado State at 9:12,,CSU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,3,6
1st and 10 at CSU 25,Garrett Grayson pass incomplete,,
2nd and 10 at CSU 25,Treyous Jarrells run for 4 yds to the ColSt 29,,
3rd and 6 at CSU 29,Garrett Grayson pass incomplete,,
4th and 6 at CSU 29,"Hayden Hunt punt for 51 yds , Shane Williams-Rhodes returns for 10 yds to the BoiSt 30",,
"CSU DRIVE TOTALS: 3 plays, 4 yards, 1:00"
Boise State at 8:12,,CSU,BSU
1st and 10 at BSU 30,Jay Ajayi run for 1 yd to the BoiSt 31,3,6
2nd and 9 at BSU 31,Grant Hedrick pass complete to Matt Miller for 8 yds to the BoiSt 39,,
3rd and 1 at BSU 39,Jay Ajayi run for 4 yds to the BoiSt 43 for a 1ST down,,
1st and 10 at BSU 43,Jay Ajayi run for 9 yds to the ColSt 48,,
2nd and 1 at CSU 48,Devan Demas run for 4 yds to the ColSt 44 for a 1ST down,,
1st and 10 at CSU 44,Grant Hedrick pass incomplete to Chaz Anderson,,
2nd and 10 at CSU 44,Grant Hedrick run for 10 yds to the ColSt 34 for a 1ST down,,
1st and 10 at CSU 34,Shane Williams-Rhodes run for 11 yds to the ColSt 23 for a 1ST down,,
1st and 10 at CSU 23,Grant Hedrick pass complete to Shane Williams-Rhodes for 3 yds to the ColSt 20,,
2nd and 7 at CSU 20,Grant Hedrick pass incomplete to Thomas Sperbeck,,
3rd and 7 at CSU 20,Grant Hedrick run for 19 yds to the ColSt 1 for a 1ST down,,
1st and Goal at CSU 1,"Grant Hedrick run for 1 yd for a TD, (Dan Goodale KICK)",3,13
"BSU DRIVE TOTALS: 12 plays, 70 yards, 4:16"
Colorado State at 3:56,,CSU,BSU
,Dan Goodale kickoff for 65 yds for a touchback,3,13
1st and 10 at CSU 25,Garrett Grayson pass complete to Rashard Higgins for 16 yds to the ColSt 41 for a 1ST down,,
1st and 10 at CSU 41,Dee Hart run for 7 yds to the ColSt 48,,
2nd and 3 at CSU 48,Garrett Grayson pass complete to Joe Hansley for 7 yds to the BoiSt 45 for a 1ST down,,
1st and 10 at BSU 45,"Garrett Grayson pass incomplete to Joe Hansley, broken up by Cleshawn Page",,
