0244064820141018,,244,648
,Furman wins the toss and will receive.  SC will defend north goal.,,
1st Quarter Play-by-Play
Furman at 15:00,,FUR,USC
,"Landon Ard kickoff for 64 yds , Richard Hayes III return for 20 yds to the Furm 21",0,0
1st and 10 at FUR 21,Antonio Wilcox run for 3 yds to the Furm 24,,
2nd and 7 at FUR 24,P.J. Blazejowski pass complete to Andrej Suttles for 10 yds to the Furm 34 for a 1ST down,,
1st and 10 at FUR 34,Ernie Cain run for 3 yds to the Furm 37,,
2nd and 7 at FUR 37,P.J. Blazejowski run for 3 yds to the Furm 40,,
3rd and 4 at FUR 40,"P.J. Blazejowski pass incomplete to Andrej Suttles, broken up by Brison Williams",,
4th and 4 at FUR 40,"Jon Croft Hollingsworth punt for 49 yds , Pharoh Cooper returns for 5 yds to the SCaro 45 SOUTH CAROLINA Penalty, illegal block (8 Yards) to the SCaro 8",,
"FUR DRIVE TOTALS: 5 plays, 19 yards, 2:45"
South Carolina at 12:15,,FUR,USC
1st and 10 at SC 8,Dylan Thompson pass complete to Pharoh Cooper for 12 yds to the SCaro 20 for a 1ST down,0,0
1st and 10 at SC 20,Mike Davis run for 3 yds to the SCaro 23,,
2nd and 7 at SC 23,Dylan Thompson pass complete to Rory Anderson for 24 yds to the SCaro 47 for a 1ST down,,
1st and 10 at SC 47,Mike Davis run for 4 yds to the Furm 49,,
2nd and 6 at FUR 49,Mike Davis run for 9 yds to the Furm 40 for a 1ST down,,
1st and 10 at FUR 40,Dylan Thompson pass incomplete,,
2nd and 10 at FUR 40,Dylan Thompson pass complete to Pharoh Cooper for 26 yds to the Furm 14 for a 1ST down,,
1st and 10 at FUR 14,"Dylan Thompson pass complete to Shaq Roland for 14 yds for a TD, (Elliott Fry KICK)",0,7
"SCAR DRIVE TOTALS: 8 plays, 92 yards, 3:01"
Furman at 9:14,,FUR,USC
,Landon Ard kickoff for 65 yds for a touchback,0,7
1st and 10 at FUR 25,P.J. Blazejowski pass complete to Andrej Suttles for 3 yds to the Furm 28,,
2nd and 7 at FUR 28,P.J. Blazejowski run for 10 yds to the Furm 38 for a 1ST down,,
1st and 10 at FUR 38,Antonio Wilcox run for 2 yds to the Furm 40,,
2nd and 8 at FUR 40,"Hank McCloud run for 60 yds for a TD, (Hunter Townes KICK)",7,7
"FUR DRIVE TOTALS: 4 plays, 75 yards, 1:45"
South Carolina at 7:29,,FUR,USC
,Jon Croft Hollingsworth kickoff for 65 yds for a touchback,7,7
1st and 10 at SC 25,Dylan Thompson pass complete to K.J. Brent for 1 yd to the SCaro 26,,
2nd and 9 at SC 26,Dylan Thompson pass complete to K.J. Brent for 19 yds to the SCaro 45 for a 1ST down,,
1st and 10 at SC 45,"Dylan Thompson pass incomplete to Damiere Byrd, PENALTY FUR pass interference (J. Milliken) 15 yards to the FUR40, 1ST DOWN SC, NO PLAY. for a 1ST down",,
1st and 10 at FUR 40,Dylan Thompson pass complete to Jerell Adams for 24 yds to the Furm 16 for a 1ST down,,
1st and 10 at FUR 16,Shon Carson run for 11 yds to the Furm 5 for a 1ST down,,
1st and Goal at FUR 5,"Mike Davis run for 5 yds for a TD, (Elliott Fry KICK)",7,14
"SCAR DRIVE TOTALS: 5 plays, 75 yards, 2:00"
Furman at 5:29,,FUR,USC
,Landon Ard kickoff for 65 yds for a touchback,7,14
1st and 10 at FUR 25,P.J. Blazejowski run for 4 yds to the Furm 29,,
2nd and 6 at FUR 29,Hank McCloud run for 5 yds to the Furm 34,,
3rd and 1 at FUR 34,Ernie Cain run for no gain to the Furm 34,,
4th and 1 at FUR 34,"Jon Croft Hollingsworth punt for 29 yds, punt out-of-bounds at the SCaro 37",,
"FUR DRIVE TOTALS: 3 plays, 9 yards, 2:05"
South Carolina at 3:24,,FUR,USC
1st and 10 at SC 37,Dylan Thompson pass incomplete,7,14
2nd and 10 at SC 37,"Mike Davis rush for 13 yards to the 50 yardline (John Mackey), PENALTY SC substitution infraction 5 yards to the SC32, NO PLAY.",,
2nd and 15 at SC 32,Dylan Thompson pass complete to Shon Carson for 7 yds to the SCaro 39,,
3rd and 8 at SC 39,"SOUTH CAROLINA Penalty, false start (-5 Yards) to the SCaro 34",,
3rd and 13 at SC 34,"Dylan Thompson sacked by Reggie Thomas for a loss of 8 yards to the SCaro 26 Dylan Thompson fumbled, recovered by Furm Ira McCune , return for 0 yards",,
"SCAR DRIVE TOTALS: 3 plays, -11 yards, 1:23"
Furman at 2:01,,FUR,USC
1st and 10 at SC 26,Andrej Suttles run for 1 yd to the SCaro 25,7,14
2nd and 9 at SC 25,P.J. Blazejowski pass complete to Jordan Snellings for 14 yds to the SCaro 11 for a 1ST down,,
1st and 10 at SC 11,"Hank McCloud run for 1 yd to the SCaro 11 Hank McCloud fumbled, forced by Phillip Dukes, recovered by SCaro Michael Washington",,
"FUR DRIVE TOTALS: 3 plays, 15 yards, 0:59"
South Carolina at 1:02,,FUR,USC
