0077041920141101,,77,419
1st Quarter Play-by-Play
BYU at 15:00,,BYU,MTU
,"Cody Clark kickoff for 62 yds , Adam Hine return for 28 yds to the BYU 31",0,0
1st and 10 at BYU 31,Jamaal Williams run for 1 yd to the BYU 32,,
2nd and 9 at BYU 32,Christian Stewart pass complete to Mitch Mathews for 8 yds to the BYU 40,,
3rd and 1 at BYU 40,Jamaal Williams run for no gain to the BYU 40,,
4th and 1 at BYU 40,Christian Stewart run for 5 yds to the BYU 45 for a 1ST down,,
1st and 10 at BYU 45,Christian Stewart pass complete to Terenn Houk for 16 yds to the MTnSt 39 for a 1ST down,,
1st and 10 at MTU 39,Christian Stewart pass incomplete,,
2nd and 10 at MTU 39,Jamaal Williams run for 2 yds to the MTnSt 37,,
3rd and 8 at MTU 37,"Christian Stewart pass complete to Colby Pearson for 37 yds for a TD, (Trevor Samson KICK)",7,0
"BYU DRIVE TOTALS: 8 plays, 69 yards, 2:24"
Middle Tennessee at 12:36,,BYU,MTU
,"Andrew Mikkelsen kickoff for 55 yds , Reggie Whatley return for 21 yds to the MTnSt 31",7,0
1st and 10 at MTU 31,Reggie Whatley run for 3 yds to the MTnSt 34,,
2nd and 7 at MTU 34,Austin Grammer run for 3 yds to the MTnSt 37,,
3rd and 4 at MTU 37,Austin Grammer pass complete to Marcus Henry for 15 yds to the BYU 48 for a 1ST down,,
1st and 10 at BYU 48,Austin Grammer pass complete to Chris Perkins for 4 yds to the BYU 44,,
2nd and 6 at BYU 44,Austin Grammer pass complete to Demetrius Frazier for no gain to the BYU 44,,
3rd and 6 at BYU 44,"GRAMMER, Austin pass incomplete to CLARKE, Devin, PENALTY BYU offside (KAUFUSI,Bronso) 5 yards to the BYU39, NO PLAY.",,
3rd and 1 at BYU 39,Shane Tucker run for 6 yds to the BYU 33 for a 1ST down,,
1st and 10 at BYU 33,Austin Grammer pass incomplete to Marcus Henry,,
2nd and 10 at BYU 33,Austin Grammer pass complete to Devin Clarke for 7 yds to the BYU 26,,
3rd and 3 at BYU 26,Austin Grammer run for 7 yds to the BYU 19 for a 1ST down,,
1st and 10 at BYU 19,Jordan Parker run for 7 yds to the BYU 12,,
2nd and 3 at BYU 12,Austin Grammer run for 4 yds to the BYU 8 for a 1ST down,,
1st and Goal at BYU 8,Austin Grammer pass incomplete to Devin Clarke,,
2nd and Goal at BYU 8,Austin Grammer run for 3 yds to the BYU 5,,
3rd and Goal at BYU 5,Austin Grammer sacked by Teu Kautai for a loss of 7 yards to the BYU 12,,
4th and Goal at BYU 12,Cody Clark 29 yd FG MISSED,,
"MTSU DRIVE TOTALS: 15 plays, 57 yards, 5:33"
BYU at 7:03,,BYU,MTU
1st and 10 at BYU 20,Jamaal Williams run for 1 yd to the BYU 21,7,0
2nd and 9 at BYU 21,Christian Stewart pass complete to Jordan Leslie for 4 yds to the BYU 25,,
