0454036720140906,,454,367
,Murray State wins toss and will receive.  Louisville to defend South,,
1st Quarter Play-by-Play
Murray State at 15:00,,MSU,UL
,"John Wallace kickoff for 49 yds , Pokey Harris return for 14 yds to the MurrS 30",0,0
1st and 10 at MURR 30,Pokey Harris run for no gain to the MurrS 30,,
2nd and 10 at MURR 30,Pokey Harris run for 2 yds to the MurrS 32,,
3rd and 8 at MURR 32,CJ Bennett pass incomplete to N/A,,
4th and 8 at MURR 32,"Zach Bogard punt for 59 yds, downed at the Lvile 9",,
"MURR DRIVE TOTALS: 3 plays, 2 yards, 1:29"
Louisville at 13:31,,MSU,UL
1st and 10 at LOU 9,Will Gardner pass incomplete to N/A,0,0
2nd and 10 at LOU 9,"LOUISVILLE Penalty, false start (N/A) to the Lvile 5",,
2nd and 14 at LOU 5,Will Gardner pass complete to James Quick for 5 yds to the Lvile 10,,
3rd and 9 at LOU 10,Will Gardner pass complete to Eli Rogers for 8 yds to the Lvile 18,,
4th and 1 at LOU 18,"Ryan Johnson punt for 38 yds , Janawski Davis returns for 12 yds to the MurrS 30 MURRAY ST Penalty, illegal block (Jonathan Jackson) to the MurrS 46",,
"LOU DRIVE TOTALS: 3 plays, 9 yards, 1:41"
Murray State at 11:50,,MSU,UL
1st and 10 at MURR 46,CJ Bennett pass complete to Janawski Davis for a loss of 1 yard to the MurrS 45,0,0
2nd and 11 at MURR 45,Marcus Holliday run for 3 yds to the MurrS 48,,
3rd and 8 at MURR 48,CJ Bennett pass complete to Jeremy Harness for a loss of 3 yards to the MurrS 45,,
4th and 11 at MURR 45,"Zach Bogard punt for 3 yds , Matt Milton returns for 5 yds to the MurrS 43",,
"MURR DRIVE TOTALS: 3 plays, -1 yard, 1:35"
Louisville at 10:15,,MSU,UL
1st and 10 at MURR 43,DeAngelo Brown run for a loss of 2 yards to the MurrS 45,0,0
2nd and 12 at MURR 45,DeAngelo Brown run for 33 yds to the MurrS 12 for a 1ST down,,
1st and 10 at MURR 12,"Will Gardner pass complete to Kai De La Cruz for 12 yds for a TD, (John Wallace KICK)",0,7
"LOU DRIVE TOTALS: 3 plays, 43 yards, 1:11"
Murray State at 9:04,,MSU,UL
,John Wallace kickoff for 65 yds for a touchback,0,7
1st and 10 at MURR 25,Roman Clay run for 1 yd to the MurrS 26,,
2nd and 9 at MURR 26,CJ Bennett pass intercepted Charles Gaines return for no gain to the MurrS 28,,
"MURR DRIVE TOTALS: 2 plays, 1 yard, 0:33"
Louisville at 8:31,,MSU,UL
1st and 10 at MURR 28,"u""Gardner, W. deep pass incomplete to Quick, J., PENALTY MUR pass interference (WADE, D'Montre) 15 yards to the MUR13, 1ST DOWN LOU, NO PLAY. for a 1ST down""",0,7
1st and 10 at MURR 13,Will Gardner pass complete to Eli Rogers for 8 yds to the MurrS 5,,
2nd and 2 at MURR 5,DeAngelo Brown run for 3 yds to the MurrS 2 for a 1ST down,,
1st and Goal at MURR 2,Dominique Brown 2 Yd Run (John Wallace Kick),0,14
"LOU DRIVE TOTALS: 3 plays, 28 yards, 1:07"
Murray State at 7:24,,MSU,UL
,"John Wallace kickoff for 62 yds , Pokey Harris return for 27 yds to the MurrS 30",0,14
1st and 10 at MURR 30,CJ Bennett pass complete to Jesse Blackburn for 11 yds to the MurrS 41 for a 1ST down,,
1st and 10 at MURR 41,CJ Bennett pass incomplete to Janawski Davis,,
2nd and 10 at MURR 41,Pokey Harris run for 2 yds to the MurrS 43,,
3rd and 8 at MURR 43,"CJ Bennett pass complete to Janawski Davis for 57 yds for a TD, (Carson Greifenkamp KICK)",7,14
"MURR DRIVE TOTALS: 4 plays, 70 yards, 1:07"
Louisville at 6:17,,MSU,UL
,"Carson Greifenkamp kickoff for 65 yds , Corvin Lamb return for 17 yds to the Lvile 17",7,14
1st and 10 at LOU 17,L.J. Scott run for 68 yds to the MurrS 15 for a 1ST down,,
,"Timeout MURRAY ST, clock 05:39",,
1st and 10 at MURR 15,Will Gardner pass incomplete to Eli Rogers,,
2nd and 10 at MURR 15,Will Gardner pass incomplete to N/A,,
3rd and 10 at MURR 15,Will Gardner pass complete to James Quick for 9 yds to the MurrS 6,,
4th and 1 at MURR 6,L.J. Scott run for 5 yds to the MurrS 1 for a 1ST down,,
1st and Goal at MURR 1,"L.J. Scott run for 1 yd for a TD, (John Wallace KICK)",7,21
"LOU DRIVE TOTALS: 6 plays, 83 yards, 1:59"
Murray State at 4:18,,MSU,UL
,"John Wallace kickoff for 59 yds , Pokey Harris return for 24 yds to the MurrS 30",7,21
1st and 10 at MURR 30,CJ Bennett pass incomplete to Janawski Davis,,
2nd and 10 at MURR 30,Marcus Holliday run for 1 yd to the MurrS 31,,
3rd and 9 at MURR 31,CJ Bennett pass incomplete to Janawski Davis,,
4th and 9 at MURR 31,"Zach Bogard punt for 43 yds , Kai De La Cruz returns for 1 yd to the Lvile 27",,
"MURR DRIVE TOTALS: 3 plays, 1 yard, 0:48"
Louisville at 3:30,,MSU,UL
1st and 10 at LOU 27,Will Gardner pass complete to DeAngelo Brown for 5 yds to the Lvile 32,7,21
2nd and 5 at LOU 32,L.J. Scott run for 2 yds to the Lvile 34,,
3rd and 3 at LOU 34,Will Gardner pass complete to Kai De La Cruz for 9 yds to the Lvile 43 for a 1ST down,,
1st and 10 at LOU 43,Will Gardner pass complete to Matt Milton for 34 yds to the MurrS 23 for a 1ST down,,
1st and 10 at MURR 23,L.J. Scott run for 3 yds to the MurrS 20,,
2nd and 7 at MURR 20,Will Gardner pass complete to Keith Towbridge for 4 yds to the MurrS 16,,
3rd and 3 at MURR 16,L.J. Scott run for 11 yds to the MurrS 5 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Louisville at 15:00,,MSU,UL
1st and Goal at MURR 5,DeAngelo Brown run for 4 yds to the MurrS 1,7,21
2nd and Goal at MURR 1,"Will Gardner pass complete to Gerald Christian for 1 yd for a TD, (John Wallace KICK)",7,28
"LOU DRIVE TOTALS: 9 plays, 73 yards, 4:29"
Murray State at 14:01,,MSU,UL
,"Jamon Brown kickoff for 63 yds , Pokey Harris return for 25 yds to the MurrS 27",7,28
1st and 10 at MURR 27,Roman Clay run for 5 yds to the MurrS 32,,
2nd and 5 at MURR 32,CJ Bennett run for 3 yds to the MurrS 35,,
3rd and 2 at MURR 35,"MURRAY ST Penalty, false start (N/A) to the MurrS 30",,
3rd and 7 at MURR 30,KD Humphries run for a loss of 5 yards to the MurrS 25,,
4th and 12 at MURR 25,"Zach Bogard punt for 23 yds, punt out-of-bounds at the MurrS 48",,
"MURR DRIVE TOTALS: 3 plays, -2 yards, 1:56"
Louisville at 12:05,,MSU,UL
1st and 10 at MURR 48,"Reggie Bonnafon pass complete to Kai De La Cruz for 18 yds to the MurrS 30 for a 1ST down MURRAY ST Penalty, personal foul (Anthony Hayes) to the MurrS 15 for a 1ST down",7,28
1st and 10 at MURR 15,L.J. Scott run for 7 yds to the MurrS 8,,
2nd and 3 at MURR 8,"Reggie Bonnafon run for 8 yds for a TD, (John Wallace KICK)",7,35
"LOU DRIVE TOTALS: 3 plays, 48 yards, 1:07"
Murray State at 10:58,,MSU,UL
,"Jamon Brown kickoff for 59 yds , Pokey Harris return for 24 yds to the MurrS 30",7,35
1st and 10 at MURR 30,"CJ Bennett pass incomplete to Janawski Davis, broken up by Andrew Johnson",,
2nd and 10 at MURR 30,CJ Bennett pass complete to Jesse Blackburn for no gain to the MurrS 30,,
3rd and 10 at MURR 30,CJ Bennett pass incomplete to Jesse Blackburn,,
4th and 10 at MURR 30,"Zach Bogard punt for 37 yds, downed at the Lvile 33",,
"MURR DRIVE TOTALS: 3 plays, 0 yards, 1:11"
Louisville at 9:47,,MSU,UL
1st and 10 at LOU 33,Reggie Bonnafon run for 2 yds to the Lvile 35,7,35
2nd and 8 at LOU 35,Reggie Bonnafon pass incomplete to N/A,,
3rd and 8 at LOU 35,L.J. Scott run for 8 yds to the Lvile 43 for a 1ST down,,
1st and 10 at LOU 43,L.J. Scott run for 23 yds to the MurrS 34 for a 1ST down,,
1st and 10 at MURR 34,L.J. Scott run for 4 yds to the MurrS 30,,
2nd and 6 at MURR 30,Reggie Bonnafon pass complete to L.J. Scott for 8 yds to the MurrS 22 for a 1ST down,,
1st and 10 at MURR 22,Brandon Radcliff run for 2 yds to the MurrS 20,,
2nd and 8 at MURR 20,Reggie Bonnafon sacked by Travis Taylor for a loss of 7 yards to the MurrS 27,,
3rd and 15 at MURR 27,"Reggie Bonnafon pass complete to Michaelee Harris for 27 yds for a TD, (John Wallace KICK)",7,42
"LOU DRIVE TOTALS: 9 plays, 67 yards, 4:30"
Murray State at 5:17,,MSU,UL
,Jamon Brown kickoff for 65 yds for a touchback,7,42
1st and 10 at MURR 25,CJ Bennett pass incomplete to Jeremy Harness,,
2nd and 10 at MURR 25,CJ Bennett pass complete to Jesse Blackburn for 7 yds to the MurrS 32,,
3rd and 3 at MURR 32,CJ Bennett pass complete to Jesse Blackburn for 15 yds to the MurrS 47 for a 1ST down,,
1st and 10 at MURR 47,Marcus Holliday run for 5 yds to the Lvile 48,,
2nd and 5 at LOU 48,CJ Bennett pass complete to Jesse Blackburn for 7 yds to the Lvile 41 for a 1ST down,,
1st and 10 at LOU 41,CJ Bennett pass incomplete to Marcus Holliday,,
2nd and 10 at LOU 41,CJ Bennett run for 1 yd to the Lvile 40,,
3rd and 9 at LOU 40,"CJ Bennett pass incomplete to Jesse Blackburn, broken up by James Burgess",,
,"Timeout MURRAY ST, clock 02:20",,
4th and 9 at LOU 40,CJ Bennett pass incomplete to Jalen Harrington,,
"MURR DRIVE TOTALS: 9 plays, 35 yards, 3:05"
Louisville at 2:12,,MSU,UL
1st and 10 at LOU 40,Will Gardner pass incomplete to L.J. Scott,7,42
2nd and 10 at LOU 40,Will Gardner pass incomplete to Kai De La Cruz,,
3rd and 10 at LOU 40,Will Gardner pass complete to Gerald Christian for 11 yds to the MurrS 49 for a 1ST down,,
1st and 10 at MURR 49,Will Gardner pass incomplete to James Quick,,
2nd and 10 at MURR 49,Will Gardner pass incomplete to L.J. Scott,,
3rd and 10 at MURR 49,Will Gardner pass complete to Eli Rogers for 7 yds to the MurrS 42,,
4th and 3 at MURR 42,Will Gardner pass complete to Gerald Christian for 20 yds to the MurrS 22 for a 1ST down,,
1st and 10 at MURR 22,"Will Gardner pass incomplete to Gerald Christian, broken up by Dylan Boone",,
2nd and 10 at MURR 22,L.J. Scott run for a loss of 6 yards to the MurrS 28,,
,"Timeout LOUISVILLE, clock 00:32",,
3rd and 16 at MURR 28,Will Gardner pass incomplete to Keith Towbridge,,
4th and 16 at MURR 28,John Wallace 45 yd FG GOOD,7,45
"LOU DRIVE TOTALS: 11 plays, 32 yards, 1:50"
Murray State at 0:22,,MSU,UL
,Jamon Brown kickoff for 65 yds for a touchback,7,45
1st and 10 at MURR 25,Roman Clay run for no gain to the MurrS 25,,
,End of 2nd Quarter,,
"MURR DRIVE TOTALS: 1 play, 0 yards, 0:22"
3rd Quarter Play-by-Play
Louisville at 15:00,,MSU,UL
,"Carson Greifenkamp kickoff for 62 yds , Corvin Lamb return for 18 yds to the LOUISVILLE 47 LOUISVILLE Penalty, Offensive holding (Keith Towbridge) to the Lvile 11",7,45
1st and 10 at LOU 11,Reggie Bonnafon pass incomplete to Keith Towbridge,,
2nd and 10 at LOU 11,Corvin Lamb run for 7 yds to the Lvile 18,,
3rd and 3 at LOU 18,Reggie Bonnafon pass complete to Eli Rogers for 15 yds to the Lvile 33 for a 1ST down,,
1st and 10 at LOU 33,Corvin Lamb run for 1 yd to the Lvile 34,,
2nd and 9 at LOU 34,Reggie Bonnafon pass complete to Michaelee Harris for 13 yds to the Lvile 47 for a 1ST down,,
1st and 10 at LOU 47,Brandon Radcliff run for no gain to the Lvile 47,,
2nd and 10 at LOU 47,"LOUISVILLE Penalty, false start (N/A) to the Lvile 42",,
2nd and 15 at LOU 42,Reggie Bonnafon pass complete to Kai De La Cruz for 14 yds to the MurrS 44,,
3rd and 1 at MURR 44,Brandon Radcliff run for 25 yds to the MurrS 19 for a 1ST down,,
1st and 10 at MURR 19,Reggie Bonnafon run for 3 yds to the MurrS 16,,
2nd and 7 at MURR 16,"Reggie Bonnafon run for 16 yds for a TD, (John Wallace KICK)",7,52
"LOU DRIVE TOTALS: 10 plays, 89 yards, 5:34"
Murray State at 9:26,,MSU,UL
,"Jamon Brown kickoff for 64 yds , Pokey Harris return for 18 yds to the MurrS 19",7,52
1st and 10 at MURR 19,Roman Clay run for 2 yds to the MurrS 21,,
2nd and 8 at MURR 21,KD Humphries pass incomplete to Jesse Blackburn,,
3rd and 8 at MURR 21,KD Humphries sacked by B.J. Dubose for a loss of 6 yards to the MurrS 15,,
4th and 14 at MURR 15,"Zach Bogard punt for 31 yds , Michaelee Harris returns for a loss of 8 yards to the Lvile 46",,
"MURR DRIVE TOTALS: 3 plays, -4 yards"
Louisville at 9:26,,MSU,UL
1st and 10 at LOU 46,Brandon Radcliff run for 6 yds to the MurrS 48,7,52
2nd and 4 at MURR 48,Brandon Radcliff run for 1 yd to the MurrS 47,,
3rd and 3 at MURR 47,Brandon Radcliff run for 9 yds to the MurrS 38 for a 1ST down,,
1st and 10 at MURR 38,"u""Bonnafon, R. deep pass incomplete to Bagley, J., PENALTY MUR pass interference (WADE, D'Montre) 15 yards to the MUR23, 1ST DOWN LOU, NO PLAY. for a 1ST down""",,
1st and 10 at MURR 23,Brandon Radcliff run for a loss of 1 yard to the MurrS 24,,
,"Timeout LOUISVILLE, clock 05:19",,
2nd and 11 at MURR 24,Reggie Bonnafon pass incomplete to Michaelee Harris,,
3rd and 11 at MURR 24,Reggie Bonnafon pass complete to Eli Rogers for 7 yds to the MurrS 17,,
4th and 4 at MURR 17,Reggie Bonnafon pass complete to Keith Towbridge for 10 yds to the MurrS 7 for a 1ST down,,
1st and Goal at MURR 7,"Brandon Radcliff run for 7 yds for a TD, (John Wallace KICK)",7,59
"LOU DRIVE TOTALS: 8 plays, 54 yards, 5:27"
Murray State at 3:59,,MSU,UL
,Jamon Brown kickoff for 65 yds for a touchback,7,59
1st and 10 at MURR 25,KD Humphries pass complete to Jeremy Harness for 4 yds to the MurrS 29,,
2nd and 6 at MURR 29,KD Humphries pass complete to Jeremy Harness for 10 yds to the MurrS 39 for a 1ST down,,
1st and 10 at MURR 39,KD Humphries pass complete to Janawski Davis for 8 yds to the MurrS 47,,
2nd and 2 at MURR 47,KD Humphries pass complete to Jeremy Harness for 13 yds to the Lvile 40 for a 1ST down,,
1st and 10 at LOU 40,KD Humphries run for 5 yds to the Lvile 35,,
