0400033120141011,,400,331
1st Quarter Play-by-Play
Massachusetts at 15:00,,MASS,KSU
,"Anthony Melchiori kickoff for 65 yds , Khary Bailey-Smith return for 29 yds to the UMass 29",0,0
1st and 10 at UMASS 29,Shadrach Abrokwah run for 5 yds to the UMass 34,,
2nd and 5 at UMASS 34,Shadrach Abrokwah run for no gain to the UMass 34,,
3rd and 5 at UMASS 34,Blake Frohnapfel pass incomplete to N/A,,
4th and 5 at UMASS 34,Marken Michel run for a loss of 2 yards to the UMass 32,,
"UMASS DRIVE TOTALS: 4 plays, 3 yards, 1:18"
Kent State at 13:42,,MASS,KSU
1st and 10 at UMASS 32,Nick Holley run for 1 yd to the UMass 31,0,0
2nd and 9 at UMASS 31,Nick Holley run for 2 yds to the UMass 29,,
3rd and 7 at UMASS 29,Colin Reardon pass complete to Casey Pierce for 5 yds to the UMass 24,,
4th and 2 at UMASS 24,Anthony Melchiori 41 yd FG GOOD,0,3
"KENT DRIVE TOTALS: 4 plays, 8 yards, 2:04"
Massachusetts at 11:38,,MASS,KSU
,Anthony Melchiori kickoff for 65 yds for a touchback,0,3
1st and 10 at UMASS 25,Jalen Williams run for 11 yds to the UMass 36 for a 1ST down,,
1st and 10 at UMASS 36,Blake Frohnapfel sacked by Darius Redmond and Nate Terhune for a loss of 9 yards to the UMass 27,,
2nd and 19 at UMASS 27,Marken Michel run for 9 yds to the UMass 36,,
3rd and 10 at UMASS 36,Blake Frohnapfel pass incomplete to Tajae Sharpe,,
4th and 10 at UMASS 36,"Brian McDonald punt for 38 yds, downed at the KntSt 26",,
"UMASS DRIVE TOTALS: 4 plays, 11 yards, 1:56"
Kent State at 9:42,,MASS,KSU
1st and 10 at KENT 26,Colin Reardon pass complete to Josh Boyle for no gain to the KntSt 26,0,3
2nd and 10 at KENT 26,Nick Holley run for 5 yds to the KntSt 31,,
3rd and 5 at KENT 31,Colin Reardon pass incomplete to James Brooks,,
4th and 5 at KENT 31,"Anthony Melchiori punt for 49 yds , Trey Dudley-Giles returns for no gain to the UMass 20",,
"KENT DRIVE TOTALS: 3 plays, 5 yards, 1:33"
Massachusetts at 8:09,,MASS,KSU
1st and 10 at UMASS 20,Lorenzo Woodley run for 1 yd to the UMass 21,0,3
2nd and 9 at UMASS 21,Blake Frohnapfel pass incomplete,,
3rd and 9 at UMASS 21,Blake Frohnapfel pass incomplete to N/A,,
4th and 9 at UMASS 21,"Brian McDonald punt for 34 yds, fair catch by James Brooks at the KntSt 45",,
"UMASS DRIVE TOTALS: 3 plays, 1 yard, 0:55"
Kent State at 7:14,,MASS,KSU
1st and 10 at KENT 45,Nick Holley run for 3 yds to the KntSt 48,0,3
2nd and 7 at KENT 48,Colin Reardon pass incomplete to Ernest Calhoun,,
3rd and 7 at KENT 48,"Colin Reardon pass incomplete, broken up by Robert Kitching",,
4th and 7 at KENT 48,"Anthony Melchiori punt for 38 yds, fair catch by Trey Dudley-Giles at the UMass 14",,
"KENT DRIVE TOTALS: 3 plays, 3 yards, 0:56"
Massachusetts at 6:18,,MASS,KSU
1st and 10 at UMASS 14,Shadrach Abrokwah run for 21 yds to the UMass 35 for a 1ST down,0,3
1st and 10 at UMASS 35,Blake Frohnapfel pass complete to Shakur Nesmith for 36 yds to the KntSt 29 for a 1ST down,,
1st and 10 at KENT 29,Blake Frohnapfel pass incomplete to Shakur Nesmith,,
2nd and 10 at KENT 29,Blake Frohnapfel pass incomplete to Jean Sifrin,,
3rd and 10 at KENT 29,Shadrach Abrokwah run for 5 yds to the KntSt 24,,
4th and 5 at KENT 24,"Frohnapfel, B. pass intercepted by ITALIANO, J. at the KENT1, ITALIANO, J. return to the KENT1, PENALTY KENT pass interference (MONDAY, D.) 15 yards to the KENT9, 1ST DOWN UMASS, NO PLAY. for a 1ST down",,
1st and Goal at KENT 9,Lorenzo Woodley run for 4 yds to the KntSt 5,,
2nd and Goal at KENT 5,"Blake Frohnapfel pass complete to Matt Tuleja for 5 yds for a TD, (Logan Laurent KICK)",7,3
"UMASS DRIVE TOTALS: 7 plays, 86 yards, 2:46"
Kent State at 3:26,,MASS,KSU
,"Blake Lucas kickoff for 58 yds , Ernest Calhoun return for 23 yds to the KntSt 30",7,3
1st and 10 at KENT 30,James Brooks run for a loss of 2 yards to the KntSt 28,,
2nd and 12 at KENT 28,Colin Reardon pass complete to Josh Boyle for 4 yds to the KntSt 32,,
3rd and 8 at KENT 32,Colin Reardon pass complete to Casey Pierce for 9 yds to the KntSt 41 for a 1ST down,,
1st and 10 at KENT 41,Anthony Meray run for 3 yds to the KntSt 44,,
2nd and 7 at KENT 44,Colin Reardon pass complete to Josh Boyle for 6 yds to the 50 yard line,,
3rd and 1 at 50,Anthony Meray run for 7 yds to the UMass 43 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kent State at 15:00,,MASS,KSU
1st and 10 at UMASS 43,Colin Reardon pass incomplete to Chris Humphrey,7,3
2nd and 10 at UMASS 43,"Anthony Meray run for 43 yds for a TD, (Anthony Melchiori KICK)",7,10
"KENT DRIVE TOTALS: 8 plays, 70 yards, 3:44"
Massachusetts at 14:36,,MASS,KSU
,"Anthony Melchiori kickoff for 61 yds , Khary Bailey-Smith return for 24 yds to the KENTST 41 MASSACHUSETTS Penalty, Offensive holding (N/A) to the UMass 18",7,10
1st and 10 at UMASS 18,Blake Frohnapfel pass incomplete to N/A,,
2nd and 10 at UMASS 18,Blake Frohnapfel pass complete to Andrew Libby for 8 yds to the UMass 26,,
3rd and 2 at UMASS 26,Blake Frohnapfel pass incomplete to Andrew Libby,,
4th and 2 at UMASS 26,"Brian McDonald punt for 39 yds , James Brooks returns for 17 yds to the UMass 48",,
"UMASS DRIVE TOTALS: 3 plays, 8 yards, 0:46"
Kent State at 13:50,,MASS,KSU
1st and 10 at UMASS 48,Colin Reardon pass complete to Nick Holley for 14 yds to the UMass 34 for a 1ST down,7,10
1st and 10 at UMASS 34,"KENT ST Penalty, false start (Chris Humphrey) to the UMass 39",,
1st and 15 at UMASS 39,Colin Reardon pass incomplete to Chris Humphrey,,
