0327052220141018,,327,522
,"KANSAS STATE wins the coin toss, and defers. OKLAHOMA to receive. KANSASST defends.",,
1st Quarter Play-by-Play
Oklahoma at 15:00,,KSU,OKLA
,Ian Patterson kickoff for 65 yds for a touchback,0,0
1st and 10 at OKLA 25,Trevor Knight pass complete to Sterling Shepard for 8 yds to the Okla 33,,
2nd and 2 at OKLA 33,Samaje Perine run for 4 yds to the Okla 37 for a 1ST down,,
1st and 10 at OKLA 37,Trevor Knight pass complete to Sterling Shepard for 8 yds to the Okla 45,,
2nd and 2 at OKLA 45,Trevor Knight run for a loss of 3 yards to the Okla 42,,
3rd and 5 at OKLA 42,Trevor Knight pass complete to Samaje Perine for a loss of 2 yards to the Okla 40,,
4th and 7 at OKLA 40,"Jed Barnett punt for 31 yds, fair catch by Tyler Lockett at the KanSt 29",,
"OKLA DRIVE TOTALS: 5 plays, 15 yards, 2:02"
Kansas State at 12:58,,KSU,OKLA
1st and 10 at KSU 29,Jake Waters pass complete to Curry Sexton for 10 yds to the KanSt 39 for a 1ST down,0,0
1st and 10 at KSU 39,Jake Waters pass incomplete to Tyler Lockett,,
2nd and 10 at KSU 39,Jake Waters run for a loss of 3 yards to the KanSt 36,,
3rd and 13 at KSU 36,Jake Waters pass complete to Curry Sexton for 5 yds to the KanSt 41,,
4th and 8 at KSU 41,"Nick Walsh punt for 38 yds, fair catch by Sterling Shepard at the Okla 21",,
"KSU DRIVE TOTALS: 4 plays, 12 yards, 2:00"
Oklahoma at 10:58,,KSU,OKLA
1st and 10 at OKLA 21,Trevor Knight pass complete to Michiah Quick for 4 yds to the Okla 25,0,0
2nd and 6 at OKLA 25,Trevor Knight run for 5 yds to the Okla 30,,
3rd and 1 at OKLA 30,Blake Bell run for 2 yds to the Okla 32 for a 1ST down,,
1st and 10 at OKLA 32,Alex Ross run for 5 yds to the Okla 37,,
2nd and 5 at OKLA 37,"Knight, Trevor rush right for 3 yards to the OKLAHOMA40, PENALTY OKLAHOMA player disqualification (Ripkowski, Aaron) 15 yards to the OKLAHOMA22, NO PLAY.",,
2nd and 20 at OKLA 22,Alex Ross run for 42 yds to the KanSt 36 for a 1ST down,,
1st and 10 at KSU 36,Cody Thomas pass complete to Sterling Shepard for 8 yds to the KanSt 28,,
2nd and 2 at KSU 28,Alex Ross run for 2 yds to the KanSt 26 for a 1ST down,,
1st and 10 at KSU 26,Cody Thomas pass complete to Sterling Shepard for 9 yds to the KanSt 17,,
2nd and 1 at KSU 17,Samaje Perine run for 2 yds to the KanSt 15 for a 1ST down,,
1st and 10 at KSU 15,Samaje Perine run for 8 yds to the KanSt 7,,
2nd and 2 at KSU 7,Cody Thomas run for 5 yds to the KanSt 2 for a 1ST down,,
1st and Goal at KSU 2,Samaje Perine 2 Yd Run (Michael Hunnicutt Kick),0,7
"OKLA DRIVE TOTALS: 12 plays, 79 yards, 6:00"
Kansas State at 4:58,,KSU,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,7
1st and 10 at KSU 25,"Jake Waters pass incomplete to Tyler Lockett, broken up by Zack Sanchez",,
2nd and 10 at KSU 25,Charles Jones run for 13 yds to the KanSt 38 for a 1ST down,,
1st and 10 at KSU 38,Glenn Gronkowski 62 Yd pass from Jake Waters (Matthew McCrane Kick),7,7
"KSU DRIVE TOTALS: 3 plays, 75 yards, 0:57"
Oklahoma at 4:01,,KSU,OKLA
,"Ian Patterson kickoff for 62 yds , Durron Neal return for 17 yds to the Okla 20",7,7
1st and 10 at OKLA 20,Trevor Knight pass complete to Samaje Perine for 9 yds to the Okla 29,,
2nd and 1 at OKLA 29,Samaje Perine run for no gain to the Okla 29,,
3rd and 1 at OKLA 29,Samaje Perine run for no gain to the Okla 29,,
,"Timeout OKLAHOMA, clock 02:20",,
4th and 1 at OKLA 29,"Jed Barnett punt for 25 yds, punt out-of-bounds at the KanSt 46",,
"OKLA DRIVE TOTALS: 3 plays, 9 yards, 1:49"
Kansas State at 2:12,,KSU,OKLA
1st and 10 at KSU 46,DeMarcus Robinson run for 7 yds to the Okla 47,7,7
2nd and 3 at OKLA 47,DeMarcus Robinson run for 4 yds to the Okla 43 for a 1ST down,,
1st and 10 at OKLA 43,Jake Waters pass complete to Tyler Lockett for 3 yds to the Okla 40,,
2nd and 7 at OKLA 40,Jake Waters sacked by Dominique Alexander for a loss of 7 yards to the Okla 47,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kansas State at 15:00,,KSU,OKLA
3rd and 14 at OKLA 47,Jake Waters pass complete to Curry Sexton for 8 yds to the Okla 39,7,7
4th and 6 at OKLA 39,"Nick Walsh punt for 37 yds, downed at the Okla 2",,
"KSU DRIVE TOTALS: 5 plays, 15 yards, 3:00"
Oklahoma at 14:12,,KSU,OKLA
1st and 10 at OKLA 2,"OKLAHOMA Penalty, Delay of Game (NA) to the Okla 1",7,7
1st and 11 at OKLA 1,Danzel McDaniel 5 Yd Interception Return (Matthew McCrane Kick),14,7
"OKLA DRIVE TOTALS: 1 play, -1 yard, 0:08"
Oklahoma at 14:04,,KSU,OKLA
,Jack Cantele kickoff for 34 yds,14,7
1st and 10 at OKLA 31,Trevor Knight pass complete to Blake Bell for 22 yds to the KanSt 47 for a 1ST down,,
1st and 10 at KSU 47,Sterling Shepard 47 Yd pass from Trevor Knight (Michael Hunnicutt Kick),14,14
"OKLA DRIVE TOTALS: 2 plays, 69 yards, 0:28"
Kansas State at 13:36,,KSU,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,14,14
1st and 10 at KSU 25,Jake Waters pass complete to Tyler Lockett for 4 yds to the KanSt 29,,
2nd and 6 at KSU 29,Charles Jones run for 6 yds to the KanSt 35 for a 1ST down,,
1st and 10 at KSU 35,"Jake Waters pass complete to Tyler Lockett for 38 yds to the OKLAHOMA 27 for a 1ST down OKLAHOMA Penalty, Defensive Offside (Eric Striker) declined for a 1ST down",,
1st and 10 at OKLA 27,Charles Jones run for 2 yds to the Okla 25,,
,"Timeout OKLAHOMA, clock 11:16",,
2nd and 8 at OKLA 25,Charles Jones run for 5 yds to the Okla 20,,
,"Timeout KANSAS ST, clock 11:06",,
3rd and 3 at OKLA 20,"Waters, Jake pass complete to Lockett, Tyler for 20 yards to the OKLAHOMA0, PENALTY KANSASST ineligible downfield on pass (Whitehair, Cody) 5 yards to the OKLAHOMA25, NO PLAY.",,
3rd and 8 at OKLA 25,Jake Waters pass complete to Tyler Lockett for 16 yds to the Okla 9 for a 1ST down,,
1st and Goal at OKLA 9,Charles Jones run for no gain to the Okla 9,,
2nd and Goal at OKLA 9,"Jake Waters pass incomplete to Tyler Lockett, broken up by Zack Sanchez",,
3rd and Goal at OKLA 9,Tyler Lockett 9 Yd pass from Jake Waters (Matthew McCrane Kick),21,14
"KSU DRIVE TOTALS: 9 plays, 75 yards, 4:03"
Oklahoma at 9:33,,KSU,OKLA
,"Matthew McCrane kickoff for 40 yds , Alex Ross return for 5 yds to the Okla 30",21,14
1st and 10 at OKLA 30,"Knight, Trevor rush for loss of 2 yards to the OKLAHOMA28, PENALTY KANSASST face mask (Johnson, Dakorey) 15 yards to the OKLAHOMA45, NO PLAY, 1ST DOWN OKLAHOMA. for a 1ST down",,
1st and 10 at OKLA 45,Sterling Shepard run for 7 yds to the KanSt 48,,
2nd and 3 at KSU 48,Trevor Knight pass complete to Sterling Shepard for 4 yds to the KanSt 44 for a 1ST down,,
1st and 10 at KSU 44,Alex Ross run for 3 yds to the KanSt 41,,
2nd and 7 at KSU 41,Samaje Perine run for 2 yds to the KanSt 39,,
3rd and 5 at KSU 39,Trevor Knight run for 6 yds to the KanSt 33 for a 1ST down,,
1st and 10 at KSU 33,Samaje Perine run for no gain to the KanSt 33,,
2nd and 10 at KSU 33,Trevor Knight pass complete to Sterling Shepard for a loss of 1 yard to the KanSt 34,,
