0550075420140913,,550,754
,WSU wins toss; will receive; PSU defends West goal,,
1st Quarter Play-by-Play
Washington State at 15:00,,PSU,WSU
,Marcus Kinsella kickoff for 65 yds for a touchback,0,0
1st and 10 at WSU 25,Connor Halliday pass complete to Rickey Galvin for 5 yds to the WshSt 30,,
2nd and 5 at WSU 30,Jamal Morrow run for 3 yds to the WshSt 33,,
3rd and 2 at WSU 33,Jamal Morrow run for 6 yds to the WshSt 39 for a 1ST down,,
1st and 10 at WSU 39,Connor Halliday pass incomplete to Calvin Green,,
2nd and 10 at WSU 39,Connor Halliday pass complete to River Cracraft for 12 yds to the PrtSt 49 for a 1ST down,,
1st and 10 at PRST 49,Connor Halliday pass complete to Calvin Green for 4 yds to the PrtSt 45,,
2nd and 6 at PRST 45,Connor Halliday pass incomplete to Jamal Morrow,,
3rd and 6 at PRST 45,Connor Halliday sacked by Xavier Coleman for a loss of 12 yards to the WshSt 43,,
4th and 18 at WSU 43,"Jordan Dascalo punt for 40 yds, fair catch by Kasey Closs at the PrtSt 17",,
"WSU DRIVE TOTALS: 8 plays, 18 yards, 3:01"
Portland State at 11:59,,PSU,WSU
1st and 10 at PRST 17,Kieran McDonagh pass incomplete to Paris Penn,0,0
2nd and 10 at PRST 17,Kieran McDonagh pass complete to Alex Toureen for 5 yds to the PrtSt 22,,
3rd and 5 at PRST 22,Paris Penn run for 6 yds to the PrtSt 28 for a 1ST down,,
1st and 10 at PRST 28,Kieran McDonagh pass incomplete to Alex Toureen,,
2nd and 10 at PRST 28,Shaq Richard run for 4 yds to the PrtSt 32,,
3rd and 6 at PRST 32,Kieran McDonagh pass complete to Kasey Closs for 8 yds to the PrtSt 40 for a 1ST down,,
1st and 10 at PRST 40,Kieran McDonagh pass complete to Cam Sommer for 12 yds to the WshSt 48 for a 1ST down,,
1st and 10 at WSU 48,"Kieran McDonagh pass incomplete to Paris Penn, broken up by Daquawn Brown",,
2nd and 10 at WSU 48,Kieran McDonagh sacked by Ivan McLennan for a loss of 8 yards to the PrtSt 44,,
3rd and 18 at PRST 44,Kieran McDonagh pass complete to Roston Tatum for 8 yds to the WshSt 48,,
4th and 10 at WSU 48,Kyle Loomis punt for 48 yds for a touchback,,
"PRST DRIVE TOTALS: 10 plays, 35 yards, 3:59"
Washington State at 8:00,,PSU,WSU
1st and 10 at WSU 20,Jamal Morrow run for 5 yds to the WshSt 25,0,0
2nd and 5 at WSU 25,Connor Halliday pass complete to Vince Mayle for 6 yds to the WshSt 31 for a 1ST down,,
1st and 10 at WSU 31,Connor Halliday pass complete to Jamal Morrow for 6 yds to the WshSt 37,,
2nd and 4 at WSU 37,Connor Halliday pass complete to Isiah Myers for 8 yds to the WshSt 45 for a 1ST down,,
1st and 10 at WSU 45,Jamal Morrow run for 3 yds to the WshSt 48,,
2nd and 7 at WSU 48,Connor Halliday pass complete to Calvin Green for 9 yds to the PrtSt 43 for a 1ST down,,
1st and 10 at PRST 43,Gerard Wicks run for 5 yds to the PrtSt 38,,
2nd and 5 at PRST 38,Gerard Wicks run for 7 yds to the PrtSt 31 for a 1ST down,,
1st and 10 at PRST 31,Connor Halliday pass complete to Isiah Myers for 11 yds to the PrtSt 20 for a 1ST down,,
1st and 10 at PRST 20,Gerard Wicks run for 4 yds to the PrtSt 16,,
2nd and 6 at PRST 16,Connor Halliday pass complete to River Cracraft for 12 yds to the PrtSt 4 for a 1ST down,,
1st and Goal at PRST 4,Gerard Wicks run for 2 yds to the PrtSt 2,,
2nd and Goal at PRST 2,Jamal Morrow run for 1 yd to the PrtSt 1,,
3rd and Goal at PRST 1,"Gerard Wicks run for 1 yd for a TD, (Quentin Breshears KICK)",0,7
"WSU DRIVE TOTALS: 14 plays, 80 yards, 5:55"
Portland State at 2:05,,PSU,WSU
,Erik Powell kickoff for 65 yds for a touchback,0,7
1st and 10 at PRST 25,Kieran McDonagh pass complete to Paris Penn for 4 yds to the PrtSt 29,,
2nd and 6 at PRST 29,Kieran McDonagh pass complete to Alex Toureen for 9 yds to the PrtSt 38 for a 1ST down,,
1st and 10 at PRST 38,Kieran McDonagh pass incomplete to Cam Sommer,,
2nd and 10 at PRST 38,Shaq Richard run for 11 yds to the PrtSt 49 for a 1ST down,,
1st and 10 at PRST 49,Kieran McDonagh pass complete to Thomas Carter for 7 yds to the WshSt 44,,
2nd and 3 at WSU 44,"Kieran McDonagh pass incomplete to Kasey Closs, PENALTY WSU roughing passer (Barber, Robert) 15 yards to the WSU29, 1ST DOWN PSU, NO PLAY. for a 1ST down",,
1st and 10 at WSU 29,Kieran McDonagh pass complete to Paris Penn for a loss of 1 yard to the WshSt 30,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Portland State at 15:00,,PSU,WSU
2nd and 11 at WSU 30,Paris Penn sacked by Cyrus Coen for a loss of 10 yards to the WshSt 40,0,7
3rd and 21 at WSU 40,Kieran McDonagh pass complete to Kasey Closs for 30 yds to the WshSt 10 for a 1ST down,,
1st and Goal at WSU 10,"Shaq Richard run for 3 yds to the WshSt 7 Shaq Richard fumbled, forced by Taylor Taliulu, recovered by WshSt Destiny Vaeao",,
"PRST DRIVE TOTALS: 9 plays, 68 yards, 3:21"
Washington State at 13:44,,PSU,WSU
1st and 10 at WSU 7,Connor Halliday pass complete to Isiah Myers for 67 yds to the PrtSt 26 for a 1ST down,0,7
1st and 10 at PRST 26,Connor Halliday pass complete to Vince Mayle for no gain to the PrtSt 26,,
2nd and 10 at PRST 26,Connor Halliday pass complete to Robert Lewis for 11 yds to the PrtSt 15 for a 1ST down,,
1st and 10 at PRST 15,Connor Halliday pass incomplete to David Bucannon,,
2nd and 10 at PRST 15,Connor Halliday pass incomplete to Isiah Myers,,
