0700031120141122,,700,311
1st Quarter Play-by-Play
Iowa State at 15:00,,TTU,ISU
,Kramer Fyfe kickoff for 65 yds for a touchback,0,0
1st and 10 at ISU 25,Aaron Wimberly run for 2 yds to the IowSt 27,,
2nd and 8 at ISU 27,Sam B. Richardson sacked by Sam Eguavoen for a loss of 3 yards to the IowSt 24,,
3rd and 11 at ISU 24,Sam B. Richardson pass complete to DeVondrick Nealy for 22 yds to the IowSt 46 for a 1ST down,,
1st and 10 at ISU 46,"Aaron Wimberly run for 1 yd to the IowSt 47 Aaron Wimberly fumbled, forced by Jackson Richards, recovered by TexTc Sam Eguavoen",,
"ISU DRIVE TOTALS: 4 plays, 22 yards, 1:30"
Texas Tech at 13:30,,TTU,ISU
1st and 10 at ISU 47,Patrick Mahomes pass complete to Bradley Marquez for 4 yds to the IowSt 43,0,0
2nd and 6 at ISU 43,DeAndre Washington run for 8 yds to the IowSt 35 for a 1ST down,,
1st and 10 at ISU 35,Patrick Mahomes pass incomplete,,
2nd and 10 at ISU 35,Patrick Mahomes run for 6 yds to the IowSt 29,,
3rd and 4 at ISU 29,Patrick Mahomes pass incomplete,,
4th and 4 at ISU 29,Patrick Mahomes run for 5 yds to the IowSt 24 for a 1ST down,,
1st and 10 at ISU 24,DeAndre Washington run for a loss of 2 yards to the IowSt 26,,
2nd and 12 at ISU 26,"Patrick Mahomes pass complete to DeAndre Washington for 26 yds for a TD, (Ryan Bustin KICK)",7,0
"TTU DRIVE TOTALS: 8 plays, 47 yards, 2:33"
Iowa State at 10:49,,TTU,ISU
,"Kramer Fyfe kickoff for 64 yds , Aaron Wimberly return for 39 yds to the IowSt 40",7,0
1st and 10 at ISU 40,Sam E. Richardson pass complete to Allen Lazard for 16 yds to the TexTc 44 for a 1ST down,,
1st and 10 at TTU 44,DeVondrick Nealy run for 2 yds to the TexTc 42,,
2nd and 8 at TTU 42,Sam E. Richardson pass incomplete to Allen Lazard,,
3rd and 8 at TTU 42,Sam E. Richardson pass incomplete,,
4th and 8 at TTU 42,"Colin Downing punt for 27 yds, downed at the TexTc 15",,
"ISU DRIVE TOTALS: 4 plays, 18 yards, 1:05"
Texas Tech at 9:44,,TTU,ISU
1st and 10 at TTU 15,"Mahomes, P. pass incomplete to Cantrell, Dylan (Mills, Brian), PENALTY TTU ineligible downfield on pass (Cantrell, Dylan) 5 yards to the TTU10, NO PLAY.",7,0
1st and 15 at TTU 10,DeAndre Washington run for 13 yds to the TexTc 23,,
2nd and 2 at TTU 23,"Patrick Mahomes pass incomplete to Bradley Marquez, broken up by Jared Brackens",,
3rd and 2 at TTU 23,Patrick Mahomes run for 3 yds to the TexTc 26 for a 1ST down,,
1st and 10 at TTU 26,Justin Stockton run for 5 yds to the TexTc 31,,
2nd and 5 at TTU 31,Patrick Mahomes pass incomplete,,
3rd and 5 at TTU 31,Patrick Mahomes pass incomplete,,
4th and 5 at TTU 31,Taylor Symmank punt for 45 yds,,
"TTU DRIVE TOTALS: 6 plays, 16 yards, 1:28"
Iowa State at 8:16,,TTU,ISU
1st and 10 at ISU 24,Sam E. Richardson pass complete to E.J. Bibbs for 8 yds to the IowSt 32,7,0
2nd and 2 at ISU 32,Tyler Brown run for 2 yds to the IowSt 34 for a 1ST down,,
1st and 10 at ISU 34,Tyler Brown run for 1 yd to the IowSt 35,,
2nd and 9 at ISU 35,Sam E. Richardson run for 5 yds to the IowSt 40,,
3rd and 4 at ISU 40,"Sam E. Richardson pass incomplete to Allen Lazard, broken up by Branden Jackson",,
4th and 4 at ISU 40,Colin Downing punt for 44 yds,,
"ISU DRIVE TOTALS: 5 plays, 16 yards, 1:58"
Texas Tech at 6:18,,TTU,ISU
1st and 10 at TTU 16,Patrick Mahomes pass complete to Brad Pearson for 12 yds to the TexTc 28 for a 1ST down,7,0
