0811041620140927,,811,416
,"WYOMING wins the coin toss, and defers. MICHIGANST to receive. WYOMING defends.",,
1st Quarter Play-by-Play
Michigan State at 15:00,,WYO,MSU
,"Stuart Williams kickoff for 61 yds , R.J. Shelton return for 18 yds to the MchSt 22",0,0
1st and 10 at MSU 22,Jeremy Langford run for 36 yds to the Wyom 42 for a 1ST down,,
1st and 10 at WYO 42,Jeremy Langford run for 8 yds to the Wyom 34,,
2nd and 2 at WYO 34,Jeremy Langford run for 6 yds to the Wyom 28 for a 1ST down,,
1st and 10 at WYO 28,Connor Cook pass complete to Tony Lippett for 25 yds to the Wyom 3 for a 1ST down,,
1st and Goal at WYO 3,Jeremy Langford run for 2 yds to the Wyom 1,,
2nd and Goal at WYO 1,Jeremy Langford run for no gain to the Wyom 1,,
3rd and Goal at WYO 1,Jeremy Langford run for no gain to the Wyom 1,,
4th and Goal at WYO 1,"Connor Cook run for 1 yd for a TD, (Michael Geiger KICK)",0,7
"MSU DRIVE TOTALS: 8 plays, 78 yards, 3:49"
Wyoming at 11:11,,WYO,MSU
,"Kevin Cronin kickoff for 63 yds , D.J. May return for 8 yds to the Wyom 10",0,7
1st and 10 at WYO 10,Colby Kirkegaard pass incomplete,,
2nd and 10 at WYO 10,Shaun Wick run for no gain to the Wyom 10,,
3rd and 10 at WYO 10,Colby Kirkegaard pass incomplete to Dominic Rufran,,
4th and 10 at WYO 10,"Ethan Wood punt for 59 yds, downed at the MchSt 31",,
"WYO DRIVE TOTALS: 3 plays, 0 yards, 1:10"
Michigan State at 10:01,,WYO,MSU
1st and 10 at MSU 31,Aaron Burbridge run for 2 yds to the MchSt 33,0,7
2nd and 8 at MSU 33,Jeremy Langford run for 11 yds to the MchSt 44 for a 1ST down,,
1st and 10 at MSU 44,Connor Cook pass complete to Tony Lippett for 18 yds to the Wyom 38 for a 1ST down,,
1st and 10 at WYO 38,Macgarrett Kings Jr. run for no gain to the Wyom 38,,
2nd and 10 at WYO 38,Connor Cook run for 8 yds to the Wyom 30,,
3rd and 2 at WYO 30,Nick Hill run for 5 yds to the Wyom 25 for a 1ST down,,
1st and 10 at WYO 25,Connor Cook pass complete to Tony Lippett for 14 yds to the Wyom 11 for a 1ST down,,
1st and 10 at WYO 11,"Macgarrett Kings Jr. run for 2 yds to the Wyom 9 MICHIGAN ST Penalty, Offensive Holding (-10 Yards) to the Wyom 19",,
1st and 18 at WYO 19,Connor Cook pass incomplete to Jeremy Langford,,
2nd and 18 at WYO 19,"Connor Cook pass complete to Tony Lippett for 19 yds for a TD, (Michael Geiger KICK)",0,14
"MSU DRIVE TOTALS: 10 plays, 69 yards, 4:14"
Wyoming at 5:47,,WYO,MSU
,"Kevin Cronin kickoff for 65 yds , D.J. May return for 20 yds to the Wyom 20",0,14
1st and 10 at WYO 20,Colby Kirkegaard pass complete to Eric Nzeocha for 2 yds to the Wyom 22,,
2nd and 8 at WYO 22,D.J. May run for no gain to the Wyom 22,,
3rd and 8 at WYO 22,Colby Kirkegaard run for 13 yds to the Wyom 35 for a 1ST down,,
1st and 10 at WYO 35,D.J. May run for no gain to the Wyom 35,,
