0434070920140906,,434,709
,"TOLEDO wins the coin toss, and defers. MISSOURI to receive. TOLEDO defends.",,
1st Quarter Play-by-Play
Missouri at 15:00,,MO,TOL
,Jeremiah Detmer kickoff for 65 yds for a touchback,0,0
1st and 10 at MIZZ 25,Maty Mauk pass complete to Sean Culkin for 6 yds to the Misso 31,,
2nd and 4 at MIZZ 31,Maty Mauk pass complete to Sean Culkin for 17 yds to the Misso 48 for a 1ST down,,
1st and 10 at MIZZ 48,Marcus Murphy run for 1 yd to the Misso 49,,
2nd and 9 at MIZZ 49,Maty Mauk run for 2 yds to the Toled 49,,
3rd and 7 at TOL 49,Maty Mauk pass incomplete to Jimmie Hunt,,
4th and 7 at TOL 49,"Christian Brinser punt for 41 yds, downed at the Toled 8",,
"MIZZ DRIVE TOTALS: 5 plays, 26 yards, 2:25"
Toledo at 12:35,,MO,TOL
1st and 10 at TOL 8,Phillip Ely pass complete to Kareem Hunt for 1 yd to the Toled 9,0,0
2nd and 9 at TOL 9,"Phillip Ely run for a loss of 3 yards to the Toled 6 Phillip Ely fumbled, forced by Markus Golden, recovered by Toled Phillip Ely",,
3rd and 12 at TOL 6,Phillip Ely pass incomplete to Kishon Wilcher,,
4th and 12 at TOL 6,"Nick Ellis punt for 39 yds, punt out-of-bounds at the Toled 45",,
"TOL DRIVE TOTALS: 3 plays, -2 yards, 1:21"
Missouri at 11:14,,MO,TOL
1st and 10 at TOL 45,Maty Mauk pass complete to Darius White for 2 yds to the Toled 43,0,0
2nd and 8 at TOL 43,Maty Mauk pass complete to Jimmie Hunt for 18 yds to the Toled 25 for a 1ST down,,
1st and 10 at TOL 25,Russell Hansbrough run for 9 yds to the Toled 16,,
2nd and 1 at TOL 16,"Russell Hansbrough run for 16 yds for a TD, (Andrew Baggett KICK)",7,0
"MIZZ DRIVE TOTALS: 4 plays, 45 yards, 0:56"
Toledo at 10:18,,MO,TOL
,"Andrew Baggett kickoff for 63 yds , Kishon Wilcher return for 25 yds to the Toled 27",7,0
1st and 10 at TOL 27,Phillip Ely pass complete to Corey Jones for 8 yds to the Toled 35,,
2nd and 2 at TOL 35,Kareem Hunt run for no gain to the Toled 35,,
3rd and 2 at TOL 35,Phillip Ely pass complete to Dwight Macon for 8 yds to the Toled 43 for a 1ST down,,
1st and 10 at TOL 43,Phillip Ely sacked by Shane Ray for a loss of 7 yards to the Toled 36,,
2nd and 17 at TOL 36,Phillip Ely pass complete to Corey Jones for 8 yds to the Toled 44,,
3rd and 9 at TOL 44,Phillip Ely pass incomplete to Corey Jones,,
4th and 9 at TOL 44,"Nick Ellis punt for 43 yds, punt out-of-bounds at the Misso 13",,
"TOL DRIVE TOTALS: 6 plays, 17 yards, 2:27"
Missouri at 7:51,,MO,TOL
1st and 10 at MIZZ 13,Maty Mauk run for 9 yds to the Misso 22,7,0
