0328032720141129,,328,327
1st Quarter Play-by-Play
Kansas at 15:00,,KU,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,0
1st and 10 at KU 25,Michael Cummings pass complete to Justin McCay for 2 yds to the Kans 27,,
2nd and 8 at KU 27,Michael Cummings pass complete to Nick Harwell for 5 yds to the Kans 32,,
3rd and 3 at KU 32,Michael Cummings pass incomplete,,
4th and 3 at KU 32,"Trevor Pardula punt for 29 yds, punt out-of-bounds at the KanSt 39",,
"KU DRIVE TOTALS: 3 plays, 7 yards, 1:07"
Kansas State at 13:53,,KU,KSU
1st and 10 at KSU 39,Jake Waters pass complete to Curry Sexton for 8 yds to the KanSt 47,0,0
2nd and 2 at KSU 47,DeMarcus Robinson run for 4 yds to the Kans 49 for a 1ST down,,
1st and 10 at KU 49,DeMarcus Robinson run for 35 yds to the Kans 14 for a 1ST down,,
1st and 10 at KU 14,Charles Jones run for 5 yds to the Kans 9,,
2nd and 5 at KU 9,Jake Waters pass complete to Tyler Lockett for 8 yds to the Kans 1 for a 1ST down,,
1st and Goal at KU 1,"Jake Waters run for 1 yd for a TD, (Matthew McCrane KICK)",0,7
"KSU DRIVE TOTALS: 6 plays, 61 yards, 2:38"
Kansas at 11:15,,KU,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,7
1st and 10 at KU 25,Tony Pierson run for no gain to the Kans 25,,
2nd and 10 at KU 25,Michael Cummings pass intercepted Dante Barnett return for no gain to the Kans 44,,
"KU DRIVE TOTALS: 2 plays, 0 yards, 0:50"
Kansas State at 10:25,,KU,KSU
1st and 10 at KU 44,"Jake Waters pass complete to Tyler Lockett for 44 yds for a TD, (Matthew McCrane KICK)",0,14
"KSU DRIVE TOTALS: 1 play, 44 yards, 0:07"
Kansas at 10:18,,KU,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,14
1st and 10 at KU 25,Michael Cummings pass complete to Jimmay Mundine for 7 yds to the Kans 32,,
2nd and 3 at KU 32,Michael Cummings pass complete to Rodriguez Coleman for 11 yds to the Kans 43 for a 1ST down,,
1st and 10 at KU 43,Michael Cummings pass complete to Corey Avery for 2 yds to the Kans 45,,
2nd and 8 at KU 45,Corey Avery run for 4 yds to the Kans 49,,
3rd and 4 at KU 49,"Michael Cummings pass complete to u""Tre' Parmalee"",  for 7 yds to the KanSt 44 for a 1ST down",,
1st and 10 at KSU 44,Michael Cummings pass complete to Jimmay Mundine for 13 yds to the KanSt 31 for a 1ST down,,
1st and 10 at KSU 31,Michael Cummings pass incomplete to Jimmay Mundine,,
2nd and 10 at KSU 31,Michael Cummings sacked by Valentino Coleman for a loss of 1 yard to the KanSt 32,,
3rd and 11 at KSU 32,Michael Cummings pass intercepted Randall Evans return for no gain to the KanSt 2,,
"KU DRIVE TOTALS: 9 plays, 43 yards, 4:16"
Kansas State at 6:02,,KU,KSU
1st and 10 at KSU 2,Jake Waters pass complete to Tyler Lockett for 9 yds to the KanSt 11,0,14
2nd and 1 at KSU 11,DeMarcus Robinson run for 5 yds to the KanSt 16 for a 1ST down,,
1st and 10 at KSU 16,Jake Waters run for 5 yds to the KanSt 21,,
2nd and 5 at KSU 21,DeMarcus Robinson run for 1 yd to the KanSt 22,,
3rd and 4 at KSU 22,Jake Waters pass complete to Tyler Lockett for 9 yds to the KanSt 31 for a 1ST down,,
1st and 10 at KSU 31,Jake Waters pass incomplete to Tyler Lockett,,
2nd and 10 at KSU 31,Jake Waters pass complete to Curry Sexton for 31 yds to the Kans 38 for a 1ST down,,
1st and 10 at KU 38,Jake Waters pass complete to Curry Sexton for 11 yds to the Kans 27 for a 1ST down,,
1st and 10 at KU 27,DeMarcus Robinson run for a loss of 3 yards to the Kans 30,,
2nd and 13 at KU 30,Jake Waters run for 6 yds to the Kans 24,,
3rd and 7 at KU 24,Jake Waters pass incomplete,,
4th and 7 at KU 24,Matthew McCrane 41 yd FG GOOD,0,17
"KSU DRIVE TOTALS: 12 plays, 74 yards, 5:24"
Kansas at 0:38,,KU,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,17
1st and 10 at KU 25,Corey Avery run for 4 yds to the Kans 29,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kansas at 15:00,,KU,KSU
2nd and 6 at KU 29,Michael Cummings sacked by Morgan Burns for a loss of 8 yards to the Kans 21,0,17
