0107002920140920,,107,29
1st Quarter Play-by-Play
California at 15:00,,CAL,UA
,Casey Skowron kickoff for 65 yds for a touchback,0,0
1st and 10 at CAL 25,Jared Goff pass complete to Darius Powe for 24 yds to the Cal 49 for a 1ST down,,
1st and 10 at CAL 49,Daniel Lasco run for 7 yds to the Ariz 44,,
2nd and 3 at ARIZ 44,"Daniel Lasco run for 44 yds for a TD, (James Langford KICK)",7,0
"CAL DRIVE TOTALS: 3 plays, 75 yards, 0:43"
Arizona at 14:17,,CAL,UA
,James Langford kickoff for 65 yds for a touchback,7,0
1st and 10 at ARIZ 25,"Anu Solomon pass complete to u""DaVonte' Neal"",  for 3 yds to the Ariz 28",,
2nd and 7 at ARIZ 28,Anu Solomon run for 3 yds to the Ariz 31,,
3rd and 4 at ARIZ 31,Nick Wilson run for 11 yds to the Ariz 42 for a 1ST down,,
1st and 10 at ARIZ 42,Anu Solomon run for 3 yds to the Ariz 45,,
2nd and 7 at ARIZ 45,Anu Solomon pass complete to Nate Phillips for a loss of 1 yard to the Ariz 44,,
3rd and 8 at ARIZ 44,Anu Solomon pass incomplete to Nick Wilson,,
4th and 8 at ARIZ 44,Drew Riggleman punt for 56 yds for a touchback,,
"ARIZ DRIVE TOTALS: 6 plays, 19 yards, 2:11"
California at 12:06,,CAL,UA
1st and 10 at CAL 20,"Jared Goff pass complete to Bryce Treggs for 80 yds for a TD, (James Langford KICK)",14,0
"CAL DRIVE TOTALS: 1 play, 80 yards, 0:13"
Arizona at 11:53,,CAL,UA
,James Langford kickoff for 65 yds for a touchback,14,0
1st and 10 at ARIZ 25,Anu Solomon pass incomplete to N/A,,
2nd and 10 at ARIZ 25,Anu Solomon pass complete to Nate Phillips for 5 yds to the Ariz 30,,
3rd and 5 at ARIZ 30,Anu Solomon run for 3 yds to the Ariz 33,,
4th and 2 at ARIZ 33,"Drew Riggleman punt for 48 yds, punt out-of-bounds at the Cal 16 , Chris Harper returns for a loss of 3 yards to the Cal 16",,
"ARIZ DRIVE TOTALS: 3 plays, 8 yards, 1:03"
California at 10:50,,CAL,UA
1st and 10 at CAL 16,"Goff, Jared pass incomplete to Treggs, Bryce, PENALTY CAL holding 8 yards to the CAL8, NO PLAY.",14,0
1st and 18 at CAL 8,"Luke Rubenzer run for no gain to the Cal 8 Luke Rubenzer fumbled, forced by Scooby Wright III, recovered by Ariz Jeff Worthy",,
"CAL DRIVE TOTALS: 1 play, -8 yards, 0:15"
Arizona at 10:35,,CAL,UA
1st and Goal at CAL 8,Nick Wilson run for a loss of 1 yard to the Cal 9,14,0
2nd and Goal at CAL 9,"Anu Solomon pass incomplete to u""DaVonte' Neal"", , broken up by Griffin Piatt",,
3rd and Goal at CAL 9,Anu Solomon pass incomplete to Nate Phillips,,
4th and Goal at CAL 9,Casey Skowron 27 yd FG MISSED,,
"ARIZ DRIVE TOTALS: 4 plays, -1 yard, 0:48"
California at 9:47,,CAL,UA
1st and 10 at CAL 20,"CALIFORNIA Penalty, false start (-5 Yards) to the Cal 15",14,0
1st and 15 at CAL 15,Jared Goff pass complete to Trevor Davis for 11 yds to the Cal 26,,
2nd and 4 at CAL 26,Daniel Lasco run for no gain to the Cal 26,,
3rd and 4 at CAL 26,Luke Rubenzer run for 5 yds to the Cal 31 for a 1ST down,,
1st and 10 at CAL 31,Daniel Lasco run for a loss of 3 yards to the Cal 28,,
2nd and 13 at CAL 28,Jared Goff pass incomplete to N/A,,
3rd and 13 at CAL 28,Jared Goff pass complete to Khalfani Muhammad for 9 yds to the Cal 37,,
4th and 4 at CAL 37,"CALIFORNIA Penalty, delay of game (-5 Yards) to the Cal 32",,
4th and 9 at CAL 32,"Cole Leiningeru"" punt for 44 yds, fair catch by DaVonte' Neal at the ARIZONA 24 ARIZONA Penalty, Offensive holding (10 Yards) to the Ariz 14""",,
"CAL DRIVE TOTALS: 6 plays, 12 yards, 3:01"
Arizona at 6:46,,CAL,UA
1st and 10 at ARIZ 14,Anu Solomon pass incomplete to Nate Phillips,14,0
2nd and 10 at ARIZ 14,Anu Solomon pass complete to Cayleb Jones for 5 yds to the Ariz 19,,
3rd and 5 at ARIZ 19,Anu Solomon pass complete to Nate Phillips for 16 yds to the Ariz 35 for a 1ST down,,
1st and 10 at ARIZ 35,Nick Wilson run for 1 yd to the Ariz 36,,
2nd and 9 at ARIZ 36,Anu Solomon pass incomplete to Nate Phillips,,
3rd and 9 at ARIZ 36,Anu Solomon pass complete to Nick Wilson for 5 yds to the Ariz 41,,
4th and 4 at ARIZ 41,Drew Riggleman punt for 59 yds for a touchback,,
"ARIZ DRIVE TOTALS: 6 plays, 27 yards, 1:48"
California at 4:58,,CAL,UA
1st and 10 at CAL 20,Daniel Lasco run for 1 yd to the Cal 21,14,0
2nd and 9 at CAL 21,Jared Goff pass complete to Trevor Davis for 9 yds to the Cal 30 for a 1ST down,,
1st and 10 at CAL 30,Jared Goff pass complete to Kenny Lawler for 12 yds to the Cal 42 for a 1ST down,,
1st and 10 at CAL 42,Jared Goff pass complete to Bryce Treggs for 4 yds to the Cal 46,,
2nd and 6 at CAL 46,Daniel Lasco run for 7 yds to the Ariz 47 for a 1ST down,,
1st and 10 at ARIZ 47,Daniel Lasco run for no gain to the Ariz 47,,
2nd and 10 at ARIZ 47,Jared Goff pass incomplete,,
3rd and 10 at ARIZ 47,Jared Goff sacked by Derrick Turituri for a loss of 9 yards to the Cal 44,,
4th and 19 at CAL 44,"Cole Leininger punt for 24 yds, downed at the Ariz 32",,
"CAL DRIVE TOTALS: 8 plays, 24 yards, 3:25"
Arizona at 1:33,,CAL,UA
1st and 10 at ARIZ 32,Anu Solomon pass incomplete to N/A,14,0
2nd and 10 at ARIZ 32,Nick Wilson run for a loss of 1 yard to the Ariz 31,,
3rd and 11 at ARIZ 31,Anu Solomon pass intercepted Avery Sebastian return for no gain to the Cal 37,,
"ARIZ DRIVE TOTALS: 3 plays, -1 yard, 0:55"
California at 0:38,,CAL,UA
1st and 10 at CAL 37,Jared Goff pass incomplete,14,0
2nd and 10 at CAL 37,Daniel Lasco run for 7 yds to the Cal 44,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
California at 15:00,,CAL,UA
3rd and 3 at CAL 44,Jared Goff pass complete to Darius Powe for 8 yds to the Ariz 48 for a 1ST down,14,0
1st and 10 at ARIZ 48,Khalfani Muhammad run for 5 yds to the Ariz 43,,
