0731081120141107,,731,811
1st Quarter Play-by-Play
Utah State at 15:00,,USU,WYO
,Stuart Williams kickoff for 65 yds for a touchback,0,0
1st and 10 at USU 25,Kent Myers pass complete to Hunter Sharp for 9 yds to the UthSt 34,,
2nd and 1 at USU 34,LaJuan Hunt run for 2 yds to the UthSt 36 for a 1ST down,,
1st and 10 at USU 36,Kent Myers pass complete to Hunter Sharp for 38 yds to the Wyom 26 for a 1ST down,,
1st and 10 at WYO 26,Kent Myers pass complete to Wyatt Houston for 9 yds to the Wyom 17,,
2nd and 1 at WYO 17,LaJuan Hunt run for 9 yds to the Wyom 8 for a 1ST down,,
1st and Goal at WYO 8,LaJuan Hunt run for 5 yds to the Wyom 3,,
2nd and Goal at WYO 3,LaJuan Hunt run for 1 yd to the Wyom 2,,
3rd and Goal at WYO 2,Kent Myers pass incomplete,,
4th and Goal at WYO 2,Nick Diaz 20 Yd Field Goal,3,0
"USU DRIVE TOTALS: 9 plays, 73 yards, 3:35"
Wyoming at 11:25,,USU,WYO
,"Jake Thompson kickoff for 59 yds , Jalen Claiborne return for 20 yds to the Wyom 26",3,0
1st and 10 at WYO 26,Colby Kirkegaard pass incomplete,,
2nd and 10 at WYO 26,Colby Kirkegaard pass complete to Jalen Claiborne for 8 yds to the Wyom 34,,
3rd and 2 at WYO 34,Brian Hill run for 1 yd to the Wyom 35,,
4th and 1 at WYO 35,JoJo Natson 80 Yd Punt Return (Nick Diaz Kick),10,0
"WYO DRIVE TOTALS: 3 plays, 9 yards, 1:52"
Wyoming at 9:33,,USU,WYO
,"Jake Thompson kickoff for 58 yds , Jalen Claiborne return for 19 yds to the Wyom 26",10,0
1st and 10 at WYO 26,Brian Hill run for 18 yds to the Wyom 44 for a 1ST down,,
1st and 10 at WYO 44,Brian Hill run for 2 yds to the Wyom 46,,
2nd and 8 at WYO 46,Colby Kirkegaard pass incomplete,,
3rd and 8 at WYO 46,"Kirkegaard, Colby pass incomplete to Maulhardt, Jake, PENALTY UTAHST pass interference (Davis, Jalen) 15 yards to the UTAHST39, NO PLAY, 1ST DOWN WYOMING. for a 1ST down",,
1st and 10 at USU 39,Brian Hill run for 1 yd to the UthSt 38,,
2nd and 9 at USU 38,Colby Kirkegaard pass incomplete to Jalen Claiborne,,
3rd and 9 at USU 38,Colby Kirkegaard pass incomplete to Jalen Claiborne,,
4th and 9 at USU 38,Ethan Wood punt for 38 yds for a touchback,,
"WYO DRIVE TOTALS: 6 plays, 36 yards, 2:21"
Utah State at 7:12,,USU,WYO
1st and 10 at USU 20,Joe Hill run for 4 yds to the UthSt 24,10,0
2nd and 6 at WYO 24,"Kent Myers pass complete to Hunter Sharp for 33 yds to the WYOMING 43 for a 1ST down UTAH ST Penalty, Personal Foul (JoJo Natson) to the UthSt 42 for a 1ST down",,
1st and 10 at USU 42,Kent Myers pass complete to Devonte Robinson for 2 yds to the UthSt 44,,
2nd and 8 at USU 44,"UTAH ST Penalty, Offensive Holding (Bill Vavau) to the UthSt 34",,
2nd and 18 at USU 34,JoJo Natson 66 Yd Run (Nick Diaz Kick),17,0
"USU DRIVE TOTALS: 4 plays, 80 yards, 2:00"
Wyoming at 5:12,,USU,WYO
,"Jake Thompson kickoff for 61 yds , Jalen Claiborne return for 4 yds to the Wyom 8 Jalen Claiborne fumbled, forced by Marwin Evans, recovered by Wyom Blair Burns",17,0
1st and 10 at WYO 8,Brian Hill run for 4 yds to the Wyom 12,,
2nd and 6 at WYO 12,Colby Kirkegaard pass complete to Jalen Claiborne for 17 yds to the Wyom 29 for a 1ST down,,
1st and 10 at WYO 29,Brian Hill run for 9 yds to the Wyom 38,,
2nd and 1 at WYO 38,Colby Kirkegaard run for 7 yds to the Wyom 45 for a 1ST down,,
