0796055920141108,,796,559
1st Quarter Play-by-Play
Purdue at 15:00,,WIS,PU
,"Andrew Endicott kickoff for 65 yds , Raheem Mostert return for 20 yds to the Prdue 20",0,0
1st and 10 at PUR 20,Akeem Hunt run for no gain to the Prdue 20,,
2nd and 10 at PUR 20,Raheem Mostert run for 9 yds to the Prdue 29,,
3rd and 1 at PUR 29,Austin Appleby pass complete to Raheem Mostert for 9 yds to the Prdue 38 for a 1ST down,,
1st and 10 at PUR 38,Austin Appleby pass complete to Raheem Mostert for 3 yds to the Prdue 41,,
2nd and 7 at PUR 41,Akeem Hunt run for 16 yds to the Wisc 43 for a 1ST down,,
1st and 10 at WIS 43,Keyante Green run for 3 yds to the Wisc 40,,
2nd and 7 at WIS 40,Austin Appleby pass complete to Raheem Mostert for 7 yds to the Wisc 33 for a 1ST down,,
1st and 10 at WIS 33,Raheem Mostert run for 2 yds to the Wisc 31,,
2nd and 8 at WIS 31,Austin Appleby pass complete to Gabe Holmes for 3 yds to the Wisc 28,,
3rd and 5 at WIS 28,Austin Appleby run for 6 yds to the Wisc 22 for a 1ST down,,
1st and 10 at WIS 22,Akeem Hunt run for a loss of 5 yards to the Wisc 27,,
2nd and 15 at WIS 27,Raheem Mostert run for 5 yds to the Wisc 22,,
3rd and 10 at WIS 22,Austin Appleby pass incomplete to Trae Hart,,
4th and 10 at WIS 22,Paul Griggs 40 Yd Field Goal,0,3
"PUR DRIVE TOTALS: 14 plays, 58 yards, 6:42"
Wisconsin at 8:18,,WIS,PU
,Paul Griggs kickoff for 31 yds fair catch by Austin Traylor at the Wisc 34,0,3
1st and 10 at WIS 34,Joel Stave pass complete to Troy Fumagalli for 28 yds to the Prdue 38 for a 1ST down,,
1st and 10 at PUR 38,Joel Stave pass incomplete to Kenzel Doe,,
2nd and 10 at PUR 38,Melvin Gordon run for 1 yd to the Prdue 37,,
3rd and 9 at PUR 37,"Joel Stave pass incomplete, broken up by Jalani Phillips",,
4th and 9 at PUR 37,"Drew Meyer punt for 28 yds, fair catch by Landon Feichter at the Prdue 9",,
"WIS DRIVE TOTALS: 4 plays, 29 yards, 1:33"
Purdue at 6:45,,WIS,PU
1st and 10 at PUR 9,Austin Appleby pass complete to Akeem Hunt for 2 yds to the Prdue 11,0,3
2nd and 8 at PUR 11,"Austin Appleby run for a loss of 5 yards to the Prdue 6 Austin Appleby fumbled, recovered by Prdue Jordan Roos",,
,"Timeout PURDUE, clock 05:25",,
3rd and 13 at PUR 6,Akeem Hunt run for no gain to the Prdue 6,,
4th and 13 at PUR 6,"Thomas Meadows punt for 31 yds, downed at the Prdue 37",,
"PUR DRIVE TOTALS: 3 plays, -3 yards, 2:04"
Wisconsin at 4:41,,WIS,PU
1st and 10 at PUR 37,Joel Stave pass incomplete to Alex Erickson,0,3
2nd and 10 at PUR 37,Melvin Gordon run for 4 yds to the Prdue 33,,
3rd and 6 at PUR 33,Joel Stave pass complete to Sam Arneson for 8 yds to the Prdue 25 for a 1ST down,,
1st and 10 at PUR 25,Joel Stave pass complete to Kenzel Doe for 11 yds to the Prdue 14 for a 1ST down,,
1st and 10 at PUR 14,Joel Stave pass incomplete,,
2nd and 10 at PUR 14,Melvin Gordon 14 Yd Run (Rafael Gaglianone Kick),7,3
"WIS DRIVE TOTALS: 6 plays, 37 yards, 2:06"
Purdue at 2:35,,WIS,PU
,"Andrew Endicott kickoff for 65 yds , Raheem Mostert return for 41 yds to the Prdue 41",7,3
1st and 10 at PUR 41,Raheem Mostert run for a loss of 1 yard to the Prdue 40,,
2nd and 11 at PUR 40,"Appleby, Austin rush for 12 yards to the WISCONSIN48, PENALTY PURDUE holding (King, Jason) 10 yards to the PURDUE30, NO PLAY.",,
2nd and 21 at PUR 30,Austin Appleby pass complete to Trae Hart for 31 yds to the Wisc 39 for a 1ST down,,
1st and 10 at WIS 39,Austin Appleby pass incomplete to Raheem Mostert,,
2nd and 10 at WIS 39,Akeem Hunt run for a loss of 1 yard to the Wisc 40,,
3rd and 11 at WIS 40,Austin Appleby pass complete to Akeem Hunt for 4 yds to the Wisc 36,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Purdue at 15:00,,WIS,PU
4th and 7 at WIS 36,Paul Griggs 53 Yd Field Goal,7,6
"PUR DRIVE TOTALS: 6 plays, 23 yards, 2:39"
Wisconsin at 14:56,,WIS,PU
,"Paul Griggs kickoff for 59 yds , Kenzel Doe return for 36 yds to the Wisc 42",7,6
1st and 10 at WIS 42,Melvin Gordon run for 47 yds to the Prdue 11 for a 1ST down,,
1st and 10 at PUR 11,Tanner McEvoy run for 3 yds to the Prdue 8,,
2nd and 7 at PUR 8,Melvin Gordon run for 5 yds to the Prdue 3,,
3rd and 2 at PUR 3,Melvin Gordon run for a loss of 3 yards to the Prdue 6,,
4th and 5 at PUR 6,Rafael Gaglianone 24 Yd Field Goal,10,6
"WIS DRIVE TOTALS: 5 plays, 52 yards, 2:40"
Purdue at 12:16,,WIS,PU
,"Andrew Endicott kickoff for 48 yds , Trae Hart return for 18 yds to the Prdue 35",10,6
1st and 10 at PUR 35,Akeem Hunt run for a loss of 2 yards to the Prdue 33,,
2nd and 12 at PUR 33,Austin Appleby run for 4 yds to the Prdue 37,,
3rd and 8 at PUR 37,"Austin Appleby pass incomplete to DeAngelo Yancey, broken up by Darius Hillary",,
4th and 8 at PUR 37,"Thomas Meadows punt for 53 yds, downed at the Wisc 10",,
"PUR DRIVE TOTALS: 3 plays, 2 yards, 1:39"
Wisconsin at 10:37,,WIS,PU
1st and 10 at WIS 10,Corey Clement run for 8 yds to the Wisc 18,10,6
2nd and 2 at WIS 18,Corey Clement run for 4 yds to the Wisc 22 for a 1ST down,,
1st and 10 at WIS 22,Corey Clement run for 1 yd to the Wisc 23,,
2nd and 9 at WIS 23,Joel Stave pass complete to Corey Clement for a loss of 2 yards to the Wisc 21,,
3rd and 11 at WIS 21,Joel Stave pass complete to Jordan Fredrick for 16 yds to the Wisc 37 for a 1ST down,,
1st and 10 at WIS 37,Joel Stave pass complete to Kenzel Doe for 23 yds to the Prdue 40 for a 1ST down,,
1st and 10 at PUR 40,"Joel Stave pass incomplete to Sam Arneson, broken up by Landon Feichter",,
2nd and 10 at PUR 40,Melvin Gordon run for 7 yds to the Prdue 33,,
3rd and 3 at PUR 33,"WISCONSIN Penalty, Substitution Infraction (-5 Yards) to the Prdue 38",,
3rd and 8 at PUR 38,Joel Stave pass complete to Alex Erickson for 11 yds to the Prdue 27 for a 1ST down,,
1st and 10 at PUR 27,Melvin Gordon 27 Yd pass from Joel Stave (Rafael Gaglianone Kick),17,6
"WIS DRIVE TOTALS: 10 plays, 90 yards, 5:24"
Purdue at 5:13,,WIS,PU
,"Andrew Endicott kickoff for 56 yds , Trae Hart return for 13 yds to the Prdue 22",17,6
1st and 10 at PUR 22,Austin Appleby pass complete to Akeem Hunt for a loss of 3 yards to the Prdue 19,,
2nd and 13 at PUR 19,Austin Appleby pass complete to Cameron Posey for 8 yds to the Prdue 27,,
3rd and 5 at PUR 27,"Austin Appleby pass complete to Gabe Holmes for 19 yds to the Wisc 46 for a 1ST down WISCONSIN Penalty, Face Mask (15 yards) (Peniel Jean) to the Wisc 39 for a 1ST down",,
1st and 10 at WIS 39,"Austin Appleby pass incomplete to Akeem Hunt, broken up by Joe Schobert",,
2nd and 10 at WIS 39,Austin Appleby pass incomplete to Johnny Thompson,,
3rd and 10 at WIS 39,Austin Appleby pass incomplete to Cameron Posey,,
4th and 10 at WIS 39,Thomas Meadows punt for 39 yds for a touchback,,
"PUR DRIVE TOTALS: 6 plays, 39 yards, 2:12"
Wisconsin at 3:01,,WIS,PU
1st and 10 at WIS 20,Melvin Gordon run for no gain to the Wisc 20,17,6
2nd and 10 at WIS 20,Melvin Gordon run for 8 yds to the Wisc 28,,
3rd and 2 at WIS 28,Corey Clement run for 4 yds to the Wisc 32 for a 1ST down,,
,"Timeout WISCONSIN, clock 01:45",,
1st and 10 at WIS 32,Joel Stave pass complete to Sam Arneson for 6 yds to the Wisc 38,,
2nd and 4 at WIS 38,Joel Stave pass complete to Jordan Fredrick for 7 yds to the Wisc 45 for a 1ST down,,
1st and 10 at WIS 45,Joel Stave pass complete to Jordan Fredrick for 13 yds to the Prdue 42 for a 1ST down,,
1st and 10 at PUR 42,Joel Stave pass complete to Melvin Gordon for 11 yds to the Prdue 31 for a 1ST down,,
