0739068820140829,,739,688
1st Quarter Play-by-Play
Villanova at 15:00,,VILL,SYR
,"Cole Murphy kickoff for 65 yds , Joe Sarnese return for 20 yds to the SYRACUSE 45 VILLANOVA Penalty, Offensive holding (10 Yards) to the Villa 10",0,0
1st and 10 at VILL 10,John Robertson pass complete to Poppy Livers for 13 yds to the Villa 23 for a 1ST down,,
1st and 10 at VILL 23,John Robertson run for 1 yd to the Villa 24,,
2nd and 9 at VILL 24,Kevin Monangai run for 5 yds to the Villa 29,,
3rd and 4 at VILL 29,John Robertson pass complete to Poppy Livers for 8 yds to the Villa 37 for a 1ST down,,
1st and 10 at VILL 37,John Robertson pass incomplete to N/A,,
2nd and 10 at VILL 37,John Robertson pass complete to Mike Burke for 11 yds to the Villa 48 for a 1ST down,,
1st and 10 at VILL 48,Austin Medley run for a loss of 1 yard to the Villa 47,,
2nd and 11 at VILL 47,Kevin Monangai run for 2 yds to the Villa 49,,
3rd and 9 at VILL 49,John Robertson pass complete to Poppy Livers for 15 yds to the Syrac 36 for a 1ST down,,
1st and 10 at SYR 36,Gary Underwood run for a loss of 1 yard to the Syrac 37,,
2nd and 11 at SYR 37,John Robertson pass incomplete to N/A,,
3rd and 11 at SYR 37,John Robertson sacked by Cameron Lynch for a loss of 3 yards to the Syrac 40,,
,"Timeout VILLANOVA, clock 09:03",,
4th and 14 at SYR 40,"John Hinchen punt for 36 yds, downed at the Syrac 4",,
"NOVA DRIVE TOTALS: 12 plays, 50 yards, 6:04"
Syracuse at 8:56,,VILL,SYR
1st and 10 at SYR 4,Prince-Tyson Gulley run for 4 yds to the Syrac 8,0,0
2nd and 6 at SYR 8,Terrel Hunt pass complete to Prince-Tyson Gulley for 4 yds to the Syrac 12,,
3rd and 2 at SYR 12,Terrel Hunt run for a loss of 2 yards to the Syrac 10,,
4th and 4 at SYR 10,"Dixon, R. punt 52 yards to the VU38, downed, PENALTY VU roughing the kicker 5 yards to the SU15, 1ST DOWN SU, NO PLAY. for a 1ST down",,
1st and 10 at SYR 15,Terrel Hunt pass incomplete to N/A,,
2nd and 10 at SYR 15,Terrel Hunt pass complete to Ashton Broyld for 20 yds to the Syrac 35 for a 1ST down,,
1st and 10 at SYR 35,"Prince-Tyson Gulley run for 65 yds for a TD, (Ryan Norton KICK)",0,7
"SYR DRIVE TOTALS: 6 plays, 96 yards, 2:32"
Villanova at 6:24,,VILL,SYR
,"Cole Murphy kickoff for 62 yds , Joe Sarnese return for 14 yds to the Villa 17",0,7
1st and 10 at VILL 17,John Robertson pass complete to Aaron Wells for no gain to the Villa 17,,
2nd and 10 at VILL 17,"SYRACUSE Penalty, offside defense (5 Yards) to the Villa 22",,
2nd and 5 at VILL 22,John Robertson run for 11 yds to the Villa 33 for a 1ST down,,
1st and 10 at VILL 33,John Robertson pass complete to Poppy Livers for 7 yds to the Villa 40,,
2nd and 3 at VILL 40,Austin Medley run for 4 yds to the Villa 44 for a 1ST down,,
1st and 10 at VILL 44,Kevin Monangai run for 4 yds to the Villa 48,,
2nd and 6 at VILL 48,John Robertson pass complete to Mike Burke for 34 yds to the Syrac 18 for a 1ST down,,
1st and 10 at SYR 18,John Robertson run for 3 yds to the Syrac 15,,
2nd and 7 at SYR 15,John Robertson sacked by Julian Whigham for a loss of 2 yards to the Syrac 17,,
,"Timeout VILLANOVA, clock 01:41",,
,"Timeout SYRACUSE, clock 01:41",,
3rd and 9 at SYR 17,John Robertson pass incomplete to N/A,,
4th and 9 at SYR 17,Chris Gough 34 yd FG MISSED,,
"NOVA DRIVE TOTALS: 10 plays, 66 yards, 4:52"
Syracuse at 1:32,,VILL,SYR
1st and 10 at SYR 20,Terrel Hunt pass complete to Brisly Estime for 1 yd to the Syrac 21,0,7
2nd and 9 at SYR 21,"Brisly Estime run for a loss of 8 yards to the Syrac 13 Brisly Estime fumbled, recovered by Syrac Brisly Estime",,
3rd and 17 at SYR 13,Terrel Hunt pass incomplete,,
4th and 17 at SYR 13,"Riley Dixon punt for 47 yds, fair catch by Joe Sarnese at the Villa 40",,
"SYR DRIVE TOTALS: 3 plays, -7 yards, 1:26"
Villanova at 0:06,,VILL,SYR
1st and 10 at VILL 40,Kevin Monangai run for 4 yds to the Villa 44,0,7
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Villanova at 15:00,,VILL,SYR
2nd and 6 at VILL 44,"VILLANOVA Penalty, false start (-5 Yards) to the Villa 39",0,7
2nd and 11 at VILL 39,John Robertson run for 12 yds to the Syrac 49 for a 1ST down,,
1st and 10 at SYR 49,"John Robertson pass incomplete to Aaron Wells, broken up by Robert Welsh",,
2nd and 10 at SYR 49,John Robertson sacked by Marqez Hodge for a loss of 1 yard to the 50 yard line,,
,"Timeout VILLANOVA, clock 13:36",,
