0694052220140913,,694,522
,"TENNESSEE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Tennessee at 15:00,,TENN,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,0
1st and 10 at TENN 25,Justin Worley pass complete to Pig Howard for a loss of 7 yards to the Tenn 18,,
2nd and 17 at TENN 18,Justin Worley pass complete to Marquez North for 4 yds to the Tenn 22,,
3rd and 13 at TENN 22,Justin Worley pass incomplete to Marquez North,,
4th and 13 at TENN 22,"Matt Darr punt for 35 yds, fair catch by Sterling Shepard at the Okla 43",,
"TENN DRIVE TOTALS: 3 plays, -3 yards, 1:19"
Oklahoma at 13:41,,TENN,OKLA
1st and 10 at OKLA 43,Keith Ford run for 3 yds to the Okla 46,0,0
2nd and 7 at OKLA 46,Trevor Knight pass complete to Durron Neal for 9 yds to the Tenn 45 for a 1ST down,,
1st and 10 at TENN 45,Keith Ford run for 5 yds to the Tenn 40,,
2nd and 5 at TENN 40,Keith Ford run for 13 yds to the Tenn 27 for a 1ST down,,
1st and 10 at TENN 27,Trevor Knight pass incomplete to Blake Bell,,
2nd and 10 at TENN 27,Trevor Knight pass complete to Blake Bell for 16 yds to the Tenn 11 for a 1ST down,,
1st and 10 at TENN 11,Alex Ross run for a loss of 1 yard to the Tenn 12,,
2nd and 11 at TENN 12,Alex Ross run for 2 yds to the Tenn 10,,
3rd and 9 at TENN 10,Trevor Knight sacked by Jordan Williams for a loss of 2 yards to the Tenn 12,,
4th and 11 at TENN 12,Michael Hunnicutt 29 yd FG GOOD,0,3
"OKLA DRIVE TOTALS: 10 plays, 45 yards, 3:53"
Tennessee at 9:48,,TENN,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,3
1st and 10 at TENN 25,Jalen Hurd run for 3 yds to the Tenn 28,,
2nd and 7 at TENN 28,Justin Worley pass complete to Josh Smith for 16 yds to the Tenn 44 for a 1ST down,,
1st and 10 at TENN 44,Justin Worley pass incomplete to Jason Croom,,
2nd and 10 at TENN 44,Josh Smith run for a loss of 3 yards to the Tenn 41,,
3rd and 13 at TENN 41,Justin Worley pass complete to Pig Howard for 19 yds to the Okla 40 for a 1ST down,,
1st and 10 at OKLA 40,"Justin Worley sacked by Quentin Hayes for a loss of 5 yards to the Okla 46 Justin Worley fumbled, forced by Quentin Hayes, recovered by Okla Quentin Hayes , return for 0 yards",,
"TENN DRIVE TOTALS: 6 plays, 29 yards, 2:08"
Oklahoma at 7:40,,TENN,OKLA
1st and 10 at OKLA 46,Trevor Knight pass incomplete,0,3
2nd and 10 at OKLA 46,Trevor Knight run for a loss of 1 yard to the Okla 45,,
3rd and 11 at OKLA 45,Trevor Knight pass complete to K.J. Young for 18 yds to the Tenn 37 for a 1ST down,,
