0503051920141118,,503,519
1st Quarter Play-by-Play
Ohio at 15:00,,NIU,OHIO
,"Josh Orne kickoff for 65 yds , u""Daz'mond Patterson"",  return for 17 yds to the Ohio 17",0,0
1st and 10 at OHIO 17,Derrius Vick pass complete to Landon Smith for 6 yds to the Ohio 23,,
2nd and 4 at OHIO 23,A.J. Ouellette run for 11 yds to the Ohio 34 for a 1ST down,,
1st and 10 at OHIO 34,Derrius Vick pass incomplete,,
2nd and 10 at OHIO 34,A.J. Ouellette run for 1 yd to the Ohio 35,,
3rd and 9 at OHIO 35,"Derrius Vick sacked by Perez Ford for a loss of 10 yards to the Ohio 25 Derrius Vick fumbled, recovered by Ohio Lucas Powell , return for 0 yards",,
4th and 19 at OHIO 25,"Mitch Bonnstetter punt for 40 yds, downed at the NoIll 35",,
"OHIO DRIVE TOTALS: 5 plays, 8 yards, 2:42"
Northern Illinois at 12:18,,NIU,OHIO
1st and 10 at NIU 35,Joel Bouagnon run for 5 yds to the NoIll 40,0,0
2nd and 5 at NIU 40,Drew Hare run for 1 yd to the NoIll 41,,
3rd and 4 at NIU 41,Drew Hare pass incomplete,,
4th and 4 at NIU 41,"Tyler Wedel punt for 45 yds , u""Daz'mond Patterson"",  returns for 14 yds to the Ohio 28",,
"NIU DRIVE TOTALS: 3 plays, 6 yards, 1:14"
Ohio at 11:04,,NIU,OHIO
1st and 10 at OHIO 28,Derrius Vick run for 10 yds to the Ohio 38 for a 1ST down,0,0
,"Timeout OHIO, clock 10:35",,
1st and 10 at OHIO 38,Derrius Vick run for 3 yds to the Ohio 41,,
2nd and 7 at OHIO 41,Derrius Vick pass complete to Chase Cochran for 4 yds to the Ohio 45,,
3rd and 3 at OHIO 45,Derrius Vick pass complete to Sebastian Smith for 8 yds to the NoIll 47 for a 1ST down,,
1st and 10 at NIU 47,Derrius Vick pass complete to Troy Mangen for 9 yds to the NoIll 38,,
2nd and 1 at NIU 38,A.J. Ouellette run for 2 yds to the NoIll 36 for a 1ST down,,
1st and 10 at NIU 36,Derrius Vick pass complete to Troy Mangen for 4 yds to the NoIll 32,,
2nd and 6 at NIU 32,Derrius Vick run for 3 yds to the NoIll 29,,
3rd and 3 at NIU 29,Derrius Vick pass incomplete to Chase Cochran,,
4th and 3 at NIU 29,Josiah Yazdani 46 yd FG MISSED,,
"OHIO DRIVE TOTALS: 10 plays, 43 yards, 4:49"
Northern Illinois at 6:15,,NIU,OHIO
1st and 10 at NIU 29,Drew Hare pass complete to Aregeros Turner for 9 yds to the NoIll 38,0,0
