0047072520141004,,47,725
,"Army wins the toss, defers, will defend the south goal",,
1st Quarter Play-by-Play
Ball State at 15:00,,BALL,ARMY
,Daniel Grochowski kickoff for 65 yds for a touchback,0,0
1st and 10 at BALL 25,Jahwan Edwards run for 1 yd to the BalSt 26,,
2nd and 9 at BALL 26,"Ozzie Mann pass complete to Jahwan Edwards for 3 yds Jahwan Edwards fumbled, forced by Chris Carnegie, recovered by Army Chris Carnegie",,
"BALL DRIVE TOTALS: 2 plays, 4 yards, 0:40"
Army at 14:20,,BALL,ARMY
1st and 10 at BALL 29,"A.J. Schurr run for no gain to the BalSt 29 A.J. Schurr fumbled, recovered by Army A.J. Schurr",0,0
2nd and 10 at BALL 29,A.J. Schurr run for a loss of 3 yards to the BalSt 32,,
3rd and 13 at BALL 32,A.J. Schurr run for 16 yds to the BalSt 16 for a 1ST down,,
1st and 10 at BALL 16,Larry Dixon run for 5 yds to the BalSt 11,,
2nd and 5 at BALL 11,Larry Dixon run for 8 yds to the BalSt 3 for a 1ST down,,
1st and Goal at BALL 3,Larry Dixon run for 2 yds to the BalSt 1,,
2nd and Goal at BALL 1,"A.J. Schurr run for 1 yd for a TD, (Daniel Grochowski KICK)",0,7
"ARMY DRIVE TOTALS: 7 plays, 29 yards, 3:15"
Ball State at 11:05,,BALL,ARMY
,Daniel Grochowski kickoff for 65 yds for a touchback,0,7
1st and 10 at BALL 25,Ozzie Mann pass incomplete to N/A,,
2nd and 10 at BALL 25,Jahwan Edwards run for 4 yds to the BalSt 29,,
3rd and 6 at BALL 29,Ozzie Mann pass complete to Jordan Williams for 10 yds to the BalSt 39 for a 1ST down,,
1st and 10 at BALL 39,Ozzie Mann pass complete to Corey Lacanaria for 7 yds to the BalSt 46,,
2nd and 3 at BALL 46,Jahwan Edwards run for 2 yds to the BalSt 48,,
3rd and 1 at BALL 48,Ozzie Mann pass incomplete to Jahwan Edwards,,
4th and 1 at BALL 48,"Kyle Schmidt punt for 41 yds, downed at the Army 11",,
"BALL DRIVE TOTALS: 6 plays, 23 yards, 2:26"
Army at 8:39,,BALL,ARMY
1st and 10 at ARMY 11,Terry Baggett run for 7 yds to the Army 18,0,7
2nd and 3 at ARMY 18,Larry Dixon run for 2 yds to the Army 20,,
