0110070320140913,,110,703
,"UCLA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
UCLA at 15:00,,UCLA,TEX
,Nick Rose kickoff for 65 yds for a touchback,0,0
1st and 10 at UCLA 25,Brett Hundley pass complete to Nate Iese for 12 yds to the UCLA 37 for a 1ST down,,
1st and 10 at UCLA 37,Paul Perkins run for 3 yds to the UCLA 40,,
2nd and 7 at UCLA 40,"UCLA Penalty, Face Mask (14 yards) (-14 Yards) to the UCLA 26",,
2nd and 21 at UCLA 26,Brett Hundley pass complete to Paul Perkins for 22 yds to the UCLA 48 for a 1ST down,,
1st and 10 at UCLA 48,Paul Perkins run for 5 yds to the Texas 47,,
2nd and 5 at TEX 47,Brett Hundley sacked by Malcom Brown for a loss of 8 yards to the UCLA 45,,
3rd and 13 at UCLA 45,Brett Hundley pass complete to Tyler Scott for 6 yds to the Texas 49,,
4th and 7 at TEX 49,"Matt Mengel punt for 38 yds, fair catch by Jaxon Shipley at the Texas 11",,
"UCLA DRIVE TOTALS: 6 plays, 26 yards, 2:59"
Texas at 12:01,,UCLA,TEX
1st and 10 at TEX 11,Tyrone Swoopes pass complete to Jaxon Shipley for 5 yds to the Texas 16,0,0
2nd and 5 at TEX 16,Malcolm Brown run for 4 yds to the Texas 20,,
3rd and 1 at TEX 20,Malcolm Brown run for 4 yds to the Texas 24 for a 1ST down,,
1st and 10 at TEX 24,Tyrone Swoopes pass complete to Malcolm Brown for 5 yds to the Texas 29,,
2nd and 5 at TEX 29,Tyrone Swoopes pass complete to Marcus Johnson for 13 yds to the Texas 42 for a 1ST down,,
1st and 10 at TEX 42,Tyrone Swoopes sacked by Eddie Vanderdoes for a loss of 8 yards to the Texas 34,,
2nd and 18 at TEX 34,Tyrone Swoopes pass complete to Jaxon Shipley for 10 yds to the Texas 44,,
3rd and 8 at TEX 44,Tyrone Swoopes pass complete to Malcolm Brown for no gain to the Texas 44,,
4th and 8 at TEX 44,"William Russ punt for 46 yds, punt out-of-bounds at the UCLA 10",,
"TEX DRIVE TOTALS: 8 plays, 33 yards, 4:27"
UCLA at 7:34,,UCLA,TEX
1st and 10 at UCLA 10,Paul Perkins run for a loss of 1 yard to the UCLA 9,0,0
