0774004720141011,,774,47
,"WMU Wins toss, differs. Ball State will receive and defend south goal.",,
1st Quarter Play-by-Play
Ball State at 15:00,,WMU,BALL
,"Brett Scanlon kickoff for 64 yds , Eric Patterson return for 26 yds to the BalSt 27",0,0
1st and 10 at BALL 27,Jack Milas pass complete to Jahwan Edwards for 3 yds to the BalSt 30,,
2nd and 7 at BALL 30,Jahwan Edwards run for 2 yds to the BalSt 32,,
3rd and 5 at BALL 32,Jack Milas pass complete to Jordan Williams for 8 yds to the BalSt 40 for a 1ST down,,
1st and 10 at BALL 40,Jahwan Edwards run for 8 yds to the BalSt 48,,
2nd and 2 at BALL 48,"Jack Milas pass incomplete to Jordan Williams, broken up by Ronald Zamort",,
3rd and 2 at BALL 48,Jahwan Edwards run for 1 yd to the BalSt 49,,
,"Timeout BALL ST, clock 12:06",,
4th and 1 at BALL 49,Kyle Schmidt punt for 51 yds for a touchback,,
"BALL DRIVE TOTALS: 6 plays, 22 yards, 3:02"
Western Michigan at 11:58,,WMU,BALL
1st and 10 at WMU 20,Zach Terrell pass complete to Corey Davis for 13 yds to the WMich 33 for a 1ST down,0,0
1st and 10 at WMU 33,Jarvion Franklin run for 3 yds to the WMich 36,,
2nd and 7 at WMU 36,Jarvion Franklin run for 7 yds to the WMich 43 for a 1ST down,,
1st and 10 at WMU 43,Jarvion Franklin run for 3 yds to the WMich 46,,
2nd and 7 at WMU 46,Jarvion Franklin run for 3 yds to the WMich 49,,
3rd and 4 at WMU 49,Zach Terrell pass incomplete to N/A,,
4th and 4 at WMU 49,J. Schroeder punt for 31 yds,,
"WMU DRIVE TOTALS: 6 plays, 29 yards, 3:20"
Ball State at 8:38,,WMU,BALL
1st and 10 at BALL 20,Jahwan Edwards run for 2 yds to the BalSt 22,0,0
2nd and 8 at BALL 22,Jahwan Edwards run for 2 yds to the BalSt 24,,
3rd and 6 at BALL 24,Jack Milas pass complete to Jordan Williams for 32 yds to the WMich 44 for a 1ST down,,
1st and 10 at WMU 44,Jack Milas run for 1 yd to the WMich 43,,
2nd and 9 at WMU 43,Jahwan Edwards run for 6 yds to the WMich 37,,
3rd and 3 at WMU 37,Jahwan Edwards run for 5 yds to the WMich 32 for a 1ST down,,
1st and 10 at WMU 32,"Jack Milas pass complete to Jordan Williams for 32 yds for a TD, (Scott Secor KICK)",0,7
"BALL DRIVE TOTALS: 7 plays, 80 yards, 3:18"
Western Michigan at 5:07,,WMU,BALL
,"Scott Secor kickoff for 64 yds , Darius Phillips return for 32 yds to the BALLST 33 WESTRN MICHIGAN Penalty, Offensive holding (Trevor Ishmael) to the WMich 23",0,7
1st and 10 at WMU 23,Jarvion Franklin run for 2 yds to the WMich 25,,
2nd and 8 at WMU 25,Zach Terrell pass complete to Daniel Braverman for 6 yds to the WMich 31,,
3rd and 2 at WMU 31,Jarvion Franklin run for 4 yds to the WMich 35 for a 1ST down,,
1st and 10 at WMU 35,Jarvion Franklin run for 8 yds to the WMich 43,,
2nd and 2 at WMU 43,"Zach Terrell pass incomplete to Corey Davis, broken up by Gilbert Stlouis",,
3rd and 2 at WMU 43,Jarvion Franklin run for 3 yds to the WMich 46 for a 1ST down,,
1st and 10 at WMU 46,Dareyon Chance run for 2 yds to the WMich 48,,
2nd and 8 at WMU 48,Zach Terrell pass complete to Daniel Braverman for no gain to the WMich 48,,
3rd and 8 at WMU 48,"Zach Terrell pass complete to Daniel Braverman for 52 yds for a TD, (Andrew Haldeman KICK)",7,7
"WMU DRIVE TOTALS: 9 plays, 77 yards, 4:33"
Ball State at 0:29,,WMU,BALL
,"Brett Scanlon kickoff for 65 yds , Eric Patterson return for 24 yds to the BALLST 41 BALL ST Penalty, Offensive holding (Jordan Williams) to the BalSt 14",7,7
1st and 10 at BALL 14,Horactio Banks run for no gain to the BalSt 14,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Ball State at 15:00,,WMU,BALL
2nd and 10 at BALL 14,Jack Milas pass complete to Chris Shillings for 7 yds to the BalSt 21,7,7
3rd and 3 at BALL 21,Jack Milas pass complete to Jordan Williams for 4 yds to the BalSt 25 for a 1ST down,,
1st and 10 at BALL 25,Horactio Banks run for a loss of 1 yard to the BalSt 24,,
2nd and 11 at BALL 24,"Jack Milas pass incomplete to Jordan Williams, broken up by Donald Celiscar",,
3rd and 11 at BALL 24,Jack Milas pass complete to Jahwan Edwards for 14 yds to the BalSt 38 for a 1ST down,,
1st and 10 at BALL 38,Horactio Banks run for 27 yds to the WMich 35 for a 1ST down,,
1st and 10 at WMU 35,Jack Milas pass incomplete to Jordan Williams,,
2nd and 10 at WMU 35,Horactio Banks run for a loss of 2 yards to the WMich 37,,
3rd and 12 at WMU 37,Jack Milas run for 16 yds to the WMich 21 for a 1ST down,,
