0441081120140830,,441,811
,"Wyoming wins the toss, defers. Montana will receive",,
1st Quarter Play-by-Play
Montana at 15:00,,UM,WYO
1st and 10 at MONT 25,Jordan Johnson pass complete to Travon Van for 12 yds to the Mont 37 for a 1ST down,0,0
1st and 10 at MONT 37,Jordan Johnson pass incomplete to Travon Van,,
2nd and 10 at MONT 37,Jordan Johnson pass complete to Travon Van for 4 yds to the Mont 41,,
3rd and 6 at MONT 41,Jordan Johnson pass complete to Travon Van for 3 yds to the Mont 44,,
4th and 3 at MONT 44,Stephen Shaw punt for 37 yds,,
,Stuart Williams kickoff for 65 yds for a touchback,,
,"Wyoming wins the toss, defers. Montana will receive.",,
1st Quarter Play-by-Play
Wyoming at 13:16,,UM,WYO
1st and 10 at WYO 19,Shaun Wick run for 14 yds to the Wyom 33 for a 1ST down,0,0
1st and 10 at WYO 33,Shaun Wick run for 2 yds to the Wyom 35,,
2nd and 8 at WYO 35,Colby Kirkegaard pass complete to J.D. Krill for 10 yds to the Wyom 45 for a 1ST down,,
1st and 10 at WYO 45,Tanner Gentry run for 1 yd to the Wyom 46,,
2nd and 9 at WYO 46,Shaun Wick run for 7 yds to the Mont 47,,
3rd and 2 at MONT 47,Shaun Wick run for 8 yds to the Mont 39 for a 1ST down,,
1st and 10 at MONT 39,Colby Kirkegaard pass complete to Dominic Rufran for 11 yds to the Mont 28 for a 1ST down,,
1st and 10 at MONT 28,D.J. May run for 10 yds to the Mont 18 for a 1ST down,,
1st and 10 at MONT 18,Colby Kirkegaard sacked by Tonga Takai for a loss of 1 yard to the Mont 19,,
2nd and 11 at MONT 19,Colby Kirkegaard pass incomplete to N/A,,
3rd and 11 at MONT 19,Colby Kirkegaard sacked by Zack Wagenmann for a loss of 5 yards to the Mont 24,,
4th and 16 at MONT 24,Stuart Williams 41 yd FG GOOD,0,3
"WYO DRIVE TOTALS: 12 plays, 57 yards, 5:59"
Montana at 7:17,,UM,WYO
,Stuart Williams kickoff for 65 yds for a touchback,0,3
1st and 10 at MONT 25,Jordan Canada run for a loss of 2 yards to the Mont 23,,
