0703032720141025,,703,327
,"KANSAS STATE wins the coin toss, and defers. TEXAS to receive. KANSASST defends.",,
1st Quarter Play-by-Play
Texas at 15:00,,TEX,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,0
1st and 10 at TEX 25,Tyrone Swoopes pass incomplete to M.J. McFarland,,
2nd and 10 at TEX 25,Malcolm Brown run for 5 yds to the Texas 30,,
3rd and 5 at TEX 30,"TEXAS Penalty, False Start (Marcus Hutchins) to the Texas 25",,
3rd and 10 at TEX 25,Tyrone Swoopes pass complete to Johnathan Gray for a loss of 1 yard to the Texas 24,,
4th and 11 at TEX 24,"TEXAS Penalty, False Start (Peter Jinkens) to the Texas 19",,
4th and 16 at TEX 19,"William Russ punt for 56 yds , Tyler Lockett returns for 6 yds to the KanSt 31",,
"TEX DRIVE TOTALS: 3 plays, -6 yards, 1:33"
Kansas State at 13:27,,TEX,KSU
1st and 10 at KSU 31,Jake Waters pass complete to Tyler Lockett for 11 yds to the KanSt 42 for a 1ST down,0,0
1st and 10 at KSU 42,DeMarcus Robinson run for 3 yds to the KanSt 45,,
2nd and 7 at KSU 45,DeMarcus Robinson run for 23 yds to the Texas 32 for a 1ST down,,
1st and 10 at TEX 32,DeMarcus Robinson run for 6 yds to the Texas 26,,
2nd and 4 at TEX 26,DeMarcus Robinson run for 1 yd to the Texas 25,,
3rd and 3 at TEX 25,DeMarcus Robinson run for 5 yds to the Texas 20 for a 1ST down,,
1st and 10 at TEX 20,Charles Jones run for 4 yds to the Texas 16,,
2nd and 6 at TEX 16,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY TEXAS pass interference (Thomas, Duke) 14 yards to the TEXAS2, NO PLAY, 1ST DOWN KANSAS ST.",,
1st and Goal at TEX 2,Glenn Gronkowski run for no gain to the Texas 2,,
,"Timeout KANSAS ST, clock 08:46",,
2nd and Goal at TEX 2,Charles Jones run for a loss of 2 yards to the Texas 4,,
3rd and Goal at TEX 4,Charles Jones run for 2 yds to the Texas 2,,
4th and Goal at TEX 2,Matthew McCrane 19 yd FG GOOD,0,3
"KSU DRIVE TOTALS: 11 plays, 67 yards, 6:13"
Texas at 7:14,,TEX,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,3
1st and 10 at TEX 25,Tyrone Swoopes pass complete to Jaxon Shipley for 5 yds to the Texas 30,,
2nd and 5 at TEX 30,Tyrone Swoopes pass incomplete to Marcus Johnson,,
3rd and 5 at TEX 30,Tyrone Swoopes pass incomplete to Johnathan Gray,,
4th and 5 at TEX 30,"William Russ punt for 12 yds, punt out-of-bounds at the Texas 42",,
"TEX DRIVE TOTALS: 3 plays, 5 yards, 0:30"
Kansas State at 6:44,,TEX,KSU
1st and 10 at TEX 42,Jake Waters run for 12 yds to the Texas 30 for a 1ST down,0,3
1st and 10 at TEX 30,DeMarcus Robinson run for 3 yds to the Texas 27,,
2nd and 7 at TEX 27,Jake Waters pass complete to Zach Trujillo for 3 yds to the Texas 24,,
,"Timeout KANSAS ST, clock 04:49",,
3rd and 4 at TEX 24,Jake Waters pass complete to Tyler Lockett for 4 yds to the Texas 20 for a 1ST down,,
1st and 10 at TEX 20,DeMarcus Robinson run for 8 yds to the Texas 12,,
2nd and 2 at TEX 12,Jake Waters pass incomplete to Tyler Lockett,,
3rd and 2 at TEX 12,Jake Waters run for no gain to the Texas 12,,
4th and 2 at TEX 12,Matthew McCrane 30 yd FG GOOD,0,6
"KSU DRIVE TOTALS: 8 plays, 30 yards, 3:45"
Texas at 2:59,,TEX,KSU
,Ian Patterson kickoff for 65 yds for a touchback,0,6
1st and 10 at TEX 25,Tyrone Swoopes pass complete to John Harris for 11 yds to the Texas 36 for a 1ST down,,
1st and 10 at TEX 36,Malcolm Brown run for 2 yds to the Texas 38,,
2nd and 8 at TEX 38,Tyrone Swoopes pass incomplete to Jaxon Shipley,,
3rd and 8 at TEX 38,Tyrone Swoopes pass complete to Geoff Swaim for 11 yds to the Texas 49 for a 1ST down,,
1st and 10 at TEX 49,Malcolm Brown run for 6 yds to the KanSt 45,,
2nd and 4 at KSU 45,Tyrone Swoopes pass incomplete to John Harris,,
3rd and 4 at KSU 45,Tyrone Swoopes pass complete to Jaxon Shipley for 1 yd to the KanSt 44,,
4th and 3 at KSU 44,"William Russ punt for 27 yds, fair catch by Tyler Lockett at the KanSt 17",,
"TEX DRIVE TOTALS: 7 plays, 31 yards, 2:38"
Kansas State at 0:21,,TEX,KSU
1st and 10 at KSU 17,Jake Waters pass complete to Curry Sexton for 4 yds to the KanSt 21,0,6
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kansas State at 15:00,,TEX,KSU
2nd and 6 at KSU 21,Jake Waters sacked by Hassan Ridgeway for a loss of 8 yards to the KanSt 13,0,6
3rd and 14 at KSU 13,Jake Waters sacked by Caleb Bluiett for a loss of 11 yards to the KanSt 2,,
4th and 25 at KSU 2,"Nick Walsh punt for 38 yds, fair catch by Jaxon Shipley at the KanSt 40",,
"KSU DRIVE TOTALS: 3 plays, -15 yards, 1:59"
Texas at 13:22,,TEX,KSU
1st and 10 at KSU 40,Tyrone Swoopes run for 12 yds to the KanSt 28 for a 1ST down,0,6
1st and 10 at KSU 28,Johnathan Gray run for 3 yds to the KanSt 25,,
2nd and 7 at KSU 25,Tyrone Swoopes run for 8 yds to the KanSt 17 for a 1ST down,,
1st and 10 at KSU 17,Johnathan Gray run for 1 yd to the KanSt 16,,
2nd and 9 at KSU 16,"Swoopes, Tyrone pass incomplete to Harris, John, PENALTY TEXAS holding (Perkins, Kent) 10 yards to the KANSASST26, NO PLAY.",,
2nd and 19 at KSU 26,Tyrone Swoopes pass incomplete to Jaxon Shipley,,
3rd and 19 at KSU 26,Tyrone Swoopes sacked by Elijah Lee for a loss of 10 yards to the KanSt 36,,
4th and 29 at KSU 36,"William Russ punt for 28 yds, fair catch by Tyler Lockett at the KanSt 8",,
"TEX DRIVE TOTALS: 6 plays, 4 yards, 3:07"
Kansas State at 10:15,,TEX,KSU
1st and 10 at KSU 8,Jake Waters pass incomplete to Curry Sexton,0,6
2nd and 10 at KSU 8,DeMarcus Robinson run for 1 yd to the KanSt 9,,
3rd and 9 at KSU 9,Jake Waters pass incomplete to Deante Burton,,
4th and 9 at KSU 9,"Nick Walsh punt for 46 yds, fair catch by Jaxon Shipley at the Texas 45",,
"KSU DRIVE TOTALS: 3 plays, 1 yard, 0:56"
Texas at 9:19,,TEX,KSU
1st and 10 at TEX 45,Malcolm Brown run for 3 yds to the Texas 48,0,6
2nd and 7 at TEX 48,Malcolm Brown run for 2 yds to the 50 yard line,,
3rd and 5 at 50,Tyrone Swoopes pass incomplete to Geoff Swaim,,
4th and 5 at 50,"William Russ punt for 35 yds, punt out-of-bounds at the KanSt 15",,
"TEX DRIVE TOTALS: 3 plays, 5 yards, 1:09"
Kansas State at 8:10,,TEX,KSU
1st and 10 at KSU 15,Charles Jones run for a loss of 5 yards to the KanSt 10,0,6
2nd and 15 at KSU 10,Charles Jones run for 2 yds to the KanSt 12,,
3rd and 13 at KSU 12,Jake Waters pass complete to Curry Sexton for 24 yds to the KanSt 36 for a 1ST down,,
1st and 10 at KSU 36,Charles Jones run for 14 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Charles Jones run for a loss of 1 yard to the KanSt 49,,
2nd and 11 at KSU 49,Jake Waters pass complete to Tyler Lockett for 10 yds to the Texas 41,,
3rd and 1 at TEX 41,Charles Jones run for 3 yds to the Texas 38 for a 1ST down,,
1st and 10 at TEX 38,DeMarcus Robinson run for 3 yds to the Texas 35,,
2nd and 7 at TEX 35,"Waters, Jake pass incomplete to Lockett, Tyler, PENALTY TEXAS pass interference (Thomas, Duke) 7 yards to the TEXAS28, NO PLAY, 1ST DOWN KANSASST.",,
1st and 10 at TEX 28,"Jake Waters run for a loss of 4 yards to the Texas 32 Jake Waters fumbled, recovered by KanSt Jake Waters",,
