0674011020141128,,674,110
1st Quarter Play-by-Play
Stanford at 15:00,,STAN,UCLA
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",0,0
1st and 10 at STAN 25,Kevin Hogan pass complete to Remound Wright for 9 yds to the Stanf 34,,
2nd and 1 at STAN 34,"Wright, Remound rush for 1 yard to the STANFORD35, PENALTY STANFORD personal foul (Peat, Andrus) 15 yards to the STANFORD19, NO PLAY.",,
2nd and 16 at STAN 19,Barry Sanders run for 3 yds to the Stanf 22,,
3rd and 13 at STAN 22,"Kevin Hogan pass complete to Francis Owus,  for 3 yds to the Stanf 25",,
4th and 10 at STAN 25,"Ben Rhyne punt for 40 yds , Ishmael Adams returns for 1 yd to the UCLA 36",,
"STAN DRIVE TOTALS: 3 plays, 0 yards, 2:15"
UCLA at 12:45,,STAN,UCLA
1st and 10 at UCLA 36,Brett Hundley pass complete to Thomas Duarte for 21 yds to the Stanf 43 for a 1ST down,0,0
1st and 10 at STAN 43,Paul Perkins run for 8 yds to the Stanf 35,,
2nd and 2 at STAN 35,Brett Hundley pass complete to Devin Fuller for 14 yds to the Stanf 21 for a 1ST down,,
1st and 10 at STAN 21,Paul Perkins run for 6 yds to the Stanf 15,,
2nd and 4 at STAN 15,"u""Thomas Duarte 15 Yd pass from Brett Hundley (Ka'imi Fairbairn Kick)""",0,7
"UCLA DRIVE TOTALS: 5 plays, 64 yards, 1:27"
Stanford at 11:18,,STAN,UCLA
,"u""Ka'imi Fairbairn"",  kickoff for 65 yds for a touchback",0,7
1st and 10 at STAN 25,"Remound Wright run for 6 yds to the Stanf 31 STANFORD Penalty, Offensive Holding (Andrus Peat) to the Stanf 21",,
1st and 14 at STAN 21,Kevin Hogan pass complete to Christian McCaffrey for 21 yds to the Stanf 42 for a 1ST down,,
1st and 10 at STAN 42,"Kevin Hogan pass complete to Francis Owus,  for 5 yds to the Stanf 47",,
2nd and 5 at STAN 47,"UCLA Penalty, Defensive Offside (Deon Hollins) to the UCLA 49",,
2nd and 1 at UCLA 49,Kevin Hogan pass complete to Austin Hooper for 25 yds to the UCLA 24 for a 1ST down,,
1st and 10 at UCLA 24,Barry Sanders run for a loss of 1 yard to the UCLA 25,,
2nd and 11 at UCLA 25,Kevin Hogan pass complete to Austin Hooper for 13 yds to the UCLA 12 for a 1ST down,,
1st and 10 at UCLA 12,Remound Wright run for 4 yds to the UCLA 8,,
2nd and 6 at UCLA 8,Christian McCaffrey run for 4 yds to the UCLA 4,,
1st and Goal at UCLA 1,Remound Wright 1 Yd Run (Jordan Williamson Kick),7,7
"STAN DRIVE TOTALS: 10 plays, 75 yards, 5:18"
UCLA at 6:00,,STAN,UCLA
,"Jordan Williamson kickoff for 65 yds , Jordon James return for 16 yds to the UCLA 16",7,7
1st and 10 at UCLA 16,Brett Hundley pass complete to Paul Perkins for 3 yds to the UCLA 19,,
