0716049820140927,,716,498
,"ULM wins toss, defers. ULM will kick and defend the north endzone.",,
1st Quarter Play-by-Play
Troy at 15:00,,TSU,ULM
,"Justin Manton kickoff for 65 yds , Chandler Worthy return for 35 yds to the Troy 35",0,0
1st and 10 at TROY 35,Jordan Chunn run for 13 yds to the Troy 48 for a 1ST down,,
1st and 17 at TROY 41,Brandon Silvers pass complete to Nyck Young for 7 yds to the Troy 48,,
2nd and 10 at TROY 48,Jordan Chunn run for 3 yds to the LaMon 49,,
3rd and 7 at ULM 49,Brandon Silvers pass incomplete to Bryan Holmes,,
4th and 7 at ULM 49,Ryan Kay punt for 30 yds,,
"TROY DRIVE TOTALS: 5 plays, 16 yards, 1:26"
Louisiana Monroe at 13:34,,TSU,ULM
1st and 10 at ULM 19,Pete Thomas pass complete to Rashon Ceaser for 12 yds to the LaMon 31 for a 1ST down,0,0
1st and 10 at ULM 31,Pete Thomas pass complete to Ajalen Holley for 19 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Pete Thomas pass complete to Rashon Ceaser for 3 yds to the Troy 47,,
2nd and 7 at TROY 47,Pete Thomas run for 4 yds to the Troy 43,,
3rd and 3 at TROY 43,Centarius Donald run for 3 yds to the Troy 40 for a 1ST down,,
1st and 10 at TROY 40,Pete Thomas pass complete to Rashon Ceaser for 7 yds to the Troy 33,,
2nd and 3 at TROY 33,Pete Thomas pass complete to Rashon Ceaser for 23 yds to the Troy 10 for a 1ST down,,
,"Timeout UL MONROE, clock 09:51",,
1st and Goal at TROY 10,Pete Thomas sacked by Tyler Roberts for a loss of 12 yards to the Troy 22,,
2nd and Goal at TROY 22,Pete Thomas run for 3 yds to the Troy 19,,
3rd and Goal at TROY 19,Pete Thomas pass incomplete to Ajalen Holley,,
4th and Goal at TROY 19,Justin Manton 37 yd FG GOOD,0,3
"ULM DRIVE TOTALS: 11 plays, 62 yards, 5:15"
Troy at 8:19,,TSU,ULM
,Justin Manton kickoff for 65 yds for a touchback,0,3
1st and 10 at TROY 25,Brandon Burks run for no gain to the Troy 25,,
2nd and 10 at TROY 25,Brandon Silvers run for 7 yds to the Troy 32,,
3rd and 3 at TROY 32,"Brandon Silvers pass incomplete to Nyck Young, broken up by Trey Caldwell",,
4th and 3 at TROY 32,"Ryan Kay punt for 40 yds, fair catch by Rashon Ceaser at the LaMon 28",,
"TROY DRIVE TOTALS: 3 plays, 7 yards, 1:15"
Louisiana Monroe at 7:04,,TSU,ULM
1st and 10 at ULM 28,Centarius Donald run for 5 yds to the LaMon 33,0,3
2nd and 5 at ULM 33,Centarius Donald run for 3 yds to the LaMon 36,,
3rd and 2 at ULM 36,"Pete Thomas pass complete to Ajalen Holley for 64 yds for a TD, (Justin Manton KICK)",0,10
"ULM DRIVE TOTALS: 3 plays, 72 yards, 1:10"
Troy at 5:54,,TSU,ULM
,"Justin Manton kickoff for 62 yds , Chandler Worthy return for 32 yds to the Troy 35",0,10
1st and 10 at TROY 35,Brandon Silvers pass complete to Bryan Holmes for 1 yd to the Troy 36,,
2nd and 9 at TROY 36,Brandon Burks run for a loss of 2 yards to the Troy 34,,
3rd and 11 at TROY 34,Brandon Silvers run for 7 yds to the Troy 41,,
4th and 4 at TROY 41,"Ryan Kay punt for 51 yds , Rashon Ceaser returns for a loss of 5 yards to the LaMon 3",,
"TROY DRIVE TOTALS: 3 plays, 6 yards, 2:05"
Louisiana Monroe at 3:49,,TSU,ULM
1st and 10 at ULM 3,Pete Thomas pass incomplete to Rashon Ceaser,0,10
2nd and 10 at ULM 3,Pete Thomas pass complete to Tyler Cain for 21 yds to the LaMon 24 for a 1ST down,,
1st and 10 at ULM 24,Pete Thomas pass incomplete to Ajalen Holley,,
2nd and 10 at ULM 24,Tyler Cain run for 5 yds to the LaMon 29,,
3rd and 5 at ULM 29,Pete Thomas pass complete to Ajalen Holley for 7 yds to the LaMon 36 for a 1ST down,,
1st and 10 at ULM 36,Tyler Cain run for 1 yd to the LaMon 37,,
2nd and 9 at ULM 37,Pete Thomas pass complete to Kenzee Jackson for 30 yds to the Troy 33 for a 1ST down,,
1st and 10 at TROY 33,Pete Thomas pass complete to Tony Cook for 3 yds to the Troy 30,,
2nd and 7 at TROY 30,Pete Thomas run for 5 yds to the Troy 25,,
3rd and 2 at TROY 25,Tyler Cain run for 3 yds to the Troy 22 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Louisiana Monroe at 15:00,,TSU,ULM
1st and 10 at TROY 22,Pete Thomas pass incomplete to Ajalen Holley,0,10
2nd and 10 at TROY 22,Tyler Cain run for a loss of 1 yard to the Troy 23,,
3rd and 11 at TROY 23,Pete Thomas pass complete to Kenzee Jackson for 6 yds to the Troy 17,,
4th and 5 at TROY 17,Justin Manton 34 yd FG GOOD,0,13
"ULM DRIVE TOTALS: 14 plays, 80 yards, 5:10"
Troy at 13:39,,TSU,ULM
,"Justin Manton kickoff for 62 yds , Chandler Worthy return for 21 yds to the Troy 24",0,13
1st and 10 at TROY 24,Brandon Silvers pass complete to Bryan Holmes for 7 yds to the Troy 31,,
2nd and 3 at TROY 31,Jordan Chunn run for 3 yds to the Troy 34 for a 1ST down,,
1st and 10 at TROY 34,Brandon Silvers pass incomplete to N/A,,
2nd and 10 at TROY 34,Brandon Silvers sacked by Michael Johnson and Gerrand Johnson for a loss of 8 yards to the Troy 26,,
3rd and 18 at TROY 26,Brandon Silvers pass complete to Khary Franklin for no gain to the Troy 26,,
4th and 18 at TROY 26,"Ryan Kay punt for 38 yds, fair catch by Rashon Ceaser at the LaMon 36",,
"TROY DRIVE TOTALS: 5 plays, 2 yards, 2:22"
Louisiana Monroe at 11:17,,TSU,ULM
1st and 10 at ULM 36,Pete Thomas pass complete to Rashon Ceaser for a loss of 1 yard to the LaMon 35,0,13
2nd and 11 at ULM 35,Centarius Donald run for 3 yds to the LaMon 38,,
3rd and 8 at ULM 38,Pete Thomas pass complete to Centarius Donald for 4 yds to the LaMon 42,,
4th and 4 at ULM 42,"Justin Manton punt for 56 yds, downed at the Troy 2",,
"ULM DRIVE TOTALS: 3 plays, 6 yards, 1:47"
Troy at 9:30,,TSU,ULM
1st and 10 at TROY 2,Brandon Silvers run for 1 yd to the Troy 3,0,13
2nd and 9 at TROY 3,Brandon Silvers run for 4 yds to the Troy 7,,
3rd and 5 at TROY 7,Brandon Silvers run for 8 yds to the Troy 15 for a 1ST down,,
1st and 10 at TROY 15,Jordan Chunn run for 7 yds to the Troy 22,,
2nd and 3 at TROY 22,Jordan Chunn run for 3 yds to the Troy 25 for a 1ST down,,
1st and 10 at TROY 25,Brandon Silvers pass complete to Trey Page for 9 yds to the Troy 34,,
2nd and 1 at TROY 34,Brandon Silvers run for 11 yds to the Troy 45 for a 1ST down,,
1st and 10 at TROY 45,Brandon Silvers pass complete to B.J. Chitty for 33 yds to the LaMon 22 for a 1ST down,,
1st and 10 at ULM 22,Brandon Burks run for 3 yds to the LaMon 19,,
2nd and 7 at ULM 19,"Brandon Silvers pass complete to Bryan Holmes for 19 yds for a TD UL MONROE Penalty, offside defense ( Yards) declined, (Jed Solomon KICK)",7,13
"TROY DRIVE TOTALS: 10 plays, 98 yards, 3:39"
Louisiana Monroe at 5:51,,TSU,ULM
,"Jed Solomon kickoff for 71 yds , Tyler Cain return for 34 yds to the LaMon 43",7,13
1st and 10 at ULM 43,Centarius Donald run for 1 yd to the LaMon 44,,
2nd and 9 at ULM 44,Pete Thomas pass complete to Rashon Ceaser for no gain to the LaMon 44,,
3rd and 9 at ULM 44,Pete Thomas pass incomplete to Kenzee Jackson,,
4th and 9 at ULM 44,Justin Manton punt for 56 yds for a touchback,,
"ULM DRIVE TOTALS: 3 plays, 1 yard, 1:27"
