0157040020140906,,157,400
,Colorado wins the toss and will recieve. UMASS to defend south EZ.,,
1st Quarter Play-by-Play
Colorado at 15:00,,COL,MASS
,Blake Lucas kickoff for 61 yds,0,0
1st and 10 at COLO 35,Michael Adkins II run for 4 yds to the Colo 39,,
2nd and 6 at COLO 39,"Sefo Liufa,  pass complete to Shay Fields for 25 yds to the UMass 36 for a 1ST down",,
1st and 10 at MASS 36,"Sefo Liufa,  pass complete to Shay Fields for 7 yds to the UMass 29",,
2nd and 3 at MASS 29,Michael Adkins II run for a loss of 2 yards to the UMass 31,,
3rd and 5 at MASS 31,"Sefo Liufa,  pass complete to Michael Adkins II for 6 yds to the UMass 25 for a 1ST down",,
1st and 10 at MASS 25,"Sefo Liufa,  run for 2 yds to the UMass 23",,
2nd and 8 at MASS 23,Michael Adkins II run for 2 yds to the UMass 21,,
3rd and 6 at MASS 21,Tony Jones run for 4 yds to the UMass 17,,
4th and 2 at UMASS 17,Will Oliver 35 yd FG GOOD,3,0
"COLO DRIVE TOTALS: 9 plays, 48 yards, 4:05"
Massachusetts at 10:55,,COL,MASS
,"Will Oliver kickoff for 65 yds , Trey Dudley-Giles return for 17 yds to the UMass 17",3,0
1st and 10 at MASS 17,Blake Frohnapfel pass complete to Alex Kenney for 14 yds to the UMass 31 for a 1ST down,,
1st and 10 at MASS 31,Jamal Wilson run for 4 yds to the UMass 35,,
2nd and 6 at MASS 35,Jamal Wilson run for 4 yds to the UMass 39,,
3rd and 2 at MASS 39,Jamal Wilson run for 1 yd to the UMass 40,,
4th and 1 at MASS 40,"Brian McDonald punt for 38 yds, fair catch by Nelson Spruce at the Colo 22",,
"UMASS DRIVE TOTALS: 4 plays, 23 yards, 2:22"
Colorado at 8:33,,COL,MASS
1st and 10 at COLO 22,"Sefo Liufa,  sacked by Kassan Messiah for a loss of 7 yards to the Colo 15",3,0
2nd and 17 at COLO 15,"Sefo Liufa,  pass complete to Nelson Spruce for 5 yds to the Colo 20",,
3rd and 12 at COLO 20,"Sefo Liufa,  run for 1 yd to the Colo 21 MASSACHUSETTS Penalty, HL (10 Yards) declined",,
4th and 6 at COLO 39,"u""Darragh O'Neill"",  punt for 46 yds, fair catch by Trey Dudley-Giles at the UMass 15",,
3rd and 1 at COLO 31,Phillip Lindsay run for 4 yds to the Colo 35 for a 1ST down,,
1st and 10 at COLO 35,Phillip Lindsay run for 2 yds to the Colo 37,,
2nd and 8 at COLO 37,Phillip Lindsay run for 2 yds to the Colo 39,,
3rd and 6 at COLO 39,"Sefo Liufa,  pass incomplete to D.D. Goodson",,
"COLO DRIVE TOTALS: 7 plays, 17 yards, 2:37"
Massachusetts at 5:56,,COL,MASS
1st and 10 at MASS 15,Jamal Wilson run for 9 yds to the UMass 24,3,0
2nd and 1 at MASS 24,Jamal Wilson run for 5 yds to the UMass 29 for a 1ST down,,
1st and 10 at MASS 29,Blake Frohnapfel pass complete to Jamal Wilson for 8 yds to the UMass 37,,
2nd and 2 at MASS 37,J.T. Blyden run for 1 yd to the UMass 38,,
3rd and 1 at MASS 38,J.T. Blyden run for 2 yds to the UMass 40 for a 1ST down,,
1st and 10 at MASS 40,Blake Frohnapfel pass incomplete to Tajae Sharpe,,
2nd and 10 at MASS 40,J.T. Blyden run for 8 yds to the UMass 48,,
3rd and 2 at MASS 48,J.T. Blyden run for 11 yds to the Colo 41 for a 1ST down,,
1st and 10 at COLO 41,Blake Frohnapfel pass complete to Tajae Sharpe for 14 yds to the Colo 27 for a 1ST down,,
1st and 10 at COLO 27,Blake Frohnapfel pass incomplete to Jean Sifrin,,
