0626052820140920,,626,528
,"OSU wins the toss, defers; SDSU will receive and defend south goal",,
1st Quarter Play-by-Play
San Diego State at 15:00,,SDSU,ORST
,Trevor Romaine kickoff for 65 yds for a touchback,0,0
1st and 10 at SDSU 25,"OREGON ST Penalty, offside defense (Dylan Wynn) to the SDSt 30",,
1st and 5 at SDSU 30,Lloyd Mills run for 36 yds to the OrgSt 34 for a 1ST down,,
1st and 10 at ORST 34,Quinn Kaehler pass incomplete to Eric Judge,,
2nd and 10 at ORST 34,Donnel Pumphrey run for 8 yds to the OrgSt 26,,
3rd and 2 at ORST 26,Donnel Pumphrey run for 13 yds to the OrgSt 13 for a 1ST down,,
1st and 10 at ORST 13,Donnel Pumphrey run for 3 yds to the OrgSt 10,,
2nd and 7 at ORST 10,Donnel Pumphrey run for 3 yds to the OrgSt 7,,
3rd and 4 at ORST 7,Quinn Kaehler pass complete to Lloyd Mills for 5 yds to the OrgSt 2 for a 1ST down,,
1st and Goal at ORST 2,"Donnel Pumphrey run for 2 yds for a TD, (Donny Hageman KICK)",7,0
"SDSU DRIVE TOTALS: 8 plays, 75 yards, 3:33"
Oregon State at 11:27,,SDSU,ORST
,Seamus McMorrow kickoff for 65 yds for a touchback,7,0
1st and 10 at ORST 25,Storm Woods run for 6 yds to the OrgSt 31,,
2nd and 4 at ORST 31,Victor Bolden run for 5 yds to the OrgSt 36 for a 1ST down,,
1st and 10 at ORST 36,Storm Woods run for 4 yds to the OrgSt 40,,
2nd and 6 at ORST 40,Sean Mannion run for 3 yds to the OrgSt 43,,
3rd and 3 at ORST 43,Sean Mannion pass incomplete to Connor Hamlett,,
4th and 3 at ORST 43,"Keith Kostol punt for 44 yds, downed at the SDSt 13",,
"ORST DRIVE TOTALS: 5 plays, 18 yards, 2:27"
San Diego State at 9:00,,SDSU,ORST
1st and 10 at SDSU 13,Chase Price run for no gain to the SDSt 13,7,0
2nd and 10 at SDSU 13,Quinn Kaehler pass complete to Larry Clark for 4 yds to the SDSt 17,,
3rd and 6 at SDSU 17,Quinn Kaehler pass incomplete to Donnel Pumphrey,,
4th and 6 at SDSU 17,"Joel Alesi punt for 44 yds , Victor Bolden returns for no gain to the OrgSt 38 Victor Bolden fumbled, recovered by SDSt Pierre Romain",,
"SDSU DRIVE TOTALS: 3 plays, 4 yards, 1:33"
San Diego State at 7:27,,SDSU,ORST
1st and 10 at ORST 38,Quinn Kaehler sacked by Bud Delva for a loss of 3 yards to the OrgSt 41,7,0
,"Timeout SAN DIEGO ST, clock 06:38",,
2nd and 13 at ORST 41,Quinn Kaehler pass intercepted Steven Nelson return for no gain to the OrgSt 30,,
"SDSU DRIVE TOTALS: 2 plays, -3 yards, 0:55"
Oregon State at 6:32,,SDSU,ORST
1st and 10 at ORST 30,"Sean Mannion sacked by Cody Galea for a loss of 9 yards to the OrgSt 28 Sean Mannion fumbled, recovered by OrgSt Gavin Andrews , return for 0 yards",7,0
2nd and 12 at ORST 28,Sean Mannion pass incomplete to Caleb Smith,,
3rd and 12 at ORST 28,Sean Mannion pass complete to Connor Hamlett for 13 yds to the OrgSt 41 for a 1ST down,,
1st and 10 at ORST 41,Terron Ward run for 5 yds to the OrgSt 46,,
2nd and 5 at ORST 46,Terron Ward run for 1 yd to the OrgSt 47,,
3rd and 4 at ORST 47,Sean Mannion pass complete to Victor Bolden for 10 yds to the SDSt 43 for a 1ST down,,
1st and 10 at SDSU 43,"OREGON ST Penalty, false start (Sean Harlow) to the SDSt 48",,
1st and 15 at SDSU 48,"Sean Mannion sacked by Fred Melifonw,  for a loss of 12 yards to the OrgSt 40",,
2nd and 27 at ORST 40,Sean Mannion pass complete to Hunter Jarmon for 32 yds to the SDSt 28 for a 1ST down,,
1st and 10 at SDSU 28,Sean Mannion pass complete to Terron Ward for 4 yds to the SDSt 24,,
2nd and 6 at SDSU 24,"Sean Mannion sacked by Sam Meredith for a loss of 6 yards to the SDSt 30 Sean Mannion fumbled, recovered by OrgSt Sean Mannion , return for 0 yards",,
3rd and 12 at SDSU 30,"Mannion, Sean pass incomplete to Bolden, Victor, PENALTY SDSU pass interference (KAZEE, Damontae) 15 yards to the SDSU15, 1ST DOWN OSU, NO PLAY. for a 1ST down",,
1st and 10 at SDSU 15,Sean Mannion pass complete to Hunter Jarmon for 3 yds to the SDSt 12,,
2nd and 7 at SDSU 12,"Terron Ward run for 12 yds for a TD, (Trevor Romaine KICK)",7,7
"ORST DRIVE TOTALS: 12 plays, 70 yards, 6:27"
San Diego State at 0:00,,SDSU,ORST
,"Trevor Romaine kickoff for 65 yds , Rashaad Penny return for 19 yds to the SDSt 19",7,7
,End of 1st Quarter,,
2nd Quarter Play-by-Play
San Diego State at 15:00,,SDSU,ORST
1st and 10 at SDSU 19,Donnel Pumphrey run for 7 yds to the SDSt 26,7,7
2nd and 3 at SDSU 26,Donnel Pumphrey run for 6 yds to the SDSt 32 for a 1ST down,,
1st and 10 at SDSU 32,Quinn Kaehler pass complete to Lloyd Mills for 11 yds to the SDSt 43 for a 1ST down,,
1st and 10 at SDSU 43,Quinn Kaehler pass complete to Dakota Gordon for a loss of 2 yards to the SDSt 41,,
2nd and 12 at SDSU 41,Quinn Kaehler pass incomplete to Larry Clark,,
3rd and 12 at SDSU 41,Quinn Kaehler pass complete to Chase Price for 9 yds to the 50 yard line,,
4th and 3 at 50,"Joel Alesi punt for 31 yds, punt out-of-bounds at the OrgSt 19",,
"SDSU DRIVE TOTALS: 6 plays, 31 yards, 3:11"
Oregon State at 11:49,,SDSU,ORST
1st and 10 at ORST 19,Sean Mannion pass complete to Victor Bolden for 11 yds to the OrgSt 30 for a 1ST down,7,7
1st and 10 at ORST 30,Storm Woods run for 4 yds to the OrgSt 34,,
2nd and 6 at ORST 34,Sean Mannion pass incomplete to Victor Bolden,,
3rd and 6 at ORST 34,Sean Mannion pass complete to Hunter Jarmon for 3 yds to the OrgSt 37,,
4th and 3 at ORST 37,"Keith Kostol punt for 45 yds , Lloyd Mills returns for 15 yds to the SDSt 33",,
"ORST DRIVE TOTALS: 4 plays, 18 yards, 2:15"
San Diego State at 9:34,,SDSU,ORST
1st and 10 at SDSU 33,"Quinn Kaehler pass incomplete to Eric Judge, broken up by Larry Scott",7,7
2nd and 10 at SDSU 33,Donnel Pumphrey run for no gain to the SDSt 33,,
3rd and 10 at SDSU 33,Quinn Kaehler pass complete to Lloyd Mills for 19 yds to the OrgSt 48 for a 1ST down,,
1st and 10 at ORST 48,Donnel Pumphrey run for 15 yds to the OrgSt 33 for a 1ST down,,
1st and 10 at ORST 33,"SAN DIEGO ST Penalty, delay of game (Quinn Kaehler) to the OrgSt 38",,
1st and 15 at ORST 38,Donnel Pumphrey run for 4 yds to the OrgSt 34,,
2nd and 11 at ORST 34,Quinn Kaehler sacked by D.J. Alexander for a loss of 9 yards to the OrgSt 43,,
3rd and 20 at ORST 43,"SAN DIEGO ST Penalty, delay of game (Quinn Kaehler) to the OrgSt 48",,
3rd and 25 at ORST 48,Quinn Kaehler pass complete to Adam Roberts for 6 yds to the OrgSt 42,,
4th and 19 at ORST 42,"Joel Alesi punt for 30 yds, punt out-of-bounds at the OrgSt 12",,
"SDSU DRIVE TOTALS: 7 plays, 25 yards, 4:58"
Oregon State at 4:36,,SDSU,ORST
1st and 10 at ORST 12,Sean Mannion pass complete to Ricky Ortiz for 7 yds to the OrgSt 19,7,7
2nd and 3 at ORST 19,Terron Ward run for 5 yds to the OrgSt 24 for a 1ST down,,
1st and 10 at ORST 24,"Mannion, Sean pass complete to Dockery, Rahmel for 15 yards to the OSU39 (WHITTAKER, J.J.), PENALTY OSU pass interference (Dockery, Rahmel) 12 yards to the OSU12, NO PLAY.",,
1st and 22 at ORST 12,"Sean Mannion pass complete to Terron Ward for 3 yds to the OrgSt 15 for a 1ST down SAN DIEGO ST Penalty, face mask (15 yards) (J.J. Whittaker) to the OrgSt 30 for a 1ST down",,
1st and 10 at ORST 30,Sean Mannion pass complete to Storm Woods for 5 yds to the OrgSt 35,,
2nd and 5 at ORST 35,Sean Mannion pass complete to Ricky Ortiz for 7 yds to the OrgSt 42 for a 1ST down,,
1st and 10 at ORST 42,Sean Mannion pass complete to Richard Mullaney for 12 yds to the SDSt 46 for a 1ST down,,
1st and 10 at SDSU 46,"OREGON ST Penalty, false start (Grant Bays) to the OrgSt 49",,
1st and 15 at ORST 49,Sean Mannion pass complete to Rahmel Dockery for 49 yds to the SDSt 2 for a 1ST down,,
,"Timeout OREGON ST, clock 00:32",,
1st and Goal at SDSU 2,"Terron Ward run for 2 yds for a TD, (Trevor Romaine KICK)",7,14
"ORST DRIVE TOTALS: 8 plays, 88 yards, 4:09"
San Diego State at 0:26,,SDSU,ORST
,"Trevor Romaine kickoff for 34 yds, downed at the SDSt 31",7,14
1st and 10 at SDSU 31,Donnel Pumphrey run for 9 yds to the SDSt 40,,
,End of 2nd Quarter,,
"SDSU DRIVE TOTALS: 1 play, 9 yards, 0:26"
3rd Quarter Play-by-Play
Oregon State at 15:00,,SDSU,ORST
,Seamus McMorrow kickoff for 65 yds for a touchback,7,14
1st and 10 at ORST 25,Sean Mannion pass complete to Connor Hamlett for 7 yds to the OrgSt 32,,
2nd and 3 at ORST 32,Storm Woods run for 4 yds to the OrgSt 36 for a 1ST down,,
1st and 10 at ORST 36,Sean Mannion pass complete to Tyler Anderson for 4 yds to the OrgSt 40,,
2nd and 6 at ORST 40,Storm Woods run for 4 yds to the OrgSt 44,,
3rd and 2 at ORST 44,Storm Woods run for 7 yds to the SDSt 49 for a 1ST down,,
1st and 10 at SDSU 49,Sean Mannion pass incomplete to Tyler Anderson,,
,"Timeout OREGON ST, clock 12:13",,
2nd and 10 at SDSU 49,Sean Mannion pass complete to Caleb Smith for 2 yds to the SDSt 47,,
3rd and 8 at SDSU 47,Sean Mannion pass complete to Hunter Jarmon for 27 yds to the SDSt 20 for a 1ST down,,
1st and 10 at SDSU 20,Sean Mannion pass complete to Terron Ward for 7 yds to the SDSt 13,,
2nd and 3 at SDSU 13,Storm Woods run for 8 yds to the SDSt 5 for a 1ST down,,
1st and Goal at SDSU 5,"Storm Woods run for 5 yds for a TD, (Trevor Romaine KICK)",7,21
"ORST DRIVE TOTALS: 11 plays, 75 yards, 5:02"
San Diego State at 9:45,,SDSU,ORST
,"Trevor Romaine kickoff for 65 yds , Lucky Radley return for 17 yds to the SDSt 22",7,21
1st and 10 at SDSU 22,Donnel Pumphrey run for 5 yds to the SDSt 27,,
2nd and 5 at SDSU 27,Donnel Pumphrey run for 2 yds to the SDSt 29,,
3rd and 3 at SDSU 29,Quinn Kaehler pass complete to Eric Judge for 9 yds to the SDSt 38 for a 1ST down,,
1st and 10 at SDSU 38,Donnel Pumphrey run for 1 yd to the SDSt 39,,
2nd and 9 at SDSU 39,Quinn Kaehler pass incomplete to Lloyd Mills,,
3rd and 9 at SDSU 39,Quinn Kaehler pass incomplete to Eric Judge,,
4th and 9 at SDSU 39,"Joel Alesi punt for 36 yds, fair catch by Terron Ward at the OrgSt 25",,
"SDSU DRIVE TOTALS: 6 plays, 17 yards, 2:45"
Oregon State at 7:00,,SDSU,ORST
1st and 10 at ORST 25,"Sean Mannion pass complete to Richard Mullaney for 13 yds to the SDSt 38 for a 1ST down SAN DIEGO ST Penalty, personal foul (Jon Sanchez) to the SDSt 47 for a 1ST down",7,21
1st and 10 at SDSU 47,Terron Ward run for 11 yds to the SDSt 36 for a 1ST down,,
1st and 10 at SDSU 36,Terron Ward run for no gain to the SDSt 36,,
2nd and 10 at SDSU 36,Sean Mannion pass complete to Terron Ward for 17 yds to the SDSt 19 for a 1ST down,,
1st and 10 at SDSU 19,Storm Woods run for 7 yds to the SDSt 12,,
2nd and 3 at SDSU 12,Terron Ward run for 2 yds to the SDSt 10,,
3rd and 1 at SDSU 10,Terron Ward run for 3 yds to the SDSt 7 for a 1ST down,,
1st and Goal at SDSU 7,Terron Ward run for 2 yds to the SDSt 5,,
2nd and Goal at SDSU 5,"SAN DIEGO ST Penalty, offside defense (N/A) to the SDSt 2",,
2nd and Goal at SDSU 2,"Mannion, Sean pass incomplete to Mullaney, R. (SMITH, Malik), PENALTY SDSU holding (KAZEE, Damontae) 1 yards to the SDSU1, 1ST DOWN OSU, NO PLAY. for a 1ST down",,
1st and Goal at SDSU 1,Terron Ward run for a loss of 2 yards to the SDSt 3,,
2nd and Goal at SDSU 3,Sean Mannion pass incomplete to Richard Mullaney,,
3rd and Goal at SDSU 3,"Mannion, Sean pass incomplete to Hamlett, Connor (KAZEE, Damontae), PENALTY SDSU pass interference (KAZEE, Damontae) 1 yards to the SDSU2, 1ST DOWN OSU, NO PLAY. for a 1ST down",,
1st and Goal at SDSU 2,"Storm Woods run for 2 yds for a TD, (Trevor Romaine KICK)",7,28
"ORST DRIVE TOTALS: 11 plays, 75 yards, 5:44"
San Diego State at 1:09,,SDSU,ORST
,"Trevor Romaine kickoff for 65 yds , Lucky Radley return for 18 yds to the OREGONST 47 OREGON ST Penalty, personal foul (N/A) to the SDSt 33",7,28
1st and 10 at SDSU 33,Donnel Pumphrey run for 7 yds to the SDSt 40,,
2nd and 3 at SDSU 40,Dakota Gordon run for 4 yds to the SDSt 44 for a 1ST down,,
1st and 10 at SDSU 44,Quinn Kaehler pass complete to Jemond Hazely for 28 yds to the OrgSt 28 for a 1ST down,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
San Diego State at 15:00,,SDSU,ORST
1st and 10 at ORST 28,Donnel Pumphrey run for no gain to the OrgSt 28,7,28
2nd and 10 at ORST 28,Quinn Kaehler pass complete to Dakota Gordon for 1 yd to the OrgSt 27,,
3rd and 9 at ORST 27,Quinn Kaehler pass complete to Donnel Pumphrey for 6 yds to the OrgSt 21,,
4th and 3 at ORST 21,Quinn Kaehler pass incomplete to Lloyd Mills,,
"SDSU DRIVE TOTALS: 7 plays, 46 yards, 3:02"
Oregon State at 13:07,,SDSU,ORST
1st and 10 at ORST 21,Storm Woods run for 1 yd to the OrgSt 22,7,28
2nd and 9 at ORST 22,Sean Mannion pass complete to Storm Woods for 3 yds to the OrgSt 25,,
3rd and 6 at ORST 25,"Sean Mannion pass incomplete to Hunter Jarmon, broken up by Malik Smith",,
4th and 6 at ORST 25,"Keith Kostol punt for 51 yds , Lloyd Mills returns for 7 yds to the SDSt 31",,
"ORST DRIVE TOTALS: 3 plays, 4 yards, 1:34"
San Diego State at 11:33,,SDSU,ORST
1st and 10 at SDSU 31,Quinn Kaehler pass complete to Eric Judge for 6 yds to the SDSt 37,7,28
2nd and 4 at SDSU 37,"SAN DIEGO ST Penalty, false start (Donnel Pumphrey) to the SDSt 32",,
2nd and 9 at SDSU 32,Quinn Kaehler pass complete to Chase Price for a loss of 4 yards to the SDSt 28,,
3rd and 13 at SDSU 28,Quinn Kaehler pass incomplete to Chase Favrea,,
4th and 13 at SDSU 28,"Joel Alesi punt for 26 yds, downed at the OrgSt 46",,
"SDSU DRIVE TOTALS: 3 plays, -3 yards, 1:46"
Oregon State at 9:47,,SDSU,ORST
1st and 10 at ORST 46,Terron Ward run for a loss of 1 yard to the OrgSt 45,7,28
2nd and 11 at ORST 45,Sean Mannion pass complete to Richard Mullaney for 21 yds to the SDSt 34 for a 1ST down,,
1st and 10 at SDSU 34,Terron Ward run for no gain to the SDSt 34,,
2nd and 10 at SDSU 34,Sean Mannion pass complete to Terron Ward for 4 yds to the SDSt 30,,
3rd and 6 at SDSU 30,"OREGON ST Penalty, false start (Gavin Andrews) to the SDSt 35",,
3rd and 11 at SDSU 35,Terron Ward run for 10 yds to the SDSt 25,,
,"Timeout OREGON ST, clock 06:07",,
4th and 1 at SDSU 25,Terron Ward run for no gain to the SDSt 25,,
"ORST DRIVE TOTALS: 6 plays, 29 yards, 3:46"
San Diego State at 6:01,,SDSU,ORST
1st and 10 at SDSU 25,"Quinn Kaehler pass incomplete, broken up by Lavonte Barnett",7,28
2nd and 10 at SDSU 25,Quinn Kaehler sacked by Obum Gwacham for a loss of 8 yards to the SDSt 17,,
3rd and 18 at SDSU 17,Quinn Kaehler pass incomplete to Lloyd Mills,,
4th and 18 at SDSU 17,"Joel Alesi punt for 32 yds , Terron Ward returns for no gain to the SDSt 49",,
"SDSU DRIVE TOTALS: 3 plays, -8 yards, 1:02"
Oregon State at 4:59,,SDSU,ORST
1st and 10 at SDSU 49,Chris Brown run for 1 yd to the SDSt 48,7,28
2nd and 9 at SDSU 48,Sean Mannion pass intercepted Malik Smith return for no gain to the SDSt 23,,
"ORST DRIVE TOTALS: 2 plays, 1 yard, 0:47"
San Diego State at 4:12,,SDSU,ORST
1st and 10 at SDSU 23,Donnel Pumphrey run for 4 yds to the SDSt 27,7,28
2nd and 6 at SDSU 27,Quinn Kaehler pass complete to Donnel Pumphrey for 8 yds to the SDSt 35 for a 1ST down,,
1st and 10 at SDSU 35,Quinn Kaehler pass intercepted Michael Doctor return for 3 yds to the SDSt 49,,
"SDSU DRIVE TOTALS: 3 plays, 12 yards, 0:56"
Oregon State at 3:16,,SDSU,ORST
1st and 10 at SDSU 49,Chris Brown run for 1 yd to the SDSt 48,7,28
2nd and 9 at SDSU 48,Chris Brown run for 1 yd to the SDSt 47,,
3rd and 8 at SDSU 47,Sean Mannion pass complete to Hunter Jarmon for 11 yds to the SDSt 36 for a 1ST down,,
1st and 10 at SDSU 36,Chris Brown run for 8 yds to the SDSt 28,,
