0331074620140927,,331,746
,"Virginia wins the toss, defers, will defend the North end zone",,
1st Quarter Play-by-Play
Kent State at 15:00,,KSU,UVA
,"Dylan Sims kickoff for 65 yds , Ernest Calhoun return for 15 yds to the KntSt 15",0,0
1st and 10 at KENT 15,Colin Reardon pass complete to Chris Humphrey for 14 yds to the KntSt 29 for a 1ST down,,
1st and 10 at KENT 29,"Eldin An,  run for 3 yds to the KntSt 32",,
2nd and 7 at KENT 32,"KENT ST Penalty, false start (N/A) to the KntSt 27",,
2nd and 12 at KENT 27,"KENT ST Penalty, delay of game (-5 Yards) to the KntSt 22",,
2nd and 17 at KENT 22,Colin Reardon run for 15 yds to the KntSt 37,,
4th and 2 at KENT 37,"Anthony Melchiori punt for 49 yds , Khalek Shepherd returns for 15 yds to the Virg 29",,
3rd and 2 at KENT 37,"Colin Reardon pass incomplete, broken up by Henry Coley",,
"KENT DRIVE TOTALS: 4 plays, 22 yards, 2:22"
Virginia at 12:38,,KSU,UVA
1st and 10 at UVA 29,Matt Johns pass complete to Canaan Severin for 5 yds to the Virg 34,0,0
2nd and 5 at UVA 34,Matt Johns pass complete to Canaan Severin for 4 yds to the Virg 38,,
3rd and 1 at UVA 38,Kevin Parks run for a loss of 1 yard to the Virg 37,,
4th and 2 at UVA 37,"Alec Vozenilek punt for 41 yds , James Brooks returns for no gain to the KntSt 22",,
"UVA DRIVE TOTALS: 3 plays, 8 yards, 1:15"
Kent State at 11:23,,KSU,UVA
1st and 10 at KENT 22,Colin Reardon pass complete to Chris Humphrey for 16 yds to the KntSt 38 for a 1ST down,0,0
1st and 10 at KENT 38,Nick Holley run for 6 yds to the KntSt 44,,
2nd and 4 at KENT 44,Colin Reardon pass complete to Nick Holley for 13 yds to the Virg 43 for a 1ST down,,
1st and 10 at UVA 43,Nick Holley run for a loss of 2 yards to the Virg 45,,
2nd and 12 at UVA 45,Colin Reardon pass incomplete to Chris Humphrey,,
3rd and 12 at UVA 45,"Colin Reardon pass complete to James Brooks for 45 yds for a TD, (Anthony Melchiori KICK)",7,0
"KENT DRIVE TOTALS: 6 plays, 78 yards, 2:33"
Virginia at 8:50,,KSU,UVA
,"Anthony Melchiori kickoff for 60 yds , Taquan Mizzell return for 14 yds to the Virg 49 VIRGINIA Penalty, illegal block (N/A) to the Virg 10",7,0
1st and 10 at UVA 10,Kevin Parks run for 6 yds to the Virg 16,,
2nd and 4 at UVA 16,Kevin Parks run for 2 yds to the Virg 18,,
3rd and 2 at UVA 18,Matt Johns pass incomplete to Taquan Mizzell,,
4th and 2 at UVA 18,"Alec Vozenilek punt for 41 yds, downed at the KntSt 41",,
"UVA DRIVE TOTALS: 3 plays, 8 yards, 1:28"
Kent State at 7:22,,KSU,UVA
1st and 10 at KENT 41,Colin Reardon run for 2 yds to the KntSt 43,7,0
2nd and 8 at KENT 43,Colin Reardon pass complete to Casey Pierce for 16 yds to the Virg 41 for a 1ST down,,
1st and 10 at UVA 41,Colin Reardon pass incomplete to Anthony Meray,,
2nd and 10 at UVA 41,Anthony Meray run for 5 yds to the Virg 36,,
"KENT DRIVE TOTALS: 5 plays, 23 yards, 1:48"
Kent State at 5:34,,KSU,UVA
1st and 10 at KENT 25,Colin Reardon run for 4 yds to the KntSt 29,7,7
2nd and 6 at KENT 29,Colin Reardon run for a loss of 4 yards to the KntSt 25,,
3rd and 10 at KENT 25,Colin Reardon pass complete to Ernest Calhoun for 22 yds to the KntSt 47 for a 1ST down,,
1st and 10 at KENT 47,Nick Holley run for 7 yds to the Virg 46,,
2nd and 3 at UVA 46,"Colin Reardon pass incomplete to Casey Pierce, PENALTY VA pass interference (Blanding, Q) 15 yards to the VA31, 1ST DOWN KENT, NO PLAY. for a 1ST down",,
1st and 10 at UVA 31,"Colin Reardon pass incomplete to Chris Humphrey, broken up by Demetrious Nicholson",,
2nd and 10 at UVA 31,"Colin Reardon pass incomplete to Chris Humphrey, broken up by Demetrious Nicholson",,
3rd and 10 at UVA 31,Colin Reardon pass complete to James Brooks for 12 yds to the Virg 19 for a 1ST down,,
1st and 10 at UVA 19,Nick Holley run for 1 yd to the Virg 18,,
2nd and 9 at UVA 18,"Colin Reardon pass incomplete to James Brooks, broken up by Anthony Harris",,
"KENT DRIVE TOTALS: 11 plays, 62 yards, 3:46"
Kent State at 7:22,,KSU,UVA
3rd and 5 at UVA 36,Maurice Canady 69 Yd Interception Return (Ian Frye Kick),7,7
"KENT DRIVE TOTALS: 5 plays, 23 yards, 1:48"
Kent State at 5:34,,KSU,UVA
,Dylan Sims kickoff for 65 yds for a touchback,7,7
,"Timeout KENT ST, clock 02:01",,
3rd and 9 at UVA 18,"VIRGINIA Penalty, offside defense (Eli Harold) to the Virg 13",,
3rd and 4 at UVA 13,"Colin Reardon pass incomplete to James Brooks, broken up by Anthony Harris",,
4th and 4 at UVA 13,Anthony Melchiori 31 yd FG GOOD,10,7
"KENT DRIVE TOTALS: 11 plays, 62 yards, 3:46"
Virginia at 1:48,,KSU,UVA
,"Anthony Melchiori kickoff for 64 yds , Darius Jennings return for 17 yds to the Virg 18",10,7
1st and 10 at UVA 18,Kevin Parks run for 5 yds to the Virg 23,,
2nd and 5 at UVA 23,Matt Johns run for 14 yds to the Virg 37 for a 1ST down,,
1st and 10 at UVA 37,Matt Johns pass complete to Kevin Parks for 21 yds to the KntSt 42 for a 1ST down,,
1st and 10 at KENT 42,Khalek Shepherd run for 4 yds to the KntSt 38,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Virginia at 15:00,,KSU,UVA
2nd and 6 at KENT 38,Khalek Shepherd run for 3 yds to the KntSt 35,10,7
3rd and 3 at KENT 35,"Johns, M pass incomplete, PENALTY KENT pass interference (D. Monday) 10 yards to the KENT25, 1ST DOWN VA, NO PLAY. for a 1ST down",,
1st and 10 at KENT 25,"Matt Johns pass complete to Khalek Shepherd for 25 yds for a TD, (Ian Frye KICK)",10,14
"UVA DRIVE TOTALS: 6 plays, 82 yards, 2:34"
Kent State at 14:14,,KSU,UVA
,Dylan Sims kickoff for 65 yds for a touchback,10,14
1st and 10 at KENT 25,Anthony Meray run for 5 yds to the KntSt 30,,
2nd and 5 at KENT 30,Colin Reardon run for 2 yds to the KntSt 32,,
3rd and 3 at KENT 32,"Colin Reardon pass incomplete to Chris Humphrey, broken up by Henry Coley",,
4th and 3 at KENT 32,"Anthony Melchiori punt for 34 yds, downed at the Virg 34",,
"KENT DRIVE TOTALS: 3 plays, 7 yards, 1:12"
Virginia at 13:02,,KSU,UVA
1st and 10 at UVA 34,Taquan Mizzell run for 15 yds to the Virg 49 for a 1ST down,10,14
1st and 10 at UVA 49,Kevin Parks run for no gain to the Virg 49,,
2nd and 10 at UVA 49,Matt Johns pass complete to Miles Gooch for 15 yds to the KntSt 36 for a 1ST down,,
1st and 10 at KENT 36,Matt Johns pass complete to Keeon Johnson for 19 yds to the KntSt 17 for a 1ST down,,
1st and 10 at KENT 17,Kevin Parks run for no gain to the KntSt 17,,
2nd and 10 at KENT 17,Matt Johns pass intercepted Jontey Byrd return for 14 yds to the KntSt 37,,
"UVA DRIVE TOTALS: 6 plays, 49 yards, 2:36"
Kent State at 10:26,,KSU,UVA
1st and 10 at KENT 37,Colin Reardon pass complete to Casey Pierce for 19 yds to the Virg 44 for a 1ST down,10,14
1st and 10 at UVA 44,Anthony Meray run for 1 yd to the Virg 43,,
2nd and 9 at UVA 43,Colin Reardon pass intercepted Brandon Phelps return for 10 yds to the KntSt 46,,
"KENT DRIVE TOTALS: 3 plays, 20 yards, 1:16"
Virginia at 9:10,,KSU,UVA
1st and 10 at KENT 46,Matt Johns pass complete to Canaan Severin for 30 yds to the KntSt 16 for a 1ST down,10,14
1st and 10 at KENT 16,Khalek Shepherd run for 2 yds to the KntSt 14,,
2nd and 8 at KENT 14,"Matt Johns pass intercepted, touchback. Malcolm Pannell return for no gain",,
"UVA DRIVE TOTALS: 3 plays, 32 yards, 1:13"
Kent State at 7:57,,KSU,UVA
1st and 10 at KENT 20,Nick Holley run for 1 yd to the KntSt 21,10,14
2nd and 9 at KENT 21,Nick Holley run for no gain to the KntSt 21,,
3rd and 9 at KENT 21,"Nathan Strock pass incomplete, PENALTY VA pass interference (Nicholson, D) 15 yards to the KENT36, 1ST DOWN KENT, NO PLAY. for a 1ST down",,
1st and 10 at KENT 36,Nathan Strock pass complete to Charles Chandler for 4 yds to the KntSt 40,,
2nd and 6 at KENT 40,"VIRGINIA Penalty, Defensive offside (David Dean) to the KntSt 45",,
2nd and 1 at KENT 45,Nathan Strock pass complete to Chris Humphrey for 3 yds to the KntSt 48 for a 1ST down,,
1st and 10 at KENT 48,Nick Holley run for 8 yds to the Virg 44,,
2nd and 2 at UVA 44,Nick Holley run for 4 yds to the Virg 40 for a 1ST down,,
1st and 10 at UVA 40,Nathan Strock sacked by Eli Harold and Daquan Romero for a loss of 1 yard to the Virg 41,,
2nd and 11 at UVA 41,"KENT ST Penalty, false start (Casey Pierce) to the Virg 46",,
2nd and 16 at UVA 46,Nathan Strock run for 1 yd to the Virg 45,,
,"Timeout VIRGINIA, clock 02:24",,
3rd and 15 at UVA 45,Nathan Strock sacked by Henry Coley for a loss of 3 yards to the Virg 48,,
,"Timeout VIRGINIA, clock 02:17",,
4th and 18 at UVA 48,"KENT ST Penalty, false start (-5 Yards) to the KntSt 47",,
4th and 23 at KENT 47,"Anthony Melchiori punt for 50 yds, downed at the Virg 3",,
"KENT DRIVE TOTALS: 9 plays, 27 yards, 5:48"
Virginia at 2:09,,KSU,UVA
1st and 10 at UVA 3,Matt Johns pass complete to Kevin Parks for 4 yds to the Virg 7,10,14
,"Timeout KENT ST, clock 02:03",,
2nd and 6 at UVA 7,Matt Johns run for 6 yds to the Virg 13 for a 1ST down,,
1st and 10 at UVA 13,Matt Johns pass incomplete to Canaan Severin,,
2nd and 10 at UVA 13,Matt Johns pass incomplete to Kevin Parks,,
3rd and 10 at UVA 13,Matt Johns pass incomplete to N/A,,
4th and 10 at UVA 13,"Alec Vozenilek punt for 41 yds, fair catch by James Brooks at the KntSt 46",,
"UVA DRIVE TOTALS: 5 plays, 10 yards, 0:50"
Kent State at 1:19,,KSU,UVA
1st and 10 at KENT 46,Colin Reardon pass complete to Nick Holley for 21 yds to the Virg 33 for a 1ST down,10,14
1st and 10 at UVA 33,Colin Reardon pass incomplete to James Brooks,,
2nd and 10 at UVA 33,Colin Reardon pass complete to James Brooks for 19 yds to the Virg 14 for a 1ST down,,
1st and 10 at UVA 14,Nick Holley run for 1 yd to the Virg 13,,
,"Timeout KENT ST, clock 00:28",,
2nd and 9 at UVA 13,"Colin Reardon pass intercepted, touchback. Demetrious Nicholson return for no gain",,
"KENT DRIVE TOTALS: 5 plays, 41 yards, 0:57"
Virginia at 0:22,,KSU,UVA
1st and 10 at UVA 20,Matt Johns pass complete to Kevin Parks for 7 yds to the Virg 27,10,14
,"Timeout VIRGINIA, clock 00:12",,
2nd and 3 at UVA 27,Matt Johns pass complete to Andre Levrone for 24 yds to the KntSt 49 for a 1ST down,,
1st and 10 at KENT 49,TEAM pass incomplete,,
2nd and 10 at KENT 49,Matt Johns pass incomplete to Canaan Severin,,
,End of 2nd Quarter,,
"UVA DRIVE TOTALS: 4 plays, 31 yards, 0:22"
3rd Quarter Play-by-Play
Virginia at 15:00,,KSU,UVA
,"Anthony Melchiori kickoff for 61 yds , Taquan Mizzell return for 35 yds to the Virg 39",10,14
1st and 10 at UVA 39,Kevin Parks run for 12 yds to the KntSt 49 for a 1ST down,,
1st and 10 at KENT 49,Doni Dowling run for 2 yds to the KntSt 47,,
2nd and 8 at KENT 47,"Matt Johns pass incomplete to Andre Levrone, broken up by Demetrius Monday",,
3rd and 8 at KENT 47,Matt Johns pass complete to Canaan Severin for 8 yds to the KntSt 39 for a 1ST down,,
1st and 10 at KENT 39,"VIRGINIA Penalty, false start (-5 Yards) to the KntSt 44",,
1st and 15 at KENT 44,Matt Johns pass complete to Taquan Mizzell for 9 yds to the KntSt 35,,
2nd and 6 at KENT 35,"Taquan Mizzell run for 9 yds to the KntSt 26 for a 1ST down KENT ST Penalty, Defensive offside ( Yards) declined for a 1ST down",,
1st and 10 at KENT 27,Kevin Parks run for 17 yds to the KntSt 10 for a 1ST down,,
1st and Goal at KENT 10,Kevin Parks run for 4 yds to the KntSt 6,,
2nd and Goal at KENT 6,Khalek Shepherd run for 2 yds to the KntSt 4,,
3rd and Goal at KENT 4,Matt Johns pass incomplete to Andre Levrone,,
4th and Goal at KENT 4,Ian Frye 22 yd FG GOOD,10,17
"UVA DRIVE TOTALS: 11 plays, 57 yards, 4:40"
Kent State at 10:20,,KSU,UVA
,Dylan Sims kickoff for 65 yds for a touchback,10,17
1st and 10 at KENT 25,Colin Reardon pass incomplete to Nick Holley,,
2nd and 10 at KENT 25,"Colin Reardon pass incomplete to Josh Boyle, broken up by Maurice Canady",,
3rd and 10 at KENT 25,Colin Reardon pass complete to Chris Humphrey for 16 yds to the KntSt 41 for a 1ST down,,
1st and 10 at KENT 41,Nick Holley run for 1 yd to the KntSt 42,,
2nd and 9 at KENT 42,Nick Holley run for 5 yds to the KntSt 47,,
3rd and 4 at KENT 47,"Colin Reardon sacked by Kwontie Moore for 0 yards to the KntSt 19 Colin Reardon fumbled, recovered by Virg Daquan Romero , return for 0 yards , return for 50 yds to the KntSt 19",,
"KENT DRIVE TOTALS: 6 plays, 44 yards, 1:34"
Virginia at 8:46,,KSU,UVA
1st and 10 at KENT 19,Taquan Mizzell run for 1 yd to the KntSt 18,10,17
2nd and 9 at KENT 18,Matt Johns pass complete to Taquan Mizzell for 12 yds to the KntSt 6 for a 1ST down,,
1st and Goal at KENT 6,Matt Johns run for 2 yds to the KntSt 4,,
2nd and Goal at KENT 4,"Kevin Parks run for 4 yds for a TD, (Ian Frye KICK)",10,24
1st and Goal at UVA 35,"KENT ST Penalty, face mask (15 yards) (15 Yards) to the 50 yard line",,
"UVA DRIVE TOTALS: 4 plays, 19 yards, 1:40"
Kent State at 7:06,,KSU,UVA
,"Dylan Sims kickoff for 49 yds , Ernest Calhoun return for 14 yds to the KntSt 15",10,24
1st and 10 at KENT 15,Nick Holley run for 5 yds to the KntSt 20,,
2nd and 5 at KENT 20,Nick Holley run for 2 yds to the KntSt 22,,
3rd and 3 at KENT 22,"Nathan Strock pass incomplete to Casey Pierce, broken up by Max Valles",,
4th and 3 at KENT 22,"Anthony Melchiori punt for 55 yds , Khalek Shepherd returns for 6 yds to the Virg 29",,
"KENT DRIVE TOTALS: 3 plays, 7 yards, 1:22"
Virginia at 5:44,,KSU,UVA
1st and 10 at UVA 29,Kevin Parks run for 11 yds to the Virg 40 for a 1ST down,10,24
1st and 10 at UVA 40,Khalek Shepherd run for 5 yds to the Virg 45,,
2nd and 5 at UVA 45,Matt Johns pass complete to Canaan Severin for 13 yds to the KntSt 42 for a 1ST down,,
1st and 10 at KENT 42,Taquan Mizzell run for 13 yds to the KntSt 29 for a 1ST down,,
1st and 10 at KENT 29,Taquan Mizzell run for 4 yds to the KntSt 25,,
2nd and 6 at KENT 25,"Johns, M pass incomplete to Dockins, K, PENALTY KENT pass interference (Casey Pierce) 15 yards to the KENT10, 1ST DOWN VA, NO PLAY. for a 1ST down",,
1st and Goal at KENT 10,Taquan Mizzell run for 9 yds to the KntSt 1,,
2nd and Goal at KENT 1,"Matt Johns run for 1 yd for a TD, (Ian Frye KICK)",10,31
"UVA DRIVE TOTALS: 7 plays, 71 yards, 3:08"
Kent State at 2:36,,KSU,UVA
,Dylan Sims kickoff for 65 yds for a touchback,10,31
1st and 10 at KENT 25,Colin Reardon run for no gain to the KntSt 25,,
2nd and 10 at KENT 25,Colin Reardon sacked by Eli Harold for a loss of 5 yards to the KntSt 20,,
3rd and 15 at KENT 20,Colin Reardon pass incomplete to Chris Humphrey,,
4th and 15 at KENT 20,"Anthony Melchiori punt for 54 yds, downed at the Virg 26",,
"KENT DRIVE TOTALS: 3 plays, -5 yards, 1:36"
Virginia at 1:00,,KSU,UVA
1st and 10 at UVA 26,Matt Johns pass incomplete to Zachary Swanson,10,31
2nd and 10 at UVA 26,Kevin Parks run for 1 yd to the Virg 27,,
3rd and 9 at UVA 27,Matt Johns run for 42 yds to the KntSt 31 for a 1ST down,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Virginia at 15:00,,KSU,UVA
1st and 10 at KENT 31,Matt Johns pass incomplete to Darius Jennings,10,31
2nd and 10 at KENT 31,Matt Johns pass complete to Taquan Mizzell for 3 yds to the KntSt 28,,
3rd and 7 at KENT 28,Matt Johns pass complete to Khalek Shepherd for 17 yds to the KntSt 11 for a 1ST down,,
1st and 10 at KENT 11,"Matt Johns pass complete to Kevin Parks for 11 yds for a TD, (Ian Frye KICK)",10,38
"UVA DRIVE TOTALS: 7 plays, 74 yards, 2:17"
Kent State at 13:43,,KSU,UVA
,Dylan Sims kickoff for 65 yds for a touchback,10,38
1st and 10 at KENT 25,Colin Reardon pass complete to Chris Humphrey for 6 yds to the KntSt 31,,
2nd and 4 at KENT 31,Nick Holley run for a loss of 3 yards to the KntSt 28,,
3rd and 7 at KENT 28,Colin Reardon pass incomplete to Casey Pierce,,
4th and 7 at KENT 28,"Anthony Melchiori punt for 36 yds, downed at the Virg 36",,
"KENT DRIVE TOTALS: 3 plays, 3 yards, 1:30"
Virginia at 12:13,,KSU,UVA
1st and 10 at UVA 36,Taquan Mizzell run for 5 yds to the Virg 41,10,38
2nd and 5 at UVA 41,David Watford pass incomplete to N/A,,
3rd and 5 at UVA 41,David Watford pass complete to Andre Levrone for 29 yds to the KntSt 30 for a 1ST down,,
1st and 10 at KENT 30,"Doni Dowling run for a loss of 1 yard to the KntSt 31 Doni Dowling fumbled, forced by Jordan Italiano, recovered by KntSt Marques Moore",,
"UVA DRIVE TOTALS: 4 plays, 33 yards, 1:02"
Kent State at 11:11,,KSU,UVA
1st and 10 at KENT 31,"VIRGINIA Penalty, Defensive offside (Eli Harold) to the KntSt 36",10,38
1st and 5 at KENT 36,"Colin Reardon sacked by Daquan Romero for a loss of 16 yards to the KntSt 20 Colin Reardon fumbled, recovered by Virg DreQuan Hoskey , return for 0 yards",,
"KENT DRIVE TOTALS: 1 play, -11 yards, 0:18"
Virginia at 10:53,,KSU,UVA
1st and 10 at KENT 20,Taquan Mizzell run for 4 yds to the KntSt 16,10,38
2nd and 6 at KENT 16,David Watford run for 9 yds to the KntSt 7 for a 1ST down,,
1st and Goal at KENT 7,David Watford run for 2 yds to the KntSt 5,,
2nd and Goal at KENT 5,Darius Jennings run for 3 yds to the KntSt 2,,
