0327069820141108,,327,698
1st Quarter Play-by-Play
Kansas State at 15:00,,KSU,TCU
,"Jaden Oberkrom kickoff for 54 yds , Morgan Burns return for 30 yds to the KanSt 41",0,0
1st and 10 at KSU 41,Jake Waters pass complete to Tyler Lockett for 3 yds to the KanSt 44,,
2nd and 7 at KSU 44,DeMarcus Robinson run for 1 yd to the KanSt 45,,
3rd and 6 at KSU 45,"TCU Penalty, Defensive Offside (5 Yards) to the 50 yard line",,
3rd and 1 at 50,Charles Jones run for a loss of 1 yard to the KanSt 49,,
4th and 2 at KSU 49,"Nick Walsh punt for 42 yds, fair catch by Cameron Echols-Luper at the TCU 9",,
"KSU DRIVE TOTALS: 3 plays, 8 yards, 2:20"
TCU at 12:40,,KSU,TCU
1st and 10 at TCU 9,Trevone Boykin pass incomplete to Emanuel Porter,0,0
2nd and 10 at TCU 9,Trevone Boykin pass complete to Ty Slanina for 8 yds to the TCU 17,,
3rd and 2 at TCU 17,Trevone Boykin run for 9 yds to the TCU 26 for a 1ST down,,
1st and 10 at TCU 26,Trevone Boykin pass complete to Kolby Listenbee for 6 yds to the TCU 32,,
2nd and 4 at TCU 32,Trevone Boykin run for 8 yds to the TCU 40 for a 1ST down,,
1st and 10 at TCU 40,Trevone Boykin pass complete to David Porter for 6 yds to the TCU 46,,
2nd and 4 at TCU 46,Trevone Boykin pass incomplete,,
3rd and 4 at TCU 46,Trevone Boykin run for 3 yds to the TCU 49,,
4th and 1 at TCU 49,Ethan Perry punt for 51 yds for a touchback,,
"TCU DRIVE TOTALS: 8 plays, 40 yards, 2:26"
Kansas State at 10:14,,KSU,TCU
1st and 10 at KSU 20,Jake Waters pass complete to Kody Cook for 5 yds to the KanSt 25,0,0
2nd and 5 at KSU 25,"KANSAS ST Penalty, Offensive Pass Interference (-13 Yards) to the KanSt 12",,
2nd and 18 at KSU 12,Jake Waters run for 3 yds to the KanSt 15,,
3rd and 15 at KSU 15,Jake Waters pass complete to Charles Jones for 10 yds to the KanSt 25,,
4th and 5 at KSU 25,"Nick Walsh punt for 40 yds, punt out-of-bounds at the TCU 35",,
"KSU DRIVE TOTALS: 3 plays, 5 yards, 2:06"
TCU at 8:08,,KSU,TCU
1st and 10 at TCU 35,Aaron Green run for 2 yds to the TCU 37,0,0
2nd and 8 at TCU 37,Trevone Boykin pass incomplete to David Porter,,
3rd and 8 at TCU 37,Trevone Boykin pass complete to Josh Doctson for 20 yds to the KanSt 43 for a 1ST down,,
1st and 10 at KSU 43,Trevone Boykin pass complete to Kolby Listenbee for 7 yds to the KanSt 36,,
2nd and 3 at KSU 36,Trevone Boykin pass complete to David Porter for 34 yds to the KanSt 2 for a 1ST down,,
1st and Goal at KSU 2,"Trevone Boykin run for 2 yds for a TD, (Jaden Oberkrom KICK)",0,7
"TCU DRIVE TOTALS: 6 plays, 65 yards, 2:02"
Kansas State at 6:06,,KSU,TCU
,Ryan DeNucci kickoff for 65 yds for a touchback,0,7
,"Timeout KANSAS ST, clock 06:06",,
1st and 10 at KSU 25,Jake Waters pass incomplete to Deante Burton,,
2nd and 10 at KSU 25,Jake Waters sacked by James McFarland for a loss of 4 yards to the KanSt 21,,
3rd and 14 at KSU 21,Jake Waters pass complete to Curry Sexton for 13 yds to the KanSt 34,,
4th and 1 at KSU 34,"Nick Walsh punt for 24 yds, downed at the TCU 42",,
"KSU DRIVE TOTALS: 3 plays, 9 yards, 1:32"
TCU at 4:34,,KSU,TCU
1st and 10 at TCU 42,Trevone Boykin run for 9 yds to the KanSt 49,0,7
2nd and 1 at KSU 49,Trevone Boykin pass complete to Kolby Listenbee for 2 yds to the KanSt 47 for a 1ST down,,
1st and 10 at KSU 47,Trevone Boykin run for 7 yds to the KanSt 40,,
2nd and 3 at KSU 40,Trevone Boykin pass complete to Kolby Listenbee for 12 yds to the KanSt 28 for a 1ST down,,
1st and 10 at KSU 28,Trevone Boykin pass complete to Josh Doctson for 15 yds to the KanSt 13 for a 1ST down,,
1st and 10 at KSU 13,Trevone Boykin run for 3 yds to the KanSt 10,,
,"Timeout TCU, clock 01:20",,
2nd and 7 at KSU 10,"Trevone Boykin pass complete to David Porter for 10 yds for a TD, (Jaden Oberkrom KICK)",0,14
"TCU DRIVE TOTALS: 7 plays, 58 yards, 3:23"
Kansas State at 1:11,,KSU,TCU
,"Ryan DeNucci kickoff for 65 yds , Tyler Lockett return for 30 yds to the KanSt 30",0,14
1st and 10 at KSU 30,Jake Waters pass incomplete to Zach Trujillo,,
2nd and 10 at KSU 30,Jake Waters pass incomplete to Kody Cook,,
3rd and 10 at KSU 30,"Jake Waters pass complete to Tyler Lockett for 70 yds for a TD, (Matthew McCrane KICK)",7,14
"KSU DRIVE TOTALS: 3 plays, 70 yards, 0:29"
TCU at 0:42,,KSU,TCU
,"Ian Patterson kickoff for 61 yds , Kolby Listenbee return for 16 yds to the TCU 20",7,14
1st and 10 at TCU 20,Aaron Green run for 9 yds to the TCU 29,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
TCU at 15:00,,KSU,TCU
2nd and 1 at TCU 29,Aaron Green run for 6 yds to the TCU 35 for a 1ST down,7,14
1st and 10 at TCU 35,Trevone Boykin pass complete to Kolby Listenbee for 5 yds to the TCU 40,,
2nd and 5 at TCU 40,Aaron Green run for 3 yds to the TCU 43,,
3rd and 2 at TCU 43,Aaron Green run for 3 yds to the TCU 46 for a 1ST down,,
1st and 10 at TCU 46,Aaron Green run for a loss of 2 yards to the TCU 44,,
2nd and 12 at TCU 44,Trevone Boykin run for 7 yds to the KanSt 49,,
3rd and 5 at KSU 49,Trevone Boykin pass incomplete,,
4th and 5 at KSU 49,Ethan Perry punt for 49 yds for a touchback,,
"TCU DRIVE TOTALS: 8 plays, 31 yards, 3:48"
Kansas State at 11:54,,KSU,TCU
1st and 10 at KSU 20,Jake Waters pass incomplete to DeMarcus Robinson,7,14
2nd and 10 at KSU 20,Jake Waters pass complete to Tyler Lockett for 9 yds to the KanSt 29,,
3rd and 1 at KSU 29,Jake Waters run for 2 yds to the KanSt 31 for a 1ST down,,
1st and 10 at KSU 31,Jake Waters pass complete to Tyler Lockett for 13 yds to the KanSt 44 for a 1ST down,,
1st and 10 at KSU 44,DeMarcus Robinson run for 6 yds to the 50 yard line,,
2nd and 4 at 50,DeMarcus Robinson run for 3 yds to the TCU 47,,
3rd and 1 at TCU 47,DeMarcus Robinson run for a loss of 2 yards to the TCU 49,,
4th and 3 at TCU 49,"Nick Walsh punt for 34 yds, fair catch by Cameron Echols-Luper at the TCU 15",,
"KSU DRIVE TOTALS: 7 plays, 31 yards, 3:27"
TCU at 8:27,,KSU,TCU
