0796036520140830,,796,365
,"WISCONSIN wins the coin toss, and defers. LSU to receive. WISCONSIN defends.",,
1st Quarter Play-by-Play
LSU at 15:00,,WIS,LSU
,"Andrew Endicott kickoff for 63 yds , Leonard Fournette return for 13 yds to the LSU 15",0,0
1st and 10 at LSU 15,Kenny Hilliard run for 3 yds to the LSU 18,,
2nd and 7 at LSU 18,Kenny Hilliard run for 3 yds to the LSU 21,,
3rd and 4 at LSU 21,Anthony Jennings run for 5 yds to the LSU 26 for a 1ST down,,
1st and 10 at LSU 26,Terrence Magee run for no gain to the LSU 26,,
2nd and 10 at LSU 26,Leonard Fournette run for 5 yds to the LSU 31,,
3rd and 5 at LSU 31,Anthony Jennings pass incomplete to Terrence Magee,,
4th and 5 at LSU 31,"Jamie Keehn punt for 45 yds, punt out-of-bounds at the Wisc 24",,
"LSU DRIVE TOTALS: 6 plays, 16 yards, 2:50"
Wisconsin at 12:10,,WIS,LSU
1st and 10 at WIS 24,Melvin Gordon run for 8 yds to the Wisc 32,0,0
2nd and 2 at WIS 32,"Tanner McEvoy run for a loss of 2 yards to the Wisc 30 Tanner McEvoy fumbled, recovered by Wisc Tanner McEvoy",,
3rd and 4 at WIS 30,Tanner McEvoy pass complete to Alex Erickson for 6 yds to the Wisc 36 for a 1ST down,,
1st and 10 at WIS 36,Melvin Gordon run for a loss of 1 yard to the Wisc 35,,
2nd and 11 at WIS 35,Melvin Gordon run for 20 yds to the LSU 45 for a 1ST down,,
1st and 10 at LSU 45,Reggie Love run for 45 yds for a TD (Rafael Gaglianone KICK),7,0
"WIS DRIVE TOTALS: 6 plays, 76 yards, 3:05"
LSU at 9:05,,WIS,LSU
,"Andrew Endicott kickoff for 63 yds , Leonard Fournette return for 25 yds to the LSU 27",7,0
1st and 10 at LSU 27,Anthony Jennings pass complete to Kenny Hilliard for 10 yds to the LSU 37 for a 1ST down,,
1st and 10 at LSU 37,Kenny Hilliard run for 3 yds to the LSU 40,,
