0736033420140927,,736,334
,Kentucky won the toss and elected to defer to the second half,,
1st Quarter Play-by-Play
Vanderbilt at 14:54,,VAN,UK
,"Austin MacGinnis kickoff for 63 yds , Darrius Sims return for 15 yds to the Vandy 17",0,0
1st and 10 at VAN 17,Ralph Webb run for a loss of 2 yards to the Vandy 15,,
2nd and 12 at VAN 15,Wade Freebeck pass complete to C.J. Duncan for 14 yds to the Vandy 29 for a 1ST down,,
1st and 10 at VAN 29,Ralph Webb run for 5 yds to the Vandy 34,,
2nd and 5 at VAN 34,Ralph Webb run for 2 yds to the Vandy 36,,
3rd and 3 at VAN 36,Wade Freebeck pass incomplete to N/A,,
4th and 3 at VAN 36,"Colby Cooke punt for 63 yds, downed at the Kent 1",,
"VAN DRIVE TOTALS: 5 plays, 19 yards, 2:29"
Kentucky at 12:25,,VAN,UK
1st and 10 at UK 1,Patrick Towles pass complete to Demarco Robinson for 10 yds to the Kent 11 for a 1ST down,0,0
1st and 10 at UK 11,"SHOT, PENALTY UK false start (Jordan Swindle) 5 yards to the UK6, NO PLAY.",,
1st and 15 at UK 6,Patrick Towles pass complete to Ryan Timmons for 6 yds to the Kent 12,,
2nd and 9 at UK 12,Braylon Heard run for a loss of 2 yards to the Kent 10,,
3rd and 11 at UK 10,Patrick Towles run for 21 yds to the Kent 31 for a 1ST down,,
1st and 10 at UK 31,Patrick Towles pass complete to Demarco Robinson for 9 yds to the Kent 40,,
2nd and 1 at UK 40,Patrick Towles pass complete to Javess Blue for 6 yds to the Kent 46 for a 1ST down,,
1st and 10 at UK 46,Patrick Towles run for no gain to the Kent 46,,
2nd and 10 at UK 46,Patrick Towles pass complete to Stanley Williams for 17 yds to the Vandy 37 for a 1ST down,,
1st and 10 at VAN 37,Patrick Towles pass complete to Charles Walker for 4 yds to the Vandy 33,,
2nd and 6 at VAN 33,Patrick Towles pass complete to Dorian Baker for 5 yds to the Vandy 28,,
3rd and 1 at VAN 28,Braylon Heard run for 8 yds to the Vandy 20 for a 1ST down,,
1st and 10 at VAN 20,Patrick Towles pass complete to Garrett Johnson for no gain to the Vandy 20,,
2nd and 10 at VAN 20,"Patrick Towles pass complete to Ryan Timmons for 20 yds for a TD, (Austin MacGinnis KICK)",0,7
"UK DRIVE TOTALS: 13 plays, 99 yards, 6:15"
Vanderbilt at 6:03,,VAN,UK
,"Austin MacGinnis kickoff for 63 yds , Dallas Rivers return for 16 yds to the Vandy 18",0,7
1st and 10 at VAN 18,Wade Freebeck pass incomplete to N/A,,
2nd and 10 at VAN 18,Ralph Webb run for 6 yds to the Vandy 24,,
3rd and 4 at VAN 24,Wade Freebeck pass complete to C.J. Duncan for 24 yds to the Vandy 48 for a 1ST down,,
1st and 10 at VAN 48,Wade Freebeck pass incomplete to N/A,,
2nd and 10 at VAN 48,Ralph Webb run for 5 yds to the Kent 47,,
3rd and 5 at UK 47,Wade Freebeck sacked by Alvin Dupree and Blake McClain for a loss of 6 yards to the Vandy 47,,
4th and 11 at VAN 47,Colby Cooke punt for 53 yds for a touchback,,
"VAN DRIVE TOTALS: 6 plays, 29 yards, 2:53"
Kentucky at 3:10,,VAN,UK
1st and 10 at UK 20,Patrick Towles pass complete to Stanley Williams for 4 yds to the Kent 24,0,7
2nd and 6 at UK 24,"VANDERBILT Penalty, Defensive offside (N/A) to the Kent 29",,
2nd and 1 at UK 29,Braylon Heard run for 8 yds to the Kent 37 for a 1ST down,,
1st and 10 at UK 37,Braylon Heard run for 7 yds to the Kent 44,,
2nd and 3 at UK 44,Mikel Horton run for 5 yds to the Kent 49 for a 1ST down,,
1st and 10 at UK 49,Mikel Horton run for 1 yd to the 50 yard line,,
2nd and 9 at 50,"Patrick Towles sacked for a loss of 9 yards to the Kent 43 Patrick Towles fumbled, recovered by Kent Patrick Towles , return for 0 yards",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kentucky at 15:00,,VAN,UK
3rd and 16 at UK 43,Patrick Towles pass complete to Dorian Baker for 10 yds to the Vandy 47,0,7
4th and 6 at VAN 47,"Landon Foster punt for 35 yds for a 1ST down VANDERBILT Penalty, Offensive pass interference (15 Yards) to the Vandy 28 for a 1ST down",,
"UK DRIVE TOTALS: 7 plays, 33 yards, 3:58"
Vanderbilt at 14:12,,VAN,UK
1st and 10 at VAN 28,Jerron Seymour run for 2 yds to the Vandy 30,0,7
2nd and 8 at VAN 30,Wade Freebeck pass complete to Latevius Rayford for 15 yds to the Vandy 45 for a 1ST down,,
1st and 10 at VAN 45,Jerron Seymour run for 28 yds to the Kent 27 for a 1ST down,,
1st and 10 at UK 27,Ralph Webb run for no gain to the Kent 27,,
2nd and 10 at UK 27,Wade Freebeck sacked by Alvin Dupree for a loss of 5 yards to the Kent 32,,
3rd and 15 at UK 32,Wade Freebeck sacked by Josh Forrest and Blake McClain for a loss of 10 yards to the Kent 42,,
,"Timeout VANDERBILT, clock 10:33",,
4th and 25 at UK 42,"Colby Cooke punt for 33 yds, fair catch by Demarco Robinson at the Kent 9",,
"VAN DRIVE TOTALS: 6 plays, 30 yards, 3:47"
Kentucky at 10:25,,VAN,UK
1st and 10 at UK 9,"Patrick Towles pass intercepted for a TD Darrius Sims return for 13 yds for a TD, (Tommy Openshaw KICK)",7,7
"UK DRIVE TOTALS: 1 play, 0 yards, 0:06"
Kentucky at 10:13,,VAN,UK
,"Hayden Lekacz kickoff for 59 yds , Stanley Williams return for 20 yds to the Kent 26",7,7
1st and 10 at UK 26,Braylon Heard run for 3 yds to the Kent 29,,
2nd and 7 at UK 29,Patrick Towles run for 9 yds to the Kent 38 for a 1ST down,,
1st and 10 at UK 38,Braylon Heard run for 3 yds to the Kent 41,,
2nd and 7 at UK 41,Jojo Kemp run for no gain to the Kent 41,,
3rd and 7 at UK 41,Patrick Towles pass complete to Demarco Robinson for 15 yds to the Vandy 44 for a 1ST down,,
1st and 10 at VAN 44,Patrick Towles pass incomplete to Jojo Kemp,,
2nd and 10 at VAN 44,Patrick Towles pass complete to T.V. Williams for 15 yds to the Vandy 29 for a 1ST down,,
1st and 10 at VAN 29,Patrick Towles pass incomplete to N/A,,
2nd and 10 at VAN 29,Patrick Towles pass complete to Garrett Johnson for 2 yds to the Vandy 27,,
3rd and 8 at VAN 27,Patrick Towles pass complete to Braylon Heard for no gain to the Vandy 27,,
4th and 8 at VAN 27,Austin MacGinnis 44 yd FG GOOD,7,10
"UK DRIVE TOTALS: 11 plays, 47 yards, 4:04"
Vanderbilt at 6:09,,VAN,UK
,Austin MacGinnis kickoff for 65 yds for a touchback,7,10
1st and 10 at VAN 25,Ralph Webb run for no gain to the Vandy 25,,
2nd and 10 at VAN 25,Wade Freebeck pass incomplete to N/A,,
3rd and 10 at VAN 25,Wade Freebeck run for 4 yds to the Vandy 29,,
4th and 6 at VAN 29,"Colby Cooke punt for 38 yds, fair catch by Demarco Robinson at the Kent 33",,
"VAN DRIVE TOTALS: 3 plays, 4 yards, 1:48"
Kentucky at 4:21,,VAN,UK
1st and 10 at UK 34,Patrick Towles run for a loss of 2 yards to the Kent 32,7,10
2nd and 12 at UK 32,Patrick Towles pass complete to Stanley Williams for 18 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Stanley Williams run for no gain to the 50 yard line,,
2nd and 10 at 50,Braylon Heard run for 5 yds to the Vandy 45,,
3rd and 5 at VAN 45,Patrick Towles pass complete to Ryan Timmons for 8 yds to the Vandy 37 for a 1ST down,,
1st and 10 at VAN 37,Braylon Heard run for 3 yds to the Vandy 34,,
2nd and 7 at VAN 34,Patrick Towles pass complete to Javess Blue for 19 yds to the Vandy 15 for a 1ST down,,
1st and 10 at VAN 15,Braylon Heard run for 4 yds to the Vandy 11,,
,"Timeout KENTUCKY, clock 00:36",,
2nd and 6 at VAN 11,Patrick Towles pass complete to Javess Blue for 7 yds to the Vandy 4 for a 1ST down,,
1st and Goal at VAN 4,Braylon Heard run for 2 yds to the Vandy 2,,
,"Timeout KENTUCKY, clock 00:18",,
,"Timeout VANDERBILT, clock 00:18",,
2nd and Goal at VAN 2,Braylon Heard run for 1 yd to the Vandy 1,,
,"Timeout KENTUCKY, clock 00:12",,
3rd and Goal at VAN 1,"Patrick Towles run for 1 yd for a TD, (Austin MacGinnis KICK)",7,17
"UK DRIVE TOTALS: 12 plays, 66 yards, 4:13"
Vanderbilt at 0:04,,VAN,UK
,"Austin MacGinnis kickoff for 46 yds , Dallas Rivers return for 3 yds to the Vandy 22",7,17
1st and 10 at VAN 22,TEAM run for no gain to the Vandy 22,,
,End of 2nd Quarter,,
"VAN DRIVE TOTALS: 1 play, 0 yards, 0:04"
3rd Quarter Play-by-Play
Kentucky at 14:49,,VAN,UK
,"Hayden Lekacz kickoff for 63 yds , Stanley Williams return for 36 yds to the Kent 38",7,17
1st and 10 at UK 38,"Patrick Towles pass incomplete to Ryan Timmons, broken up by Adam Butler",,
2nd and 10 at UK 38,Patrick Towles pass incomplete to Dorian Baker,,
3rd and 10 at UK 38,"Patrick Towles sacked by Stephen Weatherly and Darreon Herring for a loss of 9 yards to the Kent 28 Patrick Towles fumbled, recovered by Kent Braylon Heard , return for 0 yards",,
4th and 20 at UK 28,Landon Foster punt for 51 yds,,
"UK DRIVE TOTALS: 3 plays, -10 yards, 1:03"
Vanderbilt at 13:46,,VAN,UK
1st and 10 at VAN 21,Ralph Webb run for 14 yds to the Vandy 35 for a 1ST down,7,17
1st and 10 at VAN 35,Ralph Webb run for 12 yds to the Vandy 47 for a 1ST down,,
1st and 10 at VAN 47,Jerron Seymour run for 3 yds to the 50 yard line,,
2nd and 7 at 50,Wade Freebeck pass incomplete to N/A,,
3rd and 7 at 50,Wade Freebeck sacked by Ashely Lowery and Cory Johnson for a loss of 6 yards to the Vandy 44,,
4th and 13 at VAN 44,"Colby Cooke punt for 42 yds, fair catch by Demarco Robinson at the Kent 14",,
"VAN DRIVE TOTALS: 5 plays, 23 yards, 2:38"
Kentucky at 11:08,,VAN,UK
1st and 10 at UK 14,Stanley Williams run for 14 yds to the Kent 28 for a 1ST down,7,17
1st and 10 at UK 28,Stanley Williams run for 5 yds to the Kent 33,,
2nd and 5 at UK 33,Stanley Williams run for 2 yds to the Kent 35,,
3rd and 3 at UK 35,Patrick Towles run for 4 yds to the Kent 39 for a 1ST down,,
1st and 10 at UK 39,Patrick Towles run for 2 yds to the Kent 41,,
2nd and 8 at UK 41,Braylon Heard run for 6 yds to the Kent 47,,
3rd and 2 at UK 47,Patrick Towles run for 1 yd to the Kent 48,,
4th and 1 at UK 48,Landon Foster punt for 52 yds for a touchback,,
"UK DRIVE TOTALS: 7 plays, 34 yards, 4:06"
Vanderbilt at 7:02,,VAN,UK
1st and 10 at VAN 20,"Wade Freebeck pass complete to Steven Sche,  for 7 yds to the Vandy 27",7,17
2nd and 3 at VAN 27,Ralph Webb run for no gain to the Vandy 27,,
3rd and 3 at VAN 27,"Wade Freebeck pass incomplete, broken up by Cory Johnson",,
4th and 3 at VAN 27,"Colby Cooke punt for 49 yds , Demarco Robinson returns for 4 yds to the Kent 28",,
"VAN DRIVE TOTALS: 3 plays, 7 yards, 1:28"
Kentucky at 5:34,,VAN,UK
1st and 10 at UK 28,Patrick Towles pass complete to Javess Blue for 3 yds to the Kent 31,7,17
2nd and 7 at UK 31,Mikel Horton run for 9 yds to the Kent 40 for a 1ST down,,
1st and 10 at UK 40,Mikel Horton run for 8 yds to the Kent 48,,
2nd and 2 at UK 48,Mikel Horton run for 8 yds to the Vandy 44 for a 1ST down,,
1st and 10 at VAN 44,Patrick Towles pass incomplete to Dorian Baker,,
2nd and 10 at VAN 44,Braylon Heard run for 3 yds to the Vandy 41,,
3rd and 7 at VAN 41,Patrick Towles sacked by Nigel Bowden for a loss of 7 yards to the Vandy 48,,
4th and 14 at VAN 48,"Landon Foster punt for 41 yds, punt out-of-bounds at the Vandy 7",,
"UK DRIVE TOTALS: 7 plays, 24 yards, 3:37"
Vanderbilt at 1:57,,VAN,UK
1st and 10 at VAN 7,Ralph Webb run for 1 yd to the Vandy 8,7,17
2nd and 9 at VAN 8,"Wade Freebeck pass incomplete to Latevius Rayford, broken up by Khalid Henderson",,
,"Timeout VANDERBILT, clock 01:06",,
3rd and 9 at VAN 8,Ralph Webb run for 1 yd to the Vandy 9,,
4th and 8 at VAN 9,"Colby Cooke punt for 39 yds , Demarco Robinson returns for 5 yds to the Vandy 43",,
"VAN DRIVE TOTALS: 3 plays, 2 yards, 1:37"
Kentucky at 0:20,,VAN,UK
1st and 10 at VAN 43,Patrick Towles pass complete to Darrell Warren for 9 yds to the Vandy 34,7,17
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Kentucky at 15:00,,VAN,UK
2nd and 1 at VAN 34,Mikel Horton run for no gain to the Vandy 34,7,17
3rd and 1 at VAN 34,Patrick Towles run for no gain to the Vandy 34,,
4th and 1 at VAN 34,Patrick Towles run for no gain to the Vandy 34,,
"UK DRIVE TOTALS: 4 plays, 9 yards, 1:22"
Vanderbilt at 13:58,,VAN,UK
1st and 10 at VAN 34,"Wade Freebeck pass complete to Latevius Rayford for 6 yds Latevius Rayford fumbled, forced by J.D. Harmon, recovered by Vandy N/A",7,17
2nd and 4 at VAN 40,Wade Freebeck pass incomplete to Latevius Rayford,,
3rd and 4 at VAN 40,Wade Freebeck pass complete to C.J. Duncan for 10 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Ralph Webb run for no gain to the 50 yard line,,
2nd and 10 at 50,Wade Freebeck pass complete to Chandler Dorrell for 6 yds to the Kent 44,,
3rd and 4 at UK 44,Wade Freebeck pass incomplete to C.J. Duncan,,
4th and 4 at UK 44,Wade Freebeck pass intercepted Marcus McWilson return for 11 yds to the Vandy 45,,
"VAN DRIVE TOTALS: 7 plays, 22 yards, 2:41"
Kentucky at 11:17,,VAN,UK
1st and 10 at VAN 45,Patrick Towles run for 1 yd to the Vandy 44,7,17
2nd and 9 at VAN 44,"Patrick Towles pass incomplete to Ryan Timmons, broken up by Ryan White",,
3rd and 9 at VAN 44,"Patrick Towles sacked for a loss of 10 yards to the Kent 46 Patrick Towles fumbled, recovered by Vandy Nifae Lealao , return for 0 yards",,
"UK DRIVE TOTALS: 3 plays, -9 yards, 0:45"
Vanderbilt at 10:32,,VAN,UK
2nd and 12 at UK 48,Wade Freebeck pass intercepted A.J. Stamps return for 23 yds to the Kent 44,7,17
1st and 10 at UK 46,"u""Ralph Webb rush for 3 yards to the UK43 (Alvin Dupree;Za'Darius Smith), PENALTY VU illegal shift 5 yards to the VU49, NO PLAY.""",,
1st and 15 at VAN 49,Wade Freebeck pass complete to Ralph Webb for 3 yds to the Kent 48,,
"VAN DRIVE TOTALS: 2 plays, -2 yards, 1:06"
Kentucky at 9:26,,VAN,UK
1st and 10 at UK 44,"SHOT, Braylon Heard rush for no gain to the UK44 (Ryan White), PENALTY UK holding 10 yards to the UK34, NO PLAY.",7,17
1st and 20 at UK 34,Braylon Heard run for 1 yd to the Kent 35,,
2nd and 19 at UK 35,"Patrick Towles pass complete to Braylon Heard for 6 yds to the Kent 41 KENTUCKY Penalty, Offensive holding (-10 Yards) to the Kent 31",,
2nd and 23 at UK 31,Stanley Williams run for 6 yds to the Kent 37,,
3rd and 17 at UK 37,Patrick Towles pass complete to Jojo Kemp for 8 yds to the Kent 45,,
4th and 9 at UK 45,Landon Foster punt for 55 yds for a touchback,,
"UK DRIVE TOTALS: 4 plays, 1 yard, 3:12"
Vanderbilt at 6:14,,VAN,UK
1st and 10 at VAN 20,"Wade Freebeck pass incomplete to C.J. Duncan, broken up by TraVaughn Paschal",7,17
2nd and 10 at VAN 20,"Wade Freebeck pass incomplete to Latevius Rayford, broken up by Cody Quinn",,
