0255054520141025,,255,545
,"PITTSBURGH wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Pittsburgh at 15:00,,GT,PITT
,Harrison Butker kickoff for 65 yds for a touchback,0,0
1st and 10 at PITT 25,James Conner run for 4 yds to the Pitt 29,,
2nd and 6 at PITT 29,"Chad Voytik run for 9 yds to the Pitt 38 Chad Voytik fumbled, recovered by GTech",,
"PITT DRIVE TOTALS: 2 plays, 4 yards, 0:41"
Georgia Tech at 14:19,,GT,PITT
1st and 10 at PITT 38,Justin Thomas run for 33 yds to the Pitt 5 for a 1ST down,0,0
1st and Goal at PITT 5,"GEORGIA TECH Penalty, False Start (NA) to the Pitt 10",,
1st and Goal at PITT 10,Tim Byerly run for 6 yds to the Pitt 4,,
2nd and Goal at PITT 4,"Broderick Snoddy run for 4 yds for a TD, (Harrison Butker KICK)",7,0
"GT DRIVE TOTALS: 3 plays, 38 yards, 1:22"
Pittsburgh at 12:57,,GT,PITT
,Harrison Butker kickoff for 65 yds for a touchback,7,0
1st and 10 at PITT 25,"James Conner run for 74 yds James Conner fumbled, recovered by GTech",,
"PITT DRIVE TOTALS: 1 play, 74 yards, 0:16"
Georgia Tech at 12:41,,GT,PITT
1st and 10 at GT 20,Synjyn Days run for 3 yds to the GTech 23,7,0
2nd and 7 at GT 23,Justin Thomas run for a loss of 2 yards to the GTech 21,,
3rd and 9 at GT 21,"Justin Thomas pass complete to Charles Perkins for 79 yds for a TD, (Harrison Butker KICK)",14,0
"GT DRIVE TOTALS: 3 plays, 80 yards, 1:37"
Pittsburgh at 11:04,,GT,PITT
,"Harrison Butker kickoff for 65 yds , Avonte Maddox return for 21 yds to the Pitt 21",14,0
1st and 10 at PITT 21,Chad Voytik pass incomplete,,
2nd and 10 at PITT 21,"Isaac Bennett run for a loss of 7 yards to the Pitt 14 Isaac Bennett fumbled, recovered by GTech",,
"PITT DRIVE TOTALS: 2 plays, -7 yards, 0:18"
Georgia Tech at 10:46,,GT,PITT
1st and 10 at PITT 14,"Justin Thomas run for 14 yds for a TD, (Harrison Butker KICK)",21,0
"GT DRIVE TOTALS: 1 play, 14 yards, 0:06"
Pittsburgh at 10:40,,GT,PITT
,Harrison Butker kickoff for 65 yds for a touchback,21,0
1st and 10 at PITT 25,"Chad Voytik pass complete to Tyler Boyd for 11 yds Tyler Boyd fumbled, recovered by GTech , return for 1 yd to the Pitt 35",,
"PITT DRIVE TOTALS: 1 play, 11 yards, 0:13"
Georgia Tech at 10:27,,GT,PITT
1st and 10 at PITT 35,Synjyn Days run for 1 yd to the Pitt 34,21,0
2nd and 9 at PITT 34,"Broderick Snoddy run for 34 yds for a TD, (Harrison Butker KICK)",28,0
"GT DRIVE TOTALS: 2 plays, 35 yards, 0:43"
Pittsburgh at 9:44,,GT,PITT
,"Harrison Butker kickoff for 59 yds , Avonte Maddox return for 17 yds to the PITTSBURGH 48 PITTSBURGH Penalty, Offensive Holding (NA) to the Pitt 13",28,0
1st and 10 at PITT 13,Chad Voytik run for 5 yds to the Pitt 18,,
2nd and 5 at PITT 18,Chad Voytik pass complete to Tyler Boyd for 13 yds to the Pitt 31 for a 1ST down,,
1st and 10 at PITT 31,Chad Voytik pass complete to J.P. Holtz for 22 yds to the GTech 47 for a 1ST down,,
1st and 10 at GT 47,James Conner run for 3 yds to the GTech 44,,
2nd and 7 at GT 44,Chad Voytik pass complete to Ronald Jones for 11 yds to the GTech 33 for a 1ST down,,
1st and 10 at GT 33,Chris James run for 3 yds to the GTech 30,,
2nd and 7 at GT 30,"Chad Voytik run for no gain to the GTech 30 Chad Voytik fumbled, recovered by GTech",,
"PITT DRIVE TOTALS: 7 plays, 57 yards, 3:14"
Georgia Tech at 6:30,,GT,PITT
1st and 10 at GT 30,Justin Thomas pass incomplete,28,0
2nd and 10 at GT 30,Justin Thomas run for 11 yds to the GTech 41 for a 1ST down,,
1st and 10 at GT 41,Synjyn Days run for 5 yds to the GTech 46,,
