0253047220141004,,253,472
1st Quarter Play-by-Play
New Mexico State at 15:00,,GSU,NMSU
,"Younghoe Koo kickoff for 65 yds , Teldrick Morgan return for 29 yds to the NMxSt 29",0,0
1st and 10 at NMSU 29,Tyler Rogers pass complete to Joshua Bowen for 8 yds to the NMxSt 37,,
2nd and 2 at NMSU 37,Tyler Rogers run for 3 yds to the NMxSt 40 for a 1ST down,,
1st and 10 at NMSU 40,Xavier Hall run for a loss of 1 yard to the NMxSt 39,,
2nd and 11 at NMSU 39,Xavier Hall run for a loss of 1 yard to the NMxSt 38,,
3rd and 12 at NMSU 38,"Tyler Rogers pass complete to Adam Shapiro for 20 yds to the GeoSo 40 lat. to Adam Shapiro for no gain Adam Shapiro fumbled, recovered by GeoSo Valdon Cooper",,
"NMSU DRIVE TOTALS: 5 plays, 31 yards, 1:49"
Georgia Southern at 13:11,,GSU,NMSU
1st and 10 at GASO 40,Matt Breida run for 1 yd to the GeoSo 41,0,0
2nd and 9 at GASO 41,Matt Breida run for 15 yds to the NMxSt 44 for a 1ST down,,
1st and 10 at NMSU 44,Alfred Ramsby run for 3 yds to the NMxSt 41,,
2nd and 7 at NMSU 41,Kevin Ellison pass incomplete to Kentrellis Showers,,
3rd and 7 at NMSU 41,Devin Scott run for 1 yd to the NMxSt 40,,
4th and 6 at NMSU 40,"Ryan Nowicki punt for 39 yds, downed at the NMxSt 1",,
"GASO DRIVE TOTALS: 5 plays, 20 yards, 2:07"
New Mexico State at 11:04,,GSU,NMSU
1st and 10 at NMSU 1,Tyler Rogers run for 2 yds to the NMxSt 3,0,0
2nd and 8 at NMSU 3,Xavier Hall run for 1 yd to the NMxSt 4,,
3rd and 7 at NMSU 4,Tyler Rogers pass complete to Joseph Matthews for 13 yds to the NMxSt 17 for a 1ST down,,
1st and 10 at NMSU 17,Tyler Rogers pass complete to Teldrick Morgan for 8 yds to the NMxSt 25,,
2nd and 2 at NMSU 25,Tyler Rogers run for 5 yds to the NMxSt 30 for a 1ST down,,
1st and 10 at NMSU 30,Tyler Rogers pass complete to Joshua Bowen for 35 yds to the GeoSo 35 for a 1ST down,,
1st and 10 at GASO 35,Larry Rose III run for 4 yds to the GeoSo 31,,
2nd and 6 at GASO 31,Tyler Rogers pass complete to Gregory Hogan for a loss of 1 yard to the GeoSo 32,,
3rd and 7 at GASO 32,Tyler Rogers pass complete to Teldrick Morgan for 21 yds to the GeoSo 11 for a 1ST down,,
1st and 10 at GASO 11,Tyler Rogers run for 3 yds to the GeoSo 8,,
2nd and 7 at GASO 8,"Xavier Hall run for 8 yds for a TD, (Maxwell Johnson KICK)",0,7
"NMSU DRIVE TOTALS: 11 plays, 99 yards, 3:19"
Georgia Southern at 7:38,,GSU,NMSU
,"Alex Louthan kickoff for 65 yds , Montay Crockett return for 17 yds to the GeoSo 17",0,7
1st and 10 at GASO 17,Kevin Ellison pass complete to BJ Johnson for 7 yds to the GeoSo 24,,
2nd and 3 at GASO 24,Kevin Ellison pass incomplete to BJ Johnson,,
3rd and 3 at GASO 24,Kevin Ellison run for a loss of 1 yard to the GeoSo 23,,
4th and 4 at GASO 23,"Ryan Nowicki punt for 32 yds, downed at the NMxSt 45",,
"GASO DRIVE TOTALS: 3 plays, 6 yards, 1:17"
New Mexico State at 6:21,,GSU,NMSU
1st and 10 at NMSU 45,Tyler Rogers pass complete to Joseph Matthews for 10 yds to the GeoSo 45 for a 1ST down,0,7
1st and 10 at GASO 45,Tyler Rogers run for 15 yds to the GeoSo 30 for a 1ST down,,
1st and 10 at GASO 30,Tyler Rogers pass incomplete to N/A,,
2nd and 10 at GASO 30,Brandon Betancourt run for 4 yds to the GeoSo 26,,
3rd and 6 at GASO 26,Tyler Rogers pass complete to Jerrel Brown for 12 yds to the GeoSo 14 for a 1ST down,,
1st and 10 at GASO 14,Tyler Rogers run for 2 yds to the GeoSo 12,,
2nd and 8 at GASO 12,Larry Rose III run for 2 yds to the GeoSo 10,,
3rd and 6 at GASO 10,Tyler Rogers pass complete to Jerrel Brown for 7 yds to the GeoSo 3 for a 1ST down,,
1st and Goal at GASO 3,"Larry Rose III run for 3 yds for a TD, (Maxwell Johnson KICK)",0,14
"NMSU DRIVE TOTALS: 9 plays, 55 yards, 2:45"
Georgia Southern at 3:27,,GSU,NMSU
,"Alex Louthan kickoff for 62 yds , Derek Keaton return for 39 yds to the GeoSo 42",0,14
1st and 10 at GASO 42,Matt Breida run for 4 yds to the GeoSo 46,,
2nd and 6 at GASO 46,Matt Breida run for 3 yds to the GeoSo 49,,
3rd and 3 at GASO 49,Matt Breida run for 8 yds to the NMxSt 43 for a 1ST down,,
1st and 10 at NMSU 43,Alfred Ramsby run for 13 yds to the NMxSt 30 for a 1ST down,,
1st and 10 at NMSU 30,Favian Upshaw run for 7 yds to the NMxSt 23,,
2nd and 3 at NMSU 23,Matt Breida run for no gain to the NMxSt 23,,
3rd and 3 at NMSU 23,"Matt Breida run for 1 yd to the NMxSt 22 Matt Breida fumbled, forced by Kalei Auelua, recovered by NMxSt Jacob Nwangwa",,
"GASO DRIVE TOTALS: 7 plays, 36 yards, 3:20"
New Mexico State at 0:07,,GSU,NMSU
1st and 10 at NMSU 22,Xavier Hall run for 4 yds to the NMxSt 26,0,14
,End of 1st Quarter,,
2nd Quarter Play-by-Play
New Mexico State at 15:00,,GSU,NMSU
2nd and 6 at NMSU 26,Tyler Rogers pass complete to Jerrel Brown for 8 yds to the NMxSt 34 for a 1ST down,0,14
1st and 10 at NMSU 34,Tyler Rogers pass complete to Joshua Bowen for 23 yds to the GeoSo 43 for a 1ST down,,
