0718019620141122,,718,196
1st Quarter Play-by-Play
East Carolina at 15:00,,TU,ECU
,Trevor Simms kickoff for 65 yds for a touchback,0,0
1st and 10 at ECU 25,Shane Carden pass complete to Justin Hardy for 14 yds to the ECaro 39 for a 1ST down,,
1st and 10 at ECU 39,Breon Allen run for 2 yds to the ECaro 41,,
2nd and 8 at ECU 41,"Shane Carden pass incomplete to Justin Hardy, broken up by Royce LaFrance",,
3rd and 8 at ECU 41,Shane Carden pass complete to Justin Hardy for 7 yds to the ECaro 48,,
4th and 1 at ECU 48,Breon Allen run for no gain to the ECaro 48,,
"ECU DRIVE TOTALS: 5 plays, 23 yards, 1:33"
Tulane at 13:27,,TU,ECU
1st and 10 at ECU 48,Tanner Lee pass complete to Devon Breaux for 1 yd to the ECaro 47,0,0
2nd and 9 at ECU 47,Tanner Lee pass incomplete,,
3rd and 9 at ECU 47,Tanner Lee pass incomplete,,
4th and 9 at ECU 47,"Peter Picerelli punt for 33 yds , Justin Hardy returns for 1 yd to the ECaro 15",,
"TULN DRIVE TOTALS: 3 plays, 1 yard, 0:54"
East Carolina at 12:33,,TU,ECU
1st and 10 at ECU 15,"EAST CAROLINA Penalty, false start (-5 Yards) to the ECaro 10",0,0
1st and 15 at ECU 10,Shane Carden pass complete to Isaiah Jones for 5 yds to the ECaro 15,,
2nd and 10 at ECU 15,Shane Carden pass incomplete,,
3rd and 10 at ECU 15,Shane Carden pass complete to Davon Grayson for 11 yds to the ECaro 26 for a 1ST down,,
1st and 10 at ECU 26,Shane Carden pass complete to Cam Worthy for 11 yds to the ECaro 37 for a 1ST down,,
1st and 10 at ECU 37,Breon Allen run for 6 yds to the ECaro 43,,
2nd and 4 at ECU 43,Breon Allen run for 5 yds to the ECaro 48 for a 1ST down,,
1st and 10 at ECU 48,Shane Carden pass complete to Justin Hardy for 22 yds to the Tulan 30 for a 1ST down,,
1st and 10 at TULN 30,Shane Carden pass complete to Cam Worthy for 11 yds to the Tulan 19 for a 1ST down,,
1st and 10 at TULN 19,Shane Carden pass complete to Cam Worthy for 8 yds to the Tulan 11,,
2nd and 2 at TULN 11,Shane Carden pass incomplete,,
3rd and 2 at TULN 11,"EAST CAROLINA Penalty, delay of game (-5 Yards) to the Tulan 16",,
3rd and 7 at TULN 16,Breon Allen run for a loss of 2 yards to the Tulan 18,,
4th and 9 at TULN 18,Warren Harvey 35 yd FG GOOD,0,3
