0731007720141003,,731,77
,"BYU wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
BYU at 15:00,,USU,BYU
,Jake Thompson kickoff for 65 yds for a touchback,0,0
1st and 10 at BYU 25,Taysom Hill pass complete to Jordan Leslie for 53 yds to the UthSt 22 for a 1ST down,,
1st and 10 at USU 22,Taysom Hill pass complete to Jordan Leslie for 4 yds to the UthSt 18,,
2nd and 6 at USU 18,Jamaal Williams run for 7 yds to the UthSt 11 for a 1ST down,,
1st and 10 at USU 11,Taysom Hill pass incomplete to Jordan Leslie,,
2nd and 10 at USU 11,"Taysom Hill run for 11 yds for a TD, (Trevor Samson KICK)",0,7
"BYU DRIVE TOTALS: 5 plays, 75 yards, 1:16"
Utah State at 13:44,,USU,BYU
,Andrew Mikkelsen kickoff for 65 yds for a touchback,0,7
1st and 10 at USU 25,Darell Garretson pass incomplete,,
2nd and 10 at USU 25,Nick Vigil run for 8 yds to the UthSt 33,,
3rd and 2 at USU 33,Joe Hill run for 3 yds to the UthSt 36 for a 1ST down,,
1st and 10 at USU 36,Darell Garretson pass complete to JoJo Natson for 15 yds to the BYU 49 for a 1ST down,,
1st and 10 at BYU 49,Darell Garretson pass complete to Devonte Robinson for 20 yds to the BYU 29 for a 1ST down,,
1st and 10 at BYU 29,Joe Hill run for no gain to the BYU 29,,
2nd and 10 at BYU 29,Joe Hill run for 5 yds to the BYU 24,,
3rd and 5 at BYU 24,"Darell Garretson run for a loss of 12 yards to the BYU 36 Darell Garretson fumbled, recovered by BYU Jordan Johnson",,
"USU DRIVE TOTALS: 8 plays, 39 yards, 3:22"
BYU at 10:22,,USU,BYU
1st and 10 at BYU 36,Jamaal Williams run for 3 yds to the BYU 39,0,7
2nd and 7 at BYU 39,Taysom Hill pass complete to Terenn Houk for a loss of 2 yards to the BYU 37,,
3rd and 9 at BYU 37,Taysom Hill pass incomplete to Mitch Mathews,,
4th and 9 at BYU 37,"Scott Arellano punt for 43 yds, fair catch by JoJo Natson at the UthSt 20",,
"BYU DRIVE TOTALS: 3 plays, 1 yard, 0:59"
Utah State at 9:23,,USU,BYU
1st and 10 at USU 20,Darell Garretson pass incomplete,0,7
2nd and 10 at USU 20,Joe Hill run for a loss of 2 yards to the UthSt 18,,
3rd and 12 at USU 18,"UTAH ST Penalty, False Start (-5 Yards) to the UthSt 13",,
3rd and 17 at USU 13,Joe Hill run for 8 yds to the UthSt 21,,
4th and 9 at USU 21,"Jaron Bentrude punt for 45 yds, fair catch by Devon Blackmon at the BYU 34 for a 1ST down UTAH ST Penalty, Kick Catching Interference (-15 Yards) to the BYU 49 for a 1ST down",,
"USU DRIVE TOTALS: 3 plays, 1 yard, 1:44"
BYU at 7:39,,USU,BYU
1st and 10 at BYU 49,Jamaal Williams run for 5 yds to the UthSt 46,0,7
2nd and 5 at USU 46,Taysom Hill run for 6 yds to the UthSt 40 for a 1ST down,,
1st and 10 at USU 40,Taysom Hill sacked by Elvis Kamana-Matagi for a loss of 7 yards to the UthSt 47,,
2nd and 17 at USU 47,"BYU Penalty, False Start (-5 Yards) to the BYU 48",,
