0796031220141122,,796,312
1st Quarter Play-by-Play
Iowa at 15:00,,WIS,IOWA
,Andrew Endicott kickoff for 65 yds for a touchback,0,0
1st and 10 at IOWA 25,Mark Weisman run for 8 yds to the Iowa 33,,
2nd and 2 at IOWA 33,"Mark Weisman run for 6 yds to the Iowa 39 Mark Weisman fumbled, forced by Michael Caputo, recovered by Wisc Michael Caputo",,
"IOWA DRIVE TOTALS: 2 plays, 14 yards, 0:35"
Wisconsin at 14:25,,WIS,IOWA
1st and 10 at IOWA 39,Joel Stave pass complete to Melvin Gordon for 11 yds to the Iowa 28 for a 1ST down,0,0
1st and 10 at IOWA 28,Melvin Gordon run for 2 yds to the Iowa 26,,
2nd and 8 at IOWA 26,"Gordon, Melvin rush for 2 yards to the IOWA24, PENALTY WISCONSIN holding 10 yards to the IOWA36, NO PLAY.",,
2nd and 18 at IOWA 36,Melvin Gordon run for 4 yds to the Iowa 32,,
3rd and 14 at IOWA 32,Joel Stave pass incomplete,,
4th and 14 at IOWA 32,Rafael Gaglianone 50 yd FG GOOD,3,0
"WIS DRIVE TOTALS: 5 plays, 7 yards, 2:33"
Iowa at 11:52,,WIS,IOWA
,"Andrew Endicott kickoff for 65 yds , Jordan Canzeri return for 13 yds to the Iowa 13",3,0
1st and 10 at IOWA 13,Jake Rudock pass complete to Kevonte Martin-Manley for 5 yds to the Iowa 18,,
2nd and 5 at IOWA 18,Mark Weisman run for a loss of 2 yards to the Iowa 16,,
3rd and 7 at IOWA 16,Jake Rudock pass complete to Damon Bullock for 6 yds to the Iowa 22,,
4th and 1 at IOWA 22,"WISCONSIN Penalty, Running Into Kicker (5 Yards) to the Iowa 27 for a 1ST down",,
1st and 10 at IOWA 27,Jordan Canzeri run for 1 yd to the Iowa 28,,
2nd and 9 at IOWA 28,Jordan Canzeri run for a loss of 1 yard to the Iowa 27,,
3rd and 10 at IOWA 27,Jake Rudock pass complete to Damond Powell for 10 yds to the Iowa 37 for a 1ST down,,
1st and 10 at IOWA 37,Jake Rudock pass complete to Kevonte Martin-Manley for 4 yds to the Iowa 41,,
2nd and 6 at IOWA 41,Mark Weisman run for 3 yds to the Iowa 44,,
3rd and 3 at IOWA 44,Jake Rudock pass complete to Matt VandeBerg for 28 yds to the Wisc 28 for a 1ST down,,
1st and 10 at WIS 28,Jake Rudock pass complete to Mark Weisman for 13 yds to the Wisc 15 for a 1ST down,,
,"Timeout IOWA, clock 05:27",,
1st and 10 at WIS 15,Mark Weisman run for 2 yds to the Wisc 13,,
2nd and 8 at WIS 13,Jake Rudock pass incomplete to Jake Duzey,,
3rd and 8 at WIS 13,Jake Rudock run for 5 yds to the Wisc 8,,
4th and 3 at WIS 8,Marshall Koehn 26 yd FG GOOD,3,3
"IOWA DRIVE TOTALS: 14 plays, 79 yards, 7:51"
Wisconsin at 4:01,,WIS,IOWA
,"Marshall Koehn kickoff for 61 yds , Kenzel Doe return for 16 yds to the Wisc 20",3,3
1st and 10 at WIS 20,Melvin Gordon run for 7 yds to the Wisc 27,,
2nd and 3 at WIS 27,Melvin Gordon run for 1 yd to the Wisc 28,,
3rd and 2 at WIS 28,Melvin Gordon run for a loss of 2 yards to the Wisc 26,,
4th and 4 at WIS 26,"Drew Meyer punt for 40 yds, fair catch by Matt VandeBerg at the Iowa 34",,
"WIS DRIVE TOTALS: 3 plays, 6 yards, 2:12"
Iowa at 1:49,,WIS,IOWA
1st and 10 at IOWA 34,Akrum Wadley run for no gain to the Iowa 34,3,3
2nd and 10 at IOWA 34,Mark Weisman run for 5 yds to the Iowa 39,,
3rd and 5 at IOWA 39,Jake Rudock run for 2 yds to the Iowa 41,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Iowa at 15:00,,WIS,IOWA
4th and 3 at IOWA 41,"Dillon Kidd punt for 29 yds, downed at the Wisc 30",3,3
"IOWA DRIVE TOTALS: 3 plays, 7 yards, 1:59"
Wisconsin at 14:50,,WIS,IOWA
1st and 10 at WIS 30,Joel Stave pass complete to Sam Arneson for 7 yds to the Wisc 37,3,3
2nd and 3 at WIS 37,Melvin Gordon run for 8 yds to the Wisc 45 for a 1ST down,,
1st and 10 at WIS 45,Melvin Gordon run for 5 yds to the 50 yard line,,
2nd and 5 at 50,Melvin Gordon run for 4 yds to the Iowa 46,,
3rd and 1 at IOWA 46,Melvin Gordon run for 2 yds to the Iowa 44 for a 1ST down,,
1st and 10 at IOWA 44,Corey Clement run for a loss of 1 yard to the Iowa 45,,
2nd and 11 at IOWA 45,"Tanner McEvoy run for 45 yds for a TD, (Rafael Gaglianone PAT MISSED)",9,3
"WIS DRIVE TOTALS: 7 plays, 70 yards, 3:48"
Iowa at 11:02,,WIS,IOWA
,Andrew Endicott kickoff for 65 yds for a touchback,9,3
1st and 10 at IOWA 25,Mark Weisman run for 3 yds to the Iowa 28,,
2nd and 7 at IOWA 28,Mark Weisman run for 3 yds to the Iowa 31,,
3rd and 4 at IOWA 31,Jake Rudock pass complete to Damon Bullock for 5 yds to the Iowa 36 for a 1ST down,,
1st and 10 at IOWA 36,Jordan Canzeri run for 3 yds to the Iowa 39,,
2nd and 7 at IOWA 39,Jake Rudock pass complete to Kevonte Martin-Manley for 4 yds to the Iowa 43,,
3rd and 3 at IOWA 43,"Jake Rudock sacked by TEAM for a loss of 12 yards to the Iowa 31 IOWA Penalty, Intentional Grounding (Jake Rudock) to the Iowa 31",,
4th and 15 at IOWA 31,"Dillon Kidd punt for 42 yds, punt out-of-bounds at the Wisc 27",,
"IOWA DRIVE TOTALS: 6 plays, 6 yards, 3:22"
Wisconsin at 7:40,,WIS,IOWA
1st and 10 at WIS 27,"WISCONSIN Penalty, False Start (Austin Traylor) to the Wisc 22",9,3
1st and 15 at WIS 22,Joel Stave pass complete to Melvin Gordon for 8 yds to the Wisc 30,,
2nd and 7 at WIS 30,Melvin Gordon run for 2 yds to the Wisc 32,,
3rd and 5 at WIS 32,Tanner McEvoy run for 6 yds to the Wisc 38 for a 1ST down,,
