0037000820141129,,37,8
1st Quarter Play-by-Play
Auburn at 15:00,,AUB,ALA
,Adam Griffith kickoff for 21 yds,0,0
1st and 10 at AUB 44,"Roc Thomas run for a loss of 9 yards to the Aub 35 Roc Thomas fumbled, recovered by Alab",,
"AUB DRIVE TOTALS: 1 play, -9 yards, 0:07"
Alabama at 14:53,,AUB,ALA
1st and 10 at AUB 35,T.J. Yeldon run for 4 yds to the Aub 31,0,0
2nd and 6 at AUB 31,T.J. Yeldon run for 16 yds to the Aub 15 for a 1ST down,,
1st and 10 at AUB 15,Blake Sims pass complete to Amari Cooper for 5 yds to the Aub 10,,
2nd and 5 at AUB 10,Jalston Fowler run for 2 yds to the Aub 8,,
3rd and 3 at AUB 8,T.J. Yeldon 8 Yd Run (Gunnar Raborn Kick),0,7
"ALA DRIVE TOTALS: 5 plays, 35 yards, 2:06"
Auburn at 12:47,,AUB,ALA
,JK Scott kickoff for 65 yds for a touchback,0,7
1st and 10 at AUB 25,Nick Marshall pass complete to Corey Grant for a loss of 1 yard to the Aub 24,,
2nd and 11 at AUB 24,Cameron Artis-Payne run for 13 yds to the Aub 37 for a 1ST down,,
1st and 10 at AUB 37,"Cameron Artis-Payne run for 1 yd to the Alab 38 for a 1ST down ALABAMA Penalty, Personal Foul (15 Yards) to the Alab 47 for a 1ST down",,
1st and 10 at ALA 47,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
2nd and 10 at ALA 47,Nick Marshall run for 28 yds to the Alab 19 for a 1ST down,,
1st and 10 at ALA 19,Cameron Artis-Payne run for 5 yds to the Alab 14,,
2nd and 5 at ALA 14,Cameron Artis-Payne run for 4 yds to the Alab 10,,
3rd and 1 at ALA 10,Cameron Artis-Payne run for 4 yds to the Alab 6 for a 1ST down,,
1st and Goal at ALA 6,Cameron Artis-Payne run for 2 yds to the Alab 4,,
,"Timeout AUBURN, clock 08:59",,
2nd and Goal at ALA 4,Cameron Artis-Payne run for 1 yd to the Alab 3,,
3rd and Goal at ALA 3,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
4th and Goal at ALA 3,Daniel Carlson 20 Yd Field Goal,3,7
"AUB DRIVE TOTALS: 12 plays, 72 yards, 4:39"
Alabama at 8:08,,AUB,ALA
,"Daniel Carlson kickoff for 45 yds , Xzavier Dickson return for no gain to the Alab 20",3,7
1st and 10 at ALA 20,"Blake Sims pass complete to Amari Cooper for 16 yds to the Aub 36 for a 1ST down AUBURN Penalty, Personal Foul (15 Yards) to the Aub 49 for a 1ST down",,
1st and 10 at AUB 49,"Jalston Fowler run for 1 yd to the Aub 48 for a 1ST down AUBURN Penalty, Face Mask (15 yards) (Kris Frost) to the Aub 33 for a 1ST down",,
1st and 10 at AUB 33,Christion Jones run for a loss of 4 yards to the Aub 37,,
2nd and 14 at AUB 37,Blake Sims pass complete to O.J. Howard for 20 yds to the Aub 17 for a 1ST down,,
1st and 10 at AUB 17,Amari Cooper 17 Yd pass from Blake Sims (Gunnar Raborn Kick),3,14
"ALA DRIVE TOTALS: 5 plays, 80 yards, 1:51"
Auburn at 6:17,,AUB,ALA
,JK Scott kickoff for 65 yds for a touchback,3,14
1st and 10 at AUB 25,Nick Marshall run for 14 yds to the Aub 39 for a 1ST down,,
1st and 10 at AUB 39,Cameron Artis-Payne run for 2 yds to the Aub 41,,
2nd and 8 at AUB 41,"Nick Marshall pass complete to u""D'haquille Williams"",  for 42 yds to the Alab 17 for a 1ST down",,
1st and 10 at ALA 17,Cameron Artis-Payne run for 6 yds to the Alab 11,,
2nd and 4 at ALA 11,Cameron Artis-Payne run for 3 yds to the Alab 8,,
3rd and 1 at ALA 8,Cameron Artis-Payne run for no gain to the Alab 8,,
,"Timeout AUBURN, clock 03:30",,
4th and 1 at ALA 8,Nick Marshall run for 1 yd to the Alab 7 for a 1ST down,,
1st and Goal at ALA 7,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
2nd and Goal at ALA 7,Nick Marshall pass incomplete to C.J. Uzomah,,
3rd and Goal at ALA 7,Nick Marshall pass incomplete to Sammie Coates,,
4th and Goal at ALA 7,Daniel Carlson 24 Yd Field Goal,6,14
"AUB DRIVE TOTALS: 11 plays, 68 yards, 3:20"
Alabama at 2:57,,AUB,ALA
,Daniel Carlson kickoff for 65 yds for a touchback,6,14
1st and 10 at ALA 25,Derrick Henry run for 1 yd to the Alab 26,,
2nd and 9 at ALA 26,Blake Sims pass complete to Amari Cooper for 7 yds to the Alab 33,,
3rd and 2 at ALA 33,Derrick Henry run for a loss of 3 yards to the Alab 30,,
4th and 5 at ALA 30,JK Scott punt for 70 yds for a touchback,,
"ALA DRIVE TOTALS: 3 plays, 5 yards, 1:45"
Auburn at 1:12,,AUB,ALA
1st and 10 at AUB 20,Nick Marshall run for no gain to the Aub 20,6,14
2nd and 10 at AUB 20,Nick Marshall pass incomplete to Sammie Coates,,
3rd and 10 at AUB 20,Nick Marshall pass complete to Sammie Coates for 11 yds to the Aub 31 for a 1ST down,,
1st and 10 at AUB 31,Cameron Artis-Payne run for 15 yds to the Aub 46 for a 1ST down,,
1st and 10 at AUB 46,Cameron Artis-Payne run for a loss of 1 yard to the Aub 45,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Auburn at 15:00,,AUB,ALA
2nd and 11 at AUB 45,"Nick Marshall pass complete to u""D'haquille Williams"",  for 19 yds to the Alab 36 for a 1ST down",6,14
1st and 10 at ALA 36,Corey Grant run for 12 yds to the Alab 24 for a 1ST down,,
1st and 10 at ALA 24,Nick Marshall pass complete to Marcus Davis for 7 yds to the Alab 17,,
2nd and 3 at ALA 17,"AUBURN Penalty, Illegal Formation (-5 Yards) to the Alab 22",,
2nd and 8 at ALA 22,Nick Marshall run for no gain to the Alab 22,,
3rd and 8 at ALA 22,"Nick Marshall pass complete to u""D'haquille Williams"",  for 9 yds to the Alab 13 for a 1ST down",,
1st and 10 at ALA 13,"AUBURN Penalty, Illegal Formation (-5 Yards) to the Alab 18",,
1st and 15 at ALA 18,Corey Grant run for 4 yds to the Alab 14,,
2nd and 11 at ALA 14,Cameron Artis-Payne run for 9 yds to the Alab 5,,
3rd and 2 at ALA 5,Cameron Artis-Payne run for a loss of 2 yards to the Alab 7,,
4th and 4 at ALA 7,Daniel Carlson 24 Yd Field Goal,9,14
"AUB DRIVE TOTALS: 14 plays, 73 yards, 5:11"
Alabama at 11:01,,AUB,ALA
,"Daniel Carlson kickoff for 65 yds , Christion Jones return for 21 yds to the Alab 21",9,14
1st and 10 at ALA 21,Blake Sims pass intercepted Jermaine Whitehead return for 5 yds to the Alab 32,,
"ALA DRIVE TOTALS: 1 play, 0 yards, 0:20"
Auburn at 10:41,,AUB,ALA
1st and 10 at ALA 32,Nick Marshall run for a loss of 2 yards to the Alab 34,9,14
2nd and 12 at ALA 34,Sammie Coates 34 Yd pass from Nick Marshall (Daniel Carlson Kick),16,14
"AUB DRIVE TOTALS: 2 plays, 32 yards, 0:25"
Alabama at 10:16,,AUB,ALA
,Daniel Carlson kickoff for 65 yds for a touchback,16,14
1st and 10 at ALA 25,T.J. Yeldon run for 6 yds to the Alab 31,,
2nd and 4 at ALA 31,T.J. Yeldon run for 13 yds to the Alab 44 for a 1ST down,,
1st and 10 at ALA 44,T.J. Yeldon run for 7 yds to the Aub 49,,
2nd and 3 at AUB 49,Blake Sims pass incomplete to DeAndrew White,,
3rd and 3 at AUB 49,Blake Sims sacked by Anthony Swain for a loss of 7 yards to the Alab 44,,
4th and 10 at ALA 44,"JK Scott punt for 41 yds, fair catch by Quan Bray at the ALABAMA 15 AUBURN Penalty, Illegal Fair Catch Signal (Quan Bray) to the Aub 10",,
"ALA DRIVE TOTALS: 5 plays, 19 yards, 2:02"
Auburn at 8:14,,AUB,ALA
1st and 10 at AUB 10,Corey Grant run for 13 yds to the Aub 23 for a 1ST down,16,14
1st and 10 at AUB 23,Nick Marshall pass complete to Ricardo Louis for 5 yds to the Aub 28,,
2nd and 5 at AUB 28,"Marcus Davis run for 2 yds to the Aub 30 Marcus Davis fumbled, recovered by Aub Marcus Davis",,
3rd and 3 at AUB 30,Nick Marshall pass complete to Quan Bray for 21 yds to the Alab 49 for a 1ST down,,
1st and 10 at ALA 49,Cameron Artis-Payne run for a loss of 2 yards to the Aub 49,,
2nd and 12 at AUB 49,Nick Marshall run for no gain to the Aub 49,,
3rd and 12 at AUB 49,Nick Marshall pass incomplete to Marcus Davis,,
4th and 12 at AUB 49,"Daniel Carlson punt for 38 yds , Christion Jones returns for 29 yds to the Alab 42",,
"AUB DRIVE TOTALS: 7 plays, 39 yards, 3:32"
Alabama at 4:42,,AUB,ALA
1st and 10 at ALA 42,Blake Sims pass complete to Jalston Fowler for 15 yds to the Aub 43 for a 1ST down,16,14
1st and 10 at AUB 43,Blake Sims pass complete to T.J. Yeldon for 13 yds to the Aub 30 for a 1ST down,,
1st and 10 at AUB 30,Blake Sims pass complete to Christion Jones for 21 yds to the Aub 9 for a 1ST down,,
1st and Goal at AUB 9,T.J. Yeldon run for 4 yds to the Aub 5,,
2nd and Goal at AUB 5,Blake Sims pass incomplete to Amari Cooper,,
3rd and Goal at AUB 5,Blake Sims pass complete to Amari Cooper for 4 yds to the Aub 1,,
