0559030120141004,,559,301
,"PURDUE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Purdue at 15:00,,PU,ILL
,"Taylor Zalewski kickoff for 58 yds , Raheem Mostert return for 16 yds to the Prdue 23",0,0
1st and 10 at PUR 23,Austin Appleby pass complete to Trae Hart for 12 yds to the Prdue 35 for a 1ST down,,
1st and 10 at PUR 35,Akeem Hunt run for 5 yds to the Prdue 40,,
2nd and 5 at PUR 40,Austin Appleby pass incomplete to Akeem Hunt,,
3rd and 5 at PUR 40,Akeem Hunt run for no gain to the Prdue 40,,
4th and 5 at PUR 40,"Thomas Meadows punt for 45 yds , u""V'Angelo Bentley"",  returns for a loss of 3 yards to the Illin 12",,
"PUR DRIVE TOTALS: 4 plays, 17 yards, 1:46"
Illinois at 13:14,,PU,ILL
1st and 10 at ILL 12,Josh Ferguson run for 9 yds to the Illin 21,0,0
2nd and 1 at ILL 21,Wes Lunt pass incomplete to Geronimo Allison,,
3rd and 1 at ILL 21,"PURDUE Penalty, Defensive Offside (Jake Replogle) to the Illin 26 for a 1ST down",,
1st and 10 at ILL 26,Wes Lunt pass complete to Josh Ferguson for 6 yds to the Illin 32,,
2nd and 4 at ILL 32,Josh Ferguson run for a loss of 2 yards to the Illin 30,,
3rd and 6 at ILL 30,Wes Lunt pass complete to Mike Dudek for 30 yds to the Prdue 40 for a 1ST down,,
1st and 10 at PUR 40,Wes Lunt pass incomplete to Malik Turner,,
2nd and 10 at PUR 40,Wes Lunt pass complete to Geronimo Allison for 1 yd to the Prdue 39,,
3rd and 9 at PUR 39,Wes Lunt pass complete to Jon Davis for 9 yds to the Prdue 30 for a 1ST down,,
1st and 10 at PUR 30,Josh Ferguson run for 17 yds to the Prdue 13 for a 1ST down,,
1st and 10 at PUR 13,"Wes Lunt pass complete to Tyler White for 13 yds for a TD, (David Reisner KICK)",0,7
"ILL DRIVE TOTALS: 10 plays, 88 yards, 3:56"
Purdue at 9:18,,PU,ILL
,"Taylor Zalewski kickoff for 57 yds , Raheem Mostert return for 17 yds to the Prdue 25",0,7
1st and 10 at PUR 25,Austin Appleby run for 13 yds to the Prdue 38 for a 1ST down,,
1st and 10 at PUR 38,Akeem Hunt run for 4 yds to the Prdue 42,,
2nd and 6 at PUR 42,Austin Appleby pass complete to DeAngelo Yancey for 8 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Akeem Hunt run for 6 yds to the Illin 44,,
2nd and 4 at ILL 44,"Raheem Mostert run for 44 yds for a TD, (Paul Griggs KICK)",7,7
"PUR DRIVE TOTALS: 5 plays, 75 yards, 2:11"
Illinois at 7:07,,PU,ILL
,"Paul Griggs kickoff for 39 yds , u""V'Angelo Bentley"",  return for 7 yds to the Illin 33",7,7
1st and 10 at ILL 33,Wes Lunt pass incomplete,,
2nd and 10 at ILL 33,Josh Ferguson run for no gain to the Illin 33,,
3rd and 10 at ILL 33,Wes Lunt pass complete to Jon Davis for 12 yds to the Illin 45 for a 1ST down,,
1st and 10 at ILL 45,Wes Lunt pass complete to Josh Ferguson for 41 yds to the Prdue 14 for a 1ST down,,
1st and 10 at PUR 14,Josh Ferguson run for 12 yds to the Prdue 2 for a 1ST down,,
1st and Goal at PUR 2,Wes Lunt pass incomplete to Tyler White,,
2nd and Goal at PUR 2,"Josh Ferguson run for 2 yds for a TD, (David Reisner KICK)",7,14
"ILL DRIVE TOTALS: 7 plays, 67 yards, 2:15"
Purdue at 4:52,,PU,ILL
,"Taylor Zalewski kickoff for 60 yds , Raheem Mostert return for 9 yds to the Prdue 14 PURDUE Penalty, Illegal Block (7 Yards) to the Prdue 7",7,14
1st and 10 at PUR 7,Akeem Hunt run for 5 yds to the Prdue 12,,
2nd and 5 at PUR 12,Akeem Hunt run for 2 yds to the Prdue 14,,
3rd and 3 at PUR 14,Austin Appleby pass complete to Gregory Phillips for 11 yds to the Prdue 25 for a 1ST down,,
1st and 10 at PUR 25,Austin Appleby pass complete to Akeem Hunt for 9 yds to the Prdue 34,,
2nd and 1 at PUR 34,"Austin Appleby run for a loss of 3 yards to the Prdue 23 Austin Appleby fumbled, recovered by Prdue Austin Appleby",,
3rd and 12 at PUR 23,Austin Appleby pass complete to Justin Sinz for 25 yds to the Prdue 48 for a 1ST down,,
1st and 10 at PUR 48,Raheem Mostert run for 2 yds to the 50 yard line,,
2nd and 8 at 50,Akeem Hunt run for 2 yds to the Illin 48,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Purdue at 15:00,,PU,ILL
3rd and 6 at ILL 48,Austin Appleby pass complete to Danny Anthrop for 17 yds to the Illin 31 for a 1ST down,7,14
1st and 10 at ILL 31,Akeem Hunt run for 4 yds to the Illin 27,,
2nd and 6 at ILL 27,Akeem Hunt run for 3 yds to the Illin 24,,
3rd and 3 at ILL 24,Austin Appleby pass complete to Danny Anthrop for 2 yds to the Illin 22,,
4th and 1 at ILL 22,Keyante Green run for no gain to the Illin 22,,
"PUR DRIVE TOTALS: 13 plays, 71 yards, 7:23"
Illinois at 12:29,,PU,ILL
1st and 10 at ILL 22,Wes Lunt pass complete to Mike Dudek for 47 yds to the Prdue 31 for a 1ST down,7,14
1st and 10 at PUR 31,Jon Davis run for 3 yds to the Prdue 28,,
2nd and 7 at PUR 28,Josh Ferguson run for 5 yds to the Prdue 23,,
3rd and 2 at PUR 23,Wes Lunt pass incomplete to Mike Dudek,,
,"Timeout ILLINOIS, clock 10:37",,
4th and 2 at PUR 23,Wes Lunt pass incomplete to Martize Barr,,
"ILL DRIVE TOTALS: 5 plays, 55 yards, 1:57"
Purdue at 10:32,,PU,ILL
1st and 10 at PUR 23,"ILLINOIS Penalty, Defensive Pass Interference (15 Yards) to the Prdue 38 for a 1ST down",7,14
1st and 10 at PUR 38,Raheem Mostert run for 2 yds to the Prdue 40,,
2nd and 8 at PUR 40,Akeem Hunt run for 6 yds to the Prdue 46,,
3rd and 2 at PUR 46,"Akeem Hunt run for 54 yds for a TD, (Paul Griggs KICK)",14,14
"PUR DRIVE TOTALS: 3 plays, 77 yards, 1:34"
Illinois at 8:58,,PU,ILL
,"Paul Griggs kickoff for 46 yds , u""V'Angelo Bentley"",  return for 8 yds to the Illin 27",14,14
1st and 10 at ILL 27,Wes Lunt pass complete to Josh Ferguson for a loss of 10 yards to the Illin 17,,
2nd and 20 at ILL 17,Josh Ferguson run for 4 yds to the Illin 21,,
3rd and 16 at ILL 21,Wes Lunt pass complete to Mike Dudek for 9 yds to the Illin 30,,
4th and 7 at ILL 30,"Justin DuVernois punt for 48 yds , Danny Anthrop returns for 1 yd to the Prdue 23",,
"ILL DRIVE TOTALS: 3 plays, 3 yards, 1:58"
Purdue at 7:00,,PU,ILL
1st and 10 at PUR 23,Akeem Hunt run for 8 yds to the Prdue 31,14,14
2nd and 2 at PUR 31,Akeem Hunt run for 1 yd to the Prdue 32,,
3rd and 1 at PUR 32,Akeem Hunt run for 7 yds to the Prdue 39 for a 1ST down,,
1st and 10 at PUR 39,Akeem Hunt run for 7 yds to the Prdue 46,,
2nd and 3 at PUR 46,Austin Appleby pass complete to Keyante Green for 3 yds to the Prdue 49 for a 1ST down,,
1st and 10 at PUR 49,Akeem Hunt run for 3 yds to the Illin 48,,
2nd and 7 at ILL 48,Austin Appleby pass incomplete to Gabe Holmes,,
3rd and 7 at ILL 48,Austin Appleby pass complete to B.J. Knauf for 6 yds to the Illin 42,,
,"Timeout PURDUE, clock 02:47",,
4th and 1 at ILL 42,Austin Appleby run for 3 yds to the Illin 39 for a 1ST down,,
1st and 10 at ILL 39,Austin Appleby pass incomplete to Akeem Hunt,,
2nd and 10 at ILL 39,Akeem Hunt run for 12 yds to the Illin 27 for a 1ST down,,
1st and 10 at ILL 27,Akeem Hunt run for 24 yds to the Illin 3 for a 1ST down,,
1st and Goal at ILL 3,Akeem Hunt run for a loss of 5 yards to the Illin 8,,
2nd and Goal at ILL 8,Austin Appleby pass complete to Austin Appleby for 7 yds to the Illin 1,,
3rd and Goal at ILL 1,Keyante Green run for a loss of 2 yards to the Illin 3,,
,"Timeout PURDUE, clock 00:09",,
4th and Goal at ILL 3,Paul Griggs 20 yd FG GOOD,17,14
"PUR DRIVE TOTALS: 16 plays, 74 yards, 7:00"
Illinois at 0:06,,PU,ILL
,"Paul Griggs kickoff for 41 yds , Tyler White return for 17 yds to the Illin 41",17,14
,End of 2nd Quarter,,
"ILL DRIVE TOTALS: 0 plays, 0 yards, 0:06"
3rd Quarter Play-by-Play
Illinois at 15:00,,PU,ILL
,"Paul Griggs kickoff for 43 yds , u""V'Angelo Bentley"",  return for 6 yds to the Illin 28",17,14
1st and 10 at ILL 28,Josh Ferguson run for no gain to the Illin 28,,
2nd and 10 at ILL 28,"Wes Lunt pass complete to Geronimo Allison for 9 yds to the Prdue 37 for a 1ST down PURDUE Penalty, Roughing Passer (Ryan Russell) to the Prdue 48 for a 1ST down",,
1st and 10 at PUR 48,"ILLINOIS Penalty, False Start (Pat Flavin) to the Illin 47",,
1st and 15 at ILL 47,Wes Lunt pass complete to Josh Ferguson for 4 yds to the Prdue 49,,
,"Timeout ILLINOIS, clock 12:56",,
2nd and 11 at PUR 49,Wes Lunt pass incomplete to Jon Davis,,
3rd and 11 at PUR 49,Wes Lunt pass incomplete,,
4th and 11 at PUR 49,"Justin DuVernois punt for 35 yds, fair catch by Frankie Williams at the Prdue 14",,
"ILL DRIVE TOTALS: 5 plays, 23 yards, 2:18"
Purdue at 12:42,,PU,ILL
1st and 10 at PUR 14,Akeem Hunt run for no gain to the Prdue 14,17,14
2nd and 10 at PUR 14,Austin Appleby pass incomplete to DeAngelo Yancey,,
3rd and 10 at PUR 14,Austin Appleby run for 7 yds to the Prdue 21,,
4th and 3 at PUR 21,"Thomas Meadows punt for 38 yds, downed at the Illin 41",,
"PUR DRIVE TOTALS: 3 plays, 7 yards, 1:27"
Illinois at 11:15,,PU,ILL
1st and 10 at ILL 41,Wes Lunt pass complete to Mike Dudek for 47 yds to the Prdue 12 for a 1ST down,17,14
1st and 10 at PUR 12,Wes Lunt pass incomplete to Josh Ferguson,,
2nd and 10 at PUR 12,"Josh Ferguson run for a loss of 7 yards to the Prdue 19 Josh Ferguson fumbled, recovered by Prdue",,
"ILL DRIVE TOTALS: 3 plays, 40 yards, 0:25"
Purdue at 10:50,,PU,ILL
1st and 10 at PUR 19,Akeem Hunt run for 1 yd to the Prdue 20,17,14
2nd and 9 at PUR 20,"Austin Appleby pass complete to Danny Anthrop for 80 yds for a TD, (Paul Griggs KICK)",24,14
"PUR DRIVE TOTALS: 2 plays, 81 yards, 0:51"
Illinois at 9:59,,PU,ILL
,"Paul Griggs kickoff for 40 yds , u""V'Angelo Bentley"",  return for 13 yds to the Illin 38",24,14
1st and 10 at ILL 38,"Wes Lunt sacked by u""Ra'Zahn Howard"",  for a loss of 6 yards to the Illin 32",,
2nd and 16 at ILL 32,Wes Lunt pass complete to Mike Dudek for 20 yds to the Prdue 48 for a 1ST down,,
1st and 10 at PUR 48,Wes Lunt pass complete to Donovonn Young for no gain to the Prdue 48,,
2nd and 10 at PUR 48,Wes Lunt pass complete to Donovonn Young for 9 yds to the Prdue 39,,
3rd and 1 at PUR 39,Donovonn Young run for 2 yds to the Prdue 37 for a 1ST down,,
1st and 10 at PUR 37,Wes Lunt pass complete to Josh Ferguson for 2 yds to the Prdue 35,,
2nd and 8 at PUR 35,Wes Lunt pass complete to Josh Ferguson for 4 yds to the Prdue 31,,
3rd and 4 at PUR 31,Wes Lunt pass complete to Josh Ferguson for 8 yds to the Prdue 23 for a 1ST down,,
1st and 10 at PUR 23,Wes Lunt pass incomplete to Malik Turner,,
2nd and 10 at PUR 23,Wes Lunt pass complete to Josh Ferguson for 9 yds to the Prdue 14,,
3rd and 1 at PUR 14,Donovonn Young run for 7 yds to the Prdue 7 for a 1ST down,,
1st and Goal at PUR 7,Wes Lunt pass complete to Donovonn Young for 1 yd to the Prdue 6,,
2nd and Goal at PUR 6,"Wes Lunt pass complete to Geronimo Allison for 6 yds for a TD, (David Reisner KICK)",24,21
