0663012820141122,,663,128
1st Quarter Play-by-Play
UCF at 15:00,,SMU,UCF
,"Cody Rademacher kickoff for 65 yds , J.J. Worton return for 22 yds to the UCF 22",0,0
1st and 10 at UCF 22,Justin Holman pass complete to Rannell Hall for 9 yds to the UCF 31,,
2nd and 1 at UCF 31,Dontravious Wilson run for 7 yds to the UCF 38 for a 1ST down,,
1st and 10 at UCF 38,Justin Holman pass complete to Rannell Hall for 16 yds to the SMU 46 for a 1ST down,,
1st and 10 at SMU 46,Dontravious Wilson run for 4 yds to the SMU 42,,
2nd and 6 at SMU 42,Dontravious Wilson run for 2 yds to the SMU 40,,
3rd and 4 at SMU 40,Justin Holman pass complete to Dontravious Wilson for 12 yds to the SMU 28 for a 1ST down,,
1st and 10 at SMU 28,Justin Holman run for 4 yds to the SMU 24,,
2nd and 6 at SMU 24,Dontravious Wilson run for 4 yds to the SMU 20,,
3rd and 2 at SMU 20,Dontravious Wilson run for 6 yds to the SMU 14 for a 1ST down,,
1st and 10 at SMU 14,Justin Holman pass complete to Josh Reese for 13 yds to the SMU 1 for a 1ST down,,
1st and Goal at SMU 1,Dontravious Wilson 1 Yd Run (Two-Point Run Conversion Failed),0,6
"UCF DRIVE TOTALS: 11 plays, 78 yards, 4:50"
SMU at 10:10,,SMU,UCF
,"Rodrigo Quirarte kickoff for 65 yds , Deion Sanders Jr. return for 27 yds to the SMU 27",0,6
1st and 10 at SMU 27,Matt Davis pass intercepted Jacoby Glenn return for a loss of 4 yards to the UCF 30,,
"SMU DRIVE TOTALS: 1 play, 0 yards, 0:16"
UCF at 9:54,,SMU,UCF
1st and 10 at UCF 30,Dontravious Wilson run for 11 yds to the UCF 41 for a 1ST down,0,6
1st and 10 at UCF 41,Justin Holman pass complete to Breshad Perriman for 25 yds to the SMU 34 for a 1ST down,,
1st and 10 at SMU 34,Dontravious Wilson run for 9 yds to the SMU 25,,
2nd and 1 at SMU 25,Dontravious Wilson run for 3 yds to the SMU 22 for a 1ST down,,
1st and 10 at SMU 22,Justin Holman pass complete to J.J. Worton for 6 yds to the SMU 16,,
2nd and 4 at SMU 16,Dontravious Wilson run for 5 yds to the SMU 11 for a 1ST down,,
1st and 10 at SMU 11,"Dontravious Wilson run for 11 yds for a TD, (Rodrigo Quirarte KICK)",0,13
"UCF DRIVE TOTALS: 7 plays, 70 yards, 2:49"
SMU at 7:05,,SMU,UCF
,"Rodrigo Quirarte kickoff for 63 yds , Deion Sanders Jr. return for 4 yds to the SMU 39 SMU Penalty, illegal block (3 Yards) to the SMU 3",0,13
1st and 10 at SMU 3,Matt Davis sacked by Terrance Plummer for a loss of 1 yard to the SMU 2,,
2nd and 11 at SMU 2,Prescott Line run for 2 yds to the SMU 4,,
3rd and 9 at SMU 4,Matt Davis pass incomplete,,
4th and 9 at SMU 4,"Jackson Koonce punt for 38 yds, downed at the SMU 42",,
"SMU DRIVE TOTALS: 3 plays, 1 yard, 1:35"
UCF at 5:30,,SMU,UCF
1st and 10 at SMU 42,Dontravious Wilson run for 12 yds to the SMU 30 for a 1ST down,0,13
1st and 10 at SMU 30,Dontravious Wilson run for 5 yds to the SMU 25,,
2nd and 5 at SMU 25,Justin Holman pass incomplete to Breshad Perriman,,
3rd and 5 at SMU 25,Justin Holman pass complete to Dontravious Wilson for 4 yds to the SMU 21,,
4th and 1 at SMU 21,Cedric Thompson run for no gain to the SMU 21,,
"UCF DRIVE TOTALS: 5 plays, 21 yards, 1:39"
SMU at 3:51,,SMU,UCF
1st and 10 at SMU 22,Prescott Line run for 4 yds to the SMU 26,0,13
2nd and 6 at SMU 26,Prescott Line run for 3 yds to the SMU 29,,
3rd and 3 at SMU 29,"SMU Penalty, false start (-5 Yards) to the SMU 24",,
3rd and 8 at SMU 24,"Matt Davis pass incomplete SMU Penalty, illegal block ( Yards) declined",,
4th and 8 at SMU 24,"Jackson Koonce punt for 34 yds, fair catch by J.J. Worton at the UCF 42",,
"SMU DRIVE TOTALS: 3 plays, 2 yards, 1:32"
UCF at 2:19,,SMU,UCF
1st and 10 at UCF 42,"Justin Holman pass complete to J.J. Worton for 58 yds for a TD, (Rodrigo Quirarte KICK)",0,20
"UCF DRIVE TOTALS: 1 play, 58 yards, 0:11"
SMU at 2:08,,SMU,UCF
,"Rodrigo Quirarte kickoff for 53 yds , Deion Sanders Jr. return for 10 yds to the SMU 22",0,20
1st and 10 at SMU 22,"K.C. Nlemchi run for a loss of 5 yards to the SMU 20 K.C. Nlemchi fumbled, recovered by UCF Miles Pace",,
"SMU DRIVE TOTALS: 1 play, -2 yards, 0:08"
UCF at 2:00,,SMU,UCF
