0648014720141129,,648,147
1st Quarter Play-by-Play
South Carolina at 15:00,,USC,CLEM
,Bradley Pinion kickoff for 64 yds,0,0
1st and 10 at SC 35,Dylan Thompson pass complete to Rory Anderson for 5 yds to the SCaro 40,,
2nd and 5 at SC 40,Mike Davis run for 6 yds to the SCaro 46 for a 1ST down,,
1st and 10 at SC 46,Dylan Thompson pass complete to Mike Davis for 9 yds to the Clem 45,,
2nd and 1 at CLEM 45,Mike Davis run for no gain to the Clem 45,,
3rd and 1 at CLEM 45,Mike Davis run for 7 yds to the Clem 38 for a 1ST down,,
1st and 10 at CLEM 38,Dylan Thompson pass incomplete to Damiere Byrd,,
2nd and 10 at CLEM 38,Dylan Thompson pass complete to Mike Davis for 1 yd to the Clem 37,,
3rd and 9 at CLEM 37,Dylan Thompson pass incomplete to Shaq Roland,,
4th and 9 at CLEM 37,"SOUTH CAROLINA Penalty, Delay of Game ( Yards) declined",,
,"Tyler Hull punt for 34 yds, downed at the Clem 3",,
"SCAR DRIVE TOTALS: 8 plays, 28 yards, 3:44"
Clemson at 11:16,,USC,CLEM
1st and 10 at CLEM 3,Wayne Gallman run for 5 yds to the Clem 8,0,0
2nd and 5 at CLEM 8,Deshaun Watson pass complete to Mike Williams for 19 yds to the Clem 27 for a 1ST down,,
1st and 10 at CLEM 27,Deshaun Watson pass complete to Artavis Scott for 26 yds to the SCaro 47 for a 1ST down,,
1st and 10 at SC 47,Wayne Gallman run for 16 yds to the SCaro 31 for a 1ST down,,
1st and 10 at SC 31,Artavis Scott run for 5 yds to the SCaro 26,,
2nd and 5 at SC 26,Deshaun Watson pass incomplete to Germone Hopper,,
3rd and 5 at SC 26,Cole Stoudt pass complete to Wayne Gallman for a loss of 3 yards to the SCaro 29,,
4th and 8 at SC 29,Ammon Lakip 47 yd FG MISSED,,
"CLEM DRIVE TOTALS: 8 plays, 68 yards, 3:16"
South Carolina at 8:00,,USC,CLEM
1st and 10 at SC 30,Mike Davis run for 2 yds to the SCaro 32,0,0
2nd and 8 at SC 32,Dylan Thompson pass complete to Shaq Roland for 12 yds to the SCaro 44 for a 1ST down,,
1st and 10 at SC 44,Brandon Wilds run for 9 yds to the Clem 47,,
2nd and 1 at CLEM 47,Brandon Wilds run for 2 yds to the Clem 45 for a 1ST down,,
1st and 10 at CLEM 45,Dylan Thompson sacked by Tony Steward for a loss of 6 yards to the SCaro 49,,
2nd and 16 at SC 49,Dylan Thompson pass complete to Rory Anderson for 24 yds to the Clem 27 for a 1ST down,,
1st and 10 at CLEM 27,Dylan Thompson pass complete to Shaq Roland for 7 yds to the Clem 20,,
2nd and 3 at CLEM 20,"Pharoh Cooper run for 20 yds for a TD, (Elliott Fry KICK)",7,0
"SCAR DRIVE TOTALS: 8 plays, 70 yards, 4:19"
Clemson at 3:41,,USC,CLEM
,"Landon Ard kickoff for 64 yds , Artavis Scott return for 19 yds to the Clem 20",7,0
1st and 10 at CLEM 20,Wayne Gallman run for 2 yds to the Clem 22,,
2nd and 8 at CLEM 22,Deshaun Watson pass incomplete,,
3rd and 8 at CLEM 22,Deshaun Watson pass complete to Mike Williams for 25 yds to the Clem 47 for a 1ST down,,
1st and 10 at CLEM 47,"Deshaun Watson pass complete to Artavis Scott for 53 yds for a TD, (Ammon Lakip KICK)",7,7
"CLEM DRIVE TOTALS: 4 plays, 80 yards, 1:15"
South Carolina at 2:26,,USC,CLEM
,"Bradley Pinion on-side kick recovered by SOUTH CAROLINA at the CLEMSON 42 CLEMSON Penalty, Kick Catching Interference (-15 Yards) to the Clem 43",7,7
1st and 10 at CLEM 43,Mike Davis run for a loss of 1 yard to the Clem 44,,
2nd and 11 at CLEM 44,Mike Davis run for no gain to the Clem 44,,
3rd and 11 at CLEM 44,Dylan Thompson pass incomplete to Rory Anderson,,
4th and 11 at CLEM 44,"Tyler Hull punt for 43 yds, downed at the Clem 1",,
"SCAR DRIVE TOTALS: 3 plays, -1 yard, 1:24"
Clemson at 1:02,,USC,CLEM
1st and 10 at CLEM 1,Wayne Gallman run for no gain to the Clem 1,7,7
2nd and 10 at CLEM 1,Wayne Gallman run for 4 yds to the Clem 5,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Clemson at 15:00,,USC,CLEM
3rd and 6 at CLEM 5,Deshaun Watson pass complete to Artavis Scott for 15 yds to the Clem 20 for a 1ST down,7,7
1st and 10 at CLEM 20,Deshaun Watson pass complete to Artavis Scott for 15 yds to the Clem 35 for a 1ST down,,
1st and 10 at CLEM 35,Wayne Gallman run for a loss of 1 yard to the Clem 34,,
2nd and 11 at CLEM 34,Deshaun Watson pass complete to Adam Humphries for 10 yds to the Clem 44,,
3rd and 1 at CLEM 44,Tyshon Dye run for no gain to the Clem 44,,
4th and 1 at CLEM 44,"Bradley Pinion punt for 35 yds, fair catch by Pharoh Cooper at the SCaro 21",,
"CLEM DRIVE TOTALS: 7 plays, 43 yards, 3:13"
South Carolina at 12:49,,USC,CLEM
1st and 10 at SC 21,Dylan Thompson pass complete to Mike Davis for 17 yds to the SCaro 38 for a 1ST down,7,7
1st and 10 at SC 38,Mike Davis run for 2 yds to the SCaro 40,,
2nd and 8 at SC 40,"Dylan Thompson sacked by Vic Beasley for a loss of 4 yards to the SCaro 36 Dylan Thompson fumbled, recovered by Clem Ben Boulware , return for 0 yards",,
"SCAR DRIVE TOTALS: 3 plays, 15 yards, 1:01"
Clemson at 11:48,,USC,CLEM
1st and 10 at SC 36,Deshaun Watson pass incomplete to Jordan Leggett,7,7
2nd and 10 at SC 36,Wayne Gallman run for 31 yds to the SCaro 5 for a 1ST down,,
1st and Goal at SC 5,"Wayne Gallman run for 5 yds for a TD, (Ammon Lakip KICK)",7,14
"CLEM DRIVE TOTALS: 3 plays, 36 yards, 0:34"
South Carolina at 11:14,,USC,CLEM
,Bradley Pinion kickoff for 65 yds for a touchback,7,14
1st and 10 at SC 25,Dylan Thompson pass complete to David Williams for 5 yds to the SCaro 30,,
2nd and 5 at SC 30,David Williams run for a loss of 5 yards to the SCaro 25,,
3rd and 10 at SC 25,Dylan Thompson pass incomplete to Shaq Roland,,
4th and 10 at SC 25,"Tyler Hull punt for 35 yds , Adam Humphries returns for a loss of 1 yard to the Clem 39",,
"SCAR DRIVE TOTALS: 3 plays, 0 yards, 1:20"
Clemson at 9:54,,USC,CLEM
1st and 10 at CLEM 39,Wayne Gallman run for 4 yds to the Clem 43,7,14
2nd and 6 at CLEM 43,Wayne Gallman run for 3 yds to the Clem 46,,
3rd and 3 at CLEM 46,Deshaun Watson pass complete to Mike Williams for 15 yds to the SCaro 39 for a 1ST down,,
1st and 10 at SC 39,Deshaun Watson pass complete to Artavis Scott for 3 yds to the SCaro 36,,
2nd and 7 at SC 36,Artavis Scott run for 6 yds to the SCaro 30,,
3rd and 1 at SC 30,Artavis Scott run for 2 yds to the SCaro 28 for a 1ST down,,
1st and 10 at SC 28,Wayne Gallman run for 16 yds to the SCaro 12 for a 1ST down,,
1st and 10 at SC 12,Deshaun Watson pass complete to Stanton Seckinger for 2 yds to the SCaro 10,,
2nd and 8 at SC 10,Deshaun Watson run for 9 yds to the SCaro 1 for a 1ST down,,
,"Timeout CLEMSON, clock 05:02",,
1st and Goal at SC 1,"Deshaun Watson run for 1 yd for a TD, (Ammon Lakip KICK)",7,21
"CLEM DRIVE TOTALS: 10 plays, 61 yards, 4:59"
South Carolina at 4:55,,USC,CLEM
,"Bradley Pinion kickoff for 58 yds , Shon Carson return for 28 yds to the SCaro 35",7,21
1st and 10 at SC 35,Mike Davis run for a loss of 5 yards to the SCaro 30,,
2nd and 15 at SC 30,Dylan Thompson pass incomplete,,
3rd and 15 at SC 30,Dylan Thompson pass incomplete,,
4th and 15 at SC 30,"Tyler Hull punt for 35 yds, fair catch by Adam Humphries at the Clem 35",,
"SCAR DRIVE TOTALS: 3 plays, -5 yards, 0:58"
Clemson at 3:57,,USC,CLEM
1st and 10 at CLEM 35,Wayne Gallman run for 3 yds to the Clem 38,7,21
2nd and 7 at CLEM 38,Deshaun Watson pass complete to Jordan Leggett for 7 yds to the Clem 45 for a 1ST down,,
1st and 10 at CLEM 45,Adam Humphries run for 6 yds to the SCaro 49,,
2nd and 4 at SC 49,Wayne Gallman run for 3 yds to the SCaro 46,,
3rd and 1 at SC 46,Cole Stoudt run for 1 yd to the SCaro 45 for a 1ST down,,
1st and 10 at SC 45,Cole Stoudt pass intercepted Skai Moore return for 22 yds to the Clem 41,,
"CLEM DRIVE TOTALS: 6 plays, 20 yards, 2:40"
South Carolina at 1:17,,USC,CLEM
1st and 10 at CLEM 41,Dylan Thompson pass incomplete to Damiere Byrd,7,21
2nd and 10 at CLEM 41,Dylan Thompson run for 8 yds to the Clem 33,,
,"Timeout SOUTH CAROLINA, clock 01:00",,
3rd and 2 at CLEM 33,David Williams run for 1 yd to the Clem 32,,
4th and 1 at CLEM 32,Dylan Thompson run for 2 yds to the Clem 30 for a 1ST down,,
1st and 10 at CLEM 30,Dylan Thompson pass incomplete,,
2nd and 10 at CLEM 30,Dylan Thompson pass incomplete to David Williams,,
3rd and 10 at CLEM 30,Elliott Fry 47 yd FG GOOD,10,21
"SCAR DRIVE TOTALS: 7 plays, 11 yards, 1:14"
Clemson at 0:03,,USC,CLEM
,Landon Ard kickoff for 53 yds,10,21
1st and 10 at CLEM 35,TEAM run for a loss of 1 yard to the Clem 34,,
,End of 2nd Quarter,,
"CLEM DRIVE TOTALS: 1 play, -1 yard, 0:03"
3rd Quarter Play-by-Play
Clemson at 15:00,,USC,CLEM
,Landon Ard kickoff for 65 yds for a touchback,10,21
1st and 10 at CLEM 25,Wayne Gallman run for 2 yds to the Clem 27,,
2nd and 8 at CLEM 27,Wayne Gallman run for 1 yd to the Clem 28,,
,"Timeout CLEMSON, clock 14:05",,
3rd and 7 at CLEM 28,Deshaun Watson pass complete to Jordan Leggett for 6 yds to the Clem 34,,
4th and 1 at CLEM 34,"Bradley Pinion punt for 41 yds, fair catch by Pharoh Cooper at the SCaro 25",,
"CLEM DRIVE TOTALS: 3 plays, 9 yards, 1:39"
South Carolina at 13:21,,USC,CLEM
1st and 10 at SC 25,Mike Davis run for 2 yds to the SCaro 27,10,21
2nd and 8 at SC 27,Mike Davis run for 16 yds to the SCaro 43 for a 1ST down,,
1st and 10 at SC 43,Dylan Thompson sacked by DeShawn Williams for a loss of 7 yards to the SCaro 36,,
2nd and 17 at SC 36,Dylan Thompson sacked by Vic Beasley for a loss of 7 yards to the SCaro 29,,
3rd and 24 at SC 29,David Williams run for 4 yds to the SCaro 33,,
4th and 20 at SC 33,"Tyler Hull punt for 48 yds, downed at the Clem 19",,
"SCAR DRIVE TOTALS: 5 plays, 8 yards, 3:25"
Clemson at 9:56,,USC,CLEM
1st and 10 at CLEM 19,Wayne Gallman run for 4 yds to the Clem 23,10,21
2nd and 6 at CLEM 23,Wayne Gallman run for 3 yds to the Clem 26,,
3rd and 3 at CLEM 26,Deshaun Watson pass incomplete,,
4th and 3 at CLEM 26,"Bradley Pinion punt for 37 yds, downed at the SCaro 37",,
"CLEM DRIVE TOTALS: 3 plays, 7 yards, 1:18"
South Carolina at 8:38,,USC,CLEM
1st and 10 at SC 37,Dylan Thompson pass incomplete to Mike Davis,10,21
2nd and 10 at SC 37,Pharoh Cooper pass complete to K.J. Brent for 20 yds to the Clem 43 for a 1ST down,,
1st and 10 at CLEM 43,Pharoh Cooper run for a loss of 2 yards to the Clem 45,,
2nd and 12 at CLEM 45,Pharoh Cooper pass complete to Shaq Roland for 7 yds to the Clem 38,,
3rd and 5 at CLEM 38,Dylan Thompson pass complete to Jerell Adams for 11 yds to the Clem 27 for a 1ST down,,
1st and 10 at CLEM 27,"Dylan Thompson run for a loss of 6 yards to the Clem 33 Dylan Thompson fumbled, recovered by SCaro Dylan Thompson",,
