0156046620141011,,156,466
,Nevada wins the toss and defers and defends north. CSU to receive.,,
1st Quarter Play-by-Play
Colorado State at 15:00,,CSU,UNR
,Brent Zuzo kickoff for 65 yds for a touchback,0,0
1st and 10 at CSU 25,Garrett Grayson pass complete to Rashard Higgins for 1 yd to the ColSt 26,,
2nd and 9 at CSU 26,Joe Hansley run for 1 yd to the ColSt 27,,
3rd and 8 at CSU 27,"Garrett Grayson sacked by Ian Sea,  for a loss of 2 yards to the ColSt 25",,
4th and 10 at CSU 25,"Hayden Hunt punt for 54 yds , Richy Turner returns for 23 yds to the Nevad 44",,
"CSU DRIVE TOTALS: 3 plays, 0 yards, 2:01"
Nevada at 12:59,,CSU,UNR
1st and 10 at NEV 44,Don Jackson run for 6 yds to the 50 yard line,0,0
2nd and 4 at 50,Cody Fajardo pass incomplete to Jerico Richardson,,
3rd and 4 at 50,Cody Fajardo pass incomplete to N/A,,
4th and 4 at 50,"Alex Boy punt for 40 yds, downed at the ColSt 10",,
"NEV DRIVE TOTALS: 3 plays, 6 yards, 0:51"
Colorado State at 12:08,,CSU,UNR
1st and 10 at CSU 10,Garrett Grayson pass complete to Deionte Gaines for no gain to the ColSt 10,0,0
,"Timeout COLORADO ST, clock 11:33",,
2nd and 10 at CSU 10,Dee Hart run for 13 yds to the ColSt 23 for a 1ST down,,
1st and 10 at CSU 23,Garrett Grayson pass complete to Rashard Higgins for 10 yds to the ColSt 33 for a 1ST down,,
1st and 10 at CSU 33,Dee Hart run for 2 yds to the ColSt 35,,
2nd and 8 at CSU 35,Garrett Grayson pass complete to Steven Walker for no gain to the ColSt 35,,
3rd and 8 at CSU 35,Garrett Grayson pass incomplete to N/A,,
4th and 8 at CSU 35,"Hayden Hunt punt for 30 yds, punt out-of-bounds at the Nevad 35",,
"CSU DRIVE TOTALS: 6 plays, 25 yards, 2:48"
Nevada at 9:20,,CSU,UNR
1st and 10 at NEV 35,Cody Fajardo run for 11 yds to the Nevad 46 for a 1ST down,0,0
1st and 10 at NEV 46,James Butler run for 7 yds to the ColSt 47,,
2nd and 3 at CSU 47,James Butler run for 2 yds to the ColSt 45,,
3rd and 1 at CSU 45,James Butler run for 2 yds to the ColSt 43 for a 1ST down,,
1st and 10 at CSU 43,Cody Fajardo run for 2 yds to the ColSt 41,,
2nd and 8 at CSU 41,"Cody Fajardo pass incomplete to Jerico Richardson, broken up by Bernard Blake",,
3rd and 8 at CSU 41,Cody Fajardo run for 8 yds to the ColSt 33 for a 1ST down,,
1st and 10 at CSU 33,James Butler run for no gain to the ColSt 33,,
2nd and 10 at CSU 33,Cody Fajardo pass incomplete to Richy Turner,,
3rd and 10 at CSU 33,Cody Fajardo pass incomplete to Jerico Richardson,,
4th and 10 at CSU 33,Brent Zuzo 50 yd FG MISSED,,
"NEV DRIVE TOTALS: 11 plays, 32 yards, 3:30"
Colorado State at 5:50,,CSU,UNR
1st and 10 at CSU 33,Dee Hart run for a loss of 3 yards to the ColSt 30,0,0
