0253064620140920,,253,646
,"GSU wins toss, defers. USA will receive and defend south endzone.",,
1st Quarter Play-by-Play
South Alabama at 15:00,,GSU,SOAL
,Younghoe Koo kickoff for 65 yds for a touchback,0,0
1st and 10 at USA 25,Brandon Bridge pass complete to Jay Jones for 14 yds to the SAlab 39 for a 1ST down,,
1st and 10 at USA 39,Jay Jones run for 5 yds to the SAlab 44,,
2nd and 5 at USA 44,Brandon Bridge pass incomplete to N/A,,
3rd and 5 at USA 44,Brandon Bridge pass incomplete to N/A,,
4th and 5 at USA 44,"Brandon McKee punt for 41 yds, punt out-of-bounds at the GeoSo 15",,
"USA DRIVE TOTALS: 4 plays, 19 yards, 1:13"
Georgia Southern at 13:47,,GSU,SOAL
1st and 10 at GASO 15,Matt Breida run for 7 yds to the GeoSo 22,0,0
2nd and 3 at GASO 22,Matt Breida run for 5 yds to the GeoSo 27 for a 1ST down,,
1st and 10 at GASO 27,Matt Breida run for 10 yds to the GeoSo 37 for a 1ST down,,
1st and 10 at GASO 37,Alfred Ramsby run for 1 yd to the GeoSo 38,,
2nd and 9 at GASO 38,Devin Scott run for 7 yds to the GeoSo 45,,
3rd and 2 at GASO 45,Kevin Ellison run for no gain to the GeoSo 45,,
4th and 2 at GASO 45,Ryan Nowicki punt for 55 yds for a touchback,,
"GASO DRIVE TOTALS: 6 plays, 30 yards, 3:19"
South Alabama at 10:28,,GSU,SOAL
1st and 10 at USA 20,Brandon Bridge run for 9 yds to the SAlab 29,0,0
2nd and 1 at USA 29,Jay Jones run for 3 yds to the SAlab 32 for a 1ST down,,
1st and 10 at USA 32,Brandon Bridge run for 12 yds to the SAlab 44 for a 1ST down,,
1st and 10 at USA 44,T.J. Glover run for 5 yds to the SAlab 49,,
2nd and 5 at USA 49,Brandon Bridge sacked by Jay Ellison for a loss of 7 yards to the SAlab 42,,
3rd and 12 at USA 42,Brandon Bridge pass complete to Claude Garrett for 17 yds to the GeoSo 41 for a 1ST down,,
1st and 10 at GASO 41,Terrance Timmons run for 4 yds to the GeoSo 37,,
2nd and 6 at GASO 37,Brandon Bridge pass incomplete to N/A,,
3rd and 6 at GASO 37,Brandon Bridge run for 9 yds to the GeoSo 28 for a 1ST down,,
1st and 10 at GASO 28,Jay Jones run for 2 yds to the GeoSo 26,,
2nd and 8 at GASO 26,Jay Jones run for 2 yds to the GeoSo 24,,
3rd and 6 at GASO 24,"Bridge, Brandon pass complete to Smith, Shavarez for 18 yards to the GS6, PENALTY USA illegal formation (May, Chris) 5 yards to the GS29, NO PLAY.",,
3rd and 11 at GASO 29,Brandon Bridge sacked by Jamal Johnson and Quaun Daniels for a loss of 12 yards to the GeoSo 41,,
4th and 23 at GASO 41,Brandon McKee punt for 41 yds for a touchback,,
"USA DRIVE TOTALS: 12 plays, 39 yards, 6:12"
Georgia Southern at 4:16,,GSU,SOAL
1st and 10 at GASO 20,Matt Breida run for 12 yds to the GeoSo 32 for a 1ST down,0,0
1st and 10 at GASO 32,Kevin Ellison run for 4 yds to the GeoSo 36,,
2nd and 6 at GASO 36,Kevin Ellison pass incomplete to N/A,,
3rd and 6 at GASO 36,Kevin Ellison pass complete to BJ Johnson for 2 yds to the GeoSo 38,,
4th and 4 at GASO 38,"Ryan Nowicki punt for 28 yds, downed at the SAlab 34",,
"GASO DRIVE TOTALS: 4 plays, 18 yards, 1:36"
South Alabama at 2:40,,GSU,SOAL
