0716025320141030,,716,253
1st Quarter Play-by-Play
Georgia Southern at 15:00,,TSU,GSU
,"Younghoe Koo kickoff for 64 yds , Chandler Worthy return for 16 yds to the Troy 17 Chandler Worthy fumbled, forced by Matt Dobson, recovered by GeoSo Rayquan Sam",0,0
1st and 10 at TROY 17,Matt Breida run for 4 yds to the Troy 13,,
2nd and 6 at TROY 13,Kevin Ellison run for 12 yds to the Troy 1 for a 1ST down,,
1st and Goal at TROY 1,"GA SOUTHERN Penalty, False Start (Jeff Ward) to the Troy 6",,
1st and Goal at TROY 6,"Kevin Ellison run for 6 yds for a TD, (Alex Hanks KICK)",0,7
"GASO DRIVE TOTALS: 3 plays, 17 yards, 1:34"
Troy at 13:26,,TSU,GSU
,"Younghoe Koo kickoff for 65 yds , Teddy Ruben return for 20 yds to the Troy 20",0,7
1st and 10 at TROY 20,Brandon Silvers pass complete to Jordan Chunn for 5 yds to the Troy 25,,
2nd and 5 at TROY 25,"TROY Penalty, False Start (Dalton Bennett) to the Troy 20",,
2nd and 10 at TROY 20,Brandon Silvers pass complete to Teddy Ruben for 7 yds to the Troy 27,,
3rd and 3 at TROY 27,Jordan Chunn run for 2 yds to the Troy 29,,
4th and 1 at TROY 29,"Ryan Kay punt for 33 yds, downed at the GeoSo 38",,
"TROY DRIVE TOTALS: 3 plays, 9 yards, 2:10"
Georgia Southern at 11:16,,TSU,GSU
1st and 10 at GASO 38,Kevin Ellison run for 6 yds to the GeoSo 44,0,7
2nd and 4 at GASO 44,Kevin Ellison pass incomplete to BJ Johnson,,
3rd and 4 at GASO 44,Montay Crockett run for 10 yds to the Troy 46 for a 1ST down,,
1st and 10 at TROY 46,Kevin Ellison run for 9 yds to the Troy 37,,
2nd and 1 at TROY 37,"Kevin Ellison pass incomplete to Kentrellis Showers, broken up by Tray Hall",,
3rd and 1 at TROY 37,Alfred Ramsby run for 3 yds to the Troy 34 for a 1ST down,,
1st and 10 at TROY 34,Kevin Ellison run for 9 yds to the Troy 25,,
2nd and 1 at TROY 25,Matt Breida run for 5 yds to the Troy 20 for a 1ST down,,
1st and 10 at TROY 20,Matt Breida run for 2 yds to the Troy 18,,
2nd and 8 at TROY 18,Kevin Ellison pass complete to Matt Breida for a loss of 2 yards to the Troy 20,,
3rd and 10 at TROY 20,BJ Johnson run for 9 yds to the Troy 11,,
4th and 1 at TROY 11,Alfred Ramsby run for 3 yds to the Troy 8 for a 1ST down,,
1st and Goal at TROY 8,Alfred Ramsby run for 2 yds to the Troy 6,,
2nd and Goal at TROY 6,Matt Breida run for 5 yds to the Troy 1,,
3rd and Goal at TROY 1,"Kevin Ellison run for 1 yd for a TD, (Alex Hanks KICK)",0,14
"GASO DRIVE TOTALS: 15 plays, 62 yards, 7:25"
Troy at 3:51,,TSU,GSU
,"Younghoe Koo kickoff for 58 yds , Chandler Worthy return for 13 yds to the Troy 20",0,14
1st and 10 at TROY 20,Brandon Silvers run for no gain to the Troy 20,,
2nd and 10 at TROY 20,Brandon Burks run for 5 yds to the Troy 25,,
3rd and 5 at TROY 25,"Brandon Silvers pass incomplete to K.D. Edenfield, broken up by Antwione Williams",,
4th and 5 at TROY 25,"Ryan Kay punt for 37 yds , Tray Butler returns for a loss of 1 yard to the GeoSo 37",,
"TROY DRIVE TOTALS: 3 plays, 5 yards, 1:20"
Georgia Southern at 2:31,,TSU,GSU
1st and 10 at GASO 37,"Matt Breida run for 2 yds to the GeoSo 39 Matt Breida fumbled, forced by Garrett Peek, recovered by Troy Daniel Warren",0,14
"GASO DRIVE TOTALS: 1 play, 2 yards, 0:10"
Troy at 2:21,,TSU,GSU
