0746007720140920,,746,77
,"BYU wins the coin toss, and defers. VIRGINIA to receive. BYU defends.",,
1st Quarter Play-by-Play
Virginia at 15:00,,UVA,BYU
,"Andrew Mikkelsen kickoff for 65 yds , Darius Jennings return for 47 yds to the Virg 47",0,0
1st and 10 at UVA 47,"Lambert, Greyson pass incomplete to Jennings, Darius, PENALTY BYU pass interference (Daniel, Robertson) 15 yards to the BYU38, NO PLAY, 1ST DOWN VIRGINIA. for a 1ST down",,
1st and 10 at BYU 38,Greyson Lambert run for 37 yds to the BYU 1 for a 1ST down,,
1st and Goal at BYU 1,Kevin Parks run for no gain to the BYU 1,,
2nd and Goal at BYU 1,"Greyson Lambert run for 1 yd for a TD, (Ian Frye KICK)",7,0
"UVA DRIVE TOTALS: 3 plays, 53 yards, 1:06"
BYU at 13:54,,UVA,BYU
,Dylan Sims kickoff for 65 yds for a touchback,7,0
1st and 10 at BYU 25,Taysom Hill run for 1 yd to the BYU 26,,
2nd and 9 at BYU 26,Paul Lasike run for 3 yds to the BYU 29,,
3rd and 6 at BYU 29,Taysom Hill sacked by Henry Coley and Eli Harold for a loss of 1 yard to the BYU 28,,
"BYU DRIVE TOTALS: 3 plays, 3 yards, 1:33"
Virginia at 12:21,,UVA,BYU
1st and 15 at UVA 14,Kevin Parks run for 6 yds to the Virg 20,7,0
2nd and 9 at UVA 20,Greyson Lambert pass complete to Canaan Severin for 13 yds to the Virg 33 for a 1ST down,,
1st and 10 at UVA 33,Greyson Lambert pass complete to Miles Gooch for 10 yds to the Virg 43 for a 1ST down,,
1st and 10 at UVA 43,"VIRGINIA Penalty, Offensive Holding (Sadiq Olanrewaju) to the Virg 33",,
1st and 20 at UVA 33,Greyson Lambert pass complete to Kevin Parks for 1 yd to the Virg 34,,
2nd and 19 at UVA 34,Greyson Lambert pass complete to Kevin Parks for 8 yds to the Virg 42,,
3rd and 11 at UVA 42,Greyson Lambert pass complete to Doni Dowling for 6 yds to the Virg 48,,
4th and 5 at UVA 48,"Alec Vozenilek punt for 43 yds, fair catch by Mitchell Juergens at the BYU 9 VIRGINIA Penalty, Kick Catching Interference (Micah Kiser) to the BYU 24",,
"UVA DRIVE TOTALS: 6 plays, 29 yards, 4:11"
BYU at 8:10,,UVA,BYU
1st and 10 at BYU 24,Jamaal Williams run for 5 yds to the BYU 29,7,0
2nd and 5 at BYU 29,Taysom Hill pass complete to Mitchell Juergens for 3 yds to the BYU 32,,
3rd and 2 at BYU 32,Taysom Hill pass complete to Mitch Mathews for 6 yds to the BYU 38 for a 1ST down,,
1st and 10 at UVA 38,"Taysom Hill pass complete to Jordan Leslie for 18 yds to the VIRGINIA 44 for a 1ST down VIRGINIA Penalty, Face Mask (15 yards) (15 Yards) to the Virg 29 for a 1ST down",,
1st and 10 at UVA 29,Taysom Hill pass complete to Jordan Leslie for 9 yds to the Virg 20,,
2nd and 1 at UVA 20,Taysom Hill pass complete to Jordan Leslie for 6 yds to the Virg 14 for a 1ST down,,
1st and 10 at UVA 14,Taysom Hill run for 6 yds to the Virg 8,,
2nd and 4 at UVA 8,Taysom Hill run for 3 yds to the Virg 5,,
3rd and 1 at UVA 5,Adam Hine run for no gain to the Virg 5,,
4th and 1 at UVA 5,"BYU Penalty, False Start (-5 Yards) to the Virg 10",,
4th and 6 at UVA 10,Trevor Samson 28 yd FG GOOD,7,3
"BYU DRIVE TOTALS: 10 plays, 66 yards, 3:00"
Virginia at 5:10,,UVA,BYU
,Andrew Mikkelsen kickoff for 65 yds for a touchback,7,3
1st and 10 at UVA 25,Kevin Parks run for 3 yds to the Virg 28,,
