0328019320140913,,328,193
1st Quarter Play-by-Play
Kansas at 15:00,,KU,DUKE
,Jack Willoughby kickoff for 65 yds for a touchback,0,0
1st and 10 at KU 25,"TEAM run for a loss of 7 yards to the Kans 12 TEAM fumbled, recovered by Kans Montell Cozart",,
2nd and 23 at KU 12,Corey Avery run for 2 yds to the Kans 14,,
4th and 21 at KU 14,"Trevor Pardula punt for 50 yds , Jamison Crowder returns for 4 yds to the Duke 18 DUKE Penalty, offside defense ( Yards) declined",,
3rd and 21 at KU 14,Montell Cozart pass incomplete to Corey Avery,,
"KU DRIVE TOTALS: 3 plays, -11 yards, 1:21"
Duke at 13:39,,KU,DUKE
1st and 10 at DUKE 40,Shaquille Powell run for no gain to the Duke 40,0,0
2nd and 10 at DUKE 40,Anthony Boone pass incomplete to N/A,,
3rd and 10 at DUKE 40,Anthony Boone pass complete to Issac Blakeney for 11 yds to the Kans 49 for a 1ST down,,
1st and 10 at KU 49,Anthony Boone pass complete to Issac Blakeney for 8 yds to the Kans 41,,
2nd and 2 at KU 41,Shaquille Powell run for 5 yds to the Kans 36 for a 1ST down,,
1st and 10 at KU 36,"Anthony Boone pass complete to Max McCaffrey for 36 yds for a TD, (Ross Martin KICK)",0,7
"DUKE DRIVE TOTALS: 6 plays, 60 yards, 2:06"
Kansas at 11:27,,KU,DUKE
,"Jack Willoughby kickoff for 63 yds , Jr. Bobby Hartzog return for 14 yds to the Kans 16",0,7
1st and 10 at KU 16,Montell Cozart pass complete to Jimmay Mundine for 4 yds to the Kans 20,,
2nd and 6 at KU 20,Corey Avery run for 9 yds to the Kans 29 for a 1ST down,,
1st and 10 at KU 29,Montell Cozart pass complete to Justin McCay for 3 yds to the Kans 32,,
2nd and 7 at KU 32,Montell Cozart pass incomplete to N/A,,
3rd and 7 at KU 32,Montell Cozart pass intercepted DeVon Edwards return for 13 yds to the Kans 27,,
"KU DRIVE TOTALS: 5 plays, 16 yards, 1:36"
Duke at 9:51,,KU,DUKE
1st and 10 at KU 27,Josh Snead run for 3 yds to the Kans 24,0,7
