0725081320140927,,725,813
,Yale won the coin toss and defered; Army will receive the ball.,,
1st Quarter Play-by-Play
Army at 15:00,,ARMY,YALE
1st and 10 at ARMY 25,A.J. Schurr pass complete to John Trainor for 8 yds to the Army 33,0,0
2nd and 2 at ARMY 33,Raymond Maples run for 3 yds to the Army 36 for a 1ST down,,
1st and 10 at ARMY 36,A.J. Schurr run for 38 yds to the Yale 26 for a 1ST down,,
1st and 10 at YALE 26,"ARMY Penalty, delay of game (A.J. Schurr) to the Yale 31",,
1st and 15 at YALE 31,A.J. Schurr run for a loss of 1 yard to the Yale 32,,
2nd and 16 at YALE 32,A.J. Schurr pass incomplete to N/A,,
3rd and 16 at YALE 32,A.J. Schurr sacked by Matthew Oplinger for a loss of 5 yards to the Yale 37,,
4th and 21 at YALE 37,"Alex Tardie,  punt for 36 yds, downed at the Yale 1",,
,Bryan Holmes kickoff for 65 yds for a touchback,,
"ARMY DRIVE TOTALS: 6 plays, 38 yards, 3:28"
Yale at 11:32,,ARMY,YALE
1st and 10 at YALE 1,Tyler Varga run for 23 yds to the Yale 24 for a 1ST down,0,0
1st and 10 at YALE 24,Tyler Varga run for 2 yds to the Yale 26,,
2nd and 8 at YALE 26,Morgan Roberts pass incomplete to N/A,,
3rd and 8 at YALE 26,Morgan Roberts pass incomplete to Grant Wallace,,
4th and 8 at YALE 26,"Bryan Holmes punt for 31 yds, punt out-of-bounds at the Army 43",,
"YALE DRIVE TOTALS: 4 plays, 25 yards, 1:05"
Army at 10:27,,ARMY,YALE
1st and 10 at ARMY 43,A.J. Schurr run for 4 yds to the Army 47,0,0
2nd and 6 at ARMY 47,Larry Dixon run for 2 yds to the Army 49,,
3rd and 4 at ARMY 49,A.J. Schurr run for 10 yds to the Yale 41 for a 1ST down,,
1st and 10 at YALE 41,Raymond Maples run for 9 yds to the Yale 32,,
2nd and 1 at YALE 32,Raymond Maples run for 5 yds to the Yale 27 for a 1ST down,,
1st and 10 at YALE 27,Matt Giachinta run for 7 yds to the Yale 20,,
2nd and 3 at YALE 20,A.J. Schurr run for 6 yds to the Yale 14 for a 1ST down,,
1st and 10 at YALE 14,Larry Dixon run for no gain to the Yale 14,,
2nd and 10 at YALE 14,A.J. Schurr run for 7 yds to the Yale 7,,
3rd and 3 at YALE 7,Raymond Maples run for 1 yd to the Yale 6,,
,"Timeout ARMY, clock 04:29",,
4th and 2 at YALE 6,A.J. Schurr run for 3 yds to the Yale 3 for a 1ST down,,
1st and Goal at YALE 3,Terry Baggett run for no gain to the Yale 3,,
2nd and Goal at YALE 3,"Larry Dixon run for 3 yds for a TD, (Daniel Grochowski KICK)",7,0
"ARMY DRIVE TOTALS: 13 plays, 57 yards, 6:59"
Yale at 3:28,,ARMY,YALE
1st and 10 at YALE 35,Morgan Roberts pass incomplete to Grant Wallace,7,0
2nd and 10 at YALE 35,Tyler Varga run for 8 yds to the Yale 43,,
3rd and 2 at YALE 43,Tyler Varga run for 1 yd to the Yale 44,,
4th and 1 at YALE 44,Tyler Varga run for 6 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Morgan Roberts pass incomplete to Robert Clemons III,,
2nd and 10 at 50,Morgan Roberts pass complete to Robert Clemons III for 8 yds to the Army 42,,
3rd and 2 at ARMY 42,Morgan Roberts pass complete to Grant Wallace for 8 yds to the Army 34 for a 1ST down,,
1st and 10 at ARMY 34,Morgan Roberts pass incomplete to N/A,,
