0626045720140906,,626,457
,North Carolina wins the toss; defers choice to Second Half.,,
1st Quarter Play-by-Play
San Diego State at 15:00,,SDSU,UNC
,Nick Weiler kickoff for 65 yds for a touchback,0,0
1st and 10 at SDSU 25,Donnel Pumphrey run for 5 yds to the SDSt 30,,
2nd and 5 at SDSU 30,Quinn Kaehler pass complete to Donnel Pumphrey for 7 yds to the SDSt 37 for a 1ST down,,
1st and 10 at SDSU 37,Donnel Pumphrey run for a loss of 2 yards to the SDSt 35,,
2nd and 12 at SDSU 35,Quinn Kaehler pass complete to Ezell Ruffin for 5 yds to the SDSt 40,,
,"Timeout SAN DIEGO ST, clock 12:04",,
3rd and 7 at SDSU 40,Quinn Kaehler pass complete to Donnel Pumphrey for 7 yds to the SDSt 47 for a 1ST down,,
1st and 10 at SDSU 47,Quinn Kaehler pass complete to Eric Judge for 5 yds to the NCaro 48,,
2nd and 5 at UNC 48,Quinn Kaehler pass complete to Adam Roberts for 10 yds to the NCaro 38 for a 1ST down,,
1st and 10 at UNC 38,Donnel Pumphrey run for 3 yds to the NCaro 35,,
2nd and 7 at UNC 35,Quinn Kaehler pass complete to Robert Craighead for 6 yds to the NCaro 29,,
3rd and 1 at UNC 29,"Pumphrey, D rush left for 1 yard to the NC28 (Hughes, T), PENALTY SDSU holding (Dilley, Z) 10 yards to the NC39, NO PLAY.",,
3rd and 11 at UNC 39,Quinn Kaehler pass complete to Donnel Pumphrey for 1 yd to the NCaro 38,,
4th and 10 at UNC 38,Joel Alesi punt for 30 yds,,
"SDSU DRIVE TOTALS: 10 plays, 37 yards, 7:46"
North Carolina at 7:14,,SDSU,UNC
1st and 10 at UNC 8,T.J. Logan run for 5 yds to the NCaro 13,0,0
2nd and 5 at UNC 13,T.J. Logan run for 1 yd to the NCaro 14,,
3rd and 4 at UNC 14,Marquise Williams pass complete to Quinshad Davis for 8 yds to the NCaro 22 for a 1ST down,,
1st and 10 at UNC 22,Marquise Williams pass complete to T.J. Logan for 4 yds to the NCaro 26,,
2nd and 6 at UNC 26,Marquise Williams pass complete to Quinshad Davis for 11 yds to the NCaro 37 for a 1ST down,,
1st and 10 at UNC 37,Romar Morris run for 3 yds to the NCaro 40,,
2nd and 7 at UNC 40,Marquise Williams run for 5 yds to the NCaro 45,,
3rd and 2 at UNC 45,Marquise Williams pass complete to Kendrick Singleton for 10 yds to the SDSt 45 for a 1ST down,,
1st and 10 at SDSU 45,Marquise Williams pass complete to Quinshad Davis for 6 yds to the SDSt 39,,
2nd and 4 at SDSU 39,Romar Morris run for a loss of 3 yards to the SDSt 42,,
3rd and 7 at SDSU 42,Marquise Williams run for 4 yds to the SDSt 38,,
4th and 3 at SDSU 38,"Tommy Hibbard punt for 26 yds, downed at the SDSt 12",,
"UNC DRIVE TOTALS: 11 plays, 54 yards, 4:51"
San Diego State at 2:23,,SDSU,UNC
1st and 10 at SDSU 12,Donnel Pumphrey run for 3 yds to the SDSt 15,0,0
2nd and 7 at SDSU 15,"Quinn Kaehler pass incomplete to Ezell Ruffin, broken up by Nazair Jones",,
3rd and 7 at SDSU 15,"SAN DIEGO ST Penalty, false start (Adam Roberts) to the SDSt 10",,
3rd and 12 at SDSU 10,Quinn Kaehler pass incomplete to N/A,,
4th and 12 at SDSU 10,"Joel Alesi punt for 50 yds , Ryan Switzer returns for a loss of 1 yard to the NCaro 39",,
"SDSU DRIVE TOTALS: 3 plays, -2 yards, 1:01"
North Carolina at 1:22,,SDSU,UNC
1st and 10 at UNC 39,Marquise Williams run for 10 yds to the NCaro 49 for a 1ST down,0,0
1st and 10 at UNC 49,Marquise Williams pass complete to T.J. Logan for 5 yds to the SDSt 46,,
2nd and 5 at SDSU 46,T.J. Logan run for 2 yds to the SDSt 44,,
3rd and 3 at SDSU 44,Marquise Williams pass incomplete to Ryan Switzer,,
4th and 3 at SDSU 44,"Tommy Hibbard punt for 32 yds, punt out-of-bounds at the SDSt 12",,
"UNC DRIVE TOTALS: 4 plays, 17 yards, 1:14"
San Diego State at 0:08,,SDSU,UNC
1st and 10 at SDSU 12,Chase Price run for 11 yds to the SDSt 23 for a 1ST down,0,0
,End of 1st Quarter,,
2nd Quarter Play-by-Play
San Diego State at 15:00,,SDSU,UNC
1st and 10 at SDSU 23,Chase Price run for 7 yds to the SDSt 30,0,0
2nd and 3 at SDSU 30,Quinn Kaehler pass complete to Dakota Gordon for 8 yds to the SDSt 38 for a 1ST down,,
1st and 10 at SDSU 38,Chase Price run for 29 yds to the NCaro 33 for a 1ST down,,
1st and 10 at UNC 33,Quinn Kaehler pass complete to Donnel Pumphrey for a loss of 2 yards to the NCaro 35,,
2nd and 12 at UNC 35,Quinn Kaehler pass complete to Eric Judge for 33 yds to the NCaro 2 for a 1ST down,,
1st and Goal at UNC 2,Chase Price run for a loss of 3 yards to the NCaro 5,,
2nd and Goal at UNC 5,"Quinn Kaehler pass intercepted for a TD Brian Walker return for 100 yds for a TD, (Thomas Moore KICK)",0,7
"SDSU DRIVE TOTALS: 8 plays, 83 yards, 4:16"
North Carolina at 10:52,,SDSU,UNC
1st and Goal at SDSU 3,"SAN DIEGO ST Penalty, substitution infraction (1 Yards) to the SDSt 2",0,0
"UNC DRIVE TOTALS: 0 plays, 0 yards"
San Diego State at 10:52,,SDSU,UNC
,Nick Weiler kickoff for 65 yds for a touchback,0,7
1st and 10 at SDSU 25,Donnel Pumphrey run for no gain to the SDSt 25,,
2nd and 10 at SDSU 25,Donnel Pumphrey run for 19 yds to the SDSt 44 for a 1ST down,,
1st and 10 at SDSU 44,"Quinn Kaehler pass complete to Eric Judge for 56 yds for a TD, (Donny Hageman KICK)",7,7
"SDSU DRIVE TOTALS: 3 plays, 75 yards, 1:14"
North Carolina at 9:38,,SDSU,UNC
,Seamus McMorrow kickoff for 65 yds for a touchback,7,7
1st and 10 at UNC 25,Mitch Trubisky pass complete to Ryan Switzer for 8 yds to the NCaro 33,,
2nd and 2 at UNC 33,Elijah Hood run for 8 yds to the NCaro 41 for a 1ST down,,
1st and 10 at UNC 41,Mitch Trubisky pass intercepted Jon Sanchez return for 6 yds to the NCaro 29,,
"UNC DRIVE TOTALS: 3 plays, 16 yards, 0:54"
San Diego State at 8:44,,SDSU,UNC
1st and 10 at UNC 29,Chase Price run for 1 yd to the NCaro 28,7,7
2nd and 9 at UNC 28,Chase Price run for 4 yds to the NCaro 24,,
3rd and 5 at UNC 24,Quinn Kaehler pass incomplete to Eric Judge,,
4th and 5 at UNC 24,"NORTH CAROLINA Penalty, personal foul (Tyler Powell) to the NCaro 12 for a 1ST down",,
1st and 10 at UNC 12,Quinn Kaehler pass incomplete to Ezell Ruffin,,
2nd and 10 at UNC 12,"Donnel Pumphrey run for 12 yds for a TD, (Donny Hageman KICK)",14,7
"SDSU DRIVE TOTALS: 5 plays, 29 yards, 1:36"
North Carolina at 7:02,,SDSU,UNC
,"Seamus McMorrow kickoff for 61 yds , T.J. Logan return for 15 yds to the NCaro 19",14,7
1st and 10 at UNC 19,Marquise Williams pass complete to Jack Tabb for 5 yds to the NCaro 24,,
2nd and 5 at UNC 24,Elijah Hood run for 6 yds to the NCaro 30 for a 1ST down,,
1st and 10 at UNC 30,Ryan Switzer run for 1 yd to the NCaro 31,,
2nd and 9 at UNC 31,N/A pass incomplete to Quinshad Davis,,
3rd and 9 at UNC 31,Marquise Williams pass incomplete to Bug Howard,,
4th and 9 at UNC 31,"Tommy Hibbard punt for 43 yds, downed at the SDSt 26",,
"UNC DRIVE TOTALS: 5 plays, 12 yards, 1:34"
San Diego State at 5:28,,SDSU,UNC
1st and 10 at SDSU 26,Chase Price run for 6 yds to the SDSt 32,14,7
2nd and 4 at SDSU 32,Chase Price run for a loss of 1 yard to the SDSt 31,,
3rd and 5 at SDSU 31,Quinn Kaehler pass incomplete to Adam Roberts,,
4th and 5 at SDSU 31,"Joel Alesi punt for 45 yds , Ryan Switzer returns for no gain to the NCaro 24",,
"SDSU DRIVE TOTALS: 3 plays, 5 yards, 1:21"
North Carolina at 4:07,,SDSU,UNC
1st and 10 at UNC 24,"Marquise Williams pass incomplete, broken up by Alex Barrett",14,7
2nd and 10 at UNC 24,Romar Morris run for 8 yds to the NCaro 32,,
3rd and 2 at UNC 32,Romar Morris run for a loss of 1 yard to the NCaro 31,,
4th and 3 at UNC 31,Tommy Hibbard punt for 50 yds,,
"UNC DRIVE TOTALS: 3 plays, 7 yards, 1:35"
San Diego State at 2:32,,SDSU,UNC
1st and 10 at SDSU 19,"Kaehler, Q sideline pass complete to Ruffin, E for 31 yards to the 50 yardline, out-of-bounds (Green, D), PENALTY SDSU face mask (Gordon, D) 9 yards to the SDSU10, NO PLAY.",14,7
1st and 19 at SDSU 10,Donnel Pumphrey run for 5 yds to the SDSt 15,,
2nd and 14 at SDSU 15,Quinn Kaehler pass incomplete to Dakota Gordon,,
3rd and 14 at SDSU 15,"SAN DIEGO ST Penalty, delay of game (-5 Yards) to the SDSt 10",,
3rd and 19 at SDSU 10,Donnel Pumphrey run for 10 yds to the SDSt 20,,
,"Timeout NORTH CAROLINA, clock 01:10",,
4th and 9 at SDSU 20,"Joel Alesi punt for 48 yds , Ryan Switzer returns for a loss of 1 yard to the NCaro 31",,
"SDSU DRIVE TOTALS: 3 plays, 1 yard, 1:30"
North Carolina at 1:02,,SDSU,UNC
1st and 10 at UNC 31,Marquise Williams pass complete to Ryan Switzer for 2 yds to the NCaro 33,14,7
2nd and 8 at UNC 33,Marquise Williams pass incomplete to Quinshad Davis,,
3rd and 8 at UNC 33,Marquise Williams pass incomplete to Ryan Switzer,,
,"Timeout SAN DIEGO ST, clock 00:41",,
4th and 8 at UNC 33,"Tommy Hibbard punt for 43 yds , Lloyd Mills returns for 2 yds to the SDSt 26",,
"UNC DRIVE TOTALS: 3 plays, 2 yards, 0:30"
San Diego State at 0:32,,SDSU,UNC
1st and 10 at SDSU 26,"SAN DIEGO ST Penalty, delay of game (-5 Yards) to the SDSt 21",14,7
1st and 15 at SDSU 21,Team run for a loss of 1 yard to the SDSt 20,,
,End of 2nd Quarter,,
"SDSU DRIVE TOTALS: 1 play, -6 yards, 0:32"
3rd Quarter Play-by-Play
North Carolina at 14:54,,SDSU,UNC
,"Seamus McMorrow kickoff for 64 yds , T.J. Logan return for 27 yds to the NCaro 28",14,7
1st and 10 at UNC 28,T.J. Logan run for 5 yds to the NCaro 33,,
2nd and 5 at UNC 33,Marquise Williams pass complete to Quinshad Davis for 12 yds to the NCaro 45 for a 1ST down,,
1st and 10 at UNC 45,T.J. Logan run for 3 yds to the NCaro 48,,
2nd and 7 at UNC 48,Marquise Williams pass complete to Ryan Switzer for 12 yds to the SDSt 40 for a 1ST down,,
1st and 10 at SDSU 40,T.J. Logan run for 11 yds to the SDSt 29 for a 1ST down,,
1st and 10 at SDSU 29,T.J. Logan run for 2 yds to the SDSt 27,,
2nd and 8 at SDSU 27,Marquise Williams run for 3 yds to the SDSt 24,,
3rd and 5 at SDSU 24,"Marquise Williams pass incomplete, broken up by Josh Gavert",,
4th and 5 at SDSU 24,Thomas Moore 41 yd FG MISSED,,
"UNC DRIVE TOTALS: 9 plays, 48 yards, 2:26"
San Diego State at 12:28,,SDSU,UNC
1st and 10 at SDSU 24,Donnel Pumphrey run for 5 yds to the SDSt 29,14,7
2nd and 5 at SDSU 29,"Kaehler, Q sideline pass incomplete to Craighead, R, dropped pass, QB hurry by Rashad, S, PENALTY SDSU holding (Greene, D) 10 yards to the SDSU19, NO PLAY.",,
2nd and 15 at SDSU 19,Quinn Kaehler pass incomplete to Donnel Pumphrey,,
