0473046520141101,,473,465
1st Quarter Play-by-Play
New Mexico at 15:00,,UNM,UNLV
,"B Mcintyer kickoff for 65 yds , Ridge Jones return for 24 yds to the NMex 24",0,0
1st and 10 at UNM 24,Jhurell Pressley run for 5 yds to the NMex 29,,
2nd and 5 at UNM 29,Cole Gautsche run for 1 yd to the NMex 30,,
3rd and 4 at UNM 30,Teriyon Gipson run for 2 yds to the NMex 32,,
4th and 2 at UNM 32,"Zack Rogers punt for 35 yds , Keith Whitely returns for no gain to the UNLV 34 Keith Whitely fumbled, recovered by NMex Michael Arredondo",,
"UNM DRIVE TOTALS: 3 plays, 8 yards, 2:06"
New Mexico at 12:54,,UNM,UNLV
1st and 10 at UNLV 34,"David Anaya run for 3 yds to the UNLV 31 David Anaya fumbled, forced by Sonny Sanitoa, recovered by UNLV Siuea Vaesa",0,0
"UNM DRIVE TOTALS: 1 play, 3 yards, 0:10"
UNLV at 12:44,,UNM,UNLV
1st and 10 at UNLV 31,Blake Decker pass incomplete,0,0
2nd and 10 at UNLV 31,Shaquille Murray-Lawrence run for a loss of 2 yards to the UNLV 29,,
3rd and 12 at UNLV 29,Blake Decker run for 15 yds to the UNLV 44 for a 1ST down,,
1st and 10 at UNLV 44,Devonte Boyd run for 5 yds to the UNLV 49,,
2nd and 5 at UNLV 49,Blake Decker run for 3 yds to the NMex 48,,
3rd and 2 at UNM 48,"MURRAY-LAWRENCE rush for 3 yards to the NM45 (JONES, Cranston), PENALTY LV illegal formation 5 yards to the LV47, NO PLAY.",,
3rd and 7 at UNLV 47,Blake Decker pass incomplete to Devonte Boyd,,
4th and 7 at UNLV 47,"Logan Yunker punt for 45 yds, punt out-of-bounds at the NMex 8",,
"UNLV DRIVE TOTALS: 6 plays, 16 yards, 2:48"
New Mexico at 9:56,,UNM,UNLV
1st and 10 at UNM 8,Jhurell Pressley run for 22 yds to the NMex 30 for a 1ST down,0,0
1st and 10 at UNM 30,Cole Gautsche run for no gain to the NMex 30,,
2nd and 10 at UNM 30,Jhurell Pressley run for a loss of 1 yard to the NMex 29,,
3rd and 11 at UNM 29,"NEW MEXICO Penalty, false start (-5 Yards) to the NMex 24",,
3rd and 16 at UNM 24,Cole Gautsche run for 10 yds to the NMex 34,,
4th and 6 at UNM 34,"Zack Rogers punt for 34 yds , Keith Whitely returns for no gain to the UNLV 32",,
"UNM DRIVE TOTALS: 4 plays, 26 yards, 2:43"
UNLV at 7:13,,UNM,UNLV
1st and 10 at UNLV 32,Blake Decker run for 11 yds to the UNLV 43 for a 1ST down,0,0
1st and 10 at UNLV 43,Blake Decker pass complete to Devonte Boyd for 21 yds to the NMex 36 for a 1ST down,,
1st and 10 at UNM 36,Blake Decker pass incomplete to Devonte Boyd,,
2nd and 10 at UNM 36,"MURRAY-LAWRENCE rush for 3 yards to the NM33 (UDEH, William), PENALTY LV holding (BARNHILL, T.) 10 yards to the NM46, NO PLAY.",,
2nd and 20 at UNM 46,Blake Decker pass incomplete,,
3rd and 20 at UNM 46,"DECKER, Blake pass incomplete to BOYD, Devonte, PENALTY NM offside (WHITE, Donnie) 5 yards to the NM41, NO PLAY.",,
3rd and 15 at UNM 41,Blake Decker pass complete to Shaquille Murray-Lawrence for a loss of 1 yard to the NMex 42,,
,"Timeout NEW MEXICO, clock 05:09",,
4th and 16 at UNM 42,Logan Yunker punt for 42 yds for a touchback,,
"UNLV DRIVE TOTALS: 5 plays, 26 yards, 2:11"
New Mexico at 5:02,,UNM,UNLV
1st and 10 at UNM 20,Lamar Jordan run for 1 yd to the NMex 21,0,0
2nd and 9 at UNM 21,Jhurell Pressley run for 23 yds to the NMex 44 for a 1ST down,,
1st and 10 at UNM 44,"Lamar Jordan run for 5 yds to the UNLV 49 for a 1ST down UNLV Penalty, PFFM (15 Yards) to the UNLV 36 for a 1ST down",,
1st and 10 at UNLV 36,Teriyon Gipson run for 2 yds to the UNLV 34,,
2nd and 8 at UNLV 34,"Jhurell Pressley run for 34 yds for a TD, (Zack Rogers KICK)",7,0
"UNM DRIVE TOTALS: 5 plays, 80 yards, 2:20"
UNLV at 2:34,,UNM,UNLV
,"Jason Sanders kickoff for 54 yds , Jay Mitchell return for 18 yds to the UNLV 29",7,0
1st and 10 at UNLV 29,Shaquille Murray-Lawrence run for a loss of 3 yards to the UNLV 26,,
2nd and 13 at UNLV 26,Blake Decker pass incomplete to Devonte Boyd,,
3rd and 13 at UNLV 26,Blake Decker pass incomplete to Shaquille Murray-Lawrence,,
4th and 13 at UNLV 26,"Logan Yunker punt for 46 yds , Chris Davis returns for 13 yds to the NMex 41",,
"UNLV DRIVE TOTALS: 3 plays, -3 yards, 1:02"
New Mexico at 1:32,,UNM,UNLV
1st and 10 at UNM 41,Romell Jordan run for 3 yds to the NMex 44,7,0
2nd and 7 at UNM 44,Teriyon Gipson run for 4 yds to the NMex 48,,
3rd and 3 at UNM 48,Romell Jordan run for 4 yds to the UNLV 48 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
New Mexico at 15:00,,UNM,UNLV
1st and 10 at UNLV 48,Lamar Jordan pass complete to Teriyon Gipson for 5 yds to the UNLV 43,7,0
3rd and 5 at UNLV 43,Teriyon Gipson run for 5 yds to the UNLV 38 for a 1ST down,,
1st and 10 at UNLV 38,Teriyon Gipson run for 1 yd to the UNLV 37,,
2nd and 9 at UNLV 37,Lamar Jordan run for 1 yd to the UNLV 36,,
2nd and 5 at UNLV 43,Lamar Jordan pass incomplete to Ridge Jones,,
3rd and 8 at UNLV 36,Lamar Jordan pass incomplete,,
4th and 8 at UNLV 36,Romell Jordan run for a loss of 1 yard to the UNLV 37,,
"UNM DRIVE TOTALS: 10 plays, 22 yards, 3:41"
UNLV at 12:51,,UNM,UNLV
1st and 10 at UNLV 37,Blake Decker pass complete to Anthony Williams for 11 yds to the UNLV 48 for a 1ST down,7,0
1st and 10 at UNLV 48,Shaquille Murray-Lawrence run for 1 yd to the UNLV 49,,
2nd and 9 at UNLV 49,Blake Decker pass complete to Devonte Boyd for 6 yds to the NMex 45,,
3rd and 3 at UNM 45,"UNLV Penalty, false start (-5 Yards) to the 50 yard line",,
