0694073620141129,,694,736
1st Quarter Play-by-Play
Tennessee at 15:00,,TENN,VAN
,Tommy Openshaw kickoff for 65 yds for a touchback,0,0
1st and 10 at TENN 25,"SH, Dobbs, J. pass intercepted by Torren McGaster at the VANDY33, Torren McGaster return to the VANDY33, PENALTY VANDY personal foul (Kyle Woestmann) 15 yards to the UT40, 1ST DOWN UT, NO PLAY. for a 1ST down",,
1st and 10 at TENN 40,Joshua Dobbs pass complete to Von Pearson for 12 yds to the Vandy 48 for a 1ST down,,
1st and 10 at VAN 48,Joshua Dobbs pass complete to Pig Howard for 4 yds to the Vandy 44,,
2nd and 6 at VAN 44,Jalen Hurd run for 5 yds to the Vandy 39,,
3rd and 1 at VAN 39,Jalen Hurd run for a loss of 1 yard to the Vandy 40,,
4th and 2 at VAN 40,Matt Darr punt for 40 yds for a touchback,,
"TENN DRIVE TOTALS: 4 plays, 35 yards, 2:51"
Vanderbilt at 12:09,,TENN,VAN
1st and 10 at VAN 20,Johnny McCrary pass incomplete,0,0
2nd and 10 at VAN 20,Johnny McCrary run for 2 yds to the Vandy 22,,
,"Timeout VANDERBILT, clock 11:13",,
3rd and 8 at VAN 22,Johnny McCrary run for 2 yds to the Vandy 24,,
4th and 6 at VAN 24,"Colby Cooke punt for 39 yds, punt out-of-bounds at the Tenn 37",,
"VAN DRIVE TOTALS: 3 plays, 4 yards, 1:22"
Tennessee at 10:47,,TENN,VAN
1st and 10 at TENN 37,Von Pearson run for no gain to the Tenn 37,0,0
2nd and 10 at TENN 37,Joshua Dobbs pass incomplete,,
3rd and 10 at TENN 37,Joshua Dobbs pass incomplete to Pig Howard,,
4th and 10 at TENN 37,Matt Darr punt for 38 yds,,
"TENN DRIVE TOTALS: 3 plays, 0 yards, 0:41"
Vanderbilt at 10:06,,TENN,VAN
1st and 10 at VAN 25,Ralph Webb run for no gain to the Vandy 25,0,0
2nd and 10 at VAN 25,"P. Robinette pass complete to Steven Scheu for 9 yards to the VANDY34 (Randolph, B.), PENALTY UT holding (Johnson, Ja.) 10 yards to the VANDY35, 1ST DOWN VANDY, NO PLAY. for a 1ST down",,
1st and 10 at VAN 35,Patton Robinette pass incomplete,,
2nd and 10 at VAN 35,Patton Robinette pass incomplete to Ralph Webb,,
3rd and 10 at VAN 35,"Patton Robinette sacked by Curt Maggitt for a loss of 8 yards to the Vandy 27 VANDERBILT Penalty, intentional grounding (Patton Robinette) to the Vandy 27",,
4th and 18 at VAN 27,Cameron Sutton 76 Yd Punt Return (Aaron Medley Kick),7,0
"VAN DRIVE TOTALS: 4 plays, 2 yards, 1:48"
Vanderbilt at 8:17,,TENN,VAN
,"Aaron Medley kickoff for 41 yds, downed at the Vandy 24",7,0
1st and 10 at VAN 24,Ralph Webb run for 3 yds to the Vandy 27,,
2nd and 7 at VAN 27,Johnny McCrary pass incomplete,,
3rd and 7 at VAN 27,Johnny McCrary pass incomplete,,
4th and 7 at VAN 27,"Colby Cooke punt for 55 yds, punt out-of-bounds at the Tenn 18",,
"VAN DRIVE TOTALS: 3 plays, 3 yards, 0:50"
Tennessee at 7:27,,TENN,VAN
1st and 10 at TENN 18,Joshua Dobbs run for 14 yds to the Tenn 32 for a 1ST down,7,0
1st and 10 at TENN 32,Jalen Hurd run for 3 yds to the Tenn 35,,
2nd and 7 at TENN 35,Joshua Dobbs pass complete to Von Pearson for 5 yds to the Tenn 40,,
3rd and 2 at TENN 40,Joshua Dobbs run for 4 yds to the Tenn 44 for a 1ST down,,
1st and 10 at TENN 44,Joshua Dobbs pass complete to Von Pearson for a loss of 5 yards to the Tenn 39,,
2nd and 15 at TENN 39,Jalen Hurd run for 6 yds to the Tenn 45,,
3rd and 9 at TENN 45,Joshua Dobbs pass complete to Pig Howard for 10 yds to the Vandy 45 for a 1ST down,,
1st and 10 at VAN 45,Jalen Hurd run for 8 yds to the Vandy 37,,
,"Timeout TENNESSEE, clock 03:42",,
2nd and 2 at VAN 37,Marlin Lane run for 2 yds to the Vandy 35 for a 1ST down,,
1st and 10 at VAN 35,Joshua Dobbs run for 9 yds to the Vandy 26,,
2nd and 1 at VAN 26,Joshua Dobbs run for 23 yds to the Vandy 3 for a 1ST down,,
1st and Goal at VAN 3,Marlin Lane run for a loss of 4 yards to the Vandy 7,,
2nd and Goal at VAN 7,"Joshua Dobbs pass incomplete to Von Pearson, broken up by Oren Burks",,
3rd and Goal at VAN 7,Joshua Dobbs sacked by Zach Cunningham and Vince Taylor for a loss of 12 yards to the Vandy 19,,
4th and Goal at VAN 19,Aaron Medley 36 Yd Field Goal,10,0
"TENN DRIVE TOTALS: 15 plays, 63 yards, 6:36"
Vanderbilt at 0:43,,TENN,VAN
,"Aaron Medley kickoff for 60 yds , Darrius Sims return for 26 yds to the Vandy 31",10,0
1st and 10 at VAN 31,Johnny McCrary run for 4 yds to the Vandy 35,,
2nd and 6 at VAN 35,"Johnny McCrary pass complete to Steven Sche,  for 9 yds to the Vandy 44 for a 1ST down",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Vanderbilt at 15:00,,TENN,VAN
1st and 10 at VAN 44,Ralph Webb run for 11 yds to the Tenn 45 for a 1ST down,10,0
1st and 10 at TENN 45,Johnny McCrary pass incomplete,,
2nd and 10 at TENN 45,Johnny McCrary pass complete to Chandler Dorrell for 9 yds to the Tenn 36,,
3rd and 1 at TENN 36,Dallas Rivers run for 4 yds to the Tenn 32 for a 1ST down,,
1st and 10 at TENN 32,"Johnny McCrary pass intercepted, touchback. Justin Coleman return for no gain",,
"VAN DRIVE TOTALS: 7 plays, 37 yards, 2:46"
Tennessee at 12:57,,TENN,VAN
1st and 10 at TENN 20,Joshua Dobbs run for 2 yds to the Tenn 22,10,0
2nd and 8 at TENN 22,Marlin Lane run for no gain to the Tenn 22,,
3rd and 8 at TENN 22,"Joshua Dobbs fumbled,  Joshua Dobbs pass intercepted Torren McGaster return for 6 yds to the Tenn 24",,
"TENN DRIVE TOTALS: 3 plays, 2 yards, 1:12"
Vanderbilt at 11:45,,TENN,VAN
1st and 10 at TENN 24,Patton Robinette run for 4 yds to the Tenn 20,10,0
2nd and 6 at TENN 20,Ralph Webb run for a loss of 3 yards to the Tenn 23,,
3rd and 9 at TENN 23,Patton Robinette pass complete to Caleb Scott for 5 yds to the Tenn 18,,
4th and 4 at TENN 18,Tommy Openshaw 36 Yd Field Goal,10,3
"VAN DRIVE TOTALS: 4 plays, 6 yards, 1:53"
Tennessee at 9:52,,TENN,VAN
,Tommy Openshaw kickoff for 49 yds,10,3
1st and 10 at TENN 35,Joshua Dobbs pass incomplete,,
2nd and 10 at TENN 35,Marlin Lane run for 4 yds to the Tenn 39,,
3rd and 6 at TENN 39,Joshua Dobbs sacked by Adam Butler for a loss of 4 yards to the Tenn 35,,
4th and 10 at TENN 35,"Matt Darr punt for 55 yds , Trey Ellis returns for 2 yds to the Vandy 12",,
"TENN DRIVE TOTALS: 3 plays, 0 yards, 1:35"
Vanderbilt at 8:17,,TENN,VAN
1st and 10 at VAN 12,Patton Robinette pass incomplete to Steven Sche,10,3
2nd and 10 at VAN 12,Dallas Rivers run for 11 yds to the Vandy 23 for a 1ST down,,
1st and 10 at VAN 23,Dallas Rivers run for 5 yds to the Vandy 28,,
2nd and 5 at VAN 28,Patton Robinette pass complete to Nathan Marcus for 11 yds to the Vandy 39 for a 1ST down,,
1st and 10 at VAN 39,"Josh Grady pass incomplete to Caleb Scott, broken up by Justin Coleman",,
2nd and 10 at ,"P. Robinette rush for 14 yards to the UT47, PENALTY VANDY holding (Jake Bernstein) 10 yards to the VANDY29, NO PLAY, PENALTY UT personal foul (Lane, M.) 15 yards to the VANDY44, 1ST DOWN VANDY. for a 1ST down",,
1st and 10 at VAN 44,Patton Robinette run for 20 yds to the Tenn 36 for a 1ST down,,
,"Timeout TENNESSEE, clock 05:35",,
