0008069420141025,,8,694
,"TENNESSEE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Tennessee at 15:00,,ALA,TENN
,"Adam Griffith kickoff for 65 yds , Evan Berry return for 33 yds to the Tenn 33",0,0
1st and 10 at TENN 33,Jalen Hurd run for 12 yds to the Tenn 45 for a 1ST down,,
1st and 10 at TENN 45,Nathan Peterman pass complete to Von Pearson for 8 yds to the Alab 47,,
2nd and 2 at ALA 47,Jalen Hurd run for 6 yds to the Alab 41 for a 1ST down,,
1st and 10 at ALA 41,"Nathan Peterman pass incomplete, broken up by Jarrick Williams",,
2nd and 10 at ALA 41,Jalen Hurd run for 3 yds to the Alab 38,,
3rd and 7 at ALA 38,Nathan Peterman sacked by Xzavier Dickson for a loss of 8 yards to the Alab 46,,
4th and 15 at ALA 46,Matt Darr punt for 46 yds for a touchback,,
"TENN DRIVE TOTALS: 6 plays, 21 yards, 2:08"
Alabama at 12:52,,ALA,TENN
1st and 10 at ALA 20,Amari Cooper 80 Yd pass from Blake Sims (Adam Griffith PAT failed),6,0
"ALA DRIVE TOTALS: 1 play, 80 yards, 0:13"
Tennessee at 12:39,,ALA,TENN
,Adam Griffith kickoff for 65 yds for a touchback,6,0
1st and 10 at TENN 25,Nathan Peterman pass incomplete to Jason Croom,,
2nd and 10 at TENN 25,Jalen Hurd run for 7 yds to the Tenn 32,,
3rd and 3 at TENN 32,Nathan Peterman pass complete to Jalen Hurd for 2 yds to the Tenn 34,,
4th and 1 at TENN 34,"Matt Darr punt for 45 yds, fair catch by Cyrus Jones at the Alab 21",,
"TENN DRIVE TOTALS: 3 plays, 9 yards, 1:35"
Alabama at 11:04,,ALA,TENN
1st and 10 at ALA 21,Blake Sims pass incomplete to T.J. Yeldon,6,0
2nd and 10 at ALA 21,T.J. Yeldon run for 3 yds to the Alab 24,,
3rd and 7 at ALA 24,Blake Sims pass complete to Amari Cooper for 13 yds to the Alab 37 for a 1ST down,,
1st and 10 at ALA 37,Blake Sims pass incomplete to Chris Black,,
2nd and 10 at ALA 37,T.J. Yeldon run for 6 yds to the Alab 43,,
3rd and 4 at ALA 43,"ALABAMA Penalty, Substitution Infraction (NA) to the Alab 38",,
3rd and 9 at ALA 38,Blake Sims pass complete to Amari Cooper for 21 yds to the Tenn 41 for a 1ST down,,
1st and 10 at TENN 41,Amari Cooper 41 Yd pass from Blake Sims (Adam Griffith Kick),13,0
"ALA DRIVE TOTALS: 7 plays, 79 yards, 2:09"
Tennessee at 8:55,,ALA,TENN
,Adam Griffith kickoff for 65 yds for a touchback,13,0
1st and 10 at TENN 25,Joshua Dobbs pass complete to Jalen Hurd for 11 yds to the Tenn 36 for a 1ST down,,
1st and 10 at TENN 36,Von Pearson run for 1 yd to the Tenn 37,,
