0746019320141018,,746,193
1st Quarter Play-by-Play
Virginia at 15:00,,UVA,DUKE
,kickoff for 65 yds for a touchback,0,0
1st and 10 at UVA 25,Kevin Parks run for 5 yds to the Virg 30,,
2nd and 5 at UVA 30,"Matt Johns pass complete to Miles Gooch for 19 yds Miles Gooch fumbled, forced by Jeremy Cash, recovered by Duke Jonathan Jones",,
"UVA DRIVE TOTALS: 2 plays, 37 yards, 1:57"
Duke at 13:03,,UVA,DUKE
2nd and 8 at UVA 33,Anthony Boone pass complete to Issac Blakeney for 9 yds to the Virg 24 for a 1ST down,0,0
1st and 10 at UVA 24,Josh Snead run for 8 yds to the Virg 16,,
2nd and 2 at UVA 16,Josh Snead run for 2 yds to the Virg 14 for a 1ST down,,
1st and 10 at UVA 14,"Boone, A pass incomplete to Crowder, J, PENALTY VA pass interference 12 yards to the VA2, 1ST DOWN DU, NO PLAY. for a 1ST down",,
1st and Goal at UVA 2,Thomas Sirk run for 1 yd to the Virg 1,,
1st and 10 at DUKE 38,Anthony Boone pass complete to Jamison Crowder for 27 yds to the Virg 35 for a 1ST down,,
1st and 10 at UVA 35,Josh Snead run for 2 yds to the Virg 33,,
2nd and Goal at UVA 1,"Anthony Boone pass complete to Erich Schneider for 1 yd for a TD, (Ross Martin KICK)",0,7
"DUKE DRIVE TOTALS: 7 plays, 62 yards, 3:26"
Virginia at 9:32,,UVA,DUKE
,"Jack Willoughby kickoff for 65 yds , Darius Jennings return for 18 yds to the Virg 18",0,7
1st and 10 at UVA 18,Kevin Parks run for 5 yds to the Virg 23,,
2nd and 5 at UVA 23,Matt Johns pass incomplete to Darius Jennings,,
3rd and 5 at UVA 23,Matt Johns pass complete to Taquan Mizzell for 8 yds to the Virg 31 for a 1ST down,,
1st and 10 at UVA 31,"Johns, M pass complete to Parks, K for 5 yards to the VA36 (Cash, J;Helton, D), PENALTY VA pass interference 15 yards to the VA16, NO PLAY.",,
1st and 25 at UVA 16,Matt Johns pass incomplete,,
2nd and 25 at UVA 16,Matt Johns pass incomplete to Kevin Parks,,
3rd and 25 at UVA 16,"Matt Johns pass incomplete to Miles Gooch, broken up by Breon Borders",,
4th and 25 at UVA 16,"Alec Vozenilek punt for 54 yds , Jamison Crowder returns for no gain to the Duke 30",,
"UVA DRIVE TOTALS: 6 plays, -2 yards, 2:05"
Duke at 7:27,,UVA,DUKE
1st and 10 at DUKE 30,"Anthony Boone pass complete to Johnell Barnes for a loss of 7 yards Johnell Barnes fumbled, recovered by Duke Jamison Crowder",0,7
2nd and 22 at DUKE 18,Anthony Boone pass complete to Johnell Barnes for 9 yds to the Duke 27,,
3rd and 13 at DUKE 27,Anthony Boone pass incomplete to Jamison Crowder,,
4th and 13 at DUKE 27,"Will Monday punt for 47 yds, punt out-of-bounds at the Virg 26",,
"DUKE DRIVE TOTALS: 3 plays, -3 yards, 1:39"
Virginia at 5:48,,UVA,DUKE
1st and 10 at UVA 26,Khalek Shepherd run for 5 yds to the Virg 31,0,7
2nd and 5 at UVA 31,Khalek Shepherd run for 7 yds to the Virg 38 for a 1ST down,,
1st and 10 at UVA 38,Matt Johns pass incomplete to Miles Gooch,,
2nd and 10 at UVA 38,Khalek Shepherd run for 4 yds to the Virg 42,,
3rd and 6 at UVA 42,Matt Johns pass incomplete,,
