0497070620141129,,497,706
1st Quarter Play-by-Play
Texas San Antonio at 15:00,,UNT,UTSA
,Eric Keena kickoff for 65 yds for a touchback,0,0
1st and 10 at UTSA 25,Tucker Carter pass complete to Kam Jones for 9 yds to the TexSA 34,,
2nd and 1 at UTSA 34,David Glasco II run for 3 yds to the TexSA 37 for a 1ST down,,
1st and 10 at UTSA 37,Tucker Carter pass complete to David Morgan II for 7 yds to the TexSA 44,,
2nd and 3 at UTSA 44,Brandon Armstrong run for 20 yds to the NoTex 36 for a 1ST down,,
1st and 10 at UNT 36,"Tucker Carter run for a loss of 6 yards to the NoTex 43 Tucker Carter fumbled, recovered by TexSA David Glasco II",,
2nd and 17 at UNT 43,Tucker Carter pass complete to Kenny Harrison for 9 yds to the NoTex 34,,
3rd and 8 at UNT 34,Tucker Carter pass complete to Josiah Monroe for 10 yds to the NoTex 24 for a 1ST down,,
1st and 10 at UNT 24,"Tucker Carter pass complete to Marcellus Mack for 24 yds for a TD, (Sean Ianno KICK)",0,7
"UTSA DRIVE TOTALS: 8 plays, 75 yards, 3:35"
North Texas at 11:25,,UNT,UTSA
,"Daniel Portillo kickoff for 64 yds , Darvin Kidsy return for 21 yds to the NoTex 22",0,7
1st and 10 at UNT 22,Andrew McNulty pass complete to Carlos Harris for 38 yds to the TexSA 40 for a 1ST down,,
1st and 10 at UTSA 40,Andrew McNulty pass incomplete to Carlos Harris,,
2nd and 10 at UTSA 40,Andrew McNulty pass complete to Darius Terrell for 6 yds to the TexSA 34,,
3rd and 4 at UTSA 34,Andrew McNulty pass complete to Marcus Smith for 6 yds to the TexSA 28 for a 1ST down,,
1st and 10 at UTSA 28,Reggie Pegram run for no gain to the TexSA 28,,
2nd and 10 at UTSA 28,Reggie Pegram run for 5 yds to the TexSA 23,,
3rd and 5 at UTSA 23,Andrew McNulty pass incomplete to Marcus Smith,,
4th and 5 at UTSA 23,Trevor Moore 40 yd FG GOOD,3,7
"UNT DRIVE TOTALS: 8 plays, 55 yards, 3:01"
Texas San Antonio at 8:24,,UNT,UTSA
,Eric Keena kickoff for 65 yds for a touchback,3,7
1st and 10 at UTSA 25,Tucker Carter pass complete to Kenny Harrison for 9 yds to the TexSA 34,,
2nd and 1 at UTSA 34,Tucker Carter pass incomplete to Seth Grubb,,
3rd and 1 at UTSA 34,David Glasco II run for 3 yds to the TexSA 37 for a 1ST down,,
1st and 10 at UTSA 37,Brandon Armstrong run for 2 yds to the TexSA 39,,
2nd and 8 at UTSA 39,Tucker Carter pass incomplete,,
