0504027720140914,,504,277
,"NORTHERN IOWA WINS COIN TOSS, ELECTS TO RECEIVE; HAWAII DEFENDS NORTH.",,
1st Quarter Play-by-Play
Northern Iowa at 15:00,,UNI,HAW
,"Tyler Hadden kickoff for 65 yds , u""Deiondre' Hall"",  return for 21 yds to the NIowa 21",0,0
1st and 10 at UNI 21,David Johnson run for 5 yds to the NIowa 26,,
2nd and 5 at UNI 26,Sawyer Kollmorgen run for no gain to the NIowa 26,,
3rd and 5 at UNI 26,Sawyer Kollmorgen pass incomplete to David Johnson,,
4th and 5 at UNI 26,"Logan Bieghler punt for 44 yds , Scott Harding returns for 10 yds to the Hawa 40",,
"UNI DRIVE TOTALS: 3 plays, 5 yards, 1:30"
Hawaii at 13:30,,UNI,HAW
1st and 10 at HAW 40,Steven Lakalaka run for 9 yds to the Hawa 49,0,0
2nd and 1 at HAW 49,Steven Lakalaka run for 13 yds to the NIowa 38 for a 1ST down,,
1st and 10 at UNI 38,Ikaika Woolsey run for a loss of 1 yard to the NIowa 39,,
2nd and 11 at UNI 39,Ikaika Woolsey pass incomplete to N/A,,
3rd and 11 at UNI 39,Ikaika Woolsey sacked by Ronelle McNeil for a loss of 9 yards to the NIowa 48,,
4th and 20 at UNI 48,"Scott Hardingu"" punt for 35 yds, fair catch by Deiondre' Hall at the NIowa 13""",,
"HAW DRIVE TOTALS: 5 plays, 12 yards, 1:53"
Northern Iowa at 11:37,,UNI,HAW
1st and 10 at UNI 13,David Johnson run for a loss of 1 yard to the NIowa 12,0,0
2nd and 11 at UNI 12,David Johnson run for 7 yds to the NIowa 19,,
3rd and 4 at UNI 19,"TEAM run for a loss of 19 yards TEAM fumbled, recovered by Hawa Beau Yap for a TD, (Tyler Hadden KICK)",0,7
"UNI DRIVE TOTALS: 3 plays, -13 yards, 1:18"
Northern Iowa at 10:13,,UNI,HAW
,"Tyler Hadden kickoff for 65 yds , Darrian Miller return for 20 yds to the NIowa 20",0,7
1st and 10 at UNI 20,Darrian Miller run for a loss of 3 yards to the NIowa 17,,
2nd and 13 at UNI 17,"HAWAII Penalty, Defensive pass interference (N/A) to the NIowa 32 for a 1ST down",,
1st and 10 at UNI 32,Darrian Miller run for 2 yds to the NIowa 34,,
2nd and 8 at UNI 34,Sawyer Kollmorgen pass complete to Chad Owens for 2 yds to the NIowa 36,,
3rd and 6 at UNI 36,Sawyer Kollmorgen pass complete to Billy Williams for 58 yds to the Hawa 6 for a 1ST down,,
1st and Goal at HAW 6,David Johnson run for 2 yds to the Hawa 4,,
2nd and Goal at HAW 4,David Johnson run for 3 yds to the Hawa 1,,
3rd and Goal at HAW 1,"Sawyer Kollmorgen run for 1 yd for a TD, (Michael Schmadeke KICK)",7,7
"UNI DRIVE TOTALS: 7 plays, 80 yards, 3:35"
Hawaii at 6:32,,UNI,HAW
,"Michael Schmadeke kickoff for 61 yds , Keelan Ewaliko return for 32 yds to the Hawa 36",7,7
1st and 10 at HAW 36,Steven Lakalaka run for 4 yds to the Hawa 40,,
2nd and 6 at HAW 40,Steven Lakalaka run for 3 yds to the Hawa 43,,
3rd and 3 at HAW 43,Ikaika Woolsey pass incomplete to N/A,,
4th and 3 at HAW 43,"Scott Harding punt for 46 yds, downed at the NIowa 11",,
"HAW DRIVE TOTALS: 3 plays, 7 yards, 1:05"
Northern Iowa at 5:27,,UNI,HAW
1st and 10 at UNI 11,David Johnson run for 6 yds to the NIowa 17,7,7
2nd and 4 at UNI 17,David Johnson run for 5 yds to the NIowa 22 for a 1ST down,,
1st and 10 at UNI 22,Sawyer Kollmorgen run for 1 yd to the NIowa 23,,
2nd and 9 at UNI 23,David Johnson run for 2 yds to the NIowa 25,,
3rd and 7 at UNI 25,Sawyer Kollmorgen pass complete to David Johnson for 4 yds to the NIowa 29,,
4th and 3 at UNI 29,"Logan Bieghler punt for 36 yds, fair catch by Scott Harding at the Hawa 35",,
"UNI DRIVE TOTALS: 5 plays, 18 yards, 3:06"
Hawaii at 2:21,,UNI,HAW
1st and 10 at HAW 35,Steven Lakalaka run for 6 yds to the Hawa 41,7,7
2nd and 4 at HAW 41,Steven Lakalaka run for 3 yds to the Hawa 44,,
3rd and 1 at HAW 44,"HAWAII Penalty, false start (N/A) to the Hawa 39",,
3rd and 6 at HAW 39,"Ikaika Woolsey pass incomplete to Scott Hardingu"", broken up by Deiondre' Hall""",,
4th and 6 at HAW 39,Scott Harding punt for 21 yds,,
"HAW DRIVE TOTALS: 3 plays, 4 yards, 1:13"
Northern Iowa at 1:08,,UNI,HAW
1st and 10 at UNI 40,Sawyer Kollmorgen pass complete to Brett LeMaster for 9 yds to the NIowa 49,7,7
2nd and 1 at UNI 49,David Johnson run for 3 yds to the Hawa 48 for a 1ST down,,
1st and 10 at HAW 48,Sawyer Kollmorgen pass incomplete to N/A,,
,End of 1st Quarter,,
2nd and 10 at HAW 48,David Johnson run for a loss of 2 yards to the 50 yard line,,
2nd Quarter Play-by-Play
Northern Iowa at 15:00,,UNI,HAW
3rd and 12 at 50,Sawyer Kollmorgen pass incomplete to Brett LeMaster,7,7
4th and 12 at 50,"Logan Bieghler punt for 39 yds, fair catch by Scott Harding at the Hawa 11",,
"UNI DRIVE TOTALS: 5 plays, 10 yards, 1:17"
Hawaii at 14:51,,UNI,HAW
1st and 10 at HAW 11,Ikaika Woolsey pass incomplete to N/A,7,7
2nd and 10 at HAW 11,Ikaika Woolsey pass complete to Marcus Kemp for 50 yds to the NIowa 39 for a 1ST down,,
1st and 10 at UNI 39,Steven Lakalaka run for 2 yds to the NIowa 37,,
2nd and 8 at UNI 37,Keelan Ewaliko run for 17 yds to the NIowa 20 for a 1ST down,,
1st and 10 at UNI 20,Ikaika Woolsey pass complete to Quinton Pedroza for no gain to the NIowa 20,,
2nd and 10 at UNI 20,Steven Lakalaka run for 3 yds to the NIowa 17,,
3rd and 7 at UNI 17,Ikaika Woolsey pass incomplete to N/A,,
4th and 7 at UNI 17,Tyler Hadden 36 yd FG GOOD,7,10
"HAW DRIVE TOTALS: 8 plays, 72 yards, 2:03"
Northern Iowa at 12:42,,UNI,HAW
,"Tyler Hadden kickoff for 65 yds , Darrian Miller return for 25 yds to the NIowa 25",7,10
1st and 10 at UNI 25,Darrian Miller run for 3 yds to the NIowa 28,,
2nd and 7 at UNI 28,Sawyer Kollmorgen run for 2 yds to the NIowa 30,,
3rd and 5 at UNI 30,Sawyer Kollmorgen pass incomplete to N/A,,
4th and 5 at UNI 30,"Logan Bieghler punt for 51 yds , Scott Harding returns for 9 yds to the Hawa 28",,
"UNI DRIVE TOTALS: 3 plays, 5 yards, 1:23"
Hawaii at 11:19,,UNI,HAW
1st and 10 at HAW 28,Ikaika Woolsey pass complete to Ammon Barker for 5 yds to the Hawa 33,7,10
2nd and 5 at HAW 33,Dominique Small run for 4 yds to the Hawa 37,,
3rd and 1 at HAW 37,Dominique Small run for no gain to the Hawa 37,,
4th and 1 at HAW 37,Steven Lakalaka run for 2 yds to the Hawa 39 for a 1ST down,,
1st and 10 at HAW 39,"Dominique Small run for 3 yds to the Hawa 42 Dominique Small fumbled, forced by Tim Kilfoy, recovered by NIowa Ronelle McNeil  , return for no gain to the Hawa 42",,
"HAW DRIVE TOTALS: 5 plays, 14 yards, 1:41"
Northern Iowa at 9:38,,UNI,HAW
1st and 10 at HAW 42,Brion Carnes run for 4 yds to the Hawa 38,7,10
2nd and 6 at HAW 38,David Johnson run for 1 yd to the Hawa 37,,
3rd and 5 at HAW 37,Sawyer Kollmorgen pass complete to Kevin Vereen Jr. for a loss of 1 yard to the Hawa 38,,
4th and 6 at HAW 38,"Logan Bieghler punt for 30 yds , Scott Harding returns for 12 yds to the Hawa 20",,
"UNI DRIVE TOTALS: 3 plays, 4 yards, 2:00"
Hawaii at 7:38,,UNI,HAW
1st and 10 at HAW 20,Ikaika Woolsey pass complete to Scott Harding for 52 yds to the NIowa 28 for a 1ST down,7,10
1st and 10 at UNI 28,Ikaika Woolsey pass complete to Quinton Pedroza for 14 yds to the NIowa 14 for a 1ST down,,
1st and 10 at UNI 14,Steven Lakalaka run for a loss of 1 yard to the NIowa 15,,
2nd and 11 at UNI 15,"Ikaika Woolsey pass complete to Harold Moleni for 15 yds for a TD, (Tyler Hadden KICK)",7,17
"HAW DRIVE TOTALS: 4 plays, 80 yards, 1:01"
Northern Iowa at 6:27,,UNI,HAW
,"Tyler Hadden kickoff for 61 yds , Charles Brown return for 48 yds to the Hawa 48",7,17
1st and 10 at HAW 48,"Sawyer Kollmorgen pass incomplete to Brett LeMaster, broken up by Dee Maggitt",,
2nd and 10 at HAW 48,Sawyer Kollmorgen sacked by Jeremy Castro for a loss of 9 yards to the NIowa 43,,
,"Timeout NORTHERN IOWA, clock 05:37",,
3rd and 19 at UNI 43,Sawyer Kollmorgen pass complete to Kevin Vereen Jr. for 13 yds to the Hawa 44,,
4th and 6 at HAW 44,Logan Bieghler punt for 44 yds for a touchback,,
"UNI DRIVE TOTALS: 3 plays, 4 yards, 1:04"
Hawaii at 5:23,,UNI,HAW
1st and 10 at HAW 20,Ikaika Woolsey pass incomplete to Marcus Kemp,7,17
2nd and 10 at HAW 20,Ikaika Woolsey pass incomplete to Quinton Pedroza,,
3rd and 10 at HAW 20,Ikaika Woolsey pass incomplete to Marcus Kemp,,
4th and 10 at HAW 20,"Scott Harding punt for 31 yds, downed at the NIowa 49",,
"HAW DRIVE TOTALS: 3 plays, 0 yards, 0:27"
Northern Iowa at 4:56,,UNI,HAW
1st and 10 at UNI 49,Brion Carnes run for 11 yds to the Hawa 40 for a 1ST down,7,17
1st and 10 at HAW 40,Brion Carnes run for 5 yds to the Hawa 35,,
2nd and 5 at HAW 35,Darrian Miller run for 1 yd to the Hawa 34,,
3rd and 4 at HAW 34,"Brion Carnes pass incomplete to Kevin Vereen Jr.u"", broken up by Ne'Quan Phillips""",,
,"Timeout NORTHERN IOWA, clock 03:12",,
4th and 4 at HAW 34,"Logan Bieghler punt for 33 yds, downed at the Hawa 1",,
"UNI DRIVE TOTALS: 4 plays, 17 yards, 1:54"
Hawaii at 3:02,,UNI,HAW
1st and 10 at HAW 1,Ikaika Woolsey pass complete to Marcus Kemp for 7 yds to the Hawa 8,7,17
2nd and 3 at HAW 8,Ikaika Woolsey pass complete to Quinton Pedroza for 11 yds to the Hawa 19 for a 1ST down,,
1st and 10 at HAW 19,Steven Lakalaka run for 3 yds to the Hawa 22,,
2nd and 7 at HAW 22,Ikaika Woolsey pass complete to Harold Moleni for 8 yds to the Hawa 30 for a 1ST down,,
1st and 10 at HAW 30,"Ikaika Woolsey pass incomplete to Quinton Pedroza, broken up by Tim Kilfoy",,
2nd and 10 at HAW 30,Diocemy Saint Juste run for 4 yds to the Hawa 34,,
3rd and 6 at HAW 34,Ikaika Woolsey pass complete to Marcus Kemp for 8 yds to the Hawa 42 for a 1ST down,,
1st and 10 at HAW 42,Ikaika Woolsey run for 4 yds to the Hawa 46,,
,"Timeout HAWAII, clock 01:20",,
2nd and 6 at HAW 46,Ikaika Woolsey pass incomplete to Ammon Barker,,
3rd and 6 at HAW 46,Ikaika Woolsey pass complete to Justin Vele for 6 yds to the NIowa 48 for a 1ST down,,
1st and 10 at UNI 48,Ikaika Woolsey pass incomplete to Scott Harding,,
2nd and 10 at UNI 48,Ikaika Woolsey pass complete to Quinton Pedroza for 7 yds to the NIowa 41,,
3rd and 3 at UNI 41,"Ikaika Woolsey pass incomplete to Harold Moleni, broken up by Makinton Dorleant",,
4th and 3 at UNI 41,Ikaika Woolsey sacked by Adam Reth for a loss of 6 yards to the NIowa 47,,
"HAW DRIVE TOTALS: 14 plays, 52 yards, 2:35"
Northern Iowa at 0:27,,UNI,HAW
1st and 10 at UNI 47,Sawyer Kollmorgen pass incomplete to Chad Owens,7,17
2nd and 10 at UNI 47,Sawyer Kollmorgen pass complete to David Johnson for 6 yds to the Hawa 47,,
,"Timeout NORTHERN IOWA, clock 00:14",,
3rd and 4 at HAW 47,Sawyer Kollmorgen pass complete to Brett LeMaster for 8 yds to the Hawa 39 for a 1ST down,,
1st and 10 at HAW 39,TEAM pass incomplete,,
2nd and 10 at HAW 39,Sawyer Kollmorgen pass complete to Brett LeMaster for 15 yds to the Hawa 24 for a 1ST down,,
1st and 10 at HAW 24,Michael Schmadeke 41 yd FG GOOD,10,17
,End of 2nd Quarter,,
"UNI DRIVE TOTALS: 6 plays, 29 yards, 0:27"
3rd Quarter Play-by-Play
Hawaii at 15:00,,UNI,HAW
,"Michael Schmadeke kickoff for 59 yds , Keelan Ewaliko return for 22 yds to the Hawa 28",10,17
1st and 10 at HAW 28,Steven Lakalaka run for a loss of 2 yards to the Hawa 26,,
2nd and 12 at HAW 26,"HAWAII Penalty, Offensive holding (-10 Yards) to the Hawa 16",,
2nd and 22 at HAW 16,Ikaika Woolsey pass complete to Steven Lakalaka for 2 yds to the Hawa 18,,
3rd and 20 at HAW 18,"Ikaika Woolsey pass incomplete to Quinton Pedroza, broken up by Makinton Dorleant",,
4th and 20 at HAW 18,"Scott Harding punt for 64 yds, downed at the NIowa 18",,
"HAW DRIVE TOTALS: 3 plays, -10 yards, 1:23"
Northern Iowa at 13:27,,UNI,HAW
1st and 10 at UNI 18,David Johnson run for a loss of 3 yards to the NIowa 15,10,17
2nd and 13 at UNI 15,David Johnson run for 4 yds to the NIowa 19,,
3rd and 9 at UNI 19,Sawyer Kollmorgen pass incomplete to Charles Brown,,
4th and 9 at UNI 19,"NORTHERN IOWA Penalty, false start (Blake Willson) to the NIowa 14",,
4th and 14 at UNI 14,"Logan Bieghler punt for 45 yds , Scott Harding returns for 18 yds to the NIowa 41",,
"UNI DRIVE TOTALS: 3 plays, -4 yards, 1:26"
Hawaii at 12:01,,UNI,HAW
1st and 10 at UNI 41,Ikaika Woolsey run for 6 yds to the NIowa 35,10,17
2nd and 4 at UNI 35,Ikaika Woolsey pass complete to Quinton Pedroza for 3 yds to the NIowa 32,,
3rd and 1 at UNI 32,"Ikaika Woolsey pass incomplete to Ammon Barker, broken up by Makinton Dorleant",,
4th and 1 at UNI 32,Steven Lakalaka run for 4 yds to the NIowa 28 for a 1ST down,,
1st and 10 at UNI 28,Steven Lakalaka run for a loss of 8 yards to the NIowa 36,,
2nd and 18 at UNI 36,Diocemy Saint Juste run for a loss of 3 yards to the NIowa 39,,
3rd and 21 at UNI 39,Ikaika Woolsey pass incomplete to Marcus Kemp,,
4th and 21 at UNI 39,Scott Harding punt for 33 yds,,
